names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['USDCAD', 'EURCAD', 'CADCHF']",100.0,-0.98,B
EURUSD,10,"['USDCAD', 'EURCAD', 'CADCHF']",100.0,1.0,S
USDJPY,10,"['NZDUSD', 'NZDCHF', 'GBPUSD']",80.0,-0.48328571428571443,B
USDCAD,20,['EURCHF'],100.0,0.5053453833747954,S
CHFJPY,10,"['NZDJPY', 'GBPJPY']",80.0,-0.4973333333333333,B
EURGBP,50,"['AUDJPY', 'EURUSD', 'USDJPY']",80.0,0.45573998713704583,S
GBPJPY,20,['NZDJPY'],100.0,-0.29408685758685754,B
GBPCAD,15,['NZDJPY'],80.0,-0.6983730158730161,B
EURCAD,10,['GBPUSD'],80.0,0.982,S
EURAUD,10,['USDCAD'],80.0,1.0,S
CADJPY,10,"['NZDUSD', 'NZDCHF', 'GBPUSD']",80.0,-0.536904761904762,B
AUDJPY,10,"['NZDUSD', 'NZDCHF', 'GBPUSD']",100.0,-0.527015873015873,B
AUDCAD,20,"['CHFJPY', 'NZDCHF']",100.0,0.9935555555555555,S
AUDNZD,10,['USDCAD'],100.0,-1.0,B
