date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,EURGBP,GBPCAD,EURJPY,EURCAD,CADJPY,AUDNZD,empty,sum
2020.03.30,143.9999999999997,173.00000000000094,42.999999999993044,-31.00000000000591,-100.99999999999554,-36.0000000000027,-59.000000000009045,-154.0000000000097,-187.99999999998818,-219.00000000000253,-38.0000000000047,317.0000000000117,-64.99999999999773,153.00000000000313,168.99999999999693,150.99999999999002,,258.9999999999794
2020.03.30,140.0000000000068,184.99999999999073,45.99999999999049,43.99999999999693,-169.99999999998127,-14.999999999998348,7.9999999999968985,-245.0000000000063,-221.9999999999942,-261.99999999999557,-20.0000000000089,452.00000000000796,-183.00000000000693,239.00000000001143,121.00000000000932,-43.00000000001525,,75.00000000000374
2020.03.30,-86.99999999999264,-127.00000000001043,-82.00000000000429,176.9999999999925,-551.9999999999969,311.00000000000574,318.99999999999153,-83.00000000001084,-352.99999999999443,-231.99999999999886,-318.00000000000716,443.0000000000156,-203.00000000000296,480.00000000001376,174.0000000000066,-135.00000000001845,,-268.00000000001137
2020.03.30,45.000000000006146,-181.00000000000892,-63.99999999999739,-16.000000000005343,-583.9999999999845,207.99999999999707,186.99999999999272,-287.9999999999994,-315.9999999999883,-339.99999999999585,-365.99999999999966,388.9999999999949,-12.000000000000455,535.0000000000188,323.99999999999807,-80.00000000001339,,-558.9999999999852
2020.03.30,84.0000000000063,46.999999999997044,42.999999999993044,-85.00000000000796,-576.9999999999831,24.999999999997247,15.999999999993797,-121.99999999999989,-277.000000000001,-356.00000000000074,-325.00000000000864,712.0000000000015,-57.00000000000216,679.0000000000074,373.9999999999952,-103.00000000000864,,77.99999999997942
2020.03.30,199.00000000000472,322.9999999999844,201.99999999999108,-222.0000000000084,-335.9999999999808,-231.99999999999886,-198.00000000000927,0.0,-269.999999999996,-334.00000000000097,-239.0000000000003,811.0000000000061,-79.00000000000773,626.0000000000155,343.0000000000035,-151.00000000001222,,442.99999999999085
2020.03.30,-9.999999999998899,343.99999999998875,51.99999999998539,-69.00000000000261,-133.99999999998968,-236.00000000000287,-226.00000000000398,280.9999999999979,-183.9999999999975,-92.00000000000318,-104.00000000000409,583.0000000000002,-73.99999999999807,187.00000000000384,128.0000000000001,-127.00000000001043,,318.99999999996487
2020.03.30,-70.0000000000034,163.00000000000205,-112.000000000001,-165.00000000000625,-362.99999999998,26.999999999999247,-2.000000000002,161.99999999999548,-15.000000000000568,-153.99999999999858,-101.00000000000664,615.00000000001,203.99999999999352,211.00000000000563,317.0000000000073,-78.00000000000028,,639.0000000000143
2020.03.30,-37.99999999999359,110.99999999999443,-99.00000000000463,-237.99999999999955,-417.99999999998505,-39.999999999995595,-86.0000000000083,82.00000000000429,27.000000000001023,-204.99999999999963,-147.00000000000824,604.0000000000045,263.9999999999958,295.0000000000008,399.0000000000009,-74.0000000000185,,436.99999999998875
2020.03.30,-43.999999999999595,-128.000000000017,-205.00000000001074,-396.0000000000008,-388.9999999999949,6.0000000000060005,-43.999999999999595,-150.99999999999002,191.0000000000025,-183.99999999999528,-248.00000000000378,232.99999999999432,554.9999999999926,109.00000000000354,493.0000000000092,-26.999999999999247,,-229.000000000003
2020.03.30,-63.00000000000195,-128.000000000017,-206.00000000001728,-370.9999999999951,-274.9999999999808,63.99999999999739,-8.000000000008,-99.00000000000463,190.00000000001194,-112.000000000001,-241.00000000000233,110.99999999999443,531.9999999999965,-3.999999999981796,418.00000000000637,-12.000000000012001,,-204.00000000001552
2020.03.30,-110.99999999999443,-300.00000000001137,-229.00000000001253,-362.99999999999955,-300.99999999999574,62.000000000006494,-41.000000000002146,-219.99999999999798,240.0000000000091,-88.99999999999464,-346.0000000000019,-116.00000000000499,548.9999999999924,-15.999999999993797,424.0000000000066,60.99999999999994,,-795.9999999999941
2020.03.30,-159.9999999999935,-480.00000000001376,-334.00000000001205,-210.99999999999852,-461.0000000000003,195.9999999999962,86.99999999999264,-336.00000000000296,140.00000000000057,-129.9999999999968,-399.0000000000049,-180.99999999998673,493.9999999999998,3.0000000000196536,405.00000000000114,56.99999999999594,,-1310.0000000000036
2020.03.30,-251.99999999999667,-409.99999999999926,-357.00000000000733,-323.99999999999807,-373.00000000000114,134.0000000000008,45.99999999999049,-136.00000000000279,367.00000000000443,-15.999999999993797,-322.00000000000006,-184.99999999999073,647.9999999999961,-128.99999999997914,429.00000000000205,19.999999999997797,,-859.9999999999771
2020.03.30,-302.0000000000023,-331.999999999999,-354.0000000000099,-33.00000000000125,-323.99999999999096,82.99999999999974,-6.0000000000060005,-11.999999999989797,121.99999999999989,31.999999999998696,-275.99999999999847,-137.9999999999937,320.99999999999795,-172.99999999997874,201.00000000000762,19.999999999997797,,-1170.9999999999682
2020.03.30,-334.00000000000097,-226.00000000001506,-348.9999999999993,-75.00000000000284,-340.9999999999913,17.000000000000348,-23.00000000000635,120.00000000000898,198.0000000000075,43.999999999999595,-192.99999999999872,35.00000000000725,356.9999999999993,-143.99999999998857,237.99999999999955,-58.000000000002494,,-733.999999999983
2020.03.30,-381.99999999999346,-372.00000000001677,-385.00000000001313,43.99999999999693,-293.99999999999426,39.999999999995595,35.999999999991594,49.99999999999449,129.0000000000049,104.00000000000409,-275.000000000003,-221.00000000000452,266.00000000000534,-250.99999999997902,132.000000000005,-117.00000000001154,,-1496.000000000018
2020.03.30,-188.9999999999947,-29.999999999996696,-154.0000000000097,51.9999999999925,9.000000000014552,-149.99999999999457,-118.00000000000699,143.00000000000423,-105.99999999999454,109.99999999999899,-211.00000000000563,-124.99999999999733,7.000000000005002,-250.99999999997902,-42.999999999992156,-165.00000000001512,,-1220.9999999999714
2020.03.30,-217.0000000000005,-202.9999999999976,-279.00000000000705,69.00000000000261,-74.99999999998064,14.999999999998348,17.999999999995797,21.00000000000435,-87.99999999999386,92.00000000000318,-231.0000000000034,-251.99999999998556,126.99999999999534,-332.9999999999833,-9.999999999990905,-144.0000000000108,,-1489.999999999954
2020.03.30,-378.999999999996,-584.0000000000067,-540.0000000000072,468.0000000000035,-438.9999999999894,212.00000000000108,228.99999999999034,-173.00000000000094,-296.99999999999704,21.999999999999797,-296.0000000000074,-365.99999999999966,-31.999999999996476,-283.99999999999534,-96.00000000000364,-159.00000000002024,,-2714.0000000000255
2020.03.30,-383.0,-805.9999999999956,-486.00000000000864,435.0000000000023,-634.9999999999856,236.00000000000287,256.0000000000007,-350.9999999999902,-280.00000000000114,-58.000000000002494,-512.0000000000014,-418.9999999999916,-61.99999999999761,-3.999999999981796,36.000000000001364,-156.00000000000057,,-3188.9999999999486
2020.03.30,-290.00000000000136,-656.0000000000122,-336.00000000000296,311.9999999999976,-644.9999999999844,151.00000000000114,172.99999999998983,-329.00000000000153,-251.99999999999534,-129.9999999999968,-521.0000000000048,-217.99999999998488,-82.00000000000784,210.0000000000213,126.00000000000477,-158.0000000000137,,-2644.999999999991
2020.03.30,-339.0000000000004,-387.000000000004,-414.00000000000324,158.99999999999181,-699.9999999999895,153.00000000000313,184.99999999999073,-1.0000000000065512,-40.99999999999682,-114.00000000000298,-267.00000000000614,246.99999999999721,171.99999999999704,165.00000000001512,269.999999999996,-192.00000000001438,,-1104.000000000033
2020.03.30,-283.99999999999534,-304.9999999999997,-243.99999999999977,-48.00000000000182,-567.9999999999907,-19.00000000000235,108.99999999999244,-4.000000000004,106.99999999999932,-100.00000000000009,-343.00000000000443,198.99999999999363,213.99999999999864,268.0000000000016,340.0000000000034,-347.0000000000084,,-1025.0000000000175
2020.03.30,-347.9999999999928,-368.00000000001273,-379.0000000000182,25.99999999999625,-569.9999999999816,-49.99999999999449,126.99999999999933,28.000000000005798,105.00000000000398,-46.00000000000159,-273.000000000001,139.00000000000023,277.000000000001,83.00000000001084,289.0000000000015,-433.0000000000167,,-1392.9999999999998
2020.03.30,-327.99999999999494,-316.0000000000052,-466.00000000001086,162.9999999999967,-881.9999999999828,60.99999999999994,226.99999999999943,49.99999999999449,-63.99999999999295,-212.99999999999653,-165.9999999999995,580.0000000000027,222.99999999999898,295.0000000000008,361.0000000000042,-421.0000000000047,,-895.9999999999902
2020.03.30,-441.0000000000025,-324.0000000000132,-565.9999999999999,328.00000000000296,-1017.9999999999856,111.00000000000554,206.99999999999054,182.99999999999983,-95.99999999998943,-193.99999999999417,-92.99999999999864,741.0000000000139,146.0000000000008,306.00000000000625,317.0000000000073,-303.0000000000088,,-695.9999999999652
2020.03.30,-368.9999999999971,-60.99999999999994,-485.0000000000021,268.0000000000007,-1082.9999999999895,139.00000000000023,149.99999999999457,343.99999999998875,-125.0,-276.9999999999939,26.999999999999247,1202.000000000014,123.99999999999523,489.0000000000061,393.0000000000007,-152.0000000000188,,583.9999999999983
2020.03.30,-448.9999999999994,-123.00000000000644,-649.0000000000107,361.0000000000042,-1297.999999999999,219.99999999999798,219.99999999999798,381.0000000000091,-125.99999999999056,-322.9999999999955,117.99999999999588,1364.0000000000095,203.00000000000296,493.0000000000101,445.99999999999795,-136.00000000000279,,702.0000000000214
2020.03.30,-383.0,100.99999999999554,-555.0000000000166,310.0000000000023,-1319.999999999988,246.00000000000176,263.99999999999756,509.00000000000387,-147.99999999999613,-395.0000000000009,212.00000000000108,1710.0000000000116,173.00000000000182,652.0000000000082,493.0000000000092,-164.00000000000858,,1705.0000000000227
2020.03.30,-527.9999999999951,0.9999999999843467,-823.0000000000182,430.9999999999974,-1317.999999999997,245.0000000000063,315.9999999999941,605.9999999999955,-103.9999999999992,-273.000000000001,344.99999999999534,1564.0000000000098,308.9999999999975,271.0000000000212,400.99999999999625,-248.00000000000378,,1194.9999999999834
2020.03.30,-619.0000000000028,-192.99999999999872,-1007.0000000000024,591.9999999999987,-1418.9999999999925,267.00000000000614,401.99999999999125,529.0000000000017,-170.99999999999227,-261.99999999999557,359.99999999999363,1404.0000000000052,331.00000000000307,117.00000000001154,344.99999999999886,-348.9999999999993,,327.0000000000266
2020.03.30,-456.9999999999963,-66.00000000001049,-870.0000000000152,236.99999999999477,-1472.999999999991,-187.9999999999993,71.99999999999429,449.9999999999948,15.000000000000568,-400.00000000000034,336.9999999999984,1673.9999999999977,569.9999999999932,381.0000000000091,626.0000000000048,-558.0000000000141,,349.99999999996066
2020.03.30,-453.99999999999886,-389.0000000000171,-846.0000000000134,194.00000000000261,-1532.0,31.000000000003247,223.99999999999088,126.0000000000039,66.0000000000025,-456.9999999999963,84.99999999999064,1272.0000000000064,602.9999999999944,473.0000000000123,695.0000000000074,-446.0000000000131,,-355.0000000000248
2020.03.30,-526.9999999999997,-174.00000000000747,-918.0000000000188,150.99999999999625,-1377.9999999999905,34.000000000000696,207.99999999999707,424.00000000000216,181.0000000000116,-309.99999999999915,298.9999999999937,1381.00000000001,716.9999999999987,199.00000000001583,632.000000000005,-417.0000000000007,,502.00000000001523
2020.03.30,-739.0000000000008,-2.999999999997449,-865.0000000000047,388.9999999999958,-1427.0000000000005,-51.99999999999649,276.9999999999939,852.0000000000083,187.00000000001182,-171.99999999999437,378.00000000000057,1690.0000000000136,400.99999999999625,329.00000000000153,496.0000000000093,-670.9999999999993,,1070.0000000000377
2020.03.30,-687.9999999999998,-117.00000000001154,-833.000000000017,385.0000000000051,-1230.999999999982,-49.99999999999449,227.99999999999488,680.9999999999983,129.0000000000049,-121.99999999999989,261.0000000000001,1292.0000000000043,370.00000000000455,162.00000000001768,394.00000000000546,-589.0000000000173,,272.00000000001296
2020.03.30,-819.0000000000031,-263.00000000001324,-990.000000000002,384.00000000000034,-1552.9999999999823,70.99999999999883,394.9999999999898,710.999999999995,287.00000000000614,-187.9999999999993,287.9999999999994,1503.9999999999943,539.999999999992,300.00000000001137,563.0000000000024,-679.0000000000074,,550.9999999999826
2020.03.30,-703.9999999999935,-226.99999999999943,-931.0000000000151,174.99999999999716,-1489.9999999999914,-212.00000000000108,239.0000000000003,604.9999999999889,368.0000000000092,-234.00000000000088,268.0000000000016,1449.9999999999957,706.9999999999936,301.0000000000179,674.0000000000066,-881.0000000000207,,107.99999999998954
2020.03.30,-763.9999999999981,-304.00000000001535,-965.0000000000158,234.99999999999943,-1363.9999999999875,-139.99999999999568,208.99999999999253,601.000000000007,377.00000000000955,-136.00000000000279,241.99999999999778,1175.000000000015,679.9999999999926,120.00000000000898,570.999999999998,-725.0000000000201,,-188.00000000001376
2020.03.30,-785.9999999999978,-494.00000000001666,-1000.0000000000009,307.9999999999927,-1379.9999999999814,-73.00000000000084,257.9999999999916,445.0000000000065,326.9999999999982,-120.99999999999334,134.99999999999625,954.9999999999948,634.0000000000003,89.00000000000574,524.0000000000009,-695.0000000000011,,-874.0000000000052
2020.03.30,-807.0000000000022,-408.00000000000836,-975.0000000000148,344.99999999999886,-1508.9999999999825,24.999999999997247,358.9999999999982,550.000000000006,315.00000000001194,-168.00000000000148,171.99999999999437,1218.000000000008,563.999999999993,263.00000000001324,570.0000000000074,-661.0000000000005,,-146.99999999998158
