date,GBPUSD,USDJPY,NZDUSD,EURCHF,CHFJPY,GBPJPY,GBPCAD,EURCAD,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2018.07.16,93.99999999999409,-322.00000000000273,20.0000000000089,19.00000000001345,-299.99999999999716,-551.0000000000161,-170.00000000000347,-109.00000000000354,-361.99999999999477,-319.0000000000026,-146.99999999999713,-35.00000000000725,,-2182.0000000000086
2018.07.16,94.99999999997843,-293.99999999999693,0.0,13.000000000018552,-274.0000000000009,-496.0000000000093,-209.9999999999991,-87.99999999999919,-317.99999999999784,-203.00000000000296,-87.99999999999919,-22.0000000000109,,-1885.0000000000193
2018.07.16,104.99999999999955,-299.0000000000066,20.0000000000089,-6.999999999979245,-310.99999999999284,-527.0000000000152,-187.99999999998818,-82.00000000000429,-338.99999999999864,-283.00000000000125,-74.00000000000739,-69.00000000000794,,-2053.9999999999927
2018.07.16,144.99999999999514,-284.000000000006,75.00000000000284,0.0,-301.9999999999925,-516.9999999999959,-183.99999999998417,-93.00000000000975,-328.00000000000296,-268.0000000000007,-128.00000000000588,-35.00000000000725,,-1919.0000000000073
2018.07.16,136.99999999998712,-278.99999999999636,104.00000000000409,-8.999999999992347,-310.99999999999284,-504.99999999999545,-174.99999999999181,-91.00000000001884,-326.9999999999982,-245.9999999999951,-140.0000000000068,45.000000000006146,,-1796.9999999999907
2018.07.16,154.99999999999403,-289.0000000000015,114.00000000000298,-8.999999999992347,-322.9999999999933,-526.0000000000105,-157.99999999999147,-110.00000000001009,-353.9999999999992,-269.00000000000546,-155.00000000000514,63.99999999999739,,-1860.0000000000146
2018.07.16,160.99999999998892,-275.99999999999625,152.00000000000767,8.000000000008,-326.9999999999982,-557.9999999999927,-146.00000000000168,-110.00000000001009,-367.00000000000443,-311.9999999999976,-180.0000000000024,53.999999999998494,,-1901.0000000000002
2018.07.16,202.9999999999976,-239.00000000000432,151.00000000000114,27.00000000002145,-330.99999999998886,-528.9999999999964,-147.99999999999258,-63.000000000013046,-370.9999999999951,-379.0000000000049,-194.0000000000053,1.999999999990898,,-1870.9999999999893
2018.07.16,146.99999999998602,-250.0,189.00000000000583,67.00000000001705,-318.9999999999884,-520.0000000000102,-171.99999999999437,-24.000000000001798,-358.99999999999466,-382.99999999999557,-231.99999999999886,-15.999999999993797,,-1871.9999999999686
2018.07.16,133.99999999998968,-251.99999999999534,172.00000000000549,38.0000000000047,-308.9999999999975,-502.00000000000955,-181.9999999999933,-34.000000000000696,-329.9999999999983,-384.00000000000034,-243.99999999999977,-22.0000000000109,,-1915.0000000000057
2018.07.16,89.99999999999008,-317.99999999999784,89.00000000000574,-29.999999999996696,-394.999999999996,-539.0000000000157,-207.99999999998596,-35.00000000000725,-332.9999999999984,-340.0000000000034,-182.00000000000438,-25.00000000000835,,-2226.000000000018
2018.07.16,32.999999999994145,-329.9999999999983,104.00000000000409,-57.99999999998029,-453.9999999999935,-534.9999999999966,-154.99999999999403,-77.00000000001594,-393.0000000000007,-343.9999999999941,-174.00000000000747,-35.00000000000725,,-2417.99999999999
2018.07.16,139.00000000000023,-308.00000000000693,132.0000000000099,-90.99999999999665,-455.99999999998886,-572.0000000000027,-171.99999999999437,-102.00000000000209,-393.99999999999125,-352.00000000000387,-153.00000000000313,-46.999999999997044,,-2375.9999999999764
2018.07.16,226.99999999999943,-287.9999999999967,158.0000000000026,-74.99999999998064,-488.9999999999901,-706.9999999999936,-353.0000000000033,-62.000000000006494,-375.0,-376.0000000000048,-180.99999999999784,-25.00000000000835,,-2545.9999999999795
2018.07.16,245.99999999999068,-274.0000000000009,163.00000000000205,-43.999999999999595,-443.9999999999884,-697.0000000000027,-333.9999999999899,-23.00000000001745,-368.9999999999998,-403.0000000000058,-207.00000000000162,-26.999999999999247,,-2413.0000000000127
2018.07.16,385.99999999999744,-239.99999999999488,215.00000000000963,-59.99999999999339,-503.9999999999907,-772.9999999999961,-442.9999999999934,7.999999999985796,-370.00000000000455,-412.00000000000614,-248.99999999999923,-22.999999999995246,,-2464.999999999981
2018.07.16,410.99999999998363,-206.00000000000307,224.000000000002,-89.99999999999008,-504.99999999999545,-771.000000000015,-455.99999999998977,61.99999999998429,-347.999999999999,-405.00000000000114,-275.99999999999847,-21.00000000000435,,-2381.000000000027
2018.07.16,371.99999999999454,-210.00000000000796,224.000000000002,-108.99999999998133,-559.9999999999881,-783.9999999999918,-502.9999999999868,129.00000000000134,-326.9999999999982,-353.9999999999992,-314.0000000000032,48.000000000003595,,-2387.999999999955
2018.07.16,553.9999999999878,-159.9999999999966,274.00000000000756,-110.99999999999443,-626.9999999999953,-902.0000000000152,-710.999999999995,164.99999999999292,-322.9999999999933,-356.9999999999993,-343.9999999999999,90.99999999999665,,-2451.000000000004
2018.07.16,498.9999999999828,-165.99999999999682,263.0000000000021,-132.99999999998312,-640.0000000000006,-835.000000000008,-639.9999999999961,158.99999999999804,-322.00000000000273,-298.0000000000018,-309.0000000000037,129.99999999998568,,-2292.0000000000246
2018.07.16,498.9999999999828,-150.99999999999625,268.0000000000016,-109.99999999998789,-575.9999999999934,-778.9999999999964,-649.999999999995,161.99999999999548,-307.9999999999927,-250.0,-368.00000000000165,188.9999999999947,,-2073.999999999989
2018.07.16,319.999999999987,-227.00000000000387,239.0000000000003,-207.99999999998596,-643.9999999999912,-759.0000000000146,-641.999999999987,228.99999999999034,-283.00000000000125,-248.00000000000466,-368.00000000000165,194.99999999998963,,-2396.000000000023
2018.07.16,279.99999999999136,-234.99999999999943,214.00000000000307,-215.99999999999397,-634.9999999999909,-694.0000000000168,-418.9999999999916,17.000000000000348,-390.00000000000057,-275.0000000000057,-309.0000000000037,170.99999999998784,,-2491.0000000000205
2018.07.16,323.99999999999096,-209.00000000000318,229.00000000000142,-213.99999999998087,-649.0000000000009,-676.0000000000161,-302.9999999999866,-57.00000000001815,-405.9999999999917,-243.99999999999977,-236.99999999999832,187.00000000000384,,-2254.999999999999
2018.07.16,388.9999999999949,-141.9999999999959,243.00000000000432,-246.99999999999721,-704.9999999999983,-652.9999999999916,-245.99999999999068,-82.00000000000429,-468.9999999999941,-260.0000000000051,-173.00000000000094,124.99999999999733,,-2219.999999999982
2018.07.16,67.9999999999792,-186.9999999999976,111.00000000000554,-228.99999999999034,-643.9999999999912,-584.0000000000032,-173.00000000000094,-87.99999999999919,-424.99999999999716,-269.00000000000546,-175.00000000000293,82.99999999998863,,-2512.0000000000146
2018.07.16,24.999999999986144,-216.99999999999875,58.000000000002494,-179.99999999998016,-595.9999999999894,-313.99999999999295,192.00000000001438,-119.00000000000244,-466.99999999999875,-161.00000000000136,12.999999999996348,24.999999999986144,,-1740.9999999999784
2018.07.16,1.999999999990898,-192.99999999999784,60.99999999999994,-243.99999999999977,-594.9999999999989,-254.99999999999545,161.99999999999548,-33.00000000001635,-367.999999999995,-99.00000000000375,-7.0000000000014495,102.00000000000209,,-1467.0000000000202
2018.07.16,-16.000000000016,-152.00000000000102,87.99999999999919,-264.9999999999819,-626.9999999999953,-211.00000000001273,150.00000000000568,-133.00000000000534,-387.00000000000045,-96.00000000000364,-4.000000000004,102.99999999998644,,-1550.000000000029
2018.07.16,-57.00000000001815,-177.99999999999727,85.00000000000173,-316.99999999998954,-644.999999999996,-212.99999999999386,239.99999999999577,-191.00000000000784,-394.999999999996,-91.99999999999875,10.999999999994348,112.99999999998533,,-1639.00000000002
2018.07.16,41.99999999998649,-144.99999999999602,109.00000000000354,-295.99999999998516,-664.999999999992,-241.00000000001387,116.00000000000499,-67.00000000001705,-370.9999999999951,-109.99999999999943,-101.00000000000664,119.00000000000244,,-1610.0000000000077
2018.07.16,54.99999999998284,-117.999999999995,143.00000000000423,-291.9999999999812,-674.9999999999972,-228.00000000000864,21.00000000000435,102.99999999998644,-301.9999999999925,-108.99999999999466,-148.99999999999915,126.99999999998823,,-1424.0000000000023
2018.07.16,84.99999999997954,-103.9999999999992,143.9999999999997,-292.9999999999877,-665.9999999999968,-223.0000000000132,17.000000000000348,102.00000000000209,-283.00000000000125,-87.99999999999386,-131.99999999999878,151.9999999999966,,-1289.0000000000125
2018.07.16,91.99999999998099,-82.99999999999841,102.00000000000209,-286.99999999999284,-658.9999999999918,-207.9999999999984,49.00000000001015,131.99999999999878,-274.9999999999915,-78.00000000000296,-121.00000000000443,86.99999999999264,,-1248.9999999999955
2018.07.16,74.99999999998064,-109.00000000000887,113.00000000000753,-281.99999999998226,-682.0000000000022,-234.00000000000887,46.999999999997044,112.000000000001,-281.9999999999965,-84.99999999999375,-79.00000000000685,102.99999999998644,,-1303.0000000000268
2018.07.16,103.99999999999298,-114.99999999999488,104.99999999999955,-302.9999999999866,-684.9999999999881,-265.0000000000148,8.000000000008,112.99999999998533,-286.00000000000136,-105.99999999999454,-67.00000000000594,68.99999999998573,,-1428.0000000000148
2018.07.16,104.99999999999955,-117.00000000000443,115.00000000000954,-300.99999999999574,-679.9999999999926,-236.99999999999477,28.000000000005798,112.000000000001,-275.99999999999625,-94.99999999999886,-89.00000000000574,92.00000000000318,,-1342.9999999999693
2018.07.16,113.99999999999189,-90.00000000000341,157.00000000000713,-310.9999999999946,-643.9999999999912,-234.00000000000887,43.999999999999595,29.999999999996696,-301.00000000000193,-91.99999999999875,-121.99999999999989,141.99999999999767,,-1307.000000000006
2018.07.17,104.99999999999955,-99.00000000000375,173.00000000000094,-332.9999999999833,-635.9999999999957,-259.00000000001455,-24.999999999986144,-8.000000000008,-280.9999999999917,-97.99999999999898,-121.00000000000443,178.99999999999582,,-1402.9999999999905
2018.07.17,142.99999999998204,-78.00000000000296,159.00000000000912,-309.99999999998806,-616.9999999999902,-253.00000000001432,6.000000000017103,52.99999999999194,-269.999999999996,-79.00000000000773,-112.000000000001,170.99999999998784,,-1187.0000000000123
2018.07.17,134.99999999999625,-97.99999999999898,126.99999999999933,-322.00000000000006,-647.9999999999961,-235.99999999999,38.0000000000047,58.000000000002494,-286.9999999999919,-82.00000000000784,-109.99999999999899,123.99999999999079,,-1300.9999999999905
2018.07.17,109.99999999998789,-112.99999999999955,-34.000000000000696,-311.99999999997897,-643.9999999999912,-259.00000000001455,77.00000000001594,31.000000000003247,-310.99999999999284,-93.00000000000352,-109.99999999999899,-28.000000000005798,,-1685.9999999999795
2018.07.17,115.99999999998278,-159.9999999999966,167.00000000000603,-300.99999999999574,-701.9999999999982,-307.9999999999927,82.00000000000429,48.99999999998794,-334.0000000000032,-102.00000000000387,-168.00000000000148,204.99999999998852,,-1456.0000000000223
2018.07.17,98.99999999998244,-218.00000000000352,195.00000000000074,-311.99999999997897,-735.99999999999,-354.99999999998977,90.99999999999665,21.999999999988695,-371.9999999999999,-109.99999999999943,-221.99999999999997,312.00000000000114,,-1605.999999999992
2018.07.17,106.99999999999044,-246.9999999999999,250.00000000000577,-305.9999999999841,-799.9999999999972,-409.9999999999966,95.00000000000064,52.99999999999194,-424.99999999999716,-162.9999999999967,-243.99999999999977,361.9999999999957,,-1727.999999999987
2018.07.17,85.99999999998609,-260.0000000000051,209.9999999999991,-345.99999999997965,-796.999999999997,-413.0000000000109,119.00000000000244,18.999999999991246,-420.99999999999227,-158.00000000000125,-234.00000000000088,361.9999999999957,,-1833.0000000000125
2018.07.17,58.99999999998684,-371.9999999999999,158.0000000000026,-330.9999999999924,-875.0,-536.0000000000014,110.00000000001009,-26.999999999999247,-503.9999999999907,-224.99999999999432,-204.00000000000418,340.9999999999913,,-2405.999999999991
2018.07.17,49.99999999999449,-331.00000000000307,121.00000000000443,-367.99999999999056,-830.9999999999889,-477.00000000000387,124.99999999999733,-31.000000000003247,-472.999999999999,-198.99999999999807,-136.00000000000279,272.99999999998994,,-2277.000000000003
2018.07.17,67.9999999999792,-245.00000000000455,114.00000000000298,-365.99999999999966,-819.9999999999932,-364.0000000000043,138.0000000000159,-7.0000000000014495,-409.9999999999966,-138.00000000000523,-140.0000000000068,265.99999999998846,,-1904.0000000000252
2018.07.17,89.99999999999008,-228.9999999999992,156.00000000000057,-340.9999999999913,-780.9999999999917,-366.9999999999902,136.00000000000279,-12.000000000012001,-402.9999999999916,-129.0000000000049,-136.99999999999824,231.99999999998778,,-1784.9999999999982
2018.07.17,92.99999999998754,-227.00000000000387,160.00000000000458,-328.9999999999793,-808.9999999999975,-469.99999999999886,121.00000000001555,-40.0000000000178,-462.99999999999386,-222.99999999999898,-672.0000000000059,249.99999999999466,,-2608.999999999994
2018.07.17,167.9999999999904,-222.0000000000084,576.0000000000099,-312.9999999999855,-811.9999999999976,-486.99999999999477,168.0000000000126,-72.0000000000054,-498.9999999999952,-329.00000000000773,-811.0000000000061,797.0000000000033,,-1835.999999999985
2018.07.17,219.99999999999798,-206.00000000000307,679.0000000000074,-291.9999999999812,-808.9999999999975,-487.99999999999955,165.00000000001512,-78.00000000000028,-487.99999999999955,-338.99999999999864,-783.0000000000003,831.000000000004,,-1587.9999999999554
2018.07.17,219.99999999999798,-195.0000000000074,685.0000000000023,-276.9999999999939,-795.0000000000017,-487.99999999999955,168.0000000000126,-60.99999999999994,-487.99999999999955,-337.0000000000033,-797.0000000000033,831.9999999999883,,-1533.0000000000073
2018.07.17,188.9999999999947,-236.0000000000042,680.0000000000028,-294.9999999999786,-833.999999999989,-509.9999999999909,178.99999999999582,-52.000000000007596,-498.9999999999952,-371.9999999999999,-750.0000000000063,809.9999999999997,,-1689.999999999979
2018.07.17,182.99999999999983,-240.99999999999966,633.0000000000058,-323.99999999999096,-839.9999999999892,-515.9999999999911,141.99999999999767,-56.000000000011596,-501.0000000000048,-370.00000000000455,-750.0000000000063,800.0000000000007,,-1839.9999999999943
2018.07.17,120.99999999999334,-237.00000000000898,603.0000000000091,-340.9999999999913,-869.9999999999903,-550.0000000000114,93.00000000000975,-63.000000000013046,-500.0,-313.0000000000024,-674.000000000008,787.0000000000043,,-1944.0000000000084
2018.07.17,264.9999999999819,-201.00000000000762,669.0000000000085,-267.99999999997937,-876.9999999999953,-574.0000000000123,45.000000000006146,75.00000000000284,-498.00000000000466,-322.00000000000273,-680.9999999999983,795.9999999999967,,-1571.000000000004
2018.07.17,165.9999999999995,-180.99999999999739,650.0000000000061,-304.9999999999997,-884.0000000000003,-560.0000000000023,70.0000000000145,103.99999999999298,-486.99999999999477,-287.9999999999967,-724.9999999999978,790.0000000000018,,-1649.999999999974
2018.07.17,141.99999999999767,-156.0000000000059,670.000000000004,-293.99999999999426,-866.9999999999902,-442.0000000000073,188.00000000001037,68.99999999998573,-471.9999999999942,-242.00000000000443,-746.0000000000023,844.0000000000003,,-1306.0000000000005
2018.07.17,88.99999999998354,-174.99999999999716,714.0000000000035,-333.9999999999899,-927.9999999999973,-432.00000000001637,97.9999999999981,129.99999999998568,-456.99999999999363,-221.00000000000364,-806.0000000000067,997.0000000000034,,-1325.0000000000307
2018.07.17,135.9999999999806,-195.0000000000074,695.0000000000011,-478.999999999985,-1158.9999999999918,-679.000000000002,-95.999999999985,168.99999999999693,-469.99999999999886,-215.99999999999397,-773.9999999999969,975.9999999999991,,-2091.9999999999836
2018.07.17,263.99999999999756,-174.0000000000066,714.0000000000035,-384.9999999999909,-1072.9999999999932,-622.9999999999905,-53.999999999998494,184.99999999999073,-459.99999999999375,-221.9999999999942,-768.000000000002,980.0000000000031,,-1615.999999999974
2018.07.17,279.99999999999136,-189.00000000000716,705.0000000000001,-499.9999999999893,-1125.0,-563.999999999993,-28.999999999990145,184.99999999999073,-462.0000000000033,-213.99999999999864,-738.0000000000053,978.9999999999966,,-1672.0000000000084
2018.07.17,187.99999999998818,-243.99999999999977,631.9999999999992,-528.9999999999795,-1152.000000000001,-573.0000000000075,-132.99999999998312,197.99999999998707,-427.99999999999727,-210.99999999999852,-811.0000000000061,978.9999999999966,,-2084.000000000002
2018.07.17,170.99999999998784,-326.9999999999982,577.0000000000052,-555.9999999999787,-1188.999999999993,-610.0000000000136,-133.99999999998968,220.99999999998232,-433.9999999999975,-144.99999999999602,-775.9999999999989,983.0000000000006,,-2218.9999999999895
2018.07.17,-228.00000000000597,-355.000000000004,534.0000000000011,-518.9999999999806,-1152.9999999999916,-578.000000000003,-72.99999999998974,197.00000000000273,-427.99999999999727,-156.0000000000059,-728.0000000000064,960.9999999999897,,-2525.9999999999905
2018.07.17,-284.00000000001756,-414.0000000000015,514.0000000000033,-536.9999999999875,-1108.9999999999945,-227.00000000000387,251.00000000000122,203.99999999998198,-405.9999999999917,-143.00000000000068,-729.0000000000018,947.9999999999933,,-1932.0000000000196
2018.07.17,-384.00000000000654,-439.00000000000716,476.0000000000098,-585.9999999999976,-1187.9999999999882,-182.00000000001637,300.99999999999574,207.99999999998596,-417.0000000000016,-156.99999999999648,-729.0000000000018,906.0000000000068,,-2191.0000000000173
2018.07.17,-780.000000000003,-466.99999999999875,419.00000000000273,-614.9999999999877,-1191.9999999999932,-104.99999999998977,476.0000000000098,83.9999999999952,-484.99999999999943,-183.9999999999975,-650.0000000000061,880.9999999999984,,-2617.99999999997
2018.07.17,-763.0000000000026,-483.0000000000041,357.00000000000733,-584.9999999999911,-1161.0000000000014,55.00000000000682,514.0000000000144,238.99999999998923,-385.9999999999957,-126.00000000000477,-701.0000000000072,834.9999999999858,,-2205.000000000003
2018.07.17,-664.0000000000201,-576.0000000000076,258.0000000000027,-585.9999999999976,-1188.999999999993,-6.000000000000227,408.00000000000836,290.9999999999968,-381.0000000000002,-125.0,-694.0000000000057,804.9999999999891,,-2459.0000000000273
2018.07.17,-661.0000000000005,-585.9999999999985,256.0000000000007,-573.9999999999857,-1221.999999999994,-69.99999999999318,327.00000000001063,298.9999999999826,-387.999999999991,-185.00000000000227,-689.0000000000063,753.0000000000036,,-2739.999999999974
2018.07.17,-683.0000000000114,-713.9999999999986,231.0000000000034,-501.9999999999802,-1254.9999999999955,-247.0000000000141,258.0000000000027,275.000000000003,-480.99999999999454,-248.99999999999523,-631.0000000000038,717.9999999999964,,-3279.9999999999873
2018.07.17,-657.0000000000186,-635.9999999999957,301.0000000000068,-464.9999999999821,-1101.9999999999895,-217.9999999999893,226.99999999999943,241.99999999998667,-417.0000000000016,-213.99999999999864,-712.0000000000015,800.0000000000007,,-2850.9999999999827
2018.07.17,-646.0000000000132,-609.9999999999994,299.00000000000483,-457.9999999999807,-1025.9999999999964,-188.99999999999295,158.99999999999804,184.99999999999073,-343.9999999999941,-183.9999999999975,-765.0000000000045,804.0000000000047,,-2774.999999999981
2018.07.17,-819.0000000000142,-682.0000000000022,239.0000000000003,-536.9999999999875,-977.9999999999944,-81.99999999999363,219.99999999999798,130.99999999999224,-314.9999999999977,-177.0000000000067,-711.000000000006,773.9999999999858,,-2937.000000000026
2018.07.17,-910.0000000000108,-692.0000000000073,189.00000000000583,-533.99999999999,-930.9999999999974,55.999999999983174,294.0000000000165,188.9999999999947,-271.99999999999136,-146.0000000000008,-701.0000000000072,739.9999999999851,,-2718.00000000002
2018.07.17,-1079.0000000000077,-725.0000000000085,170.00000000000347,-530.9999999999926,-936.9999999999976,159.9999999999966,452.00000000000796,93.99999999999409,-331.00000000000307,-140.00000000000057,-636.0000000000032,719.9999999999873,,-2783.0000000000236
2018.07.17,-1542.0000000000211,-724.0000000000038,106.00000000000608,-513.9999999999923,-968.9999999999941,46.999999999997044,446.0000000000131,85.99999999998609,-338.99999999999864,-135.00000000000512,-619.0000000000028,722.0000000000005,,-3435.000000000015
2018.07.17,-1119.0000000000034,-707.9999999999984,226.99999999999943,-510.99999999999477,-939.9999999999977,155.00000000000114,583.0000000000002,24.999999999986144,-361.0000000000042,-150.99999999999625,-631.9999999999992,785.9999999999978,,-2646.000000000009
2018.07.17,-1041.000000000003,-686.9999999999976,243.00000000000432,-503.99999999999335,-937.9999999999882,268.0000000000007,773.0000000000015,7.0000000000014495,-388.9999999999958,-170.0000000000017,-634.0000000000013,747.9999999999931,,-2323.9999999999804
2018.07.17,-1055.000000000006,-665.0000000000063,230.000000000008,-479.99999999999153,-920.9999999999923,319.9999999999932,856.0000000000123,-2.999999999997449,-408.00000000000125,-177.0000000000067,-568.9999999999973,720.9999999999939,,-2150.999999999992
2018.07.17,-1130.0000000000089,-676.0000000000019,221.99999999999997,-474.999999999981,-930.9999999999974,355.99999999999454,958.9999999999987,-5.000000000010552,-406.9999999999965,-173.00000000000182,-541.9999999999981,722.0000000000005,,-2080.0000000000023
2018.07.17,-1124.0000000000139,-671.0000000000065,229.00000000000142,-464.9999999999821,-923.0000000000018,381.0000000000002,944.9999999999958,56.99999999999594,-381.0000000000002,-168.99999999999693,-565.9999999999999,727.9999999999953,,-1959.0000000000127
2018.07.17,-1114.000000000015,-689.9999999999977,216.0000000000051,-416.9999999999785,-869.9999999999903,353.999999999985,916.0000000000057,32.999999999994145,-388.9999999999958,-168.99999999999693,-577.0000000000052,739.9999999999851,,-1967.000000000005
2018.07.18,-1242.0000000000098,-685.0000000000023,196.00000000000728,-463.9999999999977,-852.9999999999944,381.0000000000002,953.0000000000039,27.999999999983594,-373.00000000000466,-165.99999999999682,-585.9999999999976,768.9999999999975,,-2042.0000000000116
2018.07.18,-1163.000000000003,-710.9999999999985,192.00000000000327,-515.9999999999832,-864.9999999999949,344.99999999999886,911.0000000000174,32.999999999994145,-367.00000000000443,-173.00000000000182,-575.0000000000033,736.0000000000033,,-2152.9999999999723
2018.07.18,-1104.0000000000161,-748.0000000000047,178.00000000000037,-435.9999999999919,-908.9999999999918,306.99999999998795,954.0000000000103,42.999999999993044,-405.00000000000114,-186.00000000000705,-540.0000000000072,702.0000000000026,,-2144.0000000000255
2018.07.18,-1125.0000000000205,-743.9999999999998,148.0000000000037,-412.9999999999967,-903.9999999999964,300.9999999999877,930.0000000000086,55.99999999998939,-405.00000000000114,-192.00000000000728,-513.0000000000078,682.9999999999892,,-2178.000000000051
2018.07.18,-1233.0000000000175,-876.9999999999953,87.99999999999919,-476.9999999999941,-1009.0000000000003,266.9999999999959,924.9999999999981,32.999999999994145,-448.99999999999807,-218.9999999999941,-485.99999999999756,639.9999999999961,,-2797.0000000000136
2018.07.18,-1198.0000000000102,-834.0000000000032,104.00000000000409,-446.9999999999974,-974.9999999999943,258.0000000000098,929.000000000002,81.9999999999821,-430.9999999999974,-197.00000000000273,-501.000000000007,651.9999999999859,,-2558.0000000000277
2018.07.18,-1171.000000000011,-844.9999999999989,131.00000000000333,-434.9999999999854,-983.9999999999947,206.99999999999363,876.0000000000101,97.9999999999981,-433.9999999999975,-203.00000000000296,-594.0000000000057,723.9999999999914,,-2629.9999999999986
2018.07.18,-1150.0000000000066,-861.0000000000042,187.9999999999993,-433.99999999997885,-1001.9999999999953,180.99999999998317,850.0000000000174,96.99999999999153,-441.0000000000025,-209.99999999999375,-636.0000000000032,802.9999999999982,,-2614.999999999995
2018.07.18,-1140.0000000000077,-810.0000000000023,226.00000000000398,-418.9999999999916,-953.9999999999935,242.999999999995,859.0000000000098,85.99999999998609,-417.0000000000016,-239.99999999999488,-653.0000000000035,773.0000000000015,,-2445.999999999999
2018.07.18,-1121.0000000000164,-781.0000000000059,195.00000000000074,-420.9999999999825,-956.9999999999936,246.00000000000932,890.000000000013,78.99999999998464,-420.99999999999227,-266.00000000000534,-617.0000000000009,682.0000000000048,,-2491.9999999999845
2018.07.18,-1123.0000000000073,-762.0000000000005,185.00000000000182,-399.9999999999782,-893.9999999999912,284.9999999999966,855.0000000000058,97.9999999999981,-381.0000000000002,-212.0000000000033,-612.0000000000015,719.000000000003,,-2241.9999999999773
2018.07.18,-1114.000000000015,-754.0000000000049,212.00000000000108,-406.9999999999796,-888.9999999999958,290.9999999999968,873.0000000000126,86.99999999999264,-382.99999999999557,-225.9999999999991,-636.0000000000032,717.9999999999964,,-2227.9999999999936
2018.07.18,-1131.9999999999998,-759.0000000000003,189.00000000000583,-408.9999999999927,-869.9999999999903,305.9999999999832,858.0000000000032,78.00000000000028,-364.0000000000043,-192.00000000000728,-621.0000000000049,729.0000000000018,,-2187.0000000000055
2018.07.18,-1124.0000000000139,-760.9999999999957,189.00000000000583,-392.9999999999989,-855.9999999999945,305.0000000000068,838.0000000000055,88.99999999998354,-358.0000000000041,-195.0000000000074,-636.9999999999986,734.9999999999968,,-2168.0000000000146
2018.07.18,-1188.0000000000114,-792.0000000000016,163.00000000000205,-421.99999999998903,-827.9999999999887,314.9999999999977,836.9999999999989,2.999999999997449,-361.0000000000042,-189.00000000000716,-621.0000000000049,748.9999999999997,,-2334.0000000000114
2018.07.18,-1209.0000000000157,-814.0000000000072,106.00000000000608,-422.9999999999956,-841.9999999999987,323.0000000000075,836.0000000000146,41.99999999998649,-350.9999999999991,-165.00000000000625,-587.0000000000042,707.9999999999975,,-2376.0000000000146
2018.07.18,-1280.0000000000146,-847.999999999999,48.000000000003595,-437.99999999998283,-824.9999999999886,301.9999999999925,826.0000000000156,-17.000000000000348,-364.0000000000043,-150.00000000000568,-579.0000000000073,699.9999999999895,,-2625.0000000000014
2018.07.18,-1317.0000000000125,-844.9999999999989,16.0000000000049,-442.9999999999934,-801.0000000000019,373.9999999999952,789.0000000000175,21.999999999988695,-334.99999999999375,-88.99999999999864,-534.0000000000011,705.0000000000001,,-2457.9999999999936
