date,USDCHF,GBPUSD,AUDUSD,CHFJPY,EURGBP,GBPCAD,GBPAUD,EURJPY,EURAUD,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2021.09.20,2.000000000002,198.00000000000927,9.00000000000345,162.9999999999967,43.999999999999595,-368.00000000001273,-180.0000000000024,1.999999999981128,14.999999999987246,25.99999999999625,-4.9999999999954525,24.999999999997247,-34.000000000000696,,-103.00000000003844
2021.09.20,-45.99999999999049,48.000000000003595,47.00000000000814,54.000000000002046,161.00000000000003,-103.00000000000864,80.99999999999774,83.99999999997476,104.99999999999955,42.999999999992156,54.99999999999261,51.000000000001044,11.999999999989797,,591.9999999999623
2021.09.20,-104.99999999999955,-14.999999999987246,-19.999999999997797,93.00000000000352,170.00000000000347,-242.99999999999324,-85.00000000000173,103.999999999985,-32.0000000000098,39.00000000000148,48.99999999999238,21.999999999999797,123.99999999999079,,100.99999999998707
2021.09.20,-78.99999999999574,12.000000000012001,34.000000000000696,111.0000000000042,182.99999999999983,-141.99999999999767,7.999999999985796,117.999999999995,31.000000000003247,79.9999999999983,87.0000000000033,-48.99999999999905,45.000000000006146,,439.00000000001603
2021.09.20,-57.99999999999139,18.0000000000069,31.000000000003247,141.9999999999959,191.00000000000784,-182.99999999999983,-21.00000000000435,131.00000000000023,-15.999999999993797,69.00000000000261,84.99999999999375,-78.99999999999574,104.99999999999955,,415.00000000002495
2021.09.20,-60.99999999999994,29.999999999996696,23.00000000000635,149.0000000000009,185.99999999999727,-188.00000000001037,-83.9999999999952,162.9999999999825,-56.000000000011596,85.99999999999852,87.0000000000033,-80.00000000000229,83.9999999999952,,338.99999999996135
2021.09.20,-82.99999999999974,36.0000000000138,64.0000000000085,168.99999999999693,165.00000000000404,-119.00000000000244,15.999999999993797,181.99999999998795,62.99999999999084,158.99999999999181,159.9999999999966,-151.9999999999966,12.999999999996348,,672.9999999999818
2021.09.20,-78.00000000000028,2.999999999997449,-12.999999999996348,170.0000000000017,167.00000000000603,-141.99999999999767,-131.00000000001444,141.9999999999959,-59.000000000009045,118.99999999999977,75.00000000000284,-100.99999999999554,5.999999999994898,,157.99999999998528
2021.09.20,-88.99999999999464,-65.00000000000395,-90.0000000000012,134.00000000000034,187.00000000000384,-222.00000000001108,-252.0000000000078,88.99999999999864,-202.9999999999976,22.999999999996135,-31.999999999996476,-114.00000000000298,-26.999999999999247,,-661.0000000000159
2021.09.20,-89.99999999999008,-131.99999999999878,-180.99999999999784,58.9999999999975,211.00000000000563,-225.99999999999287,-388.0000000000106,-23.000000000024556,-363.0000000000022,-76.99999999999818,-177.99999999999727,-149.99999999999457,-141.99999999999767,,-1680.0000000000016
2021.09.20,-137.9999999999937,-215.99999999999397,-322.00000000000006,13.00000000000523,223.00000000000654,-181.00000000000892,-639.0000000000118,-64.00000000002137,-602.999999999998,-97.99999999999898,-322.00000000000273,-103.99999999999298,-252.99999999999213,,-2704.000000000003
2021.09.20,-103.99999999999298,-180.99999999998673,-297.9999999999983,-9.000000000000341,197.99999999999818,-378.00000000001165,-625.0000000000089,-140.00000000001478,-539.0000000000006,-219.0000000000083,-337.0000000000033,-231.99999999999886,-279.99999999999136,,-3144.0000000000177
2021.09.20,-102.99999999999754,-157.00000000000713,-256.99999999999613,51.00000000000193,177.00000000000495,-323.0000000000066,-553.0000000000035,-86.00000000001273,-435.0000000000076,-132.99999999999557,-254.0000000000049,-175.00000000000293,-201.99999999999108,,-2450.0000000000186
2021.09.20,-100.99999999999554,-156.00000000000057,-287.9999999999994,54.000000000002046,168.99999999999693,-330.9999999999924,-636.9999999999986,-98.00000000001319,-497.99999999999847,-135.00000000000512,-290.00000000000625,-78.00000000000028,-134.99999999999625,,-2524.0000000000073
2021.09.20,-84.99999999999064,-170.00000000000347,-254.99999999999412,46.999999999997044,196.00000000000728,-339.0000000000004,-527.9999999999951,-98.00000000001319,-453.0000000000145,-165.00000000000625,-269.999999999996,-202.0000000000022,-209.9999999999991,,-2532.000000000011
2021.09.20,-75.9999999999983,-202.9999999999976,-290.9999999999968,64.00000000000716,235.00000000000742,-340.00000000000693,-574.0000000000078,-66.0000000000025,-561.9999999999958,-179.00000000000205,-302.0000000000067,-187.9999999999993,-212.99999999999653,,-2694.9999999999955
2021.09.20,-62.99999999999084,-153.00000000000313,-226.99999999999943,70.99999999999795,207.00000000000162,-286.99999999999284,-479.0000000000072,-71.00000000002638,-429.00000000001273,-138.00000000000523,-242.00000000000443,-136.00000000000279,-130.99999999999224,,-2078.0000000000377
2021.09.20,-61.999999999995396,-137.9999999999937,-195.9999999999962,78.00000000000296,207.00000000000162,-253.99999999999866,-417.0000000000007,-57.00000000001637,-378.999999999996,-108.00000000000409,-204.9999999999983,-166.99999999999494,-156.00000000000057,,-1853.99999999999
2021.09.20,-103.99999999999298,-197.99999999998707,-270.99999999999903,-36.99999999999193,226.00000000000398,-394.00000000000546,-520.0000000000093,-148.00000000002456,-509.00000000000387,-259.00000000000034,-326.9999999999982,-185.99999999999727,-150.99999999999002,,-2877.999999999996
