date,USDCHF,EURUSD,USDJPY,AUDUSD,GBPCHF,EURCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2017.11.13,-21.00000000000435,21.00000000000435,-48.00000000000182,59.99999999999339,-104.00000000001519,-210.99999999998343,-58.000000000002494,-191.99999999999218,-99.99999999998899,-131.00000000000023,191.99999999999218,-14.000000000002899,100.99999999999909,90.0000000000012,200.00000000000017,,-215.00000000000114
2017.11.13,-94.00000000000519,-1.999999999990898,-105.99999999999454,-1.0000000000065512,-128.000000000017,-251.99999999998556,-7.0000000000014495,-156.00000000000057,-139.9999999999846,-173.00000000000182,271.99999999998334,-127.99999999999478,123.00000000000466,82.00000000000429,190.00000000000128,,-519.9999999999893
2017.11.13,-99.00000000000463,48.000000000003595,-189.99999999999773,-12.000000000000899,-18.0000000000069,-322.9999999999844,128.00000000000588,19.00000000001345,2.0000000000131024,-322.00000000000273,301.99999999998005,-222.00000000001108,185.00000000000227,65.99999999999939,194.0000000000053,,-241.99999999998522
2017.11.13,-122.99999999999534,35.00000000000725,-212.0000000000033,-21.00000000000435,303.9999999999932,-331.999999999999,358.9999999999982,422.00000000001125,440.00000000001813,-330.0000000000125,323.99999999999096,-229.00000000001253,234.99999999999943,84.0000000000063,248.00000000000378,,1204.0000000000016
2017.11.13,-158.0000000000026,-89.99999999999008,-138.00000000000523,-18.0000000000069,245.99999999999068,-259.9999999999936,261.99999999999557,409.99999999999926,441.0000000000025,-103.00000000000864,175.99999999999838,-62.000000000006494,112.99999999999955,92.00000000000318,173.00000000000094,,1083.9999999999766
2017.11.13,-133.00000000000534,-89.00000000000574,-155.00000000000114,3.999999999992898,269.9999999999925,-234.00000000000088,255.00000000000523,418.9999999999916,482.00000000000466,-126.00000000000477,152.99999999998093,-15.999999999993797,206.99999999999363,104.00000000000409,252.0000000000078,,1392.9999999999616
2017.11.13,-138.00000000000477,-66.99999999999484,-162.00000000000614,-12.000000000000899,283.99999999999534,-256.99999999999613,285.9999999999974,463.9999999999977,470.00000000001484,-161.00000000000136,164.99999999999292,-75.00000000000284,176.00000000000193,78.00000000000028,204.00000000000418,,1254.9999999999975
2017.11.13,-133.00000000000534,-73.99999999999629,-158.00000000000125,19.999999999997797,284.9999999999797,-243.99999999999977,282.0000000000045,443.99999999999994,536.0000000000032,-146.000000000015,169.99999999998127,-2.999999999997449,165.00000000000625,124.00000000000189,203.00000000000873,,1470.999999999968
2017.11.13,-134.99999999999625,-45.000000000006146,-188.0000000000024,47.9999999999925,278.00000000000045,-273.9999999999965,292.9999999999988,456.9999999999963,585.0000000000133,-212.99999999999386,185.99999999999727,14.999999999987246,213.99999999999864,143.00000000000423,221.99999999999997,,1585.9999999999939
2017.11.13,-150.00000000000568,-78.00000000000028,-177.0000000000067,25.999999999992696,261.0000000000001,-261.9999999999845,273.9999999999965,442.9999999999934,545.0000000000177,-161.00000000000136,164.99999999999292,15.999999999993797,189.00000000000716,131.99999999999878,212.00000000000108,,1434.9999999999957
2017.11.13,-121.99999999999989,-42.0000000000087,-174.99999999999716,63.99999999999739,293.99999999999426,-265.99999999998846,297.00000000000284,462.0000000000068,623.000000000018,-199.00000000001228,184.99999999999073,42.999999999993044,174.0000000000066,165.00000000000404,187.00000000000384,,1690.000000000011
