date,USDCHF,EURUSD,AUDUSD,EURCAD,empty,sum
2018.10.15,-167.00000000000603,0.0,-21.00000000000435,-173.00000000000094,,-361.0000000000113
2018.10.15,-190.99999999999673,97.9999999999981,-33.000000000005244,-222.99999999999542,,-348.9999999999993
2018.10.15,-248.99999999999923,90.99999999999665,-29.000000000001247,-304.9999999999997,,-492.0000000000035
2018.10.15,-226.99999999999943,112.000000000001,-59.000000000009045,-228.99999999999034,,-402.99999999999784
2018.10.15,-168.00000000000148,134.99999999999625,-67.00000000000594,-238.99999999998923,,-339.0000000000004
2018.10.15,-138.00000000000477,133.99999999998968,-47.00000000000814,-254.999999999983,,-306.00000000000625
2018.10.15,-158.0000000000026,133.00000000000534,-65.00000000000395,-336.9999999999873,,-426.9999999999885
2018.10.15,-163.99999999999747,110.99999999999443,-115.00000000000954,-353.0000000000033,,-521.0000000000159
2018.10.15,-153.00000000000313,110.99999999999443,-117.00000000000044,-331.999999999999,,-491.00000000000813
2018.10.15,-163.99999999999747,65.00000000000395,-123.00000000000644,-258.99999999998704,,-480.999999999987
2018.10.15,-146.99999999999713,121.99999999999989,-54.00000000000959,-197.99999999998707,,-276.9999999999939
2018.10.15,-134.0000000000008,117.99999999999588,-39.00000000000014,-187.00000000000384,,-242.0000000000089
2018.10.15,-128.00000000000588,90.99999999999665,-65.00000000000395,-190.00000000000128,,-292.00000000001444
2018.10.15,-138.00000000000477,86.0000000000083,-97.00000000000264,-214.00000000000307,,-363.00000000000216
2018.10.15,-148.99999999999915,62.99999999999084,-89.00000000000574,-193.99999999998306,,-368.9999999999971
2018.10.15,-139.00000000000023,62.99999999999084,-86.0000000000083,-231.0000000000034,,-393.0000000000211
2018.10.15,-85.99999999999719,114.99999999999844,-67.00000000000594,-287.9999999999994,,-326.0000000000041
2018.10.15,-126.0000000000039,76.99999999999375,-72.0000000000054,-292.9999999999877,,-414.0000000000033
2018.10.15,-82.00000000000429,146.00000000000168,-43.00000000000415,-365.99999999999966,,-345.0000000000064
2018.10.15,-131.00000000000333,158.99999999999804,-16.0000000000049,-350.9999999999902,,-339.0000000000004
