date,USDCAD,EURCHF,GBPJPY,EURJPY,EURNZD,NZDCAD,AUDNZD,empty,sum
2019.07.22,0.0,28.999999999990145,116.99999999999022,12.000000000000455,39.999999999995595,7.0000000000014495,73.00000000001194,,277.99999999998977
2019.07.22,14.000000000002899,5.999999999994898,193.9999999999884,26.00000000001046,78.00000000000028,4.999999999999449,55.000000000005045,,378.0000000000014
2019.07.22,39.00000000001125,-49.99999999999449,225.9999999999991,75.00000000000284,187.00000000000384,-57.99999999999139,101.00000000001774,,520.0000000000489
2019.07.22,52.000000000007596,-22.0000000000109,265.99999999999113,111.0000000000042,266.0000000000107,-90.99999999999665,119.00000000000244,,701.0000000000086
2019.07.22,25.00000000000835,28.000000000005798,284.9999999999966,89.00000000001285,208.99999999999253,-57.99999999999139,126.0000000000039,,704.0000000000286
2019.07.22,49.00000000001015,65.99999999998829,336.9999999999891,123.00000000000466,215.99999999999397,-68.00000000000139,116.00000000000499,,838.9999999999898
2019.07.22,3.0000000000196536,53.999999999998494,310.0000000000023,93.00000000000352,82.99999999998863,34.000000000000696,79.00000000000685,,656.00000000002
2019.07.22,-69.9999999999923,58.000000000002494,389.99999999998636,182.00000000000216,137.9999999999937,9.999999999998899,82.00000000000429,,789.9999999999955
2019.07.22,-24.999999999986144,86.99999999999264,476.99999999997544,246.9999999999999,26.999999999999247,53.999999999998494,56.000000000011596,,922.9999999999911
2019.07.22,-17.999999999984695,76.99999999999375,429.9999999999784,231.00000000000875,14.000000000002899,57.00000000000705,31.000000000003247,,822.0000000000094
2019.07.22,-34.000000000000696,72.99999999998974,450.9999999999934,264.00000000001,18.0000000000069,78.00000000000028,-27.999999999983594,,822.0000000000161
2019.07.22,-25.999999999992696,75.00000000000284,436.9999999999834,261.0000000000099,-53.999999999998494,131.99999999999878,-105.99999999998388,,719.0000000000198
2019.07.22,-26.999999999999247,124.99999999999733,452.99999999997453,289.0000000000015,-106.00000000000608,155.00000000000514,-129.00000000000134,,759.9999999999717
2019.07.22,-17.000000000000348,126.99999999998823,411.9999999999777,253.0000000000001,-225.00000000000853,219.00000000000253,-185.99999999999727,,582.9999999999625
