date,USDCAD,EURCHF,GBPJPY,EURJPY,EURNZD,NZDCAD,AUDNZD,empty,sum
2019.07.22,-13.999999999980695,-72.0000000000054,-132.000000000005,-3.0000000000001137,-14.000000000002899,-54.999999999993946,-22.999999999995246,,-312.9999999999833
2019.07.22,-22.999999999995246,-68.00000000000139,85.99999999998431,-21.99999999999136,-14.000000000002899,-12.000000000000899,6.000000000017103,,-46.999999999990386
2019.07.22,14.000000000002899,-72.0000000000054,116.99999999999022,-25.99999999999625,72.99999999998974,-70.99999999999883,38.0000000000047,,72.99999999998707
2019.07.22,31.000000000003247,-49.99999999999449,185.99999999997863,47.000000000011255,178.99999999999582,-93.99999999999409,84.0000000000174,,383.00000000001774
2019.07.22,10.000000000021103,-24.000000000001798,206.99999999999363,59.00000000001171,205.00000000001074,-100.00000000000009,116.00000000000499,,473.00000000004025
2019.07.22,17.000000000000348,18.0000000000069,259.9999999999909,74.00000000001228,167.9999999999904,-78.99999999999574,107.00000000001265,,565.0000000000178
2019.07.22,-10.999999999983245,38.99999999998904,191.0000000000025,5.000000000009663,62.000000000006494,-68.99999999999685,67.00000000001705,,284.0000000000447
2019.07.22,-73.99999999999629,45.000000000006146,288.99999999998727,80.0000000000125,75.00000000000284,4.000000000004,56.000000000011596,,475.000000000028
2019.07.22,-88.99999999998354,38.99999999998904,372.99999999999045,172.00000000001125,11.999999999989797,7.0000000000014495,39.00000000001125,,553.0000000000098
2019.07.22,-63.99999999999739,68.00000000000139,417.99999999997794,209.00000000000318,-11.999999999989797,34.000000000000696,-7.999999999985796,,645.0000000000102
2019.07.22,-43.999999999999595,68.00000000000139,417.99999999997794,219.0000000000083,-31.000000000003247,46.00000000000159,-37.99999999998249,,638.0000000000039
2019.07.22,-47.99999999998139,53.999999999998494,397.99999999999613,217.00000000001296,-62.99999999999084,79.00000000000685,-107.99999999999699,,529.0000000000452
2019.07.22,-42.999999999993044,72.0000000000054,399.99999999997726,234.00000000000887,-121.99999999999989,113.00000000000753,-157.99999999999147,,496.00000000001455
2019.07.22,-26.999999999999247,116.99999999998934,403.99999999999636,243.0000000000092,-225.00000000000853,155.00000000000514,-190.99999999998562,,476.00000000000665
2019.07.22,-23.999999999979593,126.99999999998823,399.99999999997726,253.0000000000001,-262.999999999991,189.00000000000583,-200.00000000000017,,482.0000000000006
2019.07.22,-42.999999999993044,113.99999999999189,401.9999999999868,262.00000000000045,-226.99999999999943,182.00000000000438,-181.9999999999933,,507.99999999999784
2019.07.22,-35.999999999991594,113.00000000000753,406.99999999998226,252.00000000000955,-194.0000000000053,164.00000000000858,-163.9999999999864,,542.0000000000248
2019.07.22,-42.999999999993044,104.99999999999955,423.0000000000018,287.00000000000614,-175.99999999999838,150.00000000000568,-175.99999999999838,,570.0000000000233
2019.07.22,-73.99999999999629,46.999999999997044,349.9999999999943,255.00000000000966,-146.00000000000168,87.00000000000374,-207.00000000000162,,312.00000000000523
2019.07.22,-63.99999999999739,48.99999999998794,332.9999999999984,234.00000000000887,-43.999999999999595,80.00000000000229,-181.9999999999933,,406.0000000000073
2019.07.22,14.000000000002899,11.999999999989797,85.99999999998431,187.00000000001182,-82.00000000000429,53.999999999998494,-188.9999999999947,,81.99999999998835
2019.07.22,68.00000000000139,-32.0000000000098,18.999999999977035,139.00000000001,-120.99999999999334,31.000000000003247,-184.99999999999073,,-81.00000000000219
2019.07.22,124.00000000001299,-41.000000000002146,0.9999999999763531,139.00000000001,-194.0000000000053,31.000000000003247,-190.99999999998562,,-130.99999999999045
2019.07.22,140.0000000000068,-78.00000000000028,-142.00000000002433,125.0,-314.99999999999864,74.00000000000739,-200.00000000000017,,-396.00000000000927
2019.07.22,87.99999999999919,-100.0000000000112,-129.0000000000191,128.0000000000001,-228.99999999999034,53.999999999998494,-190.99999999998562,,-379.0000000000084
2019.07.22,84.0000000000174,-56.99999999999594,-148.00000000002456,130.00000000000966,-201.99999999999108,68.00000000000139,-177.99999999998929,,-302.9999999999724
2019.07.22,70.0000000000145,-100.99999999999554,-73.0000000000075,173.00000000000182,-235.00000000000742,107.00000000000153,-173.00000000000094,,-231.99999999999355
2019.07.22,55.000000000005045,-96.99999999999153,-72.00000000000273,203.00000000000296,-302.0000000000023,157.00000000000713,-121.99999999999989,,-177.99999999998127
2019.07.22,-96.99999999999153,-126.0000000000039,-105.00000000001819,176.00000000000193,-351.99999999999676,221.00000000000452,-151.9999999999966,,-435.00000000000057
2019.07.22,-128.99999999997914,-117.00000000001154,-103.00000000000864,145.00000000001023,-442.9999999999934,270.99999999999903,-165.9999999999995,,-541.999999999983
2019.07.22,-176.99999999998272,-147.99999999999258,-97.00000000000841,137.00000000000045,-434.000000000001,291.0000000000079,-120.99999999999334,,-548.9999999999698
2019.07.22,-273.9999999999965,-209.9999999999991,22.999999999996135,210.00000000000796,-455.0000000000054,391.000000000008,-120.99999999999334,,-435.99999999998215
2019.07.22,-362.99999999998,-205.00000000001074,16.999999999995907,187.00000000001182,-428.9999999999905,458.9999999999983,-147.99999999999258,,-481.9999999999677
2019.07.22,-386.9999999999818,-151.00000000001222,56.99999999998795,177.0000000000067,-370.00000000000364,419.00000000000273,-166.99999999998383,,-421.9999999999842
2019.07.22,-475.99999999998755,-165.9999999999995,77.99999999997453,194.00000000000261,-165.9999999999995,396.00000000000745,-119.00000000000244,,-259.0000000000043
2019.07.22,-553.9999999999878,-180.0000000000024,73.99999999998386,158.00000000000125,-239.99999999999577,408.00000000000836,-157.99999999999147,,-491.999999999984
2019.07.22,-585.9999999999976,-180.0000000000024,67.99999999998363,126.00000000000477,-243.99999999999977,529.0000000000017,-157.99999999999147,,-445.00000000000114
