date,USDCHF,EURUSD,USDJPY,AUDUSD,EURCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPAUD,CADJPY,NZDJPY,AUDNZD,empty,sum
2020.11.30,-62.99999999999084,0.0,-91.99999999999875,0.0,-97.9999999999981,-4.0000000000048885,-173.00000000000094,-9.00000000000345,-138.99999999998158,-82.99999999998863,-69.00000000000261,-0.999999999990564,-25.00000000000835,,-755.9999999999687
2020.11.30,-61.999999999995396,24.000000000001798,-78.99999999999352,29.000000000001247,-99.99999999998899,113.99999999999011,-158.0000000000026,-7.0000000000014495,-114.99999999998067,-62.99999999999084,118.99999999999977,109.99999999999943,-15.00000000000945,,-202.99999999997056
2020.11.30,-102.99999999999754,32.999999999994145,-129.99999999999545,43.999999999999595,-146.99999999998602,137.00000000000045,-218.00000000000708,17.000000000000348,-275.0000000000057,-2.999999999997449,152.00000000000102,129.0000000000049,45.99999999999049,,-317.99999999999835
2020.11.30,-87.99999999999919,58.000000000002494,-164.00000000000148,151.00000000000114,-156.00000000000057,250.0,-218.00000000000708,12.000000000000899,-344.99999999999886,154.99999999999403,210.99999999999852,180.99999999999739,92.99999999998754,,139.99999999997488
2020.11.30,-90.99999999999665,39.999999999995595,-111.99999999999477,124.00000000000189,-153.9999999999875,150.99999999999625,-182.00000000000438,31.999999999998696,-251.00000000000477,177.00000000000495,122.99999999999045,144.00000000000546,136.99999999998712,,137.99999999999235
2020.11.30,-90.99999999999665,41.000000000002146,-30.000000000001137,110.99999999999443,-135.9999999999806,54.99999999999261,-163.00000000000205,21.999999999999797,-109.99999999998522,121.99999999999989,-18.000000000000682,64.99999999999773,109.99999999998789,,-21.99999999999187
2020.11.30,-21.999999999999797,87.00000000001484,109.00000000000887,146.00000000000168,-95.999999999985,64.99999999999773,-129.00000000000134,31.999999999998696,10.000000000019327,160.00000000000458,-21.000000000000796,63.00000000000239,78.00000000000028,,482.00000000006145
2020.11.30,-22.999999999995246,96.00000000000719,91.99999999999875,139.99999999999568,-110.99999999999443,81.00000000000307,-139.00000000000023,16.0000000000049,-34.99999999999659,123.00000000000644,10.99999999999568,78.00000000000296,78.00000000000028,,407.0000000000284
2020.11.30,-5.999999999994898,87.99999999999919,97.99999999999898,88.99999999999464,-95.00000000000064,81.99999999999363,-140.0000000000068,0.0,-40.99999999999682,-43.999999999999595,21.99999999999136,6.000000000000227,109.00000000000354,,167.99999999998283
2020.11.30,-5.999999999994898,56.99999999999594,70.00000000000739,60.00000000000449,-70.99999999999883,107.99999999998988,-125.00000000000844,-3.999999999992898,-55.999999999983174,-107.99999999999699,13.999999999995794,2.0000000000095497,112.000000000001,,53.00000000002882
2020.11.30,-24.999999999997247,78.00000000000028,52.00000000000671,26.000000000003798,-96.99999999999153,100.99999999999909,-131.99999999999878,-14.999999999998348,-97.99999999998477,-224.99999999998633,31.999999999996476,-10.99999999999568,97.9999999999981,,-215.99999999994824
2020.11.30,-34.99999999999615,70.99999999999883,69.00000000000261,29.000000000001247,-98.99999999998244,94.99999999999886,-133.00000000000534,-5.999999999994898,-72.00000000000273,-202.9999999999976,36.000000000001364,-6.999999999990791,85.00000000000173,,-169.9999999999653
2020.11.30,-25.999999999992696,51.000000000001044,63.00000000000239,7.0000000000014495,-66.99999999999484,94.99999999999886,-117.00000000000044,-27.999999999994696,-66.0000000000025,-225.99999999999287,7.999999999995566,-51.00000000000193,102.99999999998644,,-253.99999999999423
2020.11.30,-10.999999999994348,66.00000000001049,94.0000000000083,51.000000000001044,-64.99999999998174,100.99999999999909,-112.000000000001,-15.999999999993797,-63.99999999999295,-167.9999999999904,12.999999999991019,-37.9999999999967,114.99999999999844,,-33.99999999994253
2020.11.30,-1.999999999990898,80.99999999999774,111.0000000000042,26.999999999999247,-67.9999999999792,96.9999999999942,-99.00000000000463,-15.999999999993797,-37.00000000000614,-235.99999999999176,-19.99999999999602,-27.000000000001023,93.99999999999409,,-94.999999999974
2020.11.30,47.00000000000814,90.99999999999665,114.00000000000432,29.000000000001247,-27.999999999983594,158.99999999999181,-79.00000000000685,-9.00000000000345,-43.99999999998272,-221.99999999998886,6.000000000000227,-33.00000000000125,90.99999999999665,,122.00000000003229
2020.11.30,64.0000000000085,121.00000000001555,94.99999999999886,19.999999999997797,-24.999999999986144,159.9999999999966,-79.00000000000685,-9.00000000000345,-123.99999999999523,-286.99999999999284,1.9999999999953388,-66.0000000000025,109.99999999998789,,-17.99999999998647
2020.11.30,41.000000000002146,28.000000000005798,38.000000000010914,-31.999999999998696,-22.999999999995246,198.99999999999807,-75.00000000000284,-92.99999999999864,-171.99999999999704,-448.9999999999883,21.99999999999136,-66.0000000000025,102.99999999998644,,-478.9999999999885
2020.11.30,18.0000000000069,21.00000000000435,8.000000000009777,-70.99999999999883,12.000000000012001,233.99999999999466,-64.0000000000085,-161.00000000000003,-340.99999999997976,-625.9999999999932,48.99999999999238,-70.99999999999795,105.99999999998388,,-885.9999999999743
2020.11.30,30.000000000007798,51.000000000001044,-51.9999999999925,-50.0000000000056,-7.999999999985796,310.99999999999284,-58.99999999999794,-97.9999999999981,-388.00000000000523,-543.999999999989,63.99999999999295,-27.999999999991587,103.99999999999298,,-666.9999999999782
2020.11.30,72.0000000000054,76.99999999999375,-200.9999999999934,-22.999999999995246,6.000000000017103,405.00000000000114,-53.00000000000304,-80.00000000000229,-489.9999999999807,-436.9999999999985,137.00000000000045,49.000000000006594,34.99999999998504,,-502.9999999999637
2020.11.30,123.00000000000644,151.9999999999966,-225.9999999999991,-83.9999999999952,-15.999999999993797,581.0000000000031,-73.00000000000084,13.00000000000745,-533.9999999999918,-438.9999999999894,281.9999999999965,194.00000000000261,-63.99999999999739,,-90.99999999995498
2020.11.30,29.000000000001247,104.99999999999955,-352.99999999999443,-131.99999999999878,-51.99999999998539,567.9999999999978,-109.99999999999899,80.00000000000229,-472.99999999998477,-441.0000000000025,325.00000000000284,168.99999999999693,-46.0000000000127,,-330.99999999997675
2020.11.30,34.000000000000696,138.0000000000159,-257.99999999999557,-100.00000000000009,-162.99999999997982,316.0000000000025,-155.00000000000514,153.00000000000313,-272.99999999999613,-212.99999999999653,228.9999999999992,195.0000000000074,-107.99999999999699,,-204.9999999999415
2020.11.30,-3.999999999992898,215.00000000000963,-51.00000000000193,-12.000000000000899,-194.99999999998963,242.999999999995,-209.00000000000364,155.00000000000514,-135.99999999999568,-154.99999999999403,176.9999999999925,165.00000000000625,-154.0000000000097,,39.00000000002012
2020.11.30,-0.999999999995449,199.00000000001583,-45.000000000001705,-26.999999999999247,-194.99999999998963,260.9999999999957,-247.00000000000833,165.9999999999995,-115.99999999998545,-198.99999999999363,224.00000000000375,194.00000000000261,-174.00000000000747,,40.00000000003644
2020.11.30,-13.999999999991797,235.00000000000742,-24.999999999991473,0.999999999995449,-252.99999999999213,146.99999999999136,-297.00000000000284,35.00000000000725,-265.99999999999113,-452.99999999999227,265.99999999999113,219.0000000000083,-234.00000000000088,,-638.9999999999617
2020.11.30,-9.999999999998899,263.00000000001324,-30.9999999999917,-34.000000000000696,-250.99999999997902,170.0000000000017,-300.0000000000003,-19.999999999997797,-394.00000000000546,-618.9999999999918,271.0000000000008,192.99999999999784,-226.00000000001506,,-987.999999999967
2020.11.30,-66.99999999999484,228.00000000000597,-165.99999999999682,-48.000000000003595,-303.9999999999932,262.00000000000045,-353.0000000000033,-2.999999999997449,-516.9999999999959,-617.9999999999852,343.9999999999941,237.99999999999955,-228.00000000000597,,-1231.9999999999761
2020.11.30,-114.99999999999844,131.00000000001444,-150.99999999999625,-97.9999999999981,-315.99999999998295,209.00000000000318,-368.00000000000165,87.00000000000374,-381.0000000000002,-374.999999999992,382.99999999999557,212.0000000000033,-175.00000000001404,,-956.9999999999634
2020.11.30,-148.99999999999915,131.99999999999878,-194.99999999999318,-102.99999999999754,-347.9999999999928,215.0000000000034,-406.00000000000637,31.000000000003247,-501.9999999999811,-590.999999999986,373.9999999999952,197.00000000000273,-202.00000000001327,,-1546.9999999999657
2020.11.30,-162.99999999999093,208.00000000000819,-191.0000000000025,-92.00000000000318,-379.99999999998033,215.99999999999397,-443.0000000000045,-78.99999999999574,-688.999999999993,-831.9999999999883,420.99999999999227,259.00000000000034,-204.00000000000418,,-1968.9999999999677
2020.11.30,-129.9999999999968,256.00000000001177,-203.99999999999352,-56.99999999999594,-379.99999999998033,260.9999999999957,-440.00000000000705,-119.99999999999788,-871.9999999999857,-887.9999999999999,503.0000000000001,308.9999999999975,-256.00000000001177,,-2017.9999999999638
