date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,GBPCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURAUD,CADJPY,NZDCAD,AUDNZD,empty,sum
2020.07.13,-99.00000000000463,-14.000000000002899,0.0,-3.0000000000001137,0.0,-13.999999999980695,-12.000000000000455,-92.99999999999864,0.0,0.0,-224.99999999998633,-306.00000000000625,-134.99999999999625,-22.00000000000557,0.0,-22.999999999995246,,-945.999999999977
2020.07.13,-87.00000000000374,-11.999999999989797,11.00000000000545,0.0,24.000000000001798,17.000000000000348,0.0,-50.0000000000056,4.999999999999449,115.00000000000954,17.000000000000348,-438.00000000000506,-119.00000000000244,-18.000000000000682,0.0,-21.00000000000435,,-555.9999999999948
2020.07.13,-41.000000000002146,83.00000000001084,18.0000000000069,30.000000000001137,49.00000000001015,121.99999999999989,76.99999999999818,-63.99999999999739,26.999999999999247,141.00000000000225,86.0000000000083,-327.00000000001063,-170.00000000000347,-51.00000000000193,95.00000000000064,-49.00000000001015,,26.000000000011866
2020.07.13,-13.00000000000745,158.99999999999804,92.00000000000318,24.00000000000091,53.999999999998494,196.0000000000184,165.99999999999682,-53.00000000000304,60.00000000000449,206.00000000000617,229.00000000001253,-412.00000000001234,-246.99999999999721,-43.99999999999693,171.99999999999437,-39.00000000001125,,550.0000000000051
2020.07.13,-17.000000000000348,103.00000000000864,83.9999999999952,-13.999999999995794,53.00000000001415,152.0000000000188,134.00000000000034,-48.99999999999905,13.00000000000745,217.0000000000005,243.00000000001543,-412.00000000001234,-314.99999999999864,-30.000000000001137,161.00000000000003,-9.999999999998899,,313.0000000000544
2020.07.13,-24.000000000001798,95.00000000000064,69.00000000000794,1.0000000000047748,129.00000000000134,145.00000000001734,150.99999999999625,-11.00000000000545,18.0000000000069,240.00000000000688,251.00000000000122,-419.9999999999982,-323.0000000000066,13.999999999995794,161.00000000000003,-22.999999999995246,,473.0000000000317
2020.07.13,-68.00000000000139,52.000000000007596,19.999999999997797,1.9999999999953388,80.00000000001339,156.00000000000057,109.99999999999943,-43.00000000000415,-19.999999999997797,187.00000000000384,253.99999999999866,-624.0000000000023,-425.99999999999307,-7.000000000005002,109.99999999999899,0.9999999999843467,,-216.00000000000372
2020.07.13,-21.999999999999797,164.99999999999292,68.00000000000139,-28.999999999996362,39.00000000001125,212.00000000001216,120.00000000000455,-63.99999999999739,11.00000000000545,178.00000000000037,255.00000000000523,-589.0000000000173,-357.99999999999164,-51.00000000000193,122.99999999999534,24.999999999986144,,83.00000000001042
2020.07.13,-7.9999999999968985,235.99999999999176,124.99999999999733,-75.9999999999934,-60.99999999999994,263.00000000001324,123.99999999999523,-100.00000000000009,52.000000000007596,168.00000000000148,243.00000000001543,-541.0000000000136,-309.0000000000037,-69.99999999999318,73.99999999999629,-97.9999999999981,,22.000000000019398
2020.07.13,24.999999999997247,266.999999999995,157.00000000000713,-57.999999999992724,-60.99999999999994,248.00000000000378,147.99999999999613,-75.9999999999983,55.000000000005045,165.9999999999995,276.00000000000955,-504.9999999999999,-276.9999999999939,-78.00000000000296,46.999999999997044,-188.00000000001037,,146.00000000001242
2020.07.13,41.000000000002146,286.00000000000847,167.9999999999904,-73.99999999999807,-75.99999999998718,256.00000000001177,147.99999999999613,-75.00000000000284,116.00000000000499,142.00000000000878,265.0000000000041,-368.9999999999971,-129.00000000000134,-55.999999999997385,47.9999999999925,-236.00000000001398,,455.0000000000214
2020.07.13,49.99999999999449,344.00000000001097,215.00000000000963,-76.99999999999818,-69.9999999999923,302.0000000000023,152.00000000000102,-68.99999999999685,153.00000000000313,160.00000000000458,329.00000000000153,-317.9999999999961,-89.00000000000574,-57.999999999992724,46.999999999997044,-263.99999999999756,,807.0000000000455
2020.07.13,49.99999999999449,339.0000000000004,221.00000000000452,-79.9999999999983,-114.99999999999844,301.0000000000179,152.00000000000102,-70.99999999999883,143.9999999999997,170.00000000000347,314.00000000001427,-326.0000000000041,-117.99999999999588,-81.00000000000307,46.999999999997044,-285.00000000000193,,662.0000000000323
2020.07.13,68.99999999999685,381.99999999999346,243.99999999999977,-63.00000000000239,-120.99999999999334,292.00000000000335,201.00000000000762,-72.0000000000054,138.00000000000477,165.9999999999995,313.00000000000773,-361.9999999999957,-137.9999999999937,-78.00000000000296,-6.0000000000060005,-304.9999999999997,,660.0000000000141
2020.07.13,56.0000000000005,380.00000000000256,225.00000000000853,-43.99999999999693,-123.99999999999079,306.00000000000625,188.0000000000024,-95.99999999999609,172.00000000000549,157.00000000000713,287.9999999999994,-287.9999999999994,-59.99999999999339,-96.00000000000364,-4.000000000004,-334.9999999999964,,725.0000000000514
2020.07.13,29.000000000001247,354.9999999999942,192.99999999999872,-45.000000000001705,-129.99999999998568,313.00000000000773,167.0000000000016,-119.99999999999788,184.00000000000637,153.00000000000313,241.00000000000233,-252.0000000000078,-4.000000000004,-129.99999999999545,0.0,-304.00000000001535,,650.0000000000074
2020.07.13,34.000000000000696,354.9999999999942,198.00000000000927,-10.000000000005116,-219.99999999999798,329.00000000000153,204.9999999999983,-148.0000000000037,208.00000000000819,136.00000000000279,234.00000000000088,-204.00000000000418,31.000000000003247,-188.0000000000024,-16.0000000000049,-401.00000000000693,,542.9999999999937
