date,USDJPY,USDCAD,NZDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDNZD,empty,sum
2020.05.04,-135.00000000000512,-20.999999999982144,0.0,-115.00000000002063,-39.00000000000014,0.0,-14.000000000002899,0.0,-106.99999999999932,0.0,-80.99999999999774,-41.000000000002146,-36.99999999999193,-1.0000000000047748,-24.00000000000091,-79.00000000000685,,-694.0000000000147
2020.05.04,-105.00000000000398,-64.99999999998174,20.999999999993246,-119.00000000000244,-58.99999999999794,48.000000000003595,-26.000000000003798,39.999999999995595,-97.00000000000841,128.000000000017,-134.99999999999625,170.00000000000347,-69.99999999999318,9.000000000000341,13.00000000000523,-59.000000000009045,,-305.99999999997834
2020.05.04,-161.00000000000136,-55.99999999998939,25.999999999992696,-102.00000000000209,-48.99999999999905,-21.999999999999797,-4.000000000004,66.99999999999484,-159.00000000002024,-30.999999999981043,-69.9999999999923,137.00000000000932,-50.99999999998772,-76.00000000000762,-31.999999999996476,-39.00000000001125,,-621.9999999999955
2020.05.04,-121.99999999999989,302.0000000000023,151.9999999999966,-62.000000000006494,48.000000000003595,85.00000000000173,93.99999999999409,75.00000000000284,-26.00000000001046,247.00000000001944,151.00000000001222,414.00000000000324,82.00000000000784,87.0000000000033,136.0000000000099,43.999999999999595,,1707.0000000000396
2020.05.04,-109.99999999999943,376.00000000002075,234.00000000000088,44.99999999998394,71.99999999999429,151.00000000000114,179.99999999999127,159.9999999999935,82.99999999999841,258.0000000000027,224.000000000002,689.0000000000063,115.0000000000091,173.00000000000182,240.99999999999966,71.99999999998319,,2962.9999999999895
2020.05.04,-61.99999999999761,398.00000000000944,246.00000000000176,84.99999999997954,100.00000000000009,192.99999999999872,199.9999999999891,185.99999999999727,171.99999999999704,417.0000000000007,290.00000000001245,757.999999999992,159.00000000000603,225.9999999999991,255.00000000000966,79.99999999999119,,3702.999999999987
2020.05.04,-18.000000000000682,521.0000000000159,353.99999999999875,94.99999999997843,141.99999999999767,192.99999999999872,276.9999999999939,178.99999999999582,269.9999999999818,325.0000000000197,357.00000000000733,981.999999999994,260.0000000000051,322.00000000000273,423.0000000000018,191.99999999999218,,4873.999999999983
2020.05.04,27.999999999991587,543.0000000000045,332.99999999999443,96.99999999999153,141.99999999999767,168.99999999999693,256.99999999999613,175.00000000000293,391.9999999999959,262.00000000000665,363.0000000000022,905.0000000000002,320.0000000000074,302.99999999999727,425.00000000001137,200.99999999998454,,4914.999999999981
2020.05.04,0.999999999990564,481.0000000000203,236.99999999999832,15.999999999993797,105.99999999999498,90.99999999999665,151.9999999999966,126.99999999999933,280.00000000000114,133.00000000000534,273.9999999999965,554.9999999999944,269.00000000000546,200.00000000000284,304.00000000000205,173.99999999998528,,3399.9999999999836
2020.05.04,0.999999999990564,408.00000000000836,222.99999999999542,-24.000000000001798,41.000000000002146,61.999999999995396,126.99999999999933,107.00000000000153,239.99999999998067,87.99999999999919,171.00000000001003,506.9999999999908,221.00000000000364,188.0000000000024,287.00000000000614,163.00000000000205,,2809.9999999999854
2020.05.04,24.00000000000091,385.00000000001313,192.99999999999872,-21.00000000000435,36.0000000000027,54.999999999993946,101.99999999999099,78.99999999999574,303.9999999999736,67.00000000001705,117.00000000001154,387.000000000004,230.00000000000398,206.00000000000307,285.0000000000108,156.99999999998494,,2606.0000000000014
2020.05.04,63.99999999999295,340.00000000000693,204.99999999999963,-64.0000000000196,14.000000000002899,24.999999999997247,104.99999999999955,36.999999999998145,295.99999999999227,109.00000000000354,39.00000000001125,381.0000000000091,225.00000000000853,197.00000000000273,297.00000000001125,161.99999999999548,,2432.0000000000123
2020.05.04,36.000000000001364,284.00000000001756,115.99999999999389,-109.00000000000354,-17.999999999995797,-53.00000000000304,20.999999999993246,10.999999999994348,229.99999999998977,-85.99999999998609,-49.99999999999449,164.00000000000858,172.00000000001125,99.99999999999432,191.0000000000025,170.00000000000347,,1179.0000000000275
2020.05.04,13.999999999995794,224.000000000002,129.00000000000134,-33.00000000001635,-43.00000000000415,-41.000000000002146,31.999999999998696,41.9999999999976,276.9999999999868,-153.9999999999875,-136.00000000000279,116.99999999998934,131.00000000000023,102.00000000000387,204.00000000000773,182.99999999999983,,1047.9999999999702
