date,GBPUSD,EURUSD,USDJPY,AUDUSD,CHFJPY,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURNZD,AUDCAD,NZDCAD,empty,sum
2018.10.01,65.99999999998829,-32.0000000000098,-293.00000000000637,6.0000000000060005,-184.0000000000117,-30.999999999992145,-453.9999999999793,-463.9999999999977,279.99999999999136,258.0000000000027,-368.9999999999971,148.99999999999915,,-1068.0000000000066
2018.10.01,-1.0000000000065512,-26.0000000000149,-334.0000000000032,26.999999999999247,-174.0000000000066,-49.99999999999449,-453.00000000000296,-558.0000000000141,282.0000000000045,374.999999999992,-436.00000000000307,190.00000000000128,,-1158.0000000000487
2018.10.01,-29.00000000001235,17.000000000000348,-329.9999999999983,53.00000000000304,-189.00000000000716,-40.99999999999105,-402.9999999999916,-689.0000000000063,243.99999999999977,380.00000000000256,-543.0000000000045,243.99999999999977,,-1286.0000000000057
2018.10.01,0.0,21.999999999988695,-292.0000000000016,25.00000000000835,-193.00000000001205,-18.999999999991246,-430.9999999999832,-714.0000000000147,248.99999999998812,455.0000000000054,-492.999999999999,336.9999999999984,,-1054.0000000000125
2018.10.01,-198.00000000000927,92.00000000000318,-292.0000000000016,52.000000000007596,-152.00000000000102,-39.999999999995595,-409.9999999999966,-676.9999999999943,133.00000000000534,327.99999999999494,-470.9999999999992,297.9999999999983,,-1336.9999999999882
2018.10.01,-265.0000000000041,95.00000000000064,-278.0000000000058,24.000000000001798,-110.00000000001364,-131.99999999999878,-185.00000000000227,-790.0000000000018,-97.9999999999981,408.00000000000836,-437.999999999994,265.0000000000041,,-1504.0000000000036
2018.10.01,-253.99999999999866,-87.00000000001484,-242.999999999995,-5.999999999994898,-143.00000000000068,-124.99999999999733,-1120.999999999981,-736.0000000000033,-86.0000000000083,340.00000000000693,-341.0000000000024,172.00000000000549,,-2629.9999999999836
2018.10.01,147.99999999999258,52.99999999999194,-260.0000000000051,21.00000000000435,-28.000000000005798,187.00000000000384,-740.9999999999854,-161.00000000001114,564.9999999999933,287.9999999999994,-366.9999999999951,184.00000000000637,,-111.00000000001086
2018.10.01,268.9999999999859,70.99999999999883,-280.00000000000114,43.999999999999595,-52.00000000000671,239.0000000000003,-746.9999999999857,-31.000000000003247,717.9999999999964,214.00000000000307,-356.9999999999962,107.99999999999699,,195.99999999998812
2018.10.01,249.99999999999466,52.99999999999194,-338.99999999999864,-15.999999999993797,-57.00000000000216,231.99999999999886,-735.99999999999,-144.0000000000108,584.0000000000067,191.00000000000784,-422.9999999999956,92.99999999999864,,-311.9999999999923
2018.10.01,14.000000000002899,208.99999999999253,-361.0000000000042,43.00000000000415,-83.00000000001262,181.00000000000892,-689.9999999999977,-314.00000000001427,278.00000000000045,-116.99999999998934,-461.99999999999574,19.999999999997797,,-1282.000000000007
2018.10.01,28.999999999990145,263.99999999999756,-268.0000000000007,3.0000000000085514,-50.00000000001137,197.00000000000273,-467.9999999999893,-401.00000000000693,195.9999999999962,-275.000000000003,-332.99999999999443,28.000000000005798,,-1078.0000000000045
2018.10.01,-112.000000000001,414.00000000000324,-277.000000000001,1.0000000000065512,-51.00000000000193,229.00000000000142,-322.9999999999791,-734.0000000000124,14.000000000002899,-383.0,-385.99999999999744,123.00000000000644,,-1484.9999999999725
2018.10.01,-90.00000000001229,428.9999999999905,-268.0000000000007,4.999999999999449,12.999999999991019,235.00000000000742,-247.99999999999045,-722.0000000000005,55.99999999998939,-383.0,-392.9999999999989,161.00000000000003,,-1205.000000000025
2018.10.01,-38.0000000000047,373.99999999998545,-283.00000000000125,-4.999999999999449,-39.00000000000148,226.00000000000398,-293.9999999999827,-642.0000000000092,96.99999999999153,-330.0000000000081,-404.0000000000044,172.00000000000549,,-1166.0000000000248
2018.10.01,-72.0000000000054,432.9999999999945,-296.99999999999704,16.0000000000049,-5.000000000009663,253.0000000000032,-306.99999999998795,-739.0000000000008,137.9999999999937,-400.00000000000034,-461.0000000000003,192.99999999999872,,-1248.0000000000066
2018.10.01,-12.000000000012001,409.99999999999926,-290.00000000000625,-39.00000000000014,28.999999999996362,261.0000000000001,-343.9999999999941,-682.0000000000048,49.99999999999449,-414.00000000000324,-417.0000000000007,190.99999999999673,,-1257.000000000034
2018.10.01,-2.999999999997449,383.0,-310.0000000000023,-30.999999999992145,-10.000000000005116,220.00000000000907,-362.99999999999955,-754.0000000000102,63.99999999999739,-347.0000000000084,-417.0000000000007,187.9999999999993,,-1380.00000000001
2018.10.01,-29.999999999996696,373.00000000000114,-307.00000000000216,-39.00000000000014,-31.00000000000591,221.00000000000452,-347.99999999998477,-760.0000000000051,18.999999999991246,-319.0000000000026,-419.00000000000273,229.00000000000142,,-1411.0000000000018
2018.10.01,-25.00000000000835,363.0000000000022,-284.000000000006,-36.999999999998145,-4.0000000000048885,225.00000000000853,-322.00000000000273,-758.9999999999985,31.999999999987594,-293.0000000000099,-417.0000000000007,219.00000000000253,,-1302.0000000000284
2018.10.01,-7.0000000000014495,356.9999999999851,-283.00000000000125,-29.999999999996696,-31.00000000000591,212.00000000000108,-328.00000000000296,-568.9999999999973,55.99999999998939,-229.99999999999687,-334.00000000000097,162.0000000000066,,-1025.0000000000211
2018.10.01,-16.000000000016,361.9999999999957,-281.9999999999965,-17.999999999995797,-26.00000000001046,209.9999999999991,-317.99999999998363,-510.99999999999477,68.99999999998573,-241.00000000000233,-309.0000000000037,136.99999999999824,,-943.0000000000243
2018.10.01,-12.999999999996348,371.99999999999454,-289.0000000000015,-5.999999999994898,-39.00000000000148,218.00000000000708,-346.99999999998,-478.0000000000006,110.99999999999443,-407.0000000000018,-297.9999999999983,36.0000000000027,,-1139.9999999999761
2018.10.02,-69.00000000000794,356.00000000000074,-278.99999999999636,8.000000000008,-65.00000000001194,213.00000000000762,-352.9999999999802,-526.0000000000042,-46.999999999997044,-253.99999999999866,-348.9999999999993,107.99999999999699,,-1256.9999999999823
2018.10.02,-24.000000000001798,375.9999999999986,-302.0000000000067,20.0000000000089,-58.000000000006935,225.00000000000853,-334.0000000000032,-395.000000000012,136.99999999998712,-11.00000000000545,-287.9999999999994,209.9999999999991,,-444.0000000000332
2018.10.02,-21.00000000000435,378.999999999996,-299.0000000000066,15.00000000000945,-52.00000000000671,221.99999999999997,-371.9999999999857,-453.99999999999886,148.99999999999915,134.99999999999625,-297.00000000000284,272.00000000000557,,-322.9999999999985
2018.10.02,8.999999999992347,370.999999999988,-317.0000000000073,-15.999999999993797,-52.00000000000671,237.00000000000944,-417.0000000000016,-390.0000000000015,127.99999999999478,158.99999999999804,-280.00000000000244,304.00000000000426,,-264.00000000002643
2018.10.02,20.999999999982144,383.0,-310.0000000000023,-26.999999999999247,-39.00000000000148,245.0000000000063,-405.00000000000114,-432.0000000000102,89.99999999999008,136.00000000000279,-280.9999999999979,321.0000000000046,,-298.0000000000263
2018.10.02,15.999999999993797,370.999999999988,-290.9999999999968,-57.99999999999139,-55.00000000000682,243.00000000000432,-375.0,-429.99999999999704,41.000000000002146,63.99999999999739,-263.99999999999756,262.00000000000665,,-475.9999999999972
2018.10.02,8.999999999992347,384.9999999999909,-311.9999999999976,-47.9999999999925,-35.0000000000108,259.0000000000092,-388.9999999999816,-409.0000000000149,62.99999999999084,-9.999999999998899,-258.0000000000027,226.00000000000398,,-519.0000000000117
2018.10.02,-6.000000000017103,383.99999999998437,-302.99999999999727,-95.99999999999609,-4.0000000000048885,240.00000000000688,-349.9999999999943,-517.0000000000119,-107.00000000001265,-116.99999999998934,-229.99999999999687,216.0000000000051,,-890.000000000024
2018.10.02,10.999999999983245,357.99999999999164,-254.99999999999545,-97.9999999999981,35.99999999998715,233.00000000000543,-298.9999999999782,-516.0000000000053,-72.0000000000054,-96.00000000000719,-261.99999999999557,245.0000000000063,,-715.0000000000114
2018.10.02,4.999999999988347,370.00000000000364,-240.99999999999966,-112.000000000001,45.99999999999227,274.00000000000756,-302.99999999999727,-459.0000000000094,-49.00000000001015,-156.00000000000057,-266.999999999995,231.0000000000034,,-661.0000000000178
2018.10.02,-43.00000000001525,414.9999999999876,-272.00000000000557,-47.9999999999925,8.99999999998613,250.00000000000577,-296.99999999999704,-520.9999999999936,31.000000000003247,-117.99999999999588,-290.9999999999968,241.00000000000233,,-644.0000000000116
2018.10.02,-35.00000000000725,417.99999999998505,-257.000000000005,-32.999999999994145,11.999999999986244,251.00000000000122,-262.9999999999768,-516.0000000000053,39.999999999995595,-129.00000000000134,-304.9999999999997,246.99999999999721,,-570.0000000000243
2018.10.02,-25.00000000000835,436.9999999999985,-248.00000000000466,-54.999999999993946,23.9999999999867,255.00000000000523,-256.0000000000002,-531.0000000000148,-35.00000000000725,-147.00000000000824,-270.0000000000036,248.99999999999923,,-602.0000000000515
2018.10.02,-17.000000000000348,434.000000000001,-254.0000000000049,-56.99999999999594,43.99999999999693,257.0000000000072,-264.99999999998636,-540.0000000000072,-32.999999999994145,-124.99999999999733,-290.9999999999968,270.0000000000036,,-576.9999999999743
2018.10.02,-26.0000000000149,436.9999999999985,-275.0000000000057,-48.99999999999905,44.999999999987494,255.00000000000523,-276.9999999999868,-550.000000000006,-22.999999999995246,-198.99999999999363,-276.9999999999939,236.99999999999832,,-702.0000000000056
2018.10.02,-65.00000000000395,411.99999999999017,-272.99999999999613,-132.99999999999423,27.999999999991587,238.0000000000049,-272.99999999999613,-578.0000000000118,-225.99999999999287,-256.99999999999613,-293.99999999999426,216.0000000000051,,-1204.9999999999939
2018.10.02,-182.99999999999983,458.00000000000284,-280.00000000000114,-42.999999999993044,48.99999999999238,250.00000000000577,-229.99999999998977,-663.999999999998,-53.00000000001415,-222.00000000001108,-412.00000000000125,257.0000000000072,,-1073.0
2018.10.02,-236.00000000001398,595.9999999999966,-219.99999999999886,114.00000000000298,125.99999999999056,261.0000000000001,-30.000000000001137,-668.0000000000019,167.00000000000603,-157.00000000000713,-582.0000000000048,297.9999999999983,,-331.0000000000333
2018.10.02,-345.0000000000175,685.9999999999866,-287.9999999999967,248.99999999999923,139.99999999998636,286.00000000000847,18.000000000000682,-700.0000000000117,313.99999999999204,-266.0000000000107,-553.999999999999,312.9999999999966,,-147.0000000000657
2018.10.02,-336.00000000000296,671.9999999999837,-146.0000000000008,187.00000000000384,257.99999999999557,282.0000000000045,109.00000000000887,-697.0000000000143,252.99999999999213,-293.0000000000099,-519.9999999999983,297.9999999999983,,66.99999999996066
2018.10.02,-502.00000000000244,754.9999999999945,-76.00000000000762,226.00000000000398,145.99999999998658,243.00000000000432,282.0000000000107,-869.0000000000086,272.00000000000557,-368.9999999999971,-632.9999999999947,326.0000000000041,,-199.00000000000068
2018.10.02,-478.0000000000006,683.9999999999957,-129.99999999999545,262.00000000000665,106.99999999999932,237.00000000000944,280.00000000000114,-886.000000000009,228.00000000000597,-371.99999999999454,-678.0000000000008,329.00000000000153,,-416.99999999998073
2018.10.02,-548.9999999999995,702.9999999999869,-140.00000000000057,296.0000000000074,40.99999999999682,198.00000000000927,308.9999999999975,-902.0000000000028,324.9999999999975,-255.00000000000523,-666.9999999999953,324.00000000000205,,-317.00000000000614
2018.10.02,-733.0000000000059,856.9999999999967,-34.000000000006025,425.0000000000087,135.99999999999568,196.00000000000728,586.0000000000127,-1039.9999999999966,452.99999999999227,-241.00000000000233,-849.9999999999952,328.0000000000061,,83.00000000001336
2018.10.02,-812.0000000000127,970.9999999999885,-6.000000000000227,523.0000000000068,206.99999999999363,181.00000000000892,856.9999999999993,-1124.9999999999982,432.9999999999945,-296.0000000000074,-878.000000000001,404.99999999999983,,459.9999999999721
2018.10.02,-870.0000000000152,942.9999999999827,-33.00000000000125,497.000000000003,220.99999999998943,82.00000000000429,853.0000000000086,-1258.0000000000036,241.99999999998667,-259.9999999999936,-797.0000000000033,395.0000000000009,,14.999999999958902
2018.10.02,-900.9999999999962,948.9999999999999,-75.00000000000284,486.00000000000864,181.99999999998795,81.00000000000884,838.0000000000223,-1300.9999999999966,188.9999999999947,-327.99999999999494,-788.9999999999952,384.00000000000654,,-284.99999999995686
2018.10.02,-975.9999999999991,966.0000000000002,-72.00000000000273,528.0000000000063,271.99999999999136,36.0000000000027,979.0000000000134,-1326.000000000005,197.00000000000273,-310.9999999999946,-815.9999999999945,407.99999999999727,,-114.99999999998181
2018.10.02,-964.0000000000093,848.9999999999886,-118.99999999999977,429.0000000000016,162.9999999999967,18.0000000000069,763.0000000000052,-1366.0000000000005,104.99999999999955,-170.00000000000347,-841.0000000000028,411.0000000000058,,-722.0000000000115
2018.10.02,-819.0000000000142,836.9999999999989,-153.0000000000058,424.00000000000216,90.99999999999397,34.000000000000696,705.0000000000125,-1228.0000000000068,130.99999999999224,-224.000000000002,-744.9999999999957,380.00000000000256,,-567.0000000000216
2018.10.02,-817.000000000001,695.0000000000011,-198.99999999999807,431.0000000000036,7.999999999995566,-56.0000000000005,632.000000000005,-1408.0000000000093,121.99999999999989,-160.00000000000458,-851.9999999999972,390.99999999999693,,-1213.0000000000086
2018.10.02,-811.0000000000061,716.9999999999899,-162.00000000000614,414.00000000000324,74.99999999998863,-14.999999999998348,436.00000000000705,-1480.0000000000146,174.99999999999181,-195.9999999999962,-876.9999999999944,422.00000000000017,,-1302.0000000000348
2018.10.02,-730.0000000000084,726.9999999999887,-150.99999999999625,419.00000000000273,82.99999999999841,23.00000000000635,622.0000000000141,-1309.0000000000045,228.00000000000597,-113.99999999999189,-846.9999999999977,428.00000000000614,,-620.9999999999764
2018.10.02,-811.0000000000061,754.9999999999945,-141.00000000000534,402.00000000000233,135.99999999999568,9.999999999998899,703.000000000003,-1326.000000000005,130.99999999999224,-402.9999999999978,-820.999999999994,265.0000000000041,,-1100.0000000000175
2018.10.02,-781.0000000000094,688.9999999999841,-55.999999999997385,331.0000000000035,221.9999999999942,31.000000000003247,704.0000000000077,-1245.0000000000073,76.99999999999375,-428.9999999999905,-695.9999999999966,190.99999999999673,,-962.0000000000181
2018.10.02,-817.000000000001,583.9999999999845,-55.999999999997385,241.00000000000233,156.99999999999648,-40.99999999999105,632.000000000005,-1198.0000000000102,-192.99999999999872,-384.00000000000654,-578.0000000000007,196.00000000000728,,-1457.00000000001
2018.10.02,-652.0000000000082,455.99999999998977,4.9999999999954525,237.00000000000944,270.9999999999866,-123.99999999999079,742.0000000000186,-1219.0000000000146,-157.00000000000713,-215.00000000000963,-578.0000000000007,214.99999999999852,,-1019.0000000000326
2018.10.02,-666.000000000011,529.999999999986,39.00000000000148,243.00000000000432,381.0000000000002,-95.00000000000064,740.0000000000091,-1238.0000000000057,-144.0000000000108,-279.00000000000705,-578.9999999999961,131.99999999999878,,-936.0000000000313
2018.10.02,-558.0000000000141,481.99999999998244,-12.000000000000455,221.00000000000452,308.9999999999975,-17.000000000000348,546.0000000000207,-1124.9999999999982,1.999999999990898,-303.9999999999932,-619.0000000000028,206.00000000000617,,-869.000000000007
2018.10.02,-584.0000000000067,536.9999999999875,-28.999999999996362,261.0000000000001,384.9999999999909,2.000000000002,612.9999999999995,-1116.000000000006,79.99999999999119,-248.00000000000378,-665.9999999999999,241.99999999999778,,-523.0000000000437
2018.10.02,-648.0000000000041,634.0000000000013,-88.00000000000807,324.00000000000205,270.9999999999866,21.999999999999797,608.0000000000041,-1146.0000000000025,116.99999999998934,-279.00000000000705,-683.9999999999957,265.0000000000041,,-604.0000000000302
2018.10.02,-639.0000000000118,679.9999999999917,-111.0000000000042,365.0000000000042,321.9999999999885,51.000000000001044,579.0000000000077,-1157.000000000008,218.99999999999142,-261.0000000000001,-729.0000000000018,290.00000000000136,,-391.0000000000398
2018.10.02,-652.0000000000082,712.0000000000015,-82.99999999999841,369.0000000000082,417.99999999999216,51.000000000001044,664.0000000000157,-1219.0000000000146,175.99999999999838,-275.000000000003,-731.9999999999993,304.00000000000426,,-267.00000000000233
2018.10.02,-629.9999999999973,676.9999999999943,-45.000000000001705,352.00000000000784,372.99999999999045,52.000000000007596,703.000000000003,-1215.9999999999948,184.99999999999073,-239.99999999999577,-732.9999999999948,326.9999999999995,,-194.99999999999096
2018.10.02,-629.9999999999973,624.0000000000023,12.000000000000455,358.0000000000028,387.999999999991,24.000000000001798,763.0000000000052,-1124.9999999999982,211.99999999998997,-242.00000000000887,-710.999999999995,270.0000000000036,,-57.0000000000021
2018.10.02,-585.0000000000133,604.9999999999889,70.99999999999795,334.00000000000097,355.99999999999454,12.000000000000899,776.0000000000105,-1080.9999999999986,177.00000000000495,-178.99999999999582,-668.0000000000019,262.00000000000665,,79.99999999999574
2018.10.02,-591.0000000000082,625.9999999999932,57.999999999992724,340.00000000000693,329.9999999999983,31.000000000003247,784.0000000000202,-1049.0000000000111,187.00000000000384,-188.00000000001037,-646.9999999999976,265.0000000000041,,145.99999999999523
2018.10.02,-619.9999999999983,663.999999999998,4.9999999999954525,360.0000000000048,278.99999999999636,36.0000000000027,740.0000000000091,-1036.0000000000148,167.9999999999904,-224.000000000002,-661.0000000000005,253.0000000000032,,-36.000000000015376
2018.10.03,-680.9999999999983,662.9999999999914,19.99999999999602,361.0000000000002,266.9999999999959,9.00000000000345,745.0000000000045,-1140.0000000000077,38.99999999998904,-114.99999999999844,-724.0000000000024,336.9999999999984,,-219.00000000002797
2018.10.03,-656.0000000000122,664.9999999999823,19.99999999999602,353.99999999999875,300.9999999999877,31.000000000003247,715.0000000000034,-1139.0000000000011,107.99999999999699,-75.00000000000284,-665.9999999999999,343.9999999999999,,1.9999999999523084
2018.10.03,-609.9999999999994,653.999999999999,22.999999999996135,331.999999999999,305.9999999999974,39.00000000000014,754.0000000000191,-1061.000000000001,107.99999999999699,-34.000000000000696,-639.0000000000007,346.0000000000019,,218.00000000000801
2018.10.03,-608.0000000000085,644.9999999999844,36.000000000001364,331.999999999999,308.9999999999975,38.0000000000047,753.0000000000143,-1048.0000000000045,104.99999999999955,-29.999999999996696,-653.0000000000035,361.0000000000002,,239.99999999998772
2018.10.03,-578.9999999999961,632.9999999999947,36.99999999999193,328.0000000000061,312.9999999999882,26.000000000003798,747.0000000000141,-1041.000000000003,140.99999999999113,25.00000000000835,-653.999999999999,367.0000000000062,,343.0000000000064
2018.10.03,-599.0000000000161,630.9999999999816,51.9999999999925,343.00000000000443,325.9999999999934,19.00000000000235,777.0000000000152,-1062.0000000000073,177.99999999998929,15.999999999993797,-673.9999999999968,367.0000000000062,,373.99999999995856
2018.10.03,-609.0000000000151,617.9999999999852,87.0000000000033,334.00000000000097,365.99999999999966,15.00000000000945,820.999999999998,-1083.0000000000118,153.00000000000313,41.000000000002146,-702.0000000000026,385.99999999999744,,426.9999999999697
2018.10.03,-663.0000000000135,651.9999999999859,66.99999999999307,381.0000000000091,360.99999999999,16.0000000000049,842.000000000013,-1079.0000000000077,234.00000000000088,174.99999999999181,-732.9999999999948,456.00000000000085,,708.9999999999734
2018.10.03,-673.0000000000125,688.9999999999841,88.99999999999864,440.00000000000705,404.9999999999869,48.000000000003595,861.0000000000184,-1036.0000000000148,387.99999999998835,255.99999999998957,-804.0000000000047,511.0000000000059,,1173.999999999951
2018.10.03,-665.0000000000044,410.99999999998363,-19.99999999999602,374.0000000000077,270.9999999999866,-73.99999999999629,569.0000000000168,-1049.0000000000111,377.0000000000051,262.999999999991,-897.0000000000033,502.9999999999979,,62.99999999997755
2018.10.03,-521.0000000000159,222.99999999999542,-137.00000000000045,280.00000000000244,97.99999999999898,-158.99999999999804,293.00000000000637,-1019.0000000000143,282.9999999999888,462.9999999999912,-775.0000000000034,394.00000000000546,,-577.0000000000434
2018.10.03,-478.0000000000006,238.99999999998923,-109.99999999999943,315.0000000000097,110.99999999999,-159.9999999999935,373.0000000000189,-948.0000000000155,343.99999999998875,551.9999999999969,-724.9999999999978,404.99999999999983,,-82.00000000001347
2018.10.03,-451.0000000000014,276.9999999999939,-112.99999999999955,398.00000000000944,150.99999999999625,-122.99999999999534,356.9999999999993,-890.9999999999974,529.999999999986,642.0000000000092,-775.9999999999989,423.0000000000067,,424.0000000000083
2018.10.03,-465.0000000000043,295.99999999998516,-61.99999999999761,401.00000000000693,186.9999999999976,-124.99999999999733,460.00000000000796,-887.9999999999999,540.0000000000072,811.0000000000061,-817.9999999999965,519.0000000000028,,856.0000000000182
2018.10.03,-485.0000000000021,356.9999999999851,-6.000000000000227,465.9999999999998,256.9999999999908,-97.9999999999981,569.0000000000168,-916.0000000000057,642.9999999999936,770.000000000004,-836.0000000000034,546.000000000002,,1266.9999999999827
2018.10.03,-486.00000000000864,327.99999999999494,15.999999999991132,448.000000000004,287.9999999999967,-95.99999999999609,538.0000000000109,-920.9999999999941,641.999999999987,784.9999999999912,-836.9999999999989,553.0000000000035,,1257.9999999999818
2018.10.03,-436.00000000001415,276.9999999999939,-43.99999999999693,391.000000000008,311.9999999999976,-117.00000000000044,433.00000000002115,-859.9999999999941,584.0000000000067,774.9999999999924,-809.9999999999997,519.9999999999983,,1025.0000000000127
2018.10.03,-431.0000000000036,265.99999999998846,-46.00000000000648,392.9999999999989,270.9999999999866,-117.00000000000044,370.00000000000455,-861.0000000000007,597.9999999999874,766.0,-768.9999999999975,504.9999999999999,,944.9999999999569
2018.10.03,-399.00000000001603,231.0000000000034,-103.9999999999992,391.000000000008,233.99999999999466,-103.99999999999298,293.00000000000637,-831.000000000004,651.9999999999859,699.9999999999895,-805.0000000000001,494.00000000000557,,751.9999999999811
2018.10.03,-385.00000000001313,245.99999999999068,-150.99999999999625,384.00000000000654,201.99999999999818,-92.99999999999864,183.9999999999975,-771.9999999999949,683.9999999999957,712.0000000000015,-820.999999999994,490.999999999997,,680.9999999999902
