names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,15,"['EURNZD', 'GBPCAD', 'AUDCAD']",100.0,-0.4649761904761906,B
EURUSD,15,['AUDNZD'],100.0,0.7457857142857145,S
USDJPY,10,['NZDCHF'],80.0,1.0,S
AUDUSD,15,['USDCHF'],80.0,0.5097604617604621,S
CHFJPY,10,"['EURNZD', 'GBPAUD']",100.0,0.5566666666666668,S
EURGBP,10,"['EURCAD', 'GBPCHF']",80.0,1.0,S
GBPJPY,10,"['GBPJPY', 'GBPUSD', 'EURNZD']",100.0,0.1,S
GBPCAD,15,"['GBPJPY', 'GBPUSD', 'EURAUD']",100.0,-0.92,B
GBPAUD,15,"['EURCAD', 'NZDCAD', 'AUDCHF', 'EURAUD']",80.0,-1.0,B
EURNZD,15,['GBPCAD'],80.0,-0.5054574314574317,B
AUDCAD,50,"['EURGBP', 'GBPCHF', 'NZDCHF', 'GBPCAD', 'AUDUSD', 'NZDCAD', 'EURAUD', 'EURNZD']",100.0,-0.8,B
NZDCAD,20,['EURCAD'],100.0,0.5682082362082364,S
