date,GBPUSD,EURUSD,USDJPY,AUDUSD,CHFJPY,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURNZD,AUDCAD,NZDCAD,empty,sum
2018.10.01,-72.0000000000054,49.99999999999449,-49.99999999999716,23.00000000000635,-94.0000000000083,-39.00000000000014,69.00000000001683,31.000000000003247,55.99999999998939,121.99999999999989,4.000000000004,-134.99999999999625,,-34.99999999999304
2018.10.01,-51.000000000001044,55.99999999998939,-21.000000000000796,20.0000000000089,-114.00000000000432,-29.999999999996696,81.00000000001728,72.99999999998974,97.9999999999981,120.99999999999334,34.000000000000696,-212.00000000000108,,54.99999999999346
2018.10.01,-77.00000000001594,112.99999999998533,-52.99999999999727,9.00000000000345,-78.00000000000296,-29.000000000001247,69.00000000001683,-134.00000000001188,32.999999999994145,-4.000000000004,-58.000000000002494,-153.00000000000313,,-362.0000000000392
2018.10.01,-70.99999999999883,112.000000000001,-46.00000000000648,-46.999999999997044,-84.00000000000318,-27.999999999994696,72.00000000000273,-104.00000000001519,-92.00000000000318,-85.00000000000173,28.000000000005798,-209.9999999999991,,-555.0000000000099
2018.10.01,-9.000000000014552,85.00000000000173,-125.0,-43.999999999999595,-133.00000000000978,-8.999999999992347,-98.99999999998954,-5.999999999994898,-9.999999999998899,-17.000000000000348,41.000000000002146,-208.99999999999253,,-534.9999999999886
2018.10.01,-5.000000000010552,107.99999999999699,-97.99999999999898,15.00000000000945,-118.99999999999977,13.00000000000745,-66.0000000000025,-89.00000000000574,148.99999999999915,0.0,-87.00000000000374,-134.99999999999625,,-314.0000000000045
2018.10.01,25.999999999992696,66.99999999999484,-63.00000000000239,26.000000000003798,-140.00000000000057,1.0000000000065512,-57.999999999992724,282.9999999999888,221.99999999998886,110.99999999999443,80.00000000000229,-282.99999999999994,,271.99999999997664
2018.10.01,7.999999999985796,90.99999999999665,-132.000000000005,26.999999999999247,-192.00000000000728,9.00000000000345,-128.99999999999068,119.00000000000244,201.00000000000674,80.99999999999774,2.000000000002,-209.9999999999991,,-125.00000000000801
2018.10.01,-77.00000000001594,173.99999999998528,-243.99999999999977,46.00000000000159,-229.00000000001342,12.000000000000899,-171.99999999999704,113.99999999999189,130.99999999999224,15.00000000000945,36.0000000000027,-234.00000000000088,,-428.00000000004303
2018.10.01,-58.000000000002494,153.9999999999875,-253.0000000000001,24.000000000001798,-296.0000000000065,11.00000000000545,-209.00000000000318,-299.00000000000483,102.00000000000209,-92.00000000000318,-178.00000000000037,-75.00000000000284,,-1169.0000000000268
