date,CHFJPY,empty,sum
2020.10.05,-120.00000000000455,,-120.00000000000455
2020.10.05,-305.0000000000068,,-305.0000000000068
2020.10.05,-277.000000000001,,-277.000000000001
2020.10.05,-543.9999999999969,,-543.9999999999969
2020.10.05,-756.0000000000002,,-756.0000000000002
2020.10.05,-777.000000000001,,-777.000000000001
2020.10.05,-560.0000000000023,,-560.0000000000023
2020.10.05,-656.9999999999965,,-656.9999999999965
2020.10.05,-590.0000000000034,,-590.0000000000034
2020.10.05,-649.0000000000009,,-649.0000000000009
2020.10.05,-701.9999999999982,,-701.9999999999982
2020.10.05,-695.999999999998,,-695.999999999998
2020.10.05,-674.9999999999972,,-674.9999999999972
2020.10.05,-677.9999999999973,,-677.9999999999973
2020.10.05,-674.0000000000066,,-674.0000000000066
2020.10.05,-656.9999999999965,,-656.9999999999965
2020.10.05,-644.999999999996,,-644.999999999996
2020.10.05,-677.9999999999973,,-677.9999999999973
2020.10.05,-644.999999999996,,-644.999999999996
2020.10.05,-635.0000000000051,,-635.0000000000051
2020.10.05,-691.0000000000025,,-691.0000000000025
2020.10.05,-659.9999999999966,,-659.9999999999966
2020.10.05,-780.0000000000011,,-780.0000000000011
2020.10.05,-829.0000000000077,,-829.0000000000077
2020.10.05,-920.0000000000017,,-920.0000000000017
2020.10.05,-929.000000000002,,-929.000000000002
2020.10.05,-850.0000000000085,,-850.0000000000085
2020.10.05,-822.0000000000027,,-822.0000000000027
2020.10.05,-858.0000000000041,,-858.0000000000041
2020.10.05,-865.9999999999997,,-865.9999999999997
2020.10.05,-846.0000000000036,,-846.0000000000036
2020.10.05,-858.0000000000041,,-858.0000000000041
2020.10.05,-811.9999999999976,,-811.9999999999976
2020.10.05,-948.9999999999981,,-948.9999999999981
2020.10.05,-1052.9999999999973,,-1052.9999999999973
2020.10.05,-1013.0000000000052,,-1013.0000000000052
2020.10.05,-1030.0000000000011,,-1030.0000000000011
2020.10.05,-1073.9999999999982,,-1073.9999999999982
2020.10.05,-1090.0000000000034,,-1090.0000000000034
2020.10.05,-1100.0000000000086,,-1100.0000000000086
2020.10.05,-1063.0000000000023,,-1063.0000000000023
2020.10.05,-1052.0000000000068,,-1052.0000000000068
2020.10.05,-1001.0000000000048,,-1001.0000000000048
2020.10.05,-993.0000000000092,,-993.0000000000092
2020.10.05,-1046.0000000000064,,-1046.0000000000064
2020.10.05,-1099.0000000000036,,-1099.0000000000036
2020.10.05,-1153.9999999999964,,-1153.9999999999964
2020.10.05,-1126.0000000000048,,-1126.0000000000048
2020.10.06,-1058.9999999999975,,-1058.9999999999975
2020.10.06,-1058.0000000000068,,-1058.0000000000068
2020.10.06,-1129.000000000005,,-1129.000000000005
2020.10.06,-1140.0000000000005,,-1140.0000000000005
