date,USDCHF,EURUSD,USDCAD,GBPCHF,CHFJPY,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,CADJPY,AUDCAD,NZDCAD,empty,sum
2016.02.01,0.9999999999843467,341.99999999999784,-896.9999999999923,-467.0000000000174,-194.00000000000261,126.99999999999933,-526.9999999999868,-1024.0000000000027,444.0000000000168,1162.0000000000186,322.9999999999933,273.000000000001,-358.9999999999982,,-795.9999999999884
2016.02.01,-73.00000000001194,367.0000000000062,-936.9999999999878,-564.000000000009,-213.00000000000807,100.99999999999554,-658.9999999999918,-1271.000000000022,449.0000000000123,1362.0000000000186,423.9999999999924,324.9999999999975,-346.0000000000019,,-1035.0000000000102
2016.02.01,-173.00000000000094,469.99999999999267,-713.9999999999924,-512.0000000000014,-313.0000000000024,102.00000000000209,-698.0000000000075,-1245.9999999999916,507.000000000005,1015.0000000000103,167.99999999999216,107.99999999999699,-268.0000000000016,,-1553.9999999999986
2016.02.01,-239.00000000001143,432.0000000000102,-639.9999999999961,-453.0000000000145,-388.00000000000523,68.00000000000139,-729.9999999999898,-1532.0,477.00000000000387,1033.0000000000173,240.99999999999966,56.0000000000005,-234.00000000000088,,-1908.9999999999854
2016.02.01,-214.00000000000307,466.9999999999952,-608.9999999999928,-503.000000000009,-320.0000000000074,50.0000000000056,-686.000000000007,-1399.0000000000168,403.00000000002,987.0000000000045,225.9999999999991,51.99999999999649,-226.99999999999943,,-1773.0000000000146
2016.02.01,-426.9999999999996,496.00000000000756,-808.9999999999931,-470.00000000001484,-338.99999999999864,33.000000000005244,-694.9999999999932,-1790.0000000000027,254.0000000000191,985.0000000000136,244.99999999999034,64.99999999999284,-729.9999999999973,,-3181.9999999999704
2016.02.01,-547.0000000000086,636.9999999999986,-896.9999999999923,-726.0000000000044,-322.00000000000273,-114.99999999999844,-985.99999999999,-2112.9999999999873,258.0000000000098,1403.000000000021,498.9999999999952,278.9999999999959,-780.9999999999984,,-3410.999999999962
2016.02.01,-508.00000000001955,570.0000000000039,-566.9999999999842,-880.0000000000141,-420.0000000000017,-229.99999999999687,-1245.0000000000045,-2015.0000000000111,286.00000000000136,1205.0000000000116,358.0000000000041,268.99999999999704,-905.9999999999957,,-4083.00000000001
2016.02.01,-390.0000000000015,449.9999999999948,-499.9999999999893,-1049.0000000000111,-292.0000000000016,-221.99999999999997,-1216.0000000000082,-2044.9999999999857,277.00000000001523,835.000000000008,227.00000000000387,68.00000000000139,-732.9999999999948,,-4589.999999999969
2016.02.01,-187.00000000000384,452.00000000000796,-395.99999999999636,-1239.9999999999966,-194.00000000000261,-219.99999999999798,-1252.0000000000095,-1956.9999999999866,333.00000000002683,758.0000000000142,162.9999999999967,22.999999999995246,-668.9999999999974,,-4385.999999999949
2016.02.01,-175.00000000001404,551.9999999999969,-461.0000000000003,-1241.0000000000032,-66.0000000000025,-215.99999999999397,-1283.9999999999918,-2326.000000000006,393.0000000000007,1063.0000000000139,307.9999999999927,175.00000000000293,-648.9999999999995,,-3927.000000000004
2016.02.01,-168.0000000000126,597.0000000000031,-488.9999999999839,-1350.0000000000068,-88.00000000000807,-278.9999999999959,-1390.9999999999911,-2411.999999999992,398.00000000002456,1179.0000000000189,346.00000000000364,134.0000000000008,-616.0000000000055,,-4138.9999999999445
2016.02.01,-146.00000000000168,547.0000000000086,-411.99999999999017,-1473.9999999999975,-78.00000000000296,-351.99999999999676,-1617.999999999995,-2312.0000000000027,371.0000000000093,992.0000000000151,230.99999999999454,141.00000000000225,-595.0000000000011,,-4704.999999999958
2016.02.01,-106.00000000000608,527.0000000000108,-348.9999999999993,-1538.000000000017,-115.0000000000091,-409.0000000000038,-1740.000000000009,-2316.9999999999914,432.00000000001637,640.0000000000183,21.99999999999136,32.999999999994145,-590.999999999997,,-5511.000000000003
2016.02.01,-290.00000000001245,551.9999999999969,19.00000000001345,-1676.000000000011,-239.00000000000432,-490.999999999997,-2052.9999999999973,-2481.0,462.0000000000175,348.9999999999993,-225.00000000000853,-158.0000000000026,-438.00000000000506,,-6669.000000000011
2016.02.01,-312.00000000000114,615.9999999999943,289.0000000000059,-1846.9999999999986,-290.00000000000625,-570.9999999999993,-2247.9999999999905,-2599.000000000018,528.00000000002,401.00000000000693,-182.00000000000216,-112.000000000001,-339.99999999999585,,-6666.999999999985
2016.02.01,-223.00000000001762,617.0000000000009,286.00000000000847,-1843.0000000000168,-200.00000000000284,-561.0000000000003,-2179.000000000002,-2546.999999999988,475.00000000002274,341.00000000001353,-204.9999999999983,-56.0000000000005,-397.99999999999835,,-6492.999999999979
2016.02.01,-226.99999999999943,612.9999999999969,376.00000000002075,-1794.0000000000066,-201.99999999999818,-568.9999999999973,-2143.000000000001,-2281.999999999984,415.00000000002046,213.00000000001873,-237.00000000000898,-28.000000000005798,-697.9999999999986,,-6562.999999999944
2016.02.01,-200.00000000000017,571.9999999999948,315.0000000000208,-1815.0000000000111,-120.00000000000455,-565.0000000000044,-2025.0000000000057,-2355.000000000018,371.0000000000093,359.0000000000204,-91.00000000000819,-21.999999999999797,-848.0000000000043,,-6424.000000000012
2016.02.01,-156.00000000000057,568.9999999999973,204.00000000000418,-1866.000000000012,-18.000000000000682,-559.9999999999939,-1909.9999999999966,-2088.000000000001,308.00000000002115,352.000000000019,-70.99999999999795,136.00000000000279,-822.0000000000005,,-5921.99999999996
2016.02.02,-200.00000000000017,522.0000000000002,200.00000000000017,-1788.0000000000118,-48.00000000000182,-598.999999999994,-1903.9999999999964,-2137.000000000011,253.00000000001432,385.00000000001313,13.999999999995794,112.99999999999643,-768.9999999999975,,-5957.999999999993
2016.02.02,-163.00000000000205,560.0000000000049,164.00000000000858,-1755.0000000000177,-30.000000000001137,-507.9999999999973,-1800.9999999999877,-2164.0000000000105,299.0000000000066,500.00000000001154,39.00000000000148,98.99999999999353,-653.0000000000035,,-5412.999999999994
2016.02.02,-148.99999999999915,565.9999999999999,137.00000000000932,-1723.000000000008,-11.00000000000989,-490.999999999997,-1759.999999999991,-2027.000000000001,317.0000000000073,492.0000000000035,24.00000000000091,132.99999999999423,-761.0000000000006,,-5252.999999999991
2016.02.02,-181.00000000000892,604.0000000000045,131.00000000001444,-1731.000000000016,51.9999999999925,-487.0000000000041,-1734.0000000000089,-2022.0000000000127,267.00000000002433,524.0000000000133,39.00000000000148,180.99999999999784,-849.9999999999952,,-5206.999999999996
2016.02.02,-146.00000000000168,645.999999999991,77.00000000001594,-1737.0000000000107,45.000000000001705,-463.9999999999977,-1745.0000000000045,-2150.0000000000073,281.0000000000059,686.0000000000089,117.999999999995,180.99999999999784,-824.999999999998,,-5033.000000000004
2016.02.02,-145.00000000001734,622.9999999999958,26.0000000000149,-1757.0000000000086,-15.000000000000568,-466.9999999999952,-1793.0000000000064,-2403.000000000022,279.0000000000248,774.000000000008,126.99999999999534,75.00000000000284,-783.0000000000003,,-5459.000000000008
2016.02.02,-163.00000000000205,649.0000000000107,-40.99999999997994,-1727.0000000000118,36.99999999999193,-446.00000000000193,-1687.0000000000118,-2423.999999999982,292.0000000000016,823.0000000000182,213.99999999999864,107.99999999999699,-807.0000000000022,,-5171.999999999974
2016.02.02,-172.0000000000166,675.0000000000034,-17.000000000000348,-1784.0000000000077,92.99999999998931,-448.000000000004,-1621.0000000000093,-2163.0000000000036,235.00000000001364,812.0000000000127,253.0000000000001,230.99999999999233,-927.0,,-4833.000000000031
2016.02.02,-195.00000000001182,666.9999999999953,78.00000000000028,-1787.0000000000052,101.99999999998965,-487.99999999999955,-1655.0000000000011,-2199.0000000000177,237.99999999999955,744.0000000000114,212.0000000000033,204.99999999999963,-893.9999999999948,,-4972.000000000032
2016.02.02,-198.00000000000927,658.0000000000031,51.000000000001044,-1785.0000000000143,82.99999999999841,-490.00000000000153,-1704.0000000000077,-2210.000000000001,229.00000000001342,725.0000000000201,203.99999999999352,202.9999999999976,-939.0000000000009,,-5173.000000000007
2016.02.02,-164.00000000000858,639.0000000000118,7.0000000000014495,-1778.9999999999973,84.99999999999375,-487.99999999999955,-1646.9999999999914,-2307.0000000000146,234.00000000000887,786.00000000002,247.99999999999045,186.99999999999272,-941.9999999999984,,-5140.999999999991
2016.02.02,-266.0000000000107,670.9999999999993,-264.9999999999819,-1690.0000000000136,64.99999999999773,-448.9999999999994,-1669.0000000000111,-2602.9999999999995,169.00000000001114,826.0000000000156,224.99999999999432,153.99999999999858,-968.0000000000022,,-5800.000000000002
2016.02.02,-249.00000000001032,720.9999999999939,-375.9999999999986,-1551.9999999999977,167.0000000000016,-356.9999999999962,-1290.9999999999968,-2717.999999999998,167.0000000000016,1219.9999999999989,525.9999999999962,149.99999999999457,-768.9999999999975,,-4361.000000000007
2016.02.02,-289.0000000000059,791.9999999999927,-395.99999999999636,-1405.0000000000118,174.99999999999716,-273.9999999999965,-1121.0000000000093,-2943.000000000007,160.000000000025,1421.0000000000057,612.9999999999995,24.999999999997247,-832.9999999999949,,-4075.0000000000036
2016.02.02,-327.00000000001063,808.9999999999931,-387.99999999998835,-1364.0000000000095,173.99999999999238,-263.99999999999756,-1090.0000000000034,-2857.9999999999827,-15.999999999991132,1377.000000000006,581.0000000000031,-29.000000000001247,-824.0000000000025,,-4218.999999999993
2016.02.02,-275.000000000003,733.0000000000059,-375.9999999999986,-1340.000000000008,355.99999999999454,-248.00000000000378,-645.9999999999866,-2682.999999999991,-90.99999999997976,1327.0000000000116,737.9999999999995,-7.0000000000014495,-780.000000000003,,-3291.9999999999636
2016.02.02,-245.0000000000063,693.0000000000102,-475.99999999998755,-1328.000000000018,298.9999999999924,-249.99999999999466,-866.0000000000139,-2687.0000000000173,-91.99999999998454,1331.0000000000155,671.999999999997,34.99999999999615,-797.9999999999987,,-3712.0000000000086
2016.02.02,-181.00000000000892,656.0000000000122,-485.99999999998647,-1339.0000000000014,256.9999999999908,-256.0000000000007,-926.9999999999925,-2546.999999999988,58.000000000021146,1344.0000000000118,646.0000000000008,127.99999999999478,-900.9999999999962,,-3547.9999999999422
2016.02.02,-225.00000000000853,659.0000000000095,-536.9999999999875,-1381.00000000001,243.99999999999977,-261.0000000000001,-889.9999999999864,-2605.0000000000127,24.00000000000091,1397.0000000000039,647.9999999999961,121.99999999999989,-936.0000000000035,,-3740.999999999999
2016.02.02,-203.00000000001984,702.0000000000026,-517.9999999999962,-1402.9999999999986,333.999999999989,-254.99999999999412,-907.999999999987,-2532.000000000023,47.000000000025466,1404.0000000000052,677.9999999999973,180.99999999999784,-919.9999999999986,,-3393.0
2016.02.02,-283.000000000011,673.9999999999968,-594.99999999999,-1547.0000000000095,143.00000000000068,-287.0000000000039,-1090.0000000000034,-2572.999999999981,100.00000000002274,1406.0000000000184,643.9999999999912,185.99999999999727,-914.0000000000038,,-4135.999999999975
2016.02.02,-287.9999999999994,771.9999999999949,-708.9999999999818,-1070.9999999999998,174.99999999999716,-107.00000000000153,-682.9999999999927,-2498.0000000000223,160.000000000025,1689.0000000000073,762.999999999991,126.99999999999933,-844.9999999999958,,-2514.999999999978
2016.02.02,-264.0000000000198,811.0000000000061,-709.9999999999884,-1077.0000000000168,206.99999999999363,-0.999999999995449,-631.0000000000002,-2682.999999999991,250.0,1713.0000000000089,744.9999999999903,63.99999999999739,-656.000000000001,,-2232.000000000016
2016.02.02,-179.00000000001802,812.999999999997,-708.9999999999818,-1178.9999999999968,221.9999999999942,-9.999999999998899,-671.999999999997,-3051.0000000000036,278.00000000002,1733.0000000000068,718.9999999999941,-128.00000000000588,-609.9999999999994,,-2772.99999999999
2016.02.02,-84.0000000000174,795.9999999999967,-672.9999999999902,-1617.0000000000018,323.99999999999807,-195.00000000000074,-1066.0000000000025,-3183.999999999987,274.0000000000009,1547.0000000000095,617.999999999995,-160.00000000000458,-490.00000000000153,,-3910.000000000005
2016.02.02,-28.000000000005798,754.9999999999945,-454.9999999999832,-1692.0000000000045,340.999999999994,-246.99999999999721,-1234.0000000000089,-3345.00000000002,333.00000000002683,1392.9999999999998,521.0000000000008,-217.0000000000005,-448.000000000004,,-4323.000000000007
2016.02.02,-25.00000000000835,811.9999999999905,-557.9999999999918,-1697.9999999999995,283.00000000000125,-156.00000000000057,-1096.0000000000036,-3195.0000000000146,378.0000000000143,1510.0000000000114,521.9999999999914,-168.00000000000148,-410.9999999999947,,-3802.000000000005
2016.02.02,25.999999999992696,815.0000000000101,-475.99999999998755,-1974.000000000009,342.9999999999893,-326.9999999999995,-1557.9999999999927,-3610.000000000024,447.00000000000273,1458.0000000000036,475.9999999999991,-207.00000000000162,-371.99999999999454,,-4959.000000000012
2016.02.02,-45.000000000006146,876.9999999999944,-419.9999999999982,-2158.0000000000155,253.99999999999068,-368.00000000000165,-1742.999999999995,-3848.9999999999914,508.0000000000098,1410.0000000000002,418.99999999999693,-299.00000000000483,-300.0000000000003,,-5714.00000000002
2016.02.02,-14.000000000002899,822.0000000000116,-301.99999999998005,-1957.0000000000086,296.99999999999704,-305.99999999999517,-1556.0000000000116,-3600.000000000003,334.0000000000032,1308.0000000000202,418.99999999999693,-282.99999999999994,-339.99999999999585,,-5177.999999999967
2016.02.02,-70.0000000000145,791.9999999999927,-559.9999999999827,-1788.0000000000118,352.99999999999443,-271.9999999999945,-1284.9999999999966,-3176.9999999999854,352.00000000000387,1289.0000000000068,462.0000000000033,-196.00000000000728,-456.9999999999963,,-4556.999999999987
2016.02.02,-229.00000000001253,931.9999999999995,-1017.9999999999856,-1567.0000000000073,340.999999999994,-109.00000000000354,-1025.0000000000057,-3250.999999999982,292.0000000000016,1904.0000000000168,751.9999999999953,-77.00000000000485,-631.0000000000038,,-3685.9999999999973
2016.02.02,-297.9999999999983,905.0000000000002,-1104.9999999999782,-1375.000000000015,345.9999999999894,-127.99999999999478,-847.0000000000084,-3182.000000000018,243.00000000002342,2030.0000000000207,932.0000000000022,132.99999999999423,-573.0000000000013,,-2918.999999999984
2016.02.02,-398.00000000000944,923.0000000000072,-1134.999999999997,-1426.0000000000161,345.9999999999894,-161.00000000000003,-881.0000000000002,-3788.9999999999977,8.000000000009777,2053.000000000016,932.9999999999927,102.00000000000209,-697.9999999999986,,-4123.000000000002
2016.02.02,-297.0000000000139,892.0000000000039,-1049.9999999999955,-1492.0000000000045,387.999999999991,-231.99999999999886,-848.9999999999895,-3718.9999999999836,-111.99999999999477,2174.000000000009,1108.9999999999945,107.99999999999699,-775.9999999999989,,-3855.9999999999836
2016.02.02,-277.00000000001614,624.0000000000023,-1044.9999999999848,-1322.000000000001,566.9999999999931,-187.9999999999993,-457.9999999999984,-3339.9999999999873,-394.9999999999818,1830.0000000000205,1141.999999999996,97.00000000000264,-821.000000000005,,-3585.9999999999586
2016.02.02,-256.00000000001177,632.9999999999947,-1085.999999999987,-1297.999999999999,513.9999999999958,-275.99999999999847,-469.99999999999886,-3108.999999999984,-349.9999999999943,1629.0000000000139,1049.9999999999973,97.9999999999981,-819.9999999999985,,-3740.999999999973
2016.02.02,-306.00000000000625,646.9999999999976,-746.9999999999866,-1317.999999999997,433.9999999999975,-278.9999999999959,-627.0000000000095,-3173.0000000000036,-272.99999999999613,1522.0000000000011,914.999999999992,37.99999999999359,-675.9999999999989,,-3843.0000000000127
2016.02.02,-364.00000000000875,744.0000000000114,-872.9999999999905,-1221.0000000000055,496.9999999999999,-229.00000000000142,-412.00000000000614,-3182.9999999999804,-370.9999999999809,1750.000000000007,1096.999999999994,41.9999999999976,-739.9999999999962,,-3262.999999999959
2016.02.02,-310.0000000000103,686.0000000000089,-847.9999999999822,-1401.0000000000077,560.9999999999928,-349.99999999999477,-493.9999999999998,-3265.999999999991,-376.9999999999811,1591.000000000009,1093.999999999994,24.000000000001798,-741.0000000000027,,-3830.9999999999623
2016.02.02,-273.0000000000121,733.0000000000059,-677.9999999999786,-1629.0000000000139,659.9999999999966,-343.00000000000443,-552.9999999999973,-3230.999999999984,-375.99999999997635,1499.000000000006,1018.0000000000007,44.99999999999504,-653.999999999999,,-3781.9999999999613
2016.02.02,-236.00000000001398,794.0000000000058,-540.9999999999915,-1615.000000000011,706.9999999999936,-346.0000000000019,-566.0000000000025,-3404.000000000007,-359.9999999999852,1466.0000000000118,995.9999999999951,17.999999999995797,-634.9999999999967,,-3722.0000000000077
2016.02.02,-236.00000000001398,812.999999999997,-730.9999999999927,-1663.9999999999989,757.9999999999956,-319.0000000000026,-555.0000000000068,-3682.0000000000073,-322.9999999999791,1699.0000000000061,1118.9999999999998,-67.00000000000594,-592.0000000000036,,-3780.0000000000123
2016.02.02,-192.00000000001438,780.000000000003,-717.9999999999964,-1890.9999999999982,796.999999999997,-309.0000000000037,-515.9999999999911,-3682.0000000000073,-342.9999999999893,1600.0000000000014,1051.0000000000018,-124.99999999999733,-582.0000000000048,,-4129.999999999998
2016.02.02,-258.0000000000027,836.9999999999989,-615.9999999999943,-1646.000000000014,846.9999999999942,-276.9999999999939,-359.00000000000887,-3738.000000000019,-503.9999999999907,1701.000000000019,1143.9999999999914,-167.00000000000603,-387.000000000004,,-3423.0000000000305
2016.02.02,-235.00000000000742,815.9999999999945,-620.9999999999827,-1533.0000000000066,864.9999999999949,-287.0000000000039,-241.99999999999022,-3597.99999999999,-467.9999999999893,1723.000000000008,1200.9999999999934,-135.00000000000733,-422.9999999999956,,-2936.999999999982
2016.02.02,-264.0000000000198,831.000000000004,-705.0000000000001,-1499.000000000006,834.9999999999937,-275.99999999999847,-294.9999999999875,-3569.0000000000223,-451.9999999999982,1733.0000000000068,1197.0000000000027,-107.00000000000153,-687.9999999999998,,-3259.0000000000264
2016.02.02,-297.0000000000139,852.9999999999926,-860.9999999999784,-1497.000000000015,844.9999999999989,-254.99999999999412,-248.99999999999523,-3940.00000000001,-471.99999999998,1872.000000000007,1257.9999999999955,-146.00000000000168,-1324.9999999999984,,-4213.999999999993
2016.02.03,-284.00000000001756,861.0000000000007,-864.9999999999825,-1441.0000000000034,873.9999999999952,-336.00000000000296,-139.00000000001,-4032.9999999999977,-558.9999999999975,2025.0000000000102,1412.9999999999968,-163.99999999999747,-1110.9999999999952,,-3759.000000000001
2016.02.03,-311.0000000000168,899.0000000000053,-862.9999999999916,-1473.0000000000132,948.9999999999981,-224.9999999999974,-38.000000000010914,-4244.000000000004,-626.9999999999811,2029.000000000014,1426.9999999999925,-306.00000000000625,-1092.9999999999995,,-3876.0000000000105
2016.02.03,-278.00000000000045,903.9999999999937,-922.999999999985,-1418.0000000000082,990.9999999999997,-207.99999999999707,48.00000000000182,-4147.999999999996,-595.9999999999752,2149.000000000001,1522.9999999999961,-260.00000000000466,-1188.9999999999957,,-3404.999999999971
2016.02.03,-262.00000000000665,883.9999999999959,-989.9999999999798,-1407.0000000000027,964.9999999999892,-212.99999999999653,9.999999999990905,-4122.000000000004,-556.999999999988,2145.000000000019,1490.9999999999995,-175.00000000000293,-1121.0000000000052,,-3351.99999999999
2016.02.03,-275.000000000003,868.000000000002,-1044.9999999999848,-1417.0000000000016,955.9999999999889,-204.00000000000418,8.99999999998613,-4196.0,-590.9999999999798,2233.000000000018,1545.0000000000018,-161.00000000000003,-1454.9999999999952,,-3732.999999999972
2016.02.03,-312.00000000000114,919.0000000000032,-1253.9999999999995,-1282.0000000000055,960.9999999999985,-148.0000000000037,187.99999999998818,-4552.9999999999845,-664.999999999992,2376.0000000000005,1652.000000000001,-241.99999999999778,-1643.0000000000055,,-4002.999999999998
2016.02.03,-369.0000000000193,922.0000000000006,-1296.9999999999925,-1225.0000000000093,1067.9999999999977,-131.99999999999878,378.9999999999907,-4599.999999999982,-770.9999999999866,2505.000000000002,1802.9999999999973,-213.00000000000762,-1549.999999999996,,-3480.0000000000036
2016.02.03,-360.0000000000048,930.999999999993,-1294.9999999999795,-1297.0000000000148,1039.999999999992,-180.0000000000024,266.9999999999959,-4728.999999999984,-748.9999999999952,2568.999999999999,1843.999999999994,-236.00000000000287,-1602.9999999999989,,-3798.0000000000073
2016.02.03,-323.0000000000066,941.9999999999984,-1297.999999999999,-1300.0000000000123,1075.9999999999934,-166.99999999999494,322.00000000000273,-4538.00000000002,-734.9999999999852,2591.00000000001,1872.9999999999905,-146.99999999999713,-1632.0000000000002,,-3336.0000000000205
2016.02.03,-304.00000000001535,893.9999999999948,-1283.9999999999964,-1363.0000000000032,1042.9999999999923,-214.00000000000307,165.99999999999682,-4484.999999999984,-772.9999999999961,2486.0000000000105,1783.0000000000014,-111.00000000000554,-1619.9999999999993,,-3782.0000000000073
