date,EURCHF,EURCAD,empty,sum
2020.01.27,-36.999999999998145,-68.00000000000139,,-104.99999999999955
2020.01.27,-21.00000000000435,-29.999999999996696,,-51.000000000001044
2020.01.27,-18.0000000000069,-104.99999999999955,,-123.00000000000645
2020.01.27,51.99999999998539,-121.99999999999989,,-70.0000000000145
2020.01.27,-57.00000000001815,-119.00000000000244,,-176.00000000002058
2020.01.27,-50.0000000000167,-82.00000000000429,,-132.00000000002098
2020.01.27,-29.999999999996696,-71.99999999998319,,-101.99999999997988
2020.01.27,-59.000000000009045,-141.99999999999767,,-201.0000000000067
2020.01.27,-53.999999999998494,-180.0000000000024,,-234.00000000000088
2020.01.27,-29.999999999996696,-161.99999999999548,,-191.99999999999218
2020.01.27,-63.000000000013046,-130.99999999999224,,-194.0000000000053
2020.01.27,-67.00000000001705,-109.99999999998789,,-177.00000000000495
2020.01.27,-51.000000000001044,-82.99999999998863,,-133.99999999998968
2020.01.27,-50.0000000000167,-78.99999999998464,,-129.00000000000134
2020.01.27,-48.000000000003595,-95.999999999985,,-143.99999999998857
2020.01.27,-42.0000000000087,-109.99999999998789,,-151.9999999999966
2020.01.27,-51.000000000001044,-132.99999999998312,,-183.99999999998417
2020.01.27,-90.00000000001229,-129.99999999998568,,-219.99999999999795
2020.01.27,-130.0000000000079,-251.99999999998556,,-381.99999999999346
2020.01.27,-140.0000000000068,-332.9999999999833,,-472.9999999999901
2020.01.27,-135.00000000001845,-346.9999999999862,,-482.00000000000466
2020.01.27,-123.00000000000644,-367.99999999999056,,-490.999999999997
2020.01.27,-87.00000000001484,-295.0000000000008,,-382.00000000001563
2020.01.27,17.000000000000348,-278.00000000000045,,-261.0000000000001
2020.01.27,53.999999999998494,-349.99999999998363,,-295.9999999999851
2020.01.27,100.99999999999554,-367.99999999999056,,-266.999999999995
2020.01.27,123.99999999999079,-380.00000000000256,,-256.00000000001177
2020.01.27,119.00000000000244,-312.9999999999855,,-193.99999999998306
2020.01.27,82.99999999998863,-261.9999999999845,,-178.99999999999585
2020.01.27,107.99999999999699,-330.9999999999924,,-222.9999999999954
2020.01.27,123.99999999999079,-385.99999999999744,,-262.00000000000665
2020.01.27,146.99999999998602,-432.9999999999945,,-286.00000000000847
2020.01.27,183.99999999998417,-445.99999999999085,,-262.0000000000067
2020.01.27,176.99999999998272,-473.99999999999665,,-297.0000000000139
2020.01.27,173.00000000000094,-358.9999999999982,,-185.99999999999724
2020.01.27,218.99999999999142,-272.99999999998994,,-53.99999999999852
2020.01.27,194.99999999998963,-217.0000000000005,,-22.000000000010886
2020.01.27,166.99999999998383,-234.00000000000088,,-67.00000000001705
2020.01.27,133.99999999998968,-157.99999999999147,,-24.00000000000179
2020.01.27,139.9999999999846,-144.99999999999514,,-5.0000000000105445
2020.01.27,117.99999999999588,-140.99999999999113,,-22.999999999995254
2020.01.27,120.99999999999334,-114.99999999999844,,5.999999999994898
2020.01.27,139.00000000000023,-157.99999999999147,,-18.999999999991246
2020.01.27,158.99999999999804,-187.00000000000384,,-28.000000000005798
2020.01.27,201.99999999999108,-210.99999999998343,,-8.999999999992355
2020.01.27,214.99999999998744,-248.99999999998812,,-34.00000000000068
2020.01.27,197.99999999998707,-278.00000000000045,,-80.00000000001339
2020.01.27,177.99999999998929,-337.99999999999386,,-160.00000000000458
2020.01.28,170.99999999998784,-339.99999999998477,,-168.99999999999693
2020.01.28,202.9999999999976,-305.9999999999841,,-102.99999999998647
2020.01.28,143.99999999998857,-336.9999999999873,,-192.99999999999875
2020.01.28,136.99999999998712,-306.9999999999906,,-170.0000000000035
2020.01.28,124.99999999999733,-303.9999999999932,,-178.99999999999585
2020.01.28,133.99999999998968,-306.9999999999906,,-173.00000000000094
2020.01.28,78.99999999998464,-344.99999999999534,,-266.0000000000107
2020.01.28,72.99999999998974,-332.9999999999833,,-259.9999999999935
2020.01.28,99.99999999998899,-309.0000000000037,,-209.00000000001472
2020.01.28,90.99999999999665,-313.99999999999204,,-222.9999999999954
2020.01.28,89.99999999999008,-315.99999999998295,,-225.99999999999287
2020.01.28,76.99999999999375,-319.999999999987,,-242.99999999999324
2020.01.28,63.99999999999739,-315.99999999998295,,-251.99999999998556
2020.01.28,62.99999999999084,-293.99999999999426,,-231.0000000000034
2020.01.28,64.99999999998174,-313.99999999999204,,-249.0000000000103
2020.01.28,54.99999999998284,-305.9999999999841,,-251.00000000000125
2020.01.28,39.999999999995595,-261.9999999999845,,-221.9999999999889
2020.01.28,35.999999999991594,-265.99999999998846,,-229.99999999999687
2020.01.28,39.999999999995595,-276.9999999999939,,-236.99999999999832
2020.01.28,49.99999999999449,-265.99999999998846,,-215.99999999999397
2020.01.28,51.99999999998539,-363.0000000000022,,-311.0000000000168
2020.01.28,163.9999999999864,-402.9999999999978,,-239.0000000000114
2020.01.28,195.9999999999962,-472.9999999999901,,-276.9999999999939
2020.01.28,280.9999999999979,-407.0000000000018,,-126.00000000000392
2020.01.28,246.99999999999721,-452.99999999999227,,-205.99999999999505
2020.01.28,251.00000000000122,-439.99999999999596,,-188.99999999999474
2020.01.28,235.99999999999176,-435.9999999999919,,-200.00000000000017
2020.01.28,119.99999999998678,-387.000000000004,,-267.00000000001717
2020.01.28,96.99999999999153,-273.9999999999965,,-177.00000000000495
2020.01.28,43.999999999999595,-166.99999999998383,,-122.99999999998423
2020.01.28,-46.0000000000127,-177.99999999998929,,-224.000000000002
2020.01.28,-99.00000000000463,-175.99999999999838,,-275.000000000003
2020.01.28,-49.00000000001015,-167.9999999999904,,-217.00000000000054
2020.01.28,8.999999999992347,-194.99999999998963,,-185.99999999999727
2020.01.28,-79.00000000000685,-29.999999999996696,,-109.00000000000355
2020.01.28,-118.00000000001809,-7.999999999985796,,-126.0000000000039
2020.01.28,-162.00000000001768,0.0,,-162.00000000001768
2020.01.28,-173.00000000000094,-36.999999999998145,,-209.9999999999991
2020.01.28,-195.00000000001182,-56.99999999999594,,-252.00000000000776
2020.01.28,-195.00000000001182,-76.99999999999375,,-272.00000000000557
2020.01.28,-156.00000000000057,-112.99999999998533,,-268.9999999999859
2020.01.28,-158.0000000000137,-93.99999999999409,,-252.0000000000078
2020.01.28,-194.0000000000053,-58.99999999998684,,-252.99999999999213
2020.01.28,-202.00000000001327,-58.99999999998684,,-261.0000000000001
2020.01.28,-184.00000000000637,-62.99999999999084,,-246.99999999999721
2020.01.28,-205.00000000001074,-65.99999999998829,,-270.99999999999903
2020.01.28,-202.00000000001327,-68.99999999998573,,-270.999999999999
2020.01.28,-238.0000000000049,-22.999999999995246,,-261.0000000000001
2020.01.29,-221.00000000000452,-18.999999999991246,,-239.99999999999577
2020.01.29,-221.00000000000452,-4.999999999988347,,-225.99999999999287
2020.01.29,-214.00000000000307,-52.99999999999194,,-266.999999999995
2020.01.29,-219.00000000001364,-51.99999999998539,,-270.99999999999903
2020.01.29,-245.0000000000063,-70.99999999999883,,-316.0000000000051
2020.01.29,-263.00000000001324,-98.99999999998244,,-361.9999999999957
2020.01.29,-270.00000000001467,-58.000000000002494,,-328.00000000001717
2020.01.29,-284.00000000001756,-10.999999999983245,,-295.0000000000008
2020.01.29,-274.00000000001864,17.000000000000348,,-257.0000000000183
2020.01.29,-260.0000000000158,24.000000000001798,,-236.000000000014
2020.01.29,-290.9999999999968,25.00000000000835,,-265.99999999998846
2020.01.29,-284.00000000001756,84.0000000000174,,-200.00000000000017
2020.01.29,-286.00000000000847,80.99999999999774,,-205.00000000001074
2020.01.29,-283.000000000011,79.00000000000685,,-204.00000000000418
2020.01.29,-253.99999999999866,77.00000000001594,,-176.99999999998272
2020.01.29,-258.0000000000027,51.000000000001044,,-207.00000000000162
2020.01.29,-267.0000000000172,46.999999999997044,,-220.00000000002018
2020.01.29,-258.0000000000027,59.000000000009045,,-198.99999999999363
2020.01.29,-246.00000000001288,67.00000000001705,,-178.99999999999582
2020.01.29,-198.00000000000927,85.00000000000173,,-113.00000000000753
2020.01.29,-178.00000000001148,49.00000000001015,,-129.00000000000134
2020.01.29,-161.00000000001114,114.99999999999844,,-46.000000000012705
2020.01.29,-154.0000000000097,67.00000000001705,,-86.99999999999264
2020.01.29,-219.99999999999798,67.00000000001705,,-152.99999999998093
2020.01.29,-250.00000000001688,80.99999999999774,,-169.00000000001916
2020.01.29,-239.00000000001143,67.00000000001705,,-171.99999999999437
2020.01.29,-258.0000000000027,45.000000000006146,,-212.99999999999653
2020.01.29,-249.00000000001032,1.0000000000065512,,-248.00000000000375
2020.01.29,-268.0000000000016,32.0000000000098,,-235.9999999999918
2020.01.29,-272.00000000000557,67.00000000001705,,-204.99999999998852
2020.01.29,-289.0000000000059,56.000000000011596,,-232.99999999999432
2020.01.29,-284.00000000001756,-5.999999999994898,,-290.00000000001245
2020.01.29,-337.0000000000095,22.0000000000109,,-314.9999999999986
2020.01.29,-348.00000000001495,-41.99999999998649,,-390.0000000000014
2020.01.29,-259.0000000000092,-219.99999999999798,,-479.00000000000716
2020.01.29,-240.00000000001796,-268.9999999999859,,-509.00000000000387
2020.01.29,-283.000000000011,-278.9999999999848,,-561.9999999999959
2020.01.29,-253.00000000001432,-244.9999999999841,,-497.9999999999984
2020.01.29,-248.00000000000378,-229.99999999999687,,-478.0000000000007
2020.01.29,-246.00000000001288,-246.99999999999721,,-493.0000000000101
2020.01.29,-242.00000000000887,-236.99999999999832,,-479.00000000000716
2020.01.29,-221.00000000000452,-268.0000000000016,,-489.00000000000614
2020.01.29,-229.99999999999687,-269.9999999999925,,-499.99999999998937
2020.01.29,-225.00000000000853,-366.999999999984,,-591.9999999999925
2020.01.29,-214.00000000000307,-351.99999999999676,,-565.9999999999998
2020.01.29,-199.00000000001583,-289.9999999999903,,-489.00000000000614
2020.01.29,-177.00000000000495,-316.99999999998954,,-493.9999999999945
2020.01.29,-157.00000000000713,-286.99999999999284,,-444.0
2020.01.30,-144.0000000000108,-270.99999999999903,,-415.00000000000983
2020.01.30,-163.00000000000205,-304.9999999999997,,-468.00000000000176
2020.01.30,-197.00000000000273,-353.99999999998766,,-550.9999999999905
2020.01.30,-196.0000000000184,-356.9999999999851,,-553.0000000000035
2020.01.30,-173.00000000000094,-392.9999999999989,,-565.9999999999999
