date,USDCHF,EURUSD,USDJPY,GBPCHF,CHFJPY,CADCHF,AUDCHF,GBPAUD,EURJPY,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,empty,sum
2019.04.22,-52.000000000007596,0.0,0.0,-178.00000000001148,-85.99999999999852,-56.0000000000005,-65.99999999999939,-7.0000000000014495,-27.000000000001023,0.0,-65.99999999998829,-16.000000000005343,-128.0000000000001,-48.000000000003595,,-730.0000000000174
2019.04.22,-42.0000000000087,9.999999999998899,-6.000000000000227,-116.00000000000499,-78.00000000000296,-37.99999999999359,-63.00000000000195,-12.999999999996348,-67.99999999999784,48.000000000003595,-156.99999999998494,-40.00000000000625,-79.00000000000773,-50.0000000000056,,-692.0000000000086
2019.04.22,-70.0000000000145,-28.000000000005798,-33.999999999991815,-187.00000000000384,-81.99999999999363,-140.99999999999113,-63.99999999999739,147.00000000000824,-80.99999999998886,156.99999999998494,-211.99999999998997,-55.00000000000682,-64.00000000000716,-2.000000000002,,-715.9999999999997
2019.04.22,-57.00000000001815,14.000000000002899,-34.99999999999659,-197.00000000000273,-100.99999999999909,-143.9999999999997,-63.99999999999739,221.99999999998886,-92.99999999998931,165.9999999999995,-131.99999999999878,-59.00000000001171,-10.99999999999568,14.000000000002899,,-477.00000000001495
2019.04.22,-50.0000000000167,18.999999999991246,-19.99999999999602,-202.00000000001327,-60.000000000002274,-135.99999999999167,-56.99999999999594,236.99999999999832,-85.99999999999852,197.00000000000273,-95.999999999985,-40.00000000000625,10.99999999999568,10.999999999994348,,-272.00000000002325
2019.04.22,-52.000000000007596,31.000000000003247,-10.99999999999568,-189.00000000001694,-66.0000000000025,-137.9999999999937,-47.9999999999925,252.99999999999213,-95.99999999998943,238.0000000000049,-156.00000000000057,-22.00000000000557,-16.000000000005343,36.999999999998145,,-235.0000000000114
2019.04.22,-50.0000000000167,31.999999999987594,-48.00000000000182,-167.00000000000603,-94.99999999999886,-159.9999999999935,-17.999999999995797,275.000000000003,-131.9999999999908,275.9999999999874,-261.0000000000001,-15.000000000000568,-37.9999999999967,53.999999999998494,,-347.00000000002444
2019.04.22,-48.000000000003595,21.999999999988695,-81.00000000000307,-160.00000000000458,-126.99999999999534,-179.99999999999127,-51.000000000001044,177.00000000000495,-170.0000000000017,212.99999999999653,-265.0000000000041,-88.00000000000807,-31.999999999996476,85.00000000000173,,-705.0000000000172
2019.04.22,-53.00000000001415,8.999999999992347,-73.99999999999807,-156.00000000000057,-123.99999999999523,-219.99999999999798,-36.0000000000027,215.00000000000963,-158.00000000000125,252.99999999999213,-280.9999999999979,-63.00000000000239,-82.00000000000784,119.99999999999788,,-650.000000000026
2019.04.22,-62.000000000006494,2.999999999997449,-67.99999999999784,-192.99999999999872,-91.99999999999875,-242.99999999999324,12.000000000000899,374.0000000000077,-119.99999999999034,336.9999999999873,-292.9999999999877,6.000000000000227,-85.00000000000796,212.00000000000108,,-211.9999999999863
2019.04.22,-73.00000000001194,-32.0000000000098,-52.99999999999727,-211.00000000000563,-90.00000000000341,-254.99999999999412,19.00000000000235,434.000000000001,-104.99999999998977,333.9999999999899,-290.9999999999968,19.99999999999602,-75.00000000000284,242.99999999999324,,-135.00000000002905
2019.04.22,-64.0000000000196,-26.999999999999247,-45.99999999999227,-225.00000000000853,-75.9999999999934,-264.999999999993,19.999999999997797,438.9999999999894,-78.99999999999352,316.99999999998954,-283.99999999999534,30.9999999999917,-73.99999999999807,258.9999999999981,,-74.00000000002643
2019.04.22,-70.0000000000145,-6.000000000017103,-52.99999999999727,-246.99999999999721,-79.9999999999983,-270.99999999999903,14.000000000002899,479.99999999999153,-94.99999999999886,348.9999999999993,-381.99999999999346,28.999999999996362,-106.00000000000875,276.9999999999939,,-161.00000000004042
2019.04.22,-84.0000000000174,-33.00000000001635,-28.999999999996362,-239.99999999999577,-58.000000000006935,-268.0000000000016,39.00000000000014,537.9999999999941,-55.999999999997385,391.9999999999924,-367.99999999999056,67.99999999999784,-138.00000000000523,317.9999999999961,,80.99999999995299
2019.04.22,-80.00000000001339,-42.0000000000087,-19.000000000005457,-223.00000000001762,-31.999999999996476,-258.9999999999981,43.999999999999595,516.9999999999897,-21.000000000000796,378.999999999996,-357.99999999999164,87.99999999999386,-144.00000000000546,308.9999999999926,,158.999999999934
2019.04.22,-74.0000000000185,-26.0000000000149,-30.000000000001137,-219.99999999999798,-43.00000000000637,-259.9999999999936,57.00000000000705,560.9999999999893,-37.9999999999967,411.0000000000058,-334.9999999999964,93.99999999999409,-120.00000000000455,315.9999999999941,,292.99999999996015
2019.04.22,-94.00000000001629,-28.000000000005798,-30.000000000001137,-251.00000000000122,-48.00000000000182,-278.00000000000045,48.99999999999905,581.9999999999936,-78.99999999999352,429.99999999999704,-353.0000000000033,89.9999999999892,-131.00000000000023,322.9999999999955,,181.99999999995072
2019.04.22,-71.00000000002105,0.9999999999843467,-37.9999999999967,-238.0000000000049,-72.99999999999329,-252.99999999999213,38.0000000000047,509.00000000000387,-95.99999999998943,405.9999999999952,-356.00000000000074,61.99999999999761,-97.99999999999898,263.99999999999756,,56.99999999998602
2019.04.22,-63.000000000013046,7.999999999985796,-25.000000000005684,-236.00000000001398,-61.00000000000705,-239.99999999999577,12.000000000000899,455.0000000000054,-85.99999999999852,364.9999999999931,-377.9999999999894,42.00000000000159,-117.00000000000443,234.00000000000088,,-90.00000000004027
2019.04.22,-60.000000000015596,4.000000000004,-9.000000000000341,-224.000000000002,-49.99999999999716,-227.99999999999488,38.0000000000047,493.99999999999443,-73.99999999999807,394.00000000000546,-388.9999999999949,70.99999999999795,-121.00000000000932,243.99999999999977,,89.99999999999409
2019.04.22,-58.000000000002494,14.000000000002899,0.0,-217.0000000000005,-51.00000000000193,-265.99999999999955,46.00000000000159,522.0000000000002,-76.99999999999818,429.99999999999704,-356.9999999999851,87.99999999999386,-112.99999999999955,283.99999999999534,,245.00000000000364
2019.04.22,-59.000000000009045,37.99999999998249,-3.0000000000001137,-221.00000000000452,-52.00000000000671,-266.999999999995,48.000000000003595,499.9999999999893,-101.99999999998965,455.0000000000054,-366.999999999984,85.99999999999852,-99.00000000000375,325.99999999999295,,282.99999999997954
2019.04.22,-94.00000000001629,31.999999999987594,-15.000000000000568,-265.0000000000041,-37.9999999999967,-270.99999999999903,46.999999999997044,571.9999999999948,-101.99999999998965,504.9999999999999,-363.9999999999866,104.99999999998977,-87.0000000000033,324.00000000000205,,348.9999999999749
2019.04.22,-88.0000000000214,42.999999999993044,-15.000000000000568,-243.00000000001543,-31.00000000000591,-275.99999999999847,48.99999999999905,526.0000000000042,-113.99999999999011,519.0000000000028,-327.99999999999494,109.99999999999943,-76.00000000000762,325.99999999999295,,401.9999999999572
2019.04.22,-79.00000000000685,58.000000000002494,-15.000000000000568,-214.00000000000307,-36.000000000001364,-270.99999999999903,60.99999999999994,537.0000000000097,-140.99999999999113,548.9999999999995,-392.9999999999989,110.99999999999,-85.00000000000796,341.0000000000024,,422.9999999999951
2019.04.22,-74.0000000000185,71.99999999998319,-13.00000000000523,-194.0000000000053,-49.000000000006594,-265.99999999999955,77.00000000000485,567.9999999999907,-152.00000000000102,592.9999999999991,-412.9999999999967,123.99999999999523,-91.00000000000819,351.0000000000013,,532.9999999999332
2019.04.22,-67.00000000001705,85.99999999998609,-18.000000000000682,-195.9999999999962,-52.00000000000671,-283.99999999999534,58.000000000002494,499.000000000005,-179.00000000000205,564.9999999999933,-401.99999999999125,95.99999999998943,-73.99999999999807,356.00000000000074,,387.9999999999697
2019.04.22,-69.00000000000794,85.99999999998609,-18.000000000000682,-178.99999999999582,-52.99999999999727,-290.00000000000136,60.00000000000449,496.99999999999187,-167.0000000000016,570.0000000000039,-434.000000000001,94.99999999999886,-87.0000000000033,358.0000000000028,,368.9999999999789
