date,USDCAD,empty,sum
2015.12.07,-39.00000000001125,,-39.00000000001125
2015.12.07,27.999999999983594,,27.999999999983594
2015.12.07,93.99999999999409,,93.99999999999409
2015.12.07,211.99999999998997,,211.99999999998997
2015.12.07,214.99999999998744,,214.99999999998744
2015.12.07,234.99999999998522,,234.99999999998522
2015.12.07,212.99999999999653,,212.99999999999653
2015.12.07,178.99999999999582,,178.99999999999582
2015.12.07,217.99999999998488,,217.99999999998488
2015.12.07,279.99999999999136,,279.99999999999136
2015.12.07,246.99999999999721,,246.99999999999721
2015.12.07,289.9999999999903,,289.9999999999903
2015.12.07,289.9999999999903,,289.9999999999903
2015.12.07,270.99999999999903,,270.99999999999903
2015.12.07,296.9999999999917,,296.9999999999917
2015.12.07,275.9999999999874,,275.9999999999874
2015.12.07,288.99999999998374,,288.99999999998374
2015.12.07,229.99999999999687,,229.99999999999687
2015.12.07,274.9999999999808,,274.9999999999808
2015.12.07,270.99999999999903,,270.99999999999903
2015.12.07,456.9999999999963,,456.9999999999963
2015.12.07,504.9999999999999,,504.9999999999999
2015.12.07,533.99999999999,,533.99999999999
2015.12.07,573.0000000000013,,573.0000000000013
2015.12.07,625.9999999999932,,625.9999999999932
2015.12.07,567.9999999999907,,567.9999999999907
2015.12.07,613.9999999999812,,613.9999999999812
2015.12.07,745.99999999998,,745.99999999998
2015.12.07,746.9999999999866,,746.9999999999866
2015.12.07,829.9999999999974,,829.9999999999974
2015.12.07,1051.9999999999864,,1051.9999999999864
2015.12.07,1162.9999999999807,,1162.9999999999807
2015.12.07,1212.9999999999975,,1212.9999999999975
2015.12.07,1276.9999999999948,,1276.9999999999948
2015.12.07,1352.999999999982,,1352.999999999982
2015.12.07,1160.9999999999898,,1160.9999999999898
2015.12.07,1490.999999999998,,1490.999999999998
2015.12.07,1387.9999999999893,,1387.9999999999893
2015.12.07,1456.9999999999973,,1456.9999999999973
2015.12.07,1516.9999999999907,,1516.9999999999907
2015.12.07,1478.0000000000016,,1478.0000000000016
2015.12.07,1485.9999999999873,,1485.9999999999873
2015.12.07,1400.9999999999857,,1400.9999999999857
2015.12.07,1447.9999999999827,,1447.9999999999827
2015.12.07,1462.999999999992,,1462.999999999992
2015.12.07,1435.9999999999927,,1435.9999999999927
2015.12.07,1391.9999999999932,,1391.9999999999932
2015.12.07,1285.9999999999873,,1285.9999999999873
2015.12.08,1305.999999999985,,1305.999999999985
2015.12.08,1408.9999999999936,,1408.9999999999936
2015.12.08,1381.9999999999943,,1381.9999999999943
2015.12.08,1401.999999999992,,1401.999999999992
2015.12.08,1428.9999999999914,,1428.9999999999914
2015.12.08,1444.9999999999852,,1444.9999999999852
2015.12.08,1423.999999999981,,1423.999999999981
2015.12.08,1367.9999999999914,,1367.9999999999914
2015.12.08,1407.999999999987,,1407.999999999987
2015.12.08,1446.9999999999982,,1446.9999999999982
2015.12.08,1450.99999999998,,1450.99999999998
2015.12.08,1494.9999999999798,,1494.9999999999798
2015.12.08,1476.999999999995,,1476.999999999995
2015.12.08,1492.9999999999889,,1492.9999999999889
2015.12.08,1472.999999999991,,1472.999999999991
2015.12.08,1501.9999999999811,,1501.9999999999811
2015.12.08,1478.0000000000016,,1478.0000000000016
2015.12.08,1454.999999999984,,1454.999999999984
