date,EURGBP,GBPJPY,EURNZD,empty,sum
2021.11.08,-258.0000000000027,-734.9999999999852,-853.0000000000149,,-1846.0000000000027
2021.11.08,-258.0000000000027,-762.9999999999768,-837.000000000021,,-1858.0000000000005
2021.11.08,-251.00000000000122,-744.9999999999761,-845.0000000000068,,-1840.999999999984
2021.11.08,-245.0000000000063,-730.9999999999945,-745.0000000000178,,-1721.0000000000186
2021.11.08,-234.00000000000088,-725.9999999999991,-750.0000000000063,,-1710.0000000000064
2021.11.08,-245.0000000000063,-772.9999999999961,-836.0000000000146,,-1854.000000000017
2021.11.08,-262.00000000000665,-806.999999999988,-748.0000000000153,,-1817.00000000001
2021.11.08,-287.9999999999994,-859.9999999999852,-727.0000000000109,,-1874.9999999999955
2021.11.08,-290.00000000000136,-841.9999999999845,-775.0000000000146,,-1907.0000000000005
2021.11.08,-302.9999999999977,-831.9999999999936,-788.0000000000109,,-1923.0000000000023
2021.11.09,-355.0000000000053,-762.0000000000005,-920.0000000000097,,-2037.0000000000155
2021.11.09,-307.0000000000017,-830.9999999999889,-751.0000000000127,,-1889.0000000000032
2021.11.09,-296.0000000000074,-814.9999999999977,-695.0000000000011,,-1806.0000000000061
2021.11.09,-284.0000000000065,-836.9999999999891,-649.0000000000107,,-1770.0000000000061
2021.11.09,-277.000000000005,-844.9999999999989,-680.0000000000139,,-1802.0000000000177
2021.11.09,-278.00000000000045,-772.9999999999961,-588.0000000000107,,-1639.0000000000073
2021.11.09,-308.00000000000824,-741.9999999999902,-659.0000000000095,,-1709.000000000008
2021.11.09,-270.0000000000036,-564.9999999999977,-646.0000000000132,,-1481.0000000000146
2021.11.09,-300.0000000000003,-576.9999999999982,-722.0000000000005,,-1598.9999999999989
2021.11.09,-296.0000000000074,-542.999999999978,-699.0000000000052,,-1537.9999999999905
2021.11.09,-289.0000000000059,-413.99999999998727,-691.0000000000193,,-1394.0000000000125
2021.11.09,-272.00000000000557,-310.9999999999786,-486.00000000000864,,-1068.9999999999927
2021.11.09,-251.00000000000122,-320.99999999999795,-462.0000000000068,,-1034.000000000006
2021.11.09,-247.00000000000833,-354.99999999998977,-437.0000000000207,,-1039.0000000000186
2021.11.09,-258.0000000000027,-358.99999999998045,-541.0000000000136,,-1157.9999999999968
2021.11.09,-265.99999999999955,-396.99999999999136,-614.0000000000034,,-1276.9999999999943
2021.11.09,-269.00000000000813,-401.9999999999868,-637.0000000000209,,-1308.000000000016
2021.11.09,-235.00000000000742,-397.99999999999613,-469.0000000000083,,-1102.0000000000118
2021.11.09,-274.00000000000756,-453.9999999999793,-535.0000000000188,,-1263.0000000000055
2021.11.09,-267.00000000000614,-391.9999999999959,-521.0000000000159,,-1180.000000000018
2021.11.09,-346.0000000000019,-587.9999999999939,-607.0000000000019,,-1540.9999999999977
2021.11.09,-321.0000000000046,-494.9999999999761,-539.0000000000006,,-1354.9999999999814
2021.11.09,-469.0000000000083,-631.9999999999766,-606.0000000000176,,-1707.0000000000027
2021.11.09,-497.000000000003,-774.0000000000009,-585.0000000000133,,-1856.0000000000173
2021.11.09,-456.00000000000085,-693.9999999999884,-432.0000000000102,,-1581.9999999999995
2021.11.09,-448.000000000004,-655.9999999999775,-526.0000000000042,,-1629.9999999999854
2021.11.09,-402.9999999999978,-600.9999999999991,-479.0000000000072,,-1483.000000000004
2021.11.09,-419.9999999999982,-610.99999999999,-714.0000000000147,,-1745.0000000000027
2021.11.09,-400.00000000000034,-629.9999999999955,-619.000000000014,,-1649.00000000001
2021.11.09,-397.99999999999835,-602.9999999999802,-619.000000000014,,-1619.9999999999927
2021.11.09,-392.9999999999989,-613.9999999999759,-555.0000000000166,,-1561.9999999999914
2021.11.09,-348.9999999999993,-502.9999999999859,-453.0000000000145,,-1304.9999999999998
2021.11.09,-200.00000000000017,-355.99999999999454,-333.0000000000055,,-889.0000000000002
2021.11.09,-219.00000000000253,-387.00000000000045,-225.00000000000853,,-831.0000000000115
2021.11.09,-156.00000000000057,-138.99999999998158,17.999999999984695,,-276.99999999999744
2021.11.09,-226.00000000000398,-251.99999999998113,165.9999999999995,,-311.9999999999856
2021.11.09,-223.00000000000654,-264.99999999998636,143.99999999998857,,-344.0000000000043
2021.11.09,-197.99999999999818,-168.99999999998272,218.99999999999142,,-147.99999999998948
2021.11.09,-223.00000000000654,-289.99999999999204,280.9999999999979,,-232.00000000000074
2021.11.09,-268.0000000000016,-328.9999999999793,199.99999999997797,,-397.00000000000296
2021.11.09,-263.99999999999756,-357.99999999997567,26.999999999999247,,-594.999999999974
2021.11.09,-241.00000000000233,-313.99999999999295,187.99999999998818,,-367.00000000000705
2021.11.09,-231.0000000000034,-280.00000000000114,193.99999999998306,,-317.0000000000215
2021.11.09,-221.99999999999997,-262.9999999999768,145.99999999997948,,-338.9999999999973
2021.11.09,-226.00000000000398,-304.00000000000205,49.99999999999449,,-480.00000000001154
2021.11.09,-221.99999999999997,-313.99999999999295,81.9999999999821,,-454.00000000001086
2021.11.09,-208.00000000000819,-286.9999999999777,108.99999999998133,,-386.00000000000455
2021.11.09,-214.99999999999852,-277.9999999999916,95.999999999985,,-397.0000000000051
2021.11.10,-263.99999999999756,-224.99999999999432,67.9999999999792,,-421.0000000000127
2021.11.10,-247.00000000000833,-250.99999999997635,147.99999999999258,,-349.99999999999204
2021.11.10,-241.00000000000233,-335.9999999999843,151.9999999999966,,-424.99999999999
2021.11.10,-202.9999999999976,-343.9999999999941,290.9999999999968,,-255.99999999999488
2021.11.10,-214.99999999999852,-365.99999999998545,126.99999999998823,,-453.99999999999574
2021.11.10,-204.99999999999963,-304.9999999999784,153.9999999999875,,-355.99999999999056
2021.11.10,-217.0000000000005,-253.99999999999068,250.99999999997902,,-220.00000000001216
2021.11.10,-168.00000000000148,-232.99999999997567,320.9999999999935,,-79.99999999998363
2021.11.10,-204.99999999999963,-229.99999999998977,318.9999999999804,,-116.00000000000904
2021.11.10,-265.99999999999955,-237.99999999999955,316.99999999998954,,-187.00000000000955
2021.11.10,-282.0000000000045,-288.99999999998727,322.9999999999844,,-248.0000000000074
2021.11.10,-284.0000000000065,-272.99999999999613,414.9999999999876,,-142.000000000015
2021.11.10,-260.00000000000466,-205.99999999998886,489.99999999999045,,23.99999999999693
2021.11.10,-258.0000000000027,-199.99999999998863,452.99999999999227,,-4.999999999999034
2021.11.10,-260.00000000000466,-187.99999999998818,440.9999999999803,,-7.000000000012562
2021.11.10,-275.000000000003,-224.99999999999432,532.9999999999835,,32.99999999998619
2021.11.10,-277.000000000005,-215.99999999997976,564.9999999999933,,72.00000000000853
2021.11.10,-314.0000000000032,-358.99999999998045,497.99999999999847,,-174.99999999998516
2021.11.10,-379.0000000000071,-580.9999999999889,361.9999999999957,,-598.0000000000002
2021.11.10,-372.0000000000057,-509.9999999999909,340.9999999999913,,-541.0000000000052
2021.11.10,-375.9999999999986,-581.9999999999936,153.9999999999875,,-804.0000000000048
2021.11.10,-300.0000000000003,-399.0000000000009,49.99999999999449,,-649.0000000000066
2021.11.10,-322.00000000000006,-424.99999999998295,114.99999999999844,,-631.9999999999845
2021.11.10,-208.00000000000819,-526.9999999999868,355.99999999997857,,-379.0000000000164
2021.11.10,-202.0000000000022,-482.99999999997567,386.9999999999818,,-297.999999999996
2021.11.10,-190.00000000000128,-427.99999999999727,430.9999999999814,,-187.0000000000171
2021.11.10,-211.00000000000563,-387.9999999999768,537.9999999999941,,-60.999999999988404
2021.11.10,-231.0000000000034,-203.9999999999793,445.99999999999085,,11.000000000008129
2021.11.10,-226.00000000000398,-189.99999999999773,383.99999999998437,,-32.00000000001734
2021.11.10,-156.00000000000057,-224.99999999999432,339.99999999998477,,-41.00000000001012
2021.11.10,-165.9999999999995,-253.99999999999068,334.9999999999964,,-84.99999999999375
2021.11.10,-190.00000000000128,-456.99999999999363,277.9999999999783,,-369.0000000000166
2021.11.10,-261.0000000000001,-699.9999999999886,19.999999999997797,,-940.9999999999909
2021.11.10,-265.0000000000041,-917.0000000000016,-13.000000000018552,,-1195.0000000000243
2021.11.10,-285.00000000000193,-950.9999999999934,21.999999999988695,,-1214.0000000000068
2021.11.10,-290.00000000000136,-764.9999999999864,-11.00000000000545,,-1065.9999999999932
2021.11.10,-278.00000000000045,-914.999999999992,22.999999999995246,,-1169.9999999999973
2021.11.10,-265.99999999999955,-777.9999999999916,7.999999999985796,,-1036.0000000000052
2021.11.10,-234.00000000000088,-698.9999999999839,63.99999999999739,,-868.9999999999874
2021.11.10,-180.99999999999784,-596.99999999998,112.99999999998533,,-664.9999999999925
2021.11.10,-165.00000000000404,-542.999999999978,-49.00000000001015,,-756.9999999999922
2021.11.10,-139.00000000000023,-195.99999999999795,-89.00000000000574,,-424.0000000000039
2021.11.10,-148.99999999999915,-179.9999999999784,-37.00000000002035,,-365.9999999999979
2021.11.10,-131.00000000000333,-45.99999999999227,-12.000000000012001,,-189.0000000000076
2021.11.10,-102.99999999999754,35.00000000002501,96.99999999999153,,29.000000000019
2021.11.10,-104.00000000000409,29.000000000024784,84.99999999997954,,10.000000000000227
2021.11.10,-104.00000000000409,32.00000000001069,148.99999999999915,,77.00000000000574
2021.11.10,-112.000000000001,9.000000000014552,121.99999999999989,,19.000000000013443
2021.11.11,-153.00000000000313,64.99999999999773,-10.000000000021103,,-98.0000000000265
2021.11.11,-124.00000000000189,91.00000000000819,36.999999999998145,,4.000000000004441
2021.11.11,-121.00000000000443,78.00000000000296,33.99999999997849,,-9.000000000022986
2021.11.11,-75.00000000000284,24.00000000000091,88.99999999998354,,37.99999999998161
2021.11.11,-113.00000000000753,-174.99999999998295,66.99999999999484,,-220.99999999999562
2021.11.11,-107.00000000000153,-113.9999999999759,8.999999999992347,,-211.99999999998508
2021.11.11,-104.99999999999955,-134.9999999999909,72.99999999998974,,-167.0000000000007
2021.11.11,-102.99999999999754,-214.999999999975,100.99999999999554,,-216.999999999977
2021.11.11,-131.00000000000333,-217.9999999999893,170.99999999998784,,-178.00000000000477
2021.11.11,-125.00000000000844,-206.99999999999363,209.9999999999991,,-122.00000000000296
2021.11.11,-119.00000000000244,-129.99999999999545,381.99999999999346,,132.99999999999557
2021.11.11,-112.000000000001,-118.99999999999977,324.9999999999975,,93.99999999999673
2021.11.11,-114.00000000000298,-51.9999999999925,445.99999999999085,,279.99999999999534
2021.11.11,-118.00000000000699,-55.999999999983174,564.9999999999933,,391.0000000000031
2021.11.11,-138.00000000000477,-91.99999999998454,526.9999999999886,,296.9999999999993
2021.11.11,-151.00000000000114,-92.99999999998931,523.9999999999911,,280.0000000000007
2021.11.11,-180.99999999999784,-224.99999999999432,489.99999999999045,,83.9999999999983
2021.11.11,-214.00000000000307,-219.99999999999886,453.99999999999886,,19.99999999999693
2021.11.11,-204.00000000000418,-165.99999999999682,522.9999999999845,,152.99999999998352
2021.11.11,-129.00000000000134,-155.00000000000114,507.9999999999973,,223.99999999999483
2021.11.11,-133.00000000000534,15.00000000001478,559.9999999999827,,441.99999999999216
2021.11.11,-60.99999999999994,25.000000000005684,762.9999999999803,,726.9999999999861
2021.11.11,-133.00000000000534,39.00000000001569,771.9999999999949,,678.0000000000052
2021.11.11,-131.99999999999878,1.0000000000047748,828.9999999999909,,697.9999999999969
2021.11.11,-148.0000000000037,-110.99999999999,914.9999999999991,,656.0000000000055
2021.11.11,-123.00000000000644,-25.999999999982037,861.999999999985,,712.9999999999966
2021.11.11,-192.00000000000327,30.000000000001137,726.9999999999887,,564.9999999999866
2021.11.11,-121.00000000000443,80.0000000000125,735.9999999999811,,694.9999999999892
2021.11.11,-175.00000000000293,-21.99999999999136,653.999999999999,,457.00000000000466
2021.11.11,-221.99999999999997,-42.00000000000159,634.9999999999856,,370.99999999998397
2021.11.11,-241.00000000000233,20.000000000010232,720.9999999999939,,500.00000000000176
2021.11.11,-252.0000000000078,56.000000000011596,584.9999999999911,,388.99999999999494
2021.11.11,-265.99999999999955,55.00000000000682,577.9999999999897,,366.99999999999693
2021.11.11,-141.99999999999767,46.999999999997044,565.9999999999999,,470.99999999999926
2021.11.11,-129.00000000000134,72.00000000000273,517.9999999999962,,460.9999999999976
2021.11.11,-89.00000000000574,146.000000000015,608.9999999999928,,666.000000000002
2021.11.11,-60.00000000000449,146.000000000015,560.9999999999893,,646.9999999999998
2021.11.11,-92.00000000000318,84.00000000000318,586.999999999982,,578.999999999982
2021.11.11,-41.000000000002146,193.00000000001205,733.9999999999902,,886.0000000000001
2021.11.11,-74.00000000000739,164.0000000000157,715.9999999999833,,805.9999999999916
2021.11.11,-56.0000000000005,252.00000000000955,692.9999999999881,,888.999999999997
2021.11.11,-63.00000000000195,260.0000000000193,733.9999999999902,,931.0000000000076
2021.11.11,-75.00000000000284,275.0000000000057,657.9999999999808,,857.9999999999836
2021.11.11,-94.00000000000519,275.0000000000057,570.9999999999882,,751.9999999999886
2021.11.11,-74.00000000000739,289.0000000000157,573.9999999999857,,788.999999999994
2021.11.11,-57.00000000000705,322.00000000000273,572.9999999999791,,837.9999999999748
2021.11.11,-50.0000000000056,314.9999999999977,582.999999999978,,847.9999999999701
2021.11.11,-77.00000000000485,278.00000000002,612.9999999999969,,814.000000000012
2021.11.12,-148.0000000000037,281.0000000000059,497.99999999999847,,631.0000000000007
2021.11.12,-102.99999999999754,320.0000000000216,556.9999999999853,,774.0000000000093
2021.11.12,-75.00000000000284,324.0000000000123,619.9999999999983,,869.0000000000077
2021.11.12,-75.00000000000284,347.0000000000084,626.9999999999998,,899.0000000000053
2021.11.12,-100.00000000000009,197.00000000000273,540.9999999999915,,637.9999999999941
2021.11.12,-109.99999999999899,79.00000000000773,502.9999999999868,,471.99999999999557
2021.11.12,-79.00000000000685,128.00000000001432,576.9999999999831,,625.9999999999906
2021.11.12,-85.00000000000173,142.00000000002433,847.9999999999822,,905.0000000000048
2021.11.12,-67.00000000000594,144.00000000000546,943.9999999999893,,1020.9999999999889
2021.11.12,-79.00000000000685,153.00000000002,862.9999999999916,,937.0000000000048
2021.11.12,-80.99999999999774,164.0000000000157,895.9999999999857,,979.0000000000036
2021.11.12,-96.00000000000719,111.00000000001842,966.9999999999845,,981.9999999999958
2021.11.12,-102.00000000000209,96.00000000000364,939.9999999999853,,933.9999999999869
2021.11.12,-111.00000000000554,81.00000000001728,894.9999999999792,,864.9999999999909
2021.11.12,-102.00000000000209,82.00000000002206,838.9999999999898,,819.0000000000098
2021.11.12,-108.00000000000809,97.00000000000841,778.9999999999964,,767.9999999999967
2021.11.12,-129.00000000000134,30.000000000001137,628.9999999999907,,529.9999999999905
2021.11.12,-121.99999999999989,31.00000000000591,589.9999999999794,,498.99999999998545
2021.11.12,-197.00000000000273,-119.99999999997613,406.9999999999796,,90.00000000000074
2021.11.12,-186.00000000000838,-69.99999999999318,422.9999999999956,,166.99999999999403
2021.11.12,-192.00000000000327,70.0000000000216,415.99999999999415,,294.0000000000125
2021.11.12,-319.99999999999807,-133.99999999998613,440.9999999999803,,-13.000000000003922
2021.11.12,-299.00000000000483,-67.99999999998363,514.9999999999987,,148.0000000000103
2021.11.12,-282.0000000000045,16.000000000019554,610.9999999999837,,344.9999999999988
2021.11.12,-309.99999999999915,-49.99999999998295,608.9999999999928,,249.00000000001074
2021.11.12,-280.00000000000244,-20.999999999986585,647.9999999999819,,346.9999999999929
2021.11.12,-279.00000000000705,-36.99999999997772,668.9999999999862,,353.0000000000015
2021.11.12,-251.00000000000122,-36.000000000001364,721.9999999999782,,434.99999999997556
2021.11.12,-262.00000000000665,12.000000000000455,561.9999999999958,,311.9999999999896
2021.11.12,-279.00000000000705,-16.999999999995907,494.9999999999788,,198.99999999997584
2021.11.12,-245.0000000000063,74.00000000001228,466.9999999999952,,296.0000000000012
2021.11.12,-279.00000000000705,66.0000000000025,393.99999999998323,,180.99999999997868
2021.11.12,-291.0000000000079,94.99999999999886,212.99999999999653,,16.999999999987494
2021.11.12,-287.9999999999994,134.00000000001455,319.999999999987,,166.00000000000216
2021.11.12,-353.0000000000033,-36.99999999997772,228.99999999999034,,-160.99999999999068
2021.11.12,-336.9999999999984,88.00000000002228,153.9999999999875,,-94.99999999998863
2021.11.12,-353.99999999999875,29.000000000024784,126.99999999998823,,-197.99999999998573
2021.11.12,-374.0000000000077,17.00000000002433,151.9999999999966,,-204.99999999998676
2021.11.12,-399.0000000000049,-45.99999999999227,71.99999999998319,,-373.000000000014
2021.11.12,-412.00000000000125,-108.99999999998045,89.99999999999008,,-430.9999999999916
2021.11.12,-431.0000000000036,-104.99999999998977,68.99999999998573,,-467.0000000000077
2021.11.12,-418.0000000000073,-34.99999999999659,68.99999999998573,,-384.00000000001813
2021.11.12,-441.0000000000025,-117.999999999995,46.999999999997044,,-512.0000000000005
2021.11.12,-447.0000000000085,-143.00000000000068,-14.000000000002899,,-604.000000000012
2021.11.12,-429.0000000000016,-95.99999999997522,-26.0000000000149,,-550.9999999999917
2021.11.12,-434.000000000001,-103.999999999985,0.9999999999843467,,-537.0000000000017
2021.11.12,-436.9999999999985,-73.99999999998386,-25.00000000000835,,-535.9999999999907
2021.11.12,-422.00000000000017,-55.999999999983174,7.999999999985796,,-469.99999999999756
