date,USDCAD,NZDUSD,GBPCHF,CADCHF,EURGBP,GBPCAD,EURJPY,EURCAD,EURAUD,CADJPY,NZDJPY,empty,sum
2017.07.24,123.00000000000644,30.999999999992145,-537.0000000000097,148.99999999999915,-339.99999999999585,-408.9999999999927,-474.9999999999943,270.99999999999903,-789.9999999999797,-91.99999999999875,-271.99999999999136,,-2340.9999999999654
2017.07.24,184.00000000000637,48.99999999999905,-540.9999999999915,192.99999999999872,-380.00000000000256,-268.0000000000016,-503.0000000000143,337.99999999999386,-1019.9999999999986,-31.999999999996476,-235.99999999999,,-2215.9999999999973
2017.07.24,136.00000000000279,37.99999999999359,-605.9999999999955,204.99999999999963,-448.9999999999994,-282.9999999999888,-493.9999999999998,468.00000000000176,-1031.9999999999884,19.000000000005457,-162.9999999999967,,-2160.9999999999654
2017.07.24,224.000000000002,50.99999999998994,-679.9999999999917,253.0000000000032,-488.999999999995,-266.999999999995,-558.0000000000211,581.9999999999936,-1025.9999999999936,68.00000000001205,-185.00000000000227,,-2026.999999999998
2017.07.24,205.00000000001074,-2.000000000002,-750.0000000000063,257.0000000000072,-522.0000000000002,-452.00000000000796,-540.0000000000205,531.9999999999991,-957.9999999999922,33.00000000000125,-170.0000000000017,,-2367.0000000000123
2017.07.24,120.00000000000898,-56.0000000000005,-686.9999999999932,182.00000000000438,-495.000000000001,-470.9999999999992,-322.00000000000273,412.9999999999967,-648.9999999999885,82.00000000000784,-173.00000000000182,,-2055.999999999969
2017.07.24,79.00000000000685,-38.0000000000047,-514.9999999999987,147.00000000000824,-373.99999999999653,-350.9999999999902,-292.0000000000016,387.99999999998835,-498.9999999999828,112.00000000000898,-155.00000000000114,,-1497.999999999963
2017.07.24,113.00000000000753,-82.00000000000429,-564.9999999999933,161.00000000000003,-431.99999999999903,-354.0000000000099,-239.00000000000432,411.99999999999017,-523.9999999999911,140.00000000000057,-123.99999999999523,,-1493.9999999999989
2017.07.24,113.00000000000753,-52.000000000007596,-575.9999999999987,221.00000000000452,-437.999999999994,-350.00000000000585,-211.00000000001273,485.99999999998647,-498.9999999999828,218.00000000000352,-87.0000000000033,,-1175.0000000000027
2017.07.24,109.00000000000354,-101.00000000000664,-611.000000000006,204.99999999999963,-470.9999999999992,-378.999999999996,-237.99999999999955,468.00000000000176,-435.9999999999919,222.0000000000084,-120.99999999999511,,-1352.999999999981
2017.07.24,143.00000000000423,-94.00000000000519,-614.0000000000034,237.00000000000944,-448.000000000004,-334.9999999999964,-201.99999999999818,509.99999999998823,-430.9999999999814,234.00000000000887,-101.99999999998965,,-1101.9999999999673
2017.07.24,199.00000000001583,-55.000000000005045,-601.000000000007,245.0000000000063,-441.0000000000025,-300.99999999999574,-219.99999999999886,535.9999999999809,-475.99999999998755,220.00000000001307,-112.99999999999955,,-1006.9999999999801
2017.07.24,199.00000000001583,-51.000000000001044,-626.9999999999998,256.0000000000007,-436.9999999999985,-299.99999999998914,-235.00000000001364,532.9999999999835,-455.99999999998977,218.00000000000352,-128.0000000000001,,-1027.9999999999884
2017.07.24,276.00000000000955,-11.00000000000545,-621.0000000000049,299.00000000000483,-429.0000000000016,-222.99999999999542,-222.0000000000084,584.9999999999911,-472.9999999999901,258.0000000000098,-92.99999999998931,,-653.9999999999799
2017.07.24,295.0000000000008,3.999999999992898,-626.9999999999998,324.00000000000205,-410.9999999999947,-171.00000000001003,-219.99999999999886,588.9999999999951,-499.9999999999893,258.0000000000098,-95.99999999998943,,-554.9999999999815
2017.07.24,219.99999999999798,1.999999999990898,-595.9999999999966,294.00000000000534,-390.99999999999693,-191.99999999999218,-236.99999999999477,536.9999999999875,-502.9999999999868,218.00000000000352,-88.99999999999864,,-736.9999999999807
2017.07.24,185.99999999999727,15.999999999993797,-573.0000000000013,261.0000000000001,-373.99999999999653,-251.00000000000122,-240.0000000000091,479.99999999999153,-476.9999999999941,183.00000000000693,-78.99999999999352,,-868.0000000000061
2017.07.25,206.00000000001728,35.999999999991594,-573.0000000000013,138.00000000000477,-392.9999999999989,-238.0000000000049,-248.99999999999523,504.9999999999999,-519.9999999999872,181.0000000000116,-63.00000000000239,,-969.9999999999649
2017.07.25,167.00000000000603,-7.0000000000014495,-652.9999999999925,243.99999999999977,-417.99999999999613,-235.00000000000742,-269.00000000000546,491.99999999998136,-566.9999999999842,189.00000000000716,-54.99999999999261,,-1111.9999999999854
2017.07.25,199.00000000001583,-1.0000000000065512,-662.9999999999914,304.9999999999997,-392.9999999999989,-171.00000000001003,-234.00000000000887,568.9999999999973,-513.9999999999923,240.0000000000091,-49.99999999999716,,-712.9999999999833
2017.07.25,195.9999999999962,-11.00000000000545,-649.0000000000107,347.0000000000084,-375.0000000000031,-154.99999999999403,-218.00000000001774,573.9999999999857,-519.9999999999872,254.0000000000049,-55.999999999997385,,-613.0000000000203
2017.07.25,185.99999999999727,22.999999999995246,-673.9999999999968,342.000000000009,-385.99999999999744,-190.00000000000128,-199.00000000001228,536.9999999999875,-509.99999999998823,268.0000000000007,7.000000000005002,,-596.0000000000014
2017.07.25,216.00000000001617,27.999999999994696,-699.9999999999895,369.0000000000082,-400.00000000000034,-171.99999999999437,-158.00000000001546,568.9999999999973,-541.9999999999981,299.0000000000066,48.00000000000182,,-442.99999999997306
2017.07.25,170.00000000000347,2.999999999997449,-723.0000000000069,370.9999999999991,-424.9999999999976,-175.99999999999838,-156.0000000000059,586.999999999982,-614.9999999999877,308.00000000000693,55.00000000000682,,-601.0000000000008
2017.07.25,148.00000000001478,-21.00000000000435,-655.0000000000056,329.00000000000153,-359.99999999999363,-200.00000000000017,-120.00000000000455,475.99999999998755,-515.9999999999832,308.00000000000693,37.00000000000614,,-573.9999999999746
2017.07.25,180.0000000000024,-37.00000000000925,-645.0000000000067,360.0000000000048,-359.99999999999363,-140.99999999999113,-99.99999999999432,536.9999999999875,-426.9999999999996,312.0000000000118,10.000000000005116,,-310.99999999998306
2017.07.25,217.0000000000005,-113.00000000000753,-662.000000000007,376.00000000000966,-365.0000000000042,-116.99999999998934,-114.00000000000432,562.9999999999802,-358.9999999999982,310.0000000000023,-125.99999999999056,,-390.0000000000085
2017.07.25,185.99999999999727,-308.00000000000824,-676.0000000000099,352.00000000000784,-351.0000000000013,-174.99999999999181,-197.00000000000273,473.99999999999665,-309.99999999998806,231.99999999999932,-320.99999999999795,,-1093.999999999999
2017.07.25,253.00000000001432,-89.00000000000574,-651.0000000000016,321.0000000000046,-304.00000000000426,-157.00000000000713,-177.00000000002092,441.99999999998687,-523.9999999999911,219.0000000000083,-197.9999999999933,,-865.00000000001
2017.07.25,261.0000000000001,-40.00000000000669,-615.9999999999943,326.9999999999995,-300.0000000000003,-130.0000000000079,-170.00000000001592,437.99999999998283,-475.99999999998755,198.0000000000075,-149.0000000000009,,-657.0000000000236
2017.07.25,316.0000000000052,-32.0000000000098,-639.9999999999961,367.0000000000062,-310.9999999999946,-107.99999999999699,-168.00000000000637,506.9999999999908,-454.9999999999832,237.99999999999955,-153.99999999999636,,-439.9999999999817
2017.07.25,339.0000000000004,-4.999999999999449,-635.9999999999922,355.0000000000053,-290.00000000000136,-100.99999999999554,-193.00000000001205,449.9999999999948,-603.9999999999824,200.00000000000284,-125.99999999999056,,-610.9999999999702
2017.07.25,320.00000000000915,50.99999999998994,-651.0000000000016,334.00000000000097,-278.00000000000045,-120.00000000000898,-171.99999999999704,426.9999999999996,-558.9999999999984,198.0000000000075,-104.99999999998977,,-554.9999999999891
2017.07.25,312.00000000000114,53.999999999998494,-609.9999999999994,362.00000000000676,-271.9999999999945,-70.99999999999883,-174.0000000000066,424.99999999998647,-525.999999999982,202.0000000000124,-101.99999999998965,,-399.9999999999658
2017.07.25,320.00000000000915,43.999999999999595,-669.0000000000085,376.00000000000966,-304.00000000000426,-90.99999999999665,-181.0000000000116,472.9999999999901,-528.9999999999795,231.00000000000875,-61.99999999999761,,-391.9999999999809
2017.07.25,341.99999999999784,51.99999999999649,-652.0000000000082,335.0000000000075,-312.9999999999966,-161.99999999999548,-296.99999999999704,439.99999999999596,-549.9999999999839,118.00000000000921,-168.99999999999693,,-855.9999999999711
2017.07.25,304.9999999999997,78.99999999999574,-597.0000000000031,314.99999999999864,-290.00000000000136,-140.0000000000068,-318.00000000001205,386.9999999999818,-546.9999999999864,109.99999999999943,-182.99999999999272,,-879.0000000000271
2017.07.25,123.00000000000644,-33.000000000005244,-692.0000000000038,270.0000000000036,-344.99999999999534,-347.9999999999928,-316.0000000000025,307.99999999999716,-706.999999999991,63.00000000000239,-183.9999999999975,,-1860.9999999999784
2017.07.25,70.0000000000145,-73.00000000000084,-690.9999999999972,267.00000000000614,-322.9999999999955,-302.0000000000023,-212.99999999999386,286.99999999999284,-612.9999999999969,98.00000000001319,-155.00000000000114,,-1647.9999999999611
2017.07.25,131.99999999999878,-45.000000000006146,-760.9999999999894,253.99999999999866,-317.0000000000006,-322.00000000000006,-21.000000000015007,161.99999999999548,-590.999999999986,265.00000000000057,-6.999999999990791,,-1250.999999999995
2017.07.25,117.00000000001154,-72.0000000000054,-760.0000000000051,311.00000000000574,-321.0000000000046,-326.0000000000041,2.999999999985903,293.99999999999426,-461.0000000000003,242.00000000000443,-46.999999999997044,,-1020.0000000000144
2017.07.25,113.00000000000753,-98.0000000000092,-858.0000000000032,329.00000000000153,-375.0000000000031,-459.99999999999375,63.99999999999295,270.99999999999903,-393.99999999998323,280.00000000000114,-27.999999999991587,,-1155.999999999982
2017.07.25,100.0000000000112,-112.000000000001,-862.9999999999916,292.00000000000335,-346.9999999999973,-426.9999999999996,158.99999999999181,253.99999999999866,-432.9999999999945,338.0000000000081,-12.000000000000455,,-1050.9999999999714
2017.07.25,131.00000000001444,-102.00000000000209,-682.0000000000048,304.00000000000426,-249.99999999999466,-225.99999999999287,193.9999999999884,275.9999999999874,-462.9999999999912,395.00000000001023,49.99999999999716,,-372.9999999999835
2017.07.25,112.000000000001,-75.00000000000284,-834.0000000000014,345.0000000000064,-332.99999999999443,-351.99999999999676,144.9999999999818,307.99999999999716,-591.9999999999925,358.0000000000041,55.00000000000682,,-862.9999999999905
2017.07.25,138.0000000000159,-65.00000000000395,-905.0000000000002,329.00000000000153,-339.99999999999585,-395.99999999999636,174.99999999998295,262.999999999991,-587.9999999999885,374.00000000000944,40.99999999999682,,-973.9999999999874
2017.07.25,199.00000000001583,-75.00000000000284,-1102.000000000003,404.99999999999983,-458.00000000000284,-594.99999999999,281.0000000000059,309.99999999998806,-688.9999999999841,458.0000000000126,67.99999999999784,,-1197.9999999999627
2017.07.25,299.00000000000483,-13.00000000000745,-1095.0000000000016,348.9999999999993,-439.99999999999596,-645.0000000000067,462.99999999999386,73.99999999999629,-645.999999999991,518.0000000000007,145.00000000001023,,-990.9999999999977
2017.07.25,265.0000000000041,-35.00000000000725,-1099.0000000000055,362.00000000000676,-378.999999999996,-731.9999999999993,531.0000000000059,1.999999999990898,-560.9999999999893,508.0000000000098,147.00000000000557,,-990.9999999999744
2017.07.25,256.99999999999613,3.999999999992898,-1122.0000000000007,356.00000000000074,-353.99999999999875,-750.0000000000063,686.9999999999834,-86.0000000000083,-563.9999999999867,587.0000000000033,239.00000000000432,,-746.0000000000199
2017.07.25,270.99999999999903,39.00000000000014,-1008.0000000000089,365.0000000000042,-258.9999999999981,-560.0000000000049,663.9999999999873,-36.999999999998145,-572.9999999999791,528.0000000000058,210.99999999999852,,-358.9999999999943
2017.07.25,139.00000000000023,-60.99999999999994,-1028.0000000000066,262.00000000000665,-248.99999999999923,-651.0000000000016,730.9999999999945,-182.0000000000155,-478.999999999985,463.0000000000081,171.00000000000648,,-883.9999999999917
2017.07.25,0.0,-112.000000000001,-1097.999999999999,276.00000000000955,-373.00000000000114,-767.9999999999909,528.9999999999964,-155.00000000001623,-621.9999999999892,448.0000000000075,146.0000000000008,,-1728.9999999999836
2017.07.25,22.0000000000109,-154.0000000000097,-1130.9999999999932,360.0000000000048,-368.9999999999971,-730.9999999999927,516.9999999999959,44.99999999998394,-697.9999999999986,470.0000000000131,135.00000000000512,,-1533.9999999999777
2017.07.25,146.00000000000168,-147.00000000000824,-1232.9999999999952,519.0000000000028,-415.99999999999415,-486.00000000000864,406.0000000000059,286.99999999999284,-771.9999999999949,538.0000000000109,88.99999999999864,,-1068.9999999999884
2017.07.25,185.00000000001293,-107.00000000000153,-1167.0000000000068,521.0000000000048,-405.9999999999952,-468.00000000000176,454.9999999999841,329.99999999998585,-778.9999999999964,569.0000000000026,152.00000000000102,,-715.0000000000105
2017.07.25,251.00000000000122,-93.00000000000975,-1096.9999999999925,526.0000000000042,-354.9999999999942,-293.0000000000099,487.99999999999955,383.99999999998437,-763.9999999999869,658.0000000000013,224.00000000000375,,-70.99999999999886
2017.07.25,242.00000000000887,-78.00000000000028,-1153.000000000004,552.0000000000081,-358.0000000000028,-296.0000000000074,461.9999999999891,403.99999999998215,-774.9999999999924,618.0000000000092,186.9999999999976,,-195.00000000001205
2017.07.25,231.0000000000034,-106.00000000000608,-1187.999999999989,565.0000000000044,-361.0000000000002,-365.99999999999966,462.99999999999386,319.999999999987,-689.9999999999907,599.0000000000038,154.00000000001057,,-378.9999999999827
2017.07.25,148.00000000001478,-167.00000000000603,-1261.000000000001,552.0000000000081,-380.00000000000256,-445.0000000000065,512.0000000000005,303.9999999999932,-641.999999999987,612.000000000009,168.00000000000637,,-598.9999999999712
2017.07.25,151.9999999999966,-158.0000000000026,-1302.0000000000032,617.0000000000009,-382.00000000000455,-373.00000000000114,639.9999999999864,344.99999999999534,-675.9999999999877,701.0000000000076,234.00000000000887,,-202.00000000000352
2017.07.25,216.00000000001617,-221.99999999999997,-1327.999999999996,672.0000000000059,-378.999999999996,-309.0000000000037,724.9999999999943,414.9999999999876,-653.999999999999,806.0000000000116,234.00000000000887,,176.0000000000298
2017.07.25,201.00000000000674,-223.00000000000654,-1364.999999999994,714.999999999999,-385.000000000002,-272.99999999998994,699.9999999999886,447.99999999998175,-678.0000000000008,848.0000000000132,250.0,,237.9999999999959
2017.07.25,192.00000000001438,-274.00000000000756,-1350.9999999999911,736.9999999999987,-354.9999999999942,-242.99999999999324,719.9999999999989,459.99999999999375,-634.9999999999856,829.0000000000077,198.0000000000075,,278.00000000004934
2017.07.25,199.00000000001583,-224.000000000002,-1351.9999999999977,761.0000000000006,-361.9999999999957,-215.00000000000963,739.0000000000043,483.99999999999557,-655.9999999999899,862.9999999999995,273.00000000001035,,510.00000000003126
2017.07.26,253.00000000001432,-165.9999999999995,-1341.9999999999986,745.0000000000068,-353.99999999999875,-190.00000000000128,689.9999999999977,496.99999999999187,-695.9999999999856,814.0000000000072,320.99999999999795,,572.0000000000322
2017.07.26,219.00000000001364,-149.00000000001023,-1364.999999999994,744.0000000000002,-361.9999999999957,-224.000000000002,695.999999999998,466.9999999999952,-686.9999999999932,814.0000000000072,311.00000000000705,,464.00000000002603
2017.07.26,198.00000000000927,-171.00000000001003,-1351.9999999999977,753.0000000000036,-353.99999999999875,-215.99999999999397,709.0000000000032,451.0000000000014,-650.9999999999794,818.000000000012,304.00000000000205,,489.00000000005184
2017.07.26,201.00000000000674,-165.9999999999995,-1367.000000000007,760.0000000000051,-348.9999999999993,-225.00000000000853,715.0000000000034,453.99999999999886,-684.9999999999801,808.0000000000069,293.00000000000637,,439.00000000003297
2017.07.26,205.00000000001074,-135.00000000000733,-1390.0000000000023,773.0000000000015,-351.99999999999676,-232.99999999999432,697.9999999999791,464.9999999999821,-698.999999999983,810.0000000000023,332.9999999999984,,474.99999999999045
2017.07.26,229.00000000001253,-141.00000000000225,-1398.0000000000105,795.0000000000013,-368.00000000000165,-190.00000000000128,770.9999999999866,504.9999999999999,-649.999999999995,890.0000000000006,408.00000000000125,,850.9999999999912
2017.07.26,195.00000000001182,-159.00000000000912,-1421.99999999999,787.0000000000043,-395.0000000000009,-236.99999999999832,742.999999999995,529.0000000000017,-730.9999999999927,892.0000000000101,438.0000000000024,,640.0000000000342
2017.07.26,181.00000000000892,-103.00000000000864,-1374.999999999993,772.000000000006,-370.9999999999991,-177.00000000000495,662.9999999999825,510.99999999999477,-674.9999999999811,830.0000000000125,409.9999999999966,,666.0000000000146
2017.07.26,177.00000000000495,-64.0000000000085,-1383.000000000001,761.0000000000006,-376.99999999999403,-249.99999999999466,698.9999999999839,484.9999999999799,-725.9999999999823,837.0000000000033,457.00000000000784,,615.9999999999999
2017.07.26,150.00000000000568,-87.00000000000374,-1408.0000000000093,752.0000000000082,-378.999999999996,-269.9999999999925,697.0000000000027,461.99999999998465,-571.9999999999948,831.0000000000031,448.99999999999807,,625.000000000006
2017.07.26,236.99999999999832,-21.999999999999797,-1364.0000000000095,785.0000000000024,-348.9999999999993,-181.00000000000892,703.000000000003,468.00000000000176,-163.9999999999864,840.0000000000034,475.0000000000085,,1428.0000000000134
2017.07.26,249.00000000001032,-14.000000000002899,-1336.0000000000039,761.0000000000006,-309.99999999999915,-174.00000000000747,763.0000000000052,428.9999999999905,-203.99999999998198,861.0000000000042,474.00000000000375,,1499.000000000019
2017.07.26,226.00000000001506,-60.00000000000449,-1350.0000000000068,755.0000000000057,-327.99999999999494,-218.00000000000708,770.9999999999866,431.99999999998795,-193.99999999998306,852.0000000000039,439.00000000000716,,1325.0000000000098
2017.07.26,201.00000000000674,-92.00000000000318,-1329.0000000000025,759.0000000000097,-327.99999999999494,-170.00000000000347,713.9999999999986,468.00000000000176,-143.99999999998857,861.0000000000042,439.00000000000716,,1379.0000000000357
2017.07.26,236.99999999999832,-99.00000000000463,-1323.9999999999918,778.0000000000009,-322.00000000000006,-136.00000000000279,673.0000000000018,488.9999999999839,-123.99999999999079,848.0000000000132,388.00000000000523,,1408.0000000000134
2017.07.26,222.00000000001108,-110.00000000001009,-1320.00000000001,775.0000000000034,-314.99999999999864,-123.00000000000644,664.999999999992,471.9999999999835,-87.99999999999919,804.000000000002,359.00000000000887,,1340.9999999999764
2017.07.26,191.00000000000784,-198.00000000000927,-1340.000000000008,795.0000000000013,-332.99999999999443,-120.99999999999334,656.9999999999823,514.9999999999987,-44.99999999998394,848.0000000000132,305.0000000000068,,1274.0000000000214
2017.07.26,161.00000000001114,-204.99999999999963,-1374.0000000000086,774.000000000008,-387.99999999999943,-204.00000000000418,611.9999999999948,529.999999999986,-8.999999999992347,814.0000000000072,301.00000000000193,,1012.0000000000048
2017.07.26,157.00000000000713,-226.00000000000398,-1442.9999999999943,758.0000000000031,-404.0000000000044,-273.9999999999965,576.9999999999982,500.9999999999959,109.00000000000354,778.0000000000058,243.0000000000092,,776.0000000000235
2017.07.26,141.99999999999767,-191.00000000000784,-1350.9999999999911,756.0000000000011,-375.9999999999986,-147.00000000000824,519.0000000000055,522.9999999999845,39.00000000001125,759.0000000000003,314.9999999999977,,987.9999999999923
2017.07.26,173.00000000000094,-128.00000000000588,-1347.9999999999936,789.0000000000064,-378.00000000000057,-141.99999999999767,524.0000000000009,543.999999999989,-85.99999999998609,749.0000000000094,323.99999999999807,,1021.0000000000208
2017.07.26,189.00000000001694,-129.00000000000134,-1672.9999999999911,809.0000000000042,-495.000000000001,-242.00000000000887,441.0000000000025,547.999999999993,-119.99999999998678,769.0000000000055,299.0000000000066,,396.00000000003956
2017.07.26,209.00000000001472,-117.00000000000044,-1758.9999999999995,919.9999999999986,-597.0000000000031,-373.00000000000114,370.9999999999809,666.9999999999953,-305.9999999999841,758.0000000000098,302.99999999999727,,76.00000000000853
2017.07.26,155.00000000001623,-145.00000000000622,-1652.9999999999934,880.000000000003,-509.00000000000387,-248.00000000000378,364.9999999999807,717.9999999999964,-369.99999999998147,781.0000000000059,332.00000000000784,,306.00000000002115
2017.07.26,175.99999999999838,-129.00000000000134,-1654.0,917.0000000000011,-466.9999999999952,-129.00000000000134,420.99999999999227,702.9999999999869,-307.99999999999716,804.000000000002,358.0000000000041,,691.9999999999898
2017.07.26,250.00000000001688,-96.00000000000719,-2051.0000000000027,1030.0000000000086,-512.9999999999968,-164.00000000000858,426.9999999999925,713.9999999999924,-408.9999999999927,828.000000000003,365.0000000000091,,381.00000000001444
2017.07.26,250.00000000001688,-97.00000000000264,-2221.9999999999905,1161.000000000001,-461.0000000000003,-333.0000000000055,513.0000000000052,515.9999999999832,-333.9999999999899,768.0000000000007,347.0000000000084,,108.00000000002649
2017.07.26,207.00000000000162,-69.00000000000794,-2446.999999999999,1185.0000000000027,-578.9999999999961,-547.0000000000086,536.0000000000014,476.9999999999941,-357.99999999999164,730.000000000004,334.0000000000032,,-530.9999999999962
