date,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2019.10.07,24.000000000001798,36.0000000000027,-175.99999999999838,436.9999999999985,-96.00000000000719,-455.99999999998886,-252.99999999999213,-239.00000000000432,-282.0000000000045,-300.00000000001137,15.00000000000945,-234.00000000000088,,-1523.999999999995
2019.10.07,12.999999999996348,-2.999999999997449,-207.99999999999707,316.99999999998954,-96.00000000000719,-454.9999999999841,-286.99999999999284,-252.00000000000955,-354.9999999999942,-331.00000000000307,-18.999999999991246,-273.000000000001,,-1948.9999999999918
2019.10.07,24.000000000001798,18.0000000000069,-174.99999999999181,207.99999999998596,-167.00000000000603,-382.99999999998136,-238.99999999998923,-219.99999999999886,-245.99999999999068,-272.00000000000557,-2.999999999997449,-236.99999999999832,,-1691.9999999999645
2019.10.07,34.99999999998504,12.000000000000899,-154.99999999999403,136.99999999998712,-148.0000000000037,-350.9999999999991,-191.99999999999218,-193.00000000001205,-309.0000000000037,-275.0000000000057,-10.999999999994348,-197.99999999999818,,-1648.0000000000298
2019.10.07,24.000000000001798,34.000000000000696,-130.99999999999224,-29.00000000001235,-153.99999999999858,-300.9999999999877,-120.99999999999334,-129.0000000000049,-232.99999999999432,-228.9999999999992,24.000000000001798,-164.00000000000858,,-1408.9999999999868
2019.10.07,22.999999999995246,131.99999999999878,7.0000000000014495,-35.00000000000725,-148.0000000000037,-229.99999999998977,-45.000000000006146,-85.00000000000796,48.000000000003595,-72.00000000000273,156.00000000000057,24.000000000001798,,-225.00000000001612
2019.10.07,5.999999999994898,163.00000000000205,40.00000000000669,34.99999999998504,-148.99999999999915,-260.9999999999957,-82.99999999998863,-112.99999999999955,184.00000000000637,-34.000000000006025,210.00000000001017,76.99999999999375,,75.00000000000995
2019.10.07,-7.0000000000014495,157.00000000000713,60.00000000000449,21.999999999988695,-137.00000000000932,-239.99999999998067,-72.0000000000054,-120.00000000000455,266.999999999995,-19.000000000005457,214.00000000000307,93.99999999999409,,218.99999999998562
2019.10.07,-7.0000000000014495,158.0000000000026,72.0000000000054,92.99999999998754,-131.00000000000333,-332.9999999999984,-187.00000000000384,-136.0000000000099,375.9999999999986,23.9999999999867,218.00000000000708,135.99999999999167,,282.99999999996265
2019.10.07,-97.00000000001374,173.00000000000094,95.00000000000064,249.99999999999466,-60.00000000000449,-578.000000000003,-272.99999999998994,-233.0000000000041,452.00000000000796,18.999999999991246,267.00000000000614,190.99999999999673,,205.9999999999831
2019.10.07,-152.0000000000188,124.00000000000189,75.00000000000284,289.9999999999903,-87.00000000000374,-576.9999999999982,-273.9999999999965,-329.00000000000773,480.99999999999807,-22.00000000000557,231.0000000000034,182.99999999999983,,-57.00000000003416
2019.10.07,-97.9999999999981,148.0000000000037,56.0000000000005,237.99999999998266,-128.00000000000588,-534.9999999999966,-265.99999999998846,-298.0000000000018,459.0000000000094,-25.000000000005684,248.00000000000378,159.9999999999935,,-41.000000000003126
2019.10.07,-160.00000000000458,131.00000000000333,-2.000000000002,278.00000000000045,-130.0000000000079,-520.9999999999866,-242.00000000000887,-347.0000000000084,407.0000000000018,-82.00000000000784,240.00000000000688,95.00000000000064,,-333.0000000000131
2019.10.07,-307.00000000001285,98.0000000000092,14.999999999998348,181.9999999999933,-195.00000000000074,-525.0000000000057,-137.00000000000932,-463.0000000000081,495.000000000001,-108.00000000000409,291.0000000000079,168.00000000000148,,-486.0000000000297
2019.10.07,-270.99999999999903,91.00000000000774,14.000000000002899,234.99999999998522,-184.00000000000637,-573.9999999999839,42.0000000000087,-472.999999999999,497.99999999999847,-114.00000000000432,296.0000000000074,217.99999999999596,,-221.9999999999862
2019.10.07,-236.00000000001398,64.0000000000085,-5.999999999994898,197.00000000000273,-209.9999999999991,-604.9999999999898,-51.000000000001044,-527.000000000001,500.9999999999959,-157.0000000000107,226.99999999999943,168.00000000000148,,-635.0000000000025
2019.10.07,-251.00000000000122,72.0000000000054,19.00000000000235,297.9999999999983,-141.00000000000225,-722.9999999999848,-92.00000000000318,-532.0000000000107,470.9999999999992,-161.00000000000136,247.00000000000833,186.99999999999272,,-605.9999999999972
2019.10.07,-257.0000000000183,39.00000000000014,-14.999999999998348,190.00000000000128,-168.00000000000148,-727.0000000000039,-171.00000000001003,-536.0000000000014,436.9999999999985,-161.00000000000136,158.0000000000026,112.000000000001,,-1099.0000000000316
2019.10.07,-208.00000000000819,56.0000000000005,2.000000000002,215.99999999999397,-200.00000000000017,-638.9999999999816,-102.00000000000209,-542.0000000000016,503.99999999999335,-159.00000000000603,191.00000000000784,137.9999999999937,,-743.000000000008
2019.10.07,-182.0000000000155,78.00000000000028,58.000000000002494,218.99999999999142,-153.00000000000313,-706.9999999999936,-134.99999999999625,-523.0000000000103,530.0000000000082,-139.00000000001,199.00000000000472,188.9999999999947,,-566.0000000000268
2019.10.07,-158.0000000000137,123.00000000000644,60.99999999999994,297.9999999999983,-126.0000000000039,-703.000000000003,-116.00000000000499,-531.0000000000059,456.00000000001194,-190.00000000001194,256.0000000000007,168.99999999999693,,-461.0000000000292
2019.10.07,-118.00000000001809,159.00000000000912,41.000000000002146,248.99999999998812,-136.00000000000279,-727.0000000000039,-80.99999999999774,-572.0000000000027,405.9999999999952,-230.00000000000398,275.000000000003,142.99999999999312,,-591.0000000000384
2019.10.07,-107.00000000001265,153.00000000000313,26.999999999999247,180.0000000000024,-157.00000000000713,-731.9999999999993,-82.99999999998863,-561.000000000007,364.00000000000875,-237.00000000000898,271.0000000000101,124.00000000000189,,-757.9999999999982
2019.10.07,-148.99999999999915,114.00000000000298,17.000000000000348,176.99999999998272,-160.00000000000458,-1016.9999999999959,41.000000000002146,-790.0000000000063,225.99999999999287,-414.0000000000015,249.00000000001032,131.99999999999878,,-1574.0000000000173
2019.10.07,-171.00000000001003,103.00000000000864,9.00000000000345,161.99999999999548,-170.99999999999892,-947.0000000000027,97.9999999999981,-770.0000000000102,242.00000000000887,-407.0000000000107,246.00000000000176,129.00000000000134,,-1477.000000000015
2019.10.07,-123.00000000000644,207.00000000000162,69.00000000000794,117.99999999999588,-189.00000000000583,-795.9999999999923,124.99999999999733,-687.0000000000118,353.0000000000033,-317.0000000000073,335.0000000000075,178.00000000000037,,-727.0000000000099
2019.10.07,-171.00000000001003,211.00000000000563,68.00000000000139,80.99999999999774,-204.99999999999963,-736.9999999999948,191.99999999999218,-667.0000000000016,300.99999999999574,-308.00000000000693,365.99999999999966,212.00000000000108,,-657.0000000000198
2019.10.07,-172.0000000000166,221.99999999999997,81.00000000000884,82.99999999998863,-191.00000000000784,-739.9999999999807,218.00000000000708,-649.0000000000009,347.9999999999928,-291.000000000011,384.00000000000654,239.0000000000003,,-468.0000000000131
2019.10.07,-175.99999999999838,223.00000000000654,104.00000000000409,112.99999999998533,-175.00000000000293,-739.0000000000043,245.99999999999068,-628.0000000000001,415.99999999999415,-257.000000000005,384.00000000000654,251.00000000000122,,-238.00000000002225
2019.10.07,-163.00000000000205,221.99999999999997,107.00000000000153,51.000000000001044,-199.00000000000472,-703.9999999999793,249.99999999999466,-603.9999999999992,313.00000000000773,-250.0,382.00000000000455,256.0000000000007,,-338.9999999999752
2019.10.08,-150.00000000000568,209.00000000000364,117.00000000000044,9.999999999998899,-174.00000000000747,-637.0000000000005,306.00000000000625,-559.0000000000117,161.99999999999548,-258.0000000000098,376.00000000000966,261.0000000000001,,-337.0000000000207
2019.10.08,-151.00000000001222,218.00000000000708,97.00000000000264,8.999999999992347,-201.00000000000674,-614.9999999999807,300.99999999999574,-544.0000000000111,246.99999999999721,-226.0000000000133,369.0000000000082,237.99999999999378,,-258.00000000002706
2019.10.08,-143.00000000000423,207.00000000000162,96.00000000000719,-7.0000000000014495,-234.00000000000088,-560.0000000000023,323.0000000000066,-549.0000000000066,307.99999999999716,-217.00000000001296,367.0000000000062,234.00000000000088,,-175.00000000000873
2019.10.08,-140.0000000000068,217.0000000000005,104.00000000000409,7.0000000000014495,-236.99999999999832,-540.9999999999968,356.00000000000074,-549.0000000000066,388.9999999999949,-216.00000000000819,373.00000000000114,254.99999999999412,,17.999999999980133
2019.10.08,-148.00000000001478,218.00000000000708,97.9999999999981,17.999999999984695,-230.000000000008,-581.9999999999936,360.0000000000048,-582.0000000000078,375.9999999999986,-240.99999999999966,385.000000000002,253.99999999999866,,-74.00000000003004
2019.10.08,-187.00000000000384,214.00000000000307,84.0000000000063,29.999999999996696,-235.00000000000742,-612.9999999999995,394.00000000000546,-609.0000000000089,340.9999999999913,-263.00000000000523,393.00000000001,252.99999999999213,,-198.00000000001992
2019.10.08,-191.00000000000784,194.0000000000053,65.99999999999939,48.99999999998794,-225.00000000000853,-709.0000000000032,388.0000000000106,-663.0000000000109,286.00000000000847,-321.00000000001216,385.000000000002,235.99999999999176,,-505.0000000000371
2019.10.08,-186.0000000000195,229.00000000000142,68.00000000000139,113.99999999999189,-204.00000000000418,-734.9999999999852,361.9999999999957,-672.0000000000113,211.00000000000563,-344.0000000000083,414.00000000000324,222.99999999999542,,-520.0000000000337
2019.10.08,-211.00000000000563,165.9999999999995,4.999999999999449,75.99999999998718,-204.99999999999963,-747.9999999999905,351.99999999999676,-674.0000000000066,129.00000000000134,-364.0000000000043,369.0000000000082,171.99999999999437,,-933.0000000000198
2019.10.08,-255.00000000000523,139.00000000000023,-93.99999999999409,63.99999999999739,-207.00000000000162,-765.9999999999911,360.0000000000048,-721.0000000000036,-113.00000000000753,-508.0000000000098,346.0000000000019,47.9999999999925,,-1707.0000000000166
2019.10.08,-282.0000000000045,85.00000000000173,-183.99999999999528,78.99999999998464,-209.9999999999991,-834.9999999999795,333.0000000000055,-754.0000000000049,-270.99999999999903,-605.000000000004,282.0000000000045,-58.000000000002494,,-2419.9999999999923
2019.10.08,-284.00000000001756,78.00000000000028,-183.99999999999528,112.000000000001,-216.0000000000051,-814.9999999999977,388.9999999999949,-742.0000000000044,-326.9999999999884,-621.9999999999999,282.99999999999994,-47.00000000000814,,-2375.0000000000205
2019.10.08,-278.00000000000045,53.999999999998494,-191.99999999999218,139.9999999999846,-214.00000000000307,-799.999999999983,438.00000000000506,-756.0000000000002,-358.9999999999982,-626.0000000000048,257.0000000000072,-53.999999999998494,,-2389.999999999985
2019.10.08,-265.0000000000041,68.00000000000139,-164.99999999999292,174.99999999999181,-203.00000000000873,-814.9999999999977,411.99999999999017,-750.0,-316.0000000000052,-609.9999999999994,261.0000000000001,-31.999999999998696,,-2240.000000000023
2019.10.08,-270.00000000001467,65.99999999999939,-173.9999999999964,184.99999999999073,-204.00000000000418,-840.0000000000034,385.99999999999744,-749.0000000000094,-343.99999999998875,-618.9999999999998,265.0000000000041,-39.00000000000014,,-2337.000000000025
2019.10.08,-277.00000000001614,65.00000000000395,-158.99999999999804,163.9999999999864,-212.00000000000108,-819.9999999999932,435.9999999999919,-763.0000000000052,-286.00000000000847,-603.9999999999992,276.00000000000955,-6.0000000000060005,,-2186.0000000000355
2019.10.08,-295.0000000000008,53.999999999998494,-179.99999999999127,160.99999999998892,-211.00000000000563,-858.9999999999804,438.00000000000506,-790.0000000000063,-351.99999999999676,-635.0000000000051,270.0000000000036,-28.000000000005798,,-2426.999999999996
2019.10.08,-325.0000000000197,20.0000000000089,-219.99999999999798,122.99999999998423,-209.00000000000364,-870.9999999999809,439.0000000000116,-791.000000000011,-425.0000000000087,-668.0000000000064,232.00000000000998,-58.99999999999794,,-2754.0000000000114
2019.10.08,-327.00000000001063,2.000000000002,-191.99999999999218,64.99999999998174,-258.0000000000027,-894.0000000000055,415.0000000000098,-856.9999999999993,-367.0000000000062,-658.0000000000013,204.99999999999963,-48.99999999999905,,-2915.000000000024
2019.10.08,-330.0000000000081,-9.999999999998899,-217.99999999999596,-164.00000000000858,-386.0000000000086,-881.0000000000002,380.00000000000256,-840.0000000000034,-300.99999999999574,-659.000000000006,196.00000000000728,-58.99999999999794,,-3272.0000000000136
2019.10.08,-278.00000000000045,-24.999999999997247,-219.99999999999798,-302.0000000000023,-445.0000000000065,-747.9999999999905,493.99999999999443,-823.0000000000075,-336.9999999999873,-645.0000000000102,150.00000000000568,-89.00000000000574,,-3268.000000000006
2019.10.08,-243.00000000001543,4.000000000004,-195.00000000000074,-322.00000000000006,-408.00000000000836,-611.9999999999948,405.9999999999952,-776.0000000000105,-273.9999999999965,-606.0000000000088,169.00000000000804,-75.00000000000284,,-2932.0000000000305
2019.10.08,-226.00000000001506,11.00000000000545,-195.9999999999962,-441.0000000000025,-520.0000000000093,-471.99999999998,383.0,-704.9999999999983,-184.99999999999073,-529.0000000000106,169.00000000000804,-95.00000000000064,,-2805.9999999999895
2019.10.08,-239.00000000001143,-10.999999999994348,-248.99999999999923,-495.000000000001,-529.0000000000017,-312.9999999999882,651.0000000000016,-673.0000000000018,-316.0000000000052,-557.0000000000022,130.0000000000079,-165.00000000000404,,-2766.0
2019.10.08,-247.00000000001944,-9.999999999998899,-256.0000000000007,-791.0000000000084,-747.0000000000088,-293.9999999999827,686.0000000000089,-677.0000000000067,-348.9999999999993,-565.0000000000119,118.00000000000699,-216.0000000000051,,-3348.0000000000264
2019.10.08,-177.00000000000495,31.999999999998696,-249.99999999999466,-869.0000000000086,-769.0000000000085,18.000000000000682,846.9999999999977,-579.9999999999983,-333.0000000000055,-517.0000000000101,119.00000000000244,-200.00000000000017,,-2679.0000000000314
2019.10.08,-173.00000000000094,39.00000000000014,-261.99999999999557,-1019.9999999999986,-848.9999999999998,111.99999999999477,944.9999999999958,-541.000000000011,-357.00000000000733,-498.00000000000466,150.00000000000568,-224.000000000002,,-2678.0000000000227
2019.10.08,-101.00000000001774,65.00000000000395,-208.99999999999253,-1198.0000000000102,-925.0000000000091,278.00000000002,936.0000000000035,-512.0000000000005,-165.9999999999995,-394.00000000000546,143.9999999999997,-209.9999999999991,,-2292.000000000007
2019.10.08,-17.000000000000348,123.00000000000644,-201.99999999999108,-1199.0000000000168,-929.000000000002,533.0000000000155,1055.000000000006,-398.00000000001035,-151.9999999999966,-353.00000000000864,150.00000000000568,-260.00000000000466,,-1648.9999999999968
2019.10.08,-36.999999999998145,89.00000000000574,-212.00000000000108,-1174.0000000000084,-923.0000000000072,576.9999999999982,1099.9999999999898,-347.0000000000084,-231.0000000000034,-344.0000000000083,138.00000000000477,-234.00000000000088,,-1598.0000000000375
2019.10.08,-97.00000000001374,58.000000000002494,-254.99999999999412,-1094.0000000000173,-868.000000000002,411.00000000000136,983.0000000000006,-362.000000000009,-346.0000000000019,-380.00000000000966,128.00000000000588,-255.00000000000523,,-2077.0000000000427
2019.10.08,-158.0000000000137,57.00000000000705,-274.9999999999919,-1215.0000000000105,-914.0000000000038,519.0000000000055,1107.999999999998,-408.00000000000125,-346.0000000000019,-384.00000000000034,135.00000000000733,-270.0000000000036,,-2151.000000000009
2019.10.08,-161.00000000001114,94.00000000000519,-212.00000000000108,-1197.0000000000036,-912.0000000000017,605.0000000000182,1354.0000000000107,-392.0000000000101,-336.9999999999873,-383.0000000000098,207.00000000000162,-175.99999999999838,,-1509.9999999999875
2019.10.08,-152.0000000000188,114.00000000000298,-192.99999999999872,-1190.0000000000023,-856.0000000000013,550.0000000000114,1211.0000000000066,-284.000000000006,-385.99999999999744,-349.00000000000375,210.00000000001017,-179.00000000000693,,-1504.000000000004
2019.10.08,-75.00000000000284,129.00000000000134,-173.9999999999964,-1260.0000000000166,-844.0000000000003,591.0000000000082,1190.0000000000023,-237.00000000000898,-400.00000000000034,-329.00000000000773,196.00000000000728,-180.0000000000024,,-1393.0000000000168
2019.10.08,7.999999999985796,151.00000000000114,-93.99999999999409,-1164.0000000000095,-779.0000000000075,348.0000000000132,1012.9999999999973,-304.00000000000205,-350.00000000000585,-338.0000000000081,172.00000000000549,-151.00000000000114,,-1488.0000000000257
2019.10.08,-39.00000000001125,181.00000000000892,-48.99999999999905,-954.0000000000103,-658.9999999999985,381.0000000000002,1134.999999999997,-234.00000000000887,-297.9999999999983,-295.0000000000017,225.00000000000853,-58.000000000002494,,-664.0000000000158
2019.10.08,76.99999999999375,273.000000000001,31.999999999998696,-955.0000000000169,-670.000000000004,514.00000000001,1124.9999999999982,-137.00000000000045,-190.00000000000128,-195.0000000000074,288.00000000001046,3.999999999992898,,165.99999999997513
2019.10.08,88.99999999998354,240.00000000000688,13.00000000000745,-873.999999999997,-709.0000000000041,409.00000000002024,1086.9999999999936,-258.0000000000098,-116.99999999998934,-249.00000000000944,250.00000000000577,-21.00000000000435,,-139.99999999999642
2019.10.08,68.99999999998573,200.00000000000017,-15.999999999993797,-887.9999999999999,-717.000000000001,207.00000000002206,939.0000000000009,-310.0000000000023,-208.00000000000819,-315.00000000001194,213.00000000000762,-43.00000000000415,,-869.0000000000048
2019.10.08,62.99999999999084,216.0000000000051,0.0,-756.0000000000011,-631.9999999999992,213.00000000002228,926.0000000000045,-326.0000000000076,-163.00000000000205,-302.0000000000067,234.00000000000088,-13.00000000000745,,-540.0000000000007
2019.10.08,51.99999999998539,220.00000000000907,8.000000000008,-841.0000000000028,-661.0000000000005,147.00000000001978,943.000000000005,-344.0000000000083,-170.00000000000347,-320.0000000000074,254.00000000000978,-2.000000000002,,-713.9999999999876
2019.10.08,12.999999999996348,237.00000000000944,31.999999999998696,-883.0000000000116,-686.0000000000089,243.99999999999977,1146.0000000000025,-350.9999999999991,-143.99999999998857,-301.00000000000193,270.0000000000036,24.999999999997247,,-398.00000000000233
2019.10.08,-46.0000000000127,168.00000000000148,-35.999999999991594,-941.0000000000141,-658.9999999999985,248.00000000001887,1105.0000000000005,-332.00000000000784,-377.0000000000051,-305.0000000000068,256.0000000000007,2.000000000002,,-917.0000000000132
2019.10.08,-36.0000000000138,224.000000000002,7.0000000000014495,-834.0000000000014,-617.0000000000009,287.00000000000614,1083.0000000000118,-297.00000000001125,-127.99999999999478,-271.0000000000008,309.0000000000037,35.999999999991594,,-237.0000000000063
2019.10.08,-36.0000000000138,228.00000000000597,-8.999999999992347,-822.0000000000116,-608.0000000000085,268.0000000000007,1025.9999999999936,-295.0000000000017,-208.00000000000819,-273.00000000001035,301.0000000000068,-3.0000000000085514,,-431.0000000000481
2019.10.08,-13.000000000018552,228.00000000000597,4.999999999999449,-833.000000000017,-618.0000000000074,342.00000000001296,1066.0000000000114,-239.00000000000432,-123.99999999999079,-237.99999999999955,302.0000000000023,29.000000000001247,,-93.00000000000455
2019.10.08,0.0,260.00000000000466,21.00000000000435,-893.0000000000105,-633.0000000000058,365.0000000000091,1055.9999999999902,-234.00000000000887,-123.00000000000644,-217.00000000001296,329.00000000000153,44.99999999999504,,-24.000000000039634
2019.10.09,-19.00000000001345,260.00000000000466,24.000000000001798,-958.0000000000144,-597.9999999999985,381.0000000000002,1032.999999999995,-201.99999999999818,-225.99999999999287,-217.00000000001296,317.0000000000006,24.000000000001798,,-181.00000000002635
2019.10.09,-9.999999999998899,247.00000000000833,26.999999999999247,-958.9999999999987,-580.0000000000027,376.0000000000048,1072.9999999999907,-194.00000000000261,-153.9999999999875,-203.00000000000296,317.0000000000006,48.99999999999905,,-10.999999999990663
2019.10.09,10.999999999983245,259.0000000000092,39.00000000000014,-899.0000000000053,-587.9999999999997,338.99999999999864,1022.9999999999961,-199.00000000001228,-83.9999999999952,-185.00000000000227,332.00000000001006,63.99999999999739,,111.99999999998016
2019.10.09,0.0,236.00000000000287,12.000000000000899,-855.0000000000058,-580.0000000000027,353.00000000000864,1019.9999999999986,-178.00000000001148,-90.99999999999665,-188.0000000000024,311.00000000000574,44.99999999999504,,84.99999999999277
2019.10.09,-4.000000000004,221.99999999999997,-22.999999999995246,-916.0000000000057,-622.0000000000003,394.00000000000546,1022.0000000000118,-165.00000000000625,-167.00000000000603,-191.0000000000025,293.0000000000099,-2.000000000002,,-158.99999999999505
2019.10.09,2.999999999997449,226.99999999999943,-7.0000000000014495,-936.0000000000035,-633.0000000000058,481.9999999999993,1072.9999999999907,-136.0000000000099,-119.00000000000244,-169.00000000001114,318.00000000000716,20.999999999993246,,123.99999999995306
2019.10.09,-32.0000000000098,233.00000000000543,-17.999999999995797,-939.0000000000009,-656.000000000001,439.0000000000214,1110.9999999999952,-201.00000000000762,-208.00000000000819,-236.0000000000042,326.0000000000041,2.000000000002,,-178.9999999999996
2019.10.09,-15.00000000000945,196.00000000000728,-107.00000000000153,-896.000000000008,-640.0000000000073,390.0000000000148,1107.999999999998,-246.9999999999999,-391.9999999999924,-355.000000000004,274.00000000000756,-109.99999999999899,,-793.9999999999937
2019.10.09,-58.000000000002494,163.00000000000205,-120.99999999999334,-880.9999999999984,-665.0000000000044,375.0,1150.0000000000066,-274.0000000000009,-405.9999999999952,-370.00000000000455,252.0000000000078,-94.00000000000519,,-928.9999999999882
2019.10.09,-51.000000000001044,160.00000000000458,-129.00000000000134,-899.0000000000053,-691.0000000000083,352.00000000000387,1210.0,-343.0000000000035,-398.00000000000944,-392.0000000000101,234.00000000000088,-108.00000000000809,,-1055.0000000000377
2019.10.09,-50.0000000000167,123.00000000000644,-161.00000000000003,-883.0000000000116,-687.9999999999998,282.0000000000107,1183.0000000000007,-413.0000000000109,-504.9999999999999,-457.00000000000784,197.00000000000273,-153.99999999999858,,-1526.0000000000246
2019.10.09,-53.00000000001415,124.00000000000189,-125.99999999999278,-850.0000000000174,-682.0000000000048,260.0000000000193,1170.0000000000043,-423.0000000000018,-361.9999999999957,-435.0000000000023,191.00000000000784,-109.99999999999899,,-1295.9999999999945
2019.10.09,-64.0000000000196,117.00000000000044,-115.99999999999389,-870.0000000000152,-691.0000000000083,271.000000000015,1191.9999999999932,-408.00000000000125,-337.99999999999386,-417.0000000000016,191.00000000000784,-92.00000000000318,,-1225.0000000000205
2019.10.09,-58.000000000002494,133.00000000000534,-136.99999999999824,-862.0000000000072,-687.9999999999998,284.9999999999966,1185.9999999999982,-393.0000000000007,-405.9999999999952,-438.0000000000024,217.0000000000005,-121.00000000000443,,-1282.00000000001
2019.10.09,-78.00000000000028,109.99999999999899,-170.99999999999892,-867.0000000000177,-690.0000000000017,302.0000000000209,1225.0000000000093,-389.00000000001,-479.0000000000072,-470.0000000000131,192.00000000000327,-152.00000000000767,,-1467.000000000024
2019.10.09,-72.0000000000054,137.00000000000932,-131.99999999999878,-852.0000000000083,-707.000000000002,293.00000000000637,1191.9999999999932,-381.0000000000002,-428.00000000000614,-431.0000000000116,238.0000000000049,-97.00000000000264,,-1240.0000000000214
2019.10.09,-79.00000000000685,152.00000000000767,-120.99999999999334,-890.000000000013,-731.0000000000039,375.0,1293.000000000011,-371.9999999999999,-388.9999999999949,-417.0000000000016,250.00000000000577,-82.00000000000429,,-1010.9999999999933
2019.10.09,-87.99999999999919,153.00000000000313,-129.00000000000134,-865.0000000000047,-701.0000000000072,334.0000000000032,1289.9999999999911,-359.99999999999943,-407.0000000000018,-430.0000000000068,248.00000000000378,-96.00000000000719,,-1051.0000000000261
