date,USDCHF,USDCAD,GBPCAD,EURJPY,NZDJPY,empty,sum
2015.11.30,-15.999999999993797,-62.99999999999084,-230.00000000004127,-18.000000000000682,-87.0000000000033,,-414.0000000000299
2015.11.30,-39.00000000001125,-45.99999999999049,-162.0000000000399,-63.99999999999295,-90.00000000000341,,-401.00000000003797
2015.11.30,-62.000000000006494,-51.99999999998539,-274.00000000001864,-40.99999999999682,-171.99999999999704,,-601.0000000000043
2015.11.30,-72.0000000000054,-31.999999999987594,-221.00000000002672,-90.00000000000341,-168.99999999999693,,-584.00000000002
2015.11.30,-117.99999999999588,-181.9999999999933,-328.00000000001717,-138.00000000000523,-219.0000000000083,,-985.0000000000199
2015.11.30,-124.99999999999733,-182.99999999999983,-322.0000000000223,-194.99999999999318,-251.00000000000477,,-1076.0000000000173
2015.11.30,-126.0000000000039,-188.9999999999947,-339.0000000000004,-224.99999999999432,-252.00000000000955,,-1131.000000000003
2015.11.30,-167.00000000000603,-190.00000000000128,-303.00000000003104,-231.99999999999932,-219.0000000000083,,-1111.000000000046
2015.11.30,-156.00000000000057,-182.99999999999983,-248.00000000002598,-211.00000000001273,-231.00000000000875,,-1029.0000000000477
2015.11.30,-165.00000000001512,-183.99999999998417,-250.00000000003908,-200.9999999999934,-161.00000000000136,,-961.0000000000332
2015.11.30,-133.00000000000534,-174.99999999999181,-251.00000000000122,-197.00000000000273,-61.00000000000705,,-817.0000000000082
2015.11.30,-112.000000000001,-144.99999999999514,-230.00000000004127,-177.99999999999727,-35.0000000000108,,-700.0000000000455
2015.11.30,-151.9999999999966,-144.99999999999514,-237.00000000004275,-158.99999999999181,-5.000000000009663,,-698.0000000000359
2015.11.30,-144.0000000000108,-163.9999999999864,-252.0000000000078,-157.0000000000107,18.000000000000682,,-699.000000000015
2015.11.30,-141.99999999999767,-146.00000000000168,-237.00000000004275,-147.99999999999613,78.99999999999352,,-594.0000000000447
2015.11.30,-112.000000000001,-139.9999999999846,-251.00000000000122,-122.0000000000141,90.99999999999397,,-534.0000000000069
2015.11.30,-160.00000000000458,-188.9999999999947,-282.00000000002666,-169.00000000001114,110.99999999999,,-689.0000000000471
2015.11.30,-207.00000000000162,-193.99999999998306,-332.00000000004337,-174.0000000000066,129.99999999999545,,-777.0000000000391
2015.11.30,-212.99999999999653,-190.00000000000128,-382.0000000000157,-118.99999999999977,149.0000000000009,,-755.0000000000124
2015.11.30,-165.00000000001512,-180.99999999998673,-499.00000000002717,-66.0000000000025,197.00000000000273,,-714.0000000000288
2015.11.30,-89.00000000000574,-188.9999999999947,-335.00000000001864,-81.99999999999363,231.99999999999932,,-463.0000000000134
2015.11.30,-160.00000000000458,-224.000000000002,-339.0000000000004,-30.000000000001137,250.0,,-503.0000000000082
2015.11.30,-228.00000000000597,-256.99999999999613,-264.00000000004195,-36.000000000001364,310.0000000000023,,-475.0000000000432
2015.11.30,-187.00000000000384,-248.99999999998812,-142.0000000000421,87.99999999999386,376.99999999999534,,-113.00000000004479
2015.11.30,-121.99999999999989,-246.99999999999721,-138.0000000000159,32.00000000001069,347.999999999999,,-127.0000000000033
2015.11.30,-90.99999999999665,-113.99999999999189,-119.00000000002464,30.000000000001137,397.99999999999613,,103.99999999998408
2015.11.30,-157.00000000000713,-173.00000000000094,-57.00000000001815,2.999999999985903,308.9999999999975,,-75.0000000000428
2015.11.30,-207.00000000000162,-194.99999999998963,-31.00000000002545,2.999999999985903,328.00000000000296,,-102.00000000002785
2015.11.30,-163.00000000000205,-141.99999999999767,55.99999999996719,63.99999999999295,387.999999999991,,202.99999999995146
2015.11.30,-163.00000000000205,-127.99999999999478,111.99999999997878,80.99999999998886,509.00000000000034,,410.9999999999712
2015.11.30,-124.00000000001299,-74.99999999998064,36.99999999997594,152.9999999999916,536.0000000000014,,526.9999999999752
2015.11.30,-168.99999999999693,-13.999999999980695,-43.00000000001525,69.99999999999318,567.9999999999978,,411.9999999999981
2015.11.30,-175.99999999999838,34.000000000000696,161.99999999999548,74.99999999998863,649.9999999999915,,744.999999999978
2015.11.30,-39.00000000001125,78.00000000000028,-267.0000000000172,97.99999999998477,617.999999999995,,487.99999999995157
2015.11.30,-2.999999999997449,68.00000000000139,-160.00000000002677,96.00000000000364,632.9999999999956,,633.9999999999764
2015.11.30,11.00000000000545,207.00000000000162,133.99999999998968,99.99999999999432,733.9999999999947,,1185.9999999999857
2015.11.30,136.00000000000279,347.0000000000084,200.99999999998454,108.00000000000409,786.0000000000014,,1578.0000000000011
2015.11.30,139.00000000000023,331.0000000000146,236.99999999999832,90.00000000000341,734.9999999999994,,1532.000000000016
2015.11.30,106.99999999999044,292.00000000000335,190.99999999996342,54.000000000002046,753.0000000000001,,1396.9999999999595
2015.11.30,177.99999999998929,146.00000000000168,91.99999999998099,-19.000000000005457,729.9999999999898,,1126.9999999999563
2015.11.30,180.0000000000024,147.00000000000824,44.99999999998394,-19.000000000005457,754.9999999999955,,1107.9999999999845
2015.11.30,251.00000000000122,165.9999999999995,-82.00000000000429,6.000000000000227,786.0000000000014,,1126.999999999998
2015.11.30,177.00000000000495,162.00000000001768,-200.0000000000224,18.000000000000682,804.9999999999926,,961.9999999999935
2015.11.30,139.00000000000023,125.00000000001954,-299.00000000000483,25.000000000005684,807.0000000000022,,797.0000000000227
2015.11.30,160.99999999998892,72.0000000000054,-359.00000000004263,37.00000000000614,753.0000000000001,,663.9999999999579
2015.11.30,70.99999999999883,47.00000000001925,-328.00000000001717,10.99999999999568,742.999999999995,,543.9999999999916
2015.11.30,42.999999999993044,91.00000000001884,-309.0000000000259,-14.000000000010004,768.9999999999912,,579.9999999999673
2015.11.30,62.99999999999084,47.00000000001925,-342.00000000002007,-30.000000000001137,706.0000000000031,,443.9999999999919
2015.12.01,72.0000000000054,59.000000000009045,-322.0000000000223,-54.000000000002046,720.9999999999894,,475.99999999997954
2015.12.01,102.00000000000209,114.99999999999844,-234.00000000002308,20.999999999986585,805.9999999999974,,809.9999999999613
2015.12.01,68.00000000000139,167.00000000000603,-186.0000000000195,103.00000000000864,852.9999999999944,,1004.999999999991
2015.12.01,56.99999999999594,168.0000000000126,-171.00000000001003,163.99999999998727,994.9999999999903,,1212.9999999999761
2015.12.01,46.999999999997044,134.00000000001188,-157.00000000000713,121.99999999998568,994.9999999999903,,1140.9999999999777
2015.12.01,65.99999999998829,147.00000000000824,-257.00000000004053,20.999999999986585,1030.9999999999918,,1007.9999999999344
2015.12.01,73.99999999999629,154.0000000000097,-396.00000000001853,97.99999999998477,1013.9999999999958,,943.9999999999679
2015.12.01,119.00000000000244,211.00000000000563,-396.00000000001853,163.99999999998727,1335.9999999999986,,1433.9999999999754
2015.12.01,146.00000000000168,262.00000000000665,-396.00000000001853,-3.0000000000143245,1283.0000000000014,,1291.9999999999768
2015.12.01,198.99999999999363,322.00000000000006,-401.00000000000693,-289.99999999999204,1101.9999999999895,,931.9999999999842
2015.12.01,215.99999999999397,313.00000000000773,-380.00000000000256,-217.00000000001296,1086.999999999989,,1018.9999999999752
2015.12.01,208.99999999999253,223.00000000001762,-404.00000000002655,-156.0000000000059,1075.9999999999934,,947.9999999999711
2015.12.01,194.99999999998963,169.00000000001913,-485.00000000002433,-97.00000000000841,1102.9999999999945,,884.9999999999706
2015.12.01,228.99999999999034,142.0000000000199,-544.0000000000111,-115.0000000000091,1155.0000000000011,,866.9999999999911
2015.12.01,234.00000000000088,161.00000000001114,-563.0000000000024,-57.999999999992724,1158.0000000000014,,932.0000000000183
2015.12.01,296.9999999999917,168.0000000000126,-736.0000000000255,-27.999999999991587,1155.0000000000011,,855.9999999999884
2015.12.01,319.0000000000026,147.00000000000824,-709.0000000000263,4.9999999999954525,1251.9999999999955,,1013.9999999999754
2015.12.01,309.99999999998806,168.0000000000126,-663.0000000000358,56.99999999998795,1290.9999999999968,,1162.9999999999495
2015.12.01,285.00000000000193,182.99999999999983,-613.0000000000191,18.000000000000682,1314.9999999999977,,1187.9999999999811
2015.12.01,209.9999999999991,188.00000000001037,-784.0000000000291,-26.00000000001046,1397.9999999999961,,985.999999999966
2015.12.01,173.00000000000094,129.00000000000134,-706.0000000000066,-55.00000000000682,1473.9999999999895,,1014.9999999999784
2015.12.01,52.99999999999194,249.00000000001032,-691.0000000000416,82.99999999999841,1494.9999999999905,,1188.9999999999495
