date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.02.15,-31.000000000003247,-527.9999999999951,109.00000000000354,-120.99999999999511,-129.00000000000134,-172.00000000000549,-339.0000000000004,424.00000000000216,-176.0000000000095,367.99999999999056,170.00000000000347,-754.9999999999955,490.999999999997,431.0000000000036,-424.00000000000216,-211.9999999999891,-434.99999999998806,-136.00000000000279,312.9999999999966,,-1151.9999999999907
2021.02.15,-56.0000000000005,-517.0000000000119,103.00000000000864,-167.99999999999216,-147.99999999999258,-226.00000000000398,-380.00000000000256,446.0000000000131,-194.0000000000053,419.9999999999982,162.0000000000066,-806.999999999988,446.9999999999974,299.00000000000483,-527.9999999999951,-259.9999999999909,-511.99999999998624,-187.00000000000384,347.9999999999928,,-1757.9999999999513
2021.02.15,-56.0000000000005,-495.000000000001,85.00000000000173,-159.00000000000603,-133.99999999998968,-180.99999999999784,-360.0000000000048,425.0000000000087,-196.00000000000728,401.99999999999125,163.00000000000205,-766.9999999999959,438.00000000000506,360.9999999999891,-505.99999999998425,-241.99999999999022,-483.99999999999466,-141.00000000000225,334.9999999999964,,-1511.9999999999804
2021.02.15,-65.00000000000395,-487.99999999999955,80.99999999999774,-147.00000000000557,-136.00000000000279,-195.00000000000074,-391.000000000008,429.99999999999704,-202.0000000000022,433.99999999998994,158.0000000000026,-743.9999999999998,429.99999999999704,329.00000000000153,-583.9999999999845,-235.99999999999,-505.999999999986,-159.00000000000912,373.00000000000114,,-1618.0000000000048
2021.02.15,-26.999999999999247,-547.999999999993,145.00000000001734,-132.99999999999557,-187.00000000000384,-258.9999999999981,-431.0000000000036,434.000000000001,-203.00000000000873,445.99999999999085,153.00000000000313,-787.0000000000061,435.0000000000076,255.00000000000523,-590.0000000000016,-256.9999999999908,-538.9999999999873,-202.0000000000022,388.9999999999949,,-1905.99999999997
2021.02.15,-30.000000000007798,-534.9999999999966,138.0000000000159,-152.00000000000102,-164.00000000000858,-248.99999999999923,-416.00000000000523,434.000000000001,-197.00000000000273,433.99999999998994,147.00000000000824,-800.0000000000114,445.99999999999085,263.99999999999756,-563.9999999999867,-259.00000000000034,-535.9999999999872,-204.00000000000418,383.99999999999545,,-1859.0000000000123
2021.02.15,-56.0000000000005,-497.0000000000141,153.00000000000313,-200.00000000000284,-160.00000000000458,-241.00000000000233,-397.0000000000029,429.99999999999704,-213.00000000000762,439.99999999999596,109.00000000000354,-828.000000000003,404.9999999999887,242.00000000000887,-495.99999999998533,-293.99999999999693,-553.9999999999878,-195.00000000000074,361.9999999999957,,-1990.0000000000157
2021.02.15,-108.00000000000809,-438.00000000000506,104.99999999999955,-215.0000000000034,-103.99999999999298,-190.00000000000128,-352.00000000000784,451.0000000000014,-220.00000000000907,430.9999999999925,104.99999999999955,-788.0000000000109,404.9999999999887,269.9999999999925,-456.9999999999963,-268.99999999999125,-516.9999999999959,-176.0000000000095,354.9999999999942,,-1712.0000000000637
2021.02.15,-63.00000000000195,-428.00000000000614,130.0000000000079,-233.0000000000041,-123.00000000000644,-175.00000000000293,-369.0000000000082,375.0000000000142,-198.00000000000927,414.9999999999987,86.0000000000083,-799.0000000000066,361.9999999999957,290.9999999999968,-468.00000000000176,-294.9999999999875,-545.9999999999923,-143.9999999999997,356.9999999999962,,-1825.0000000000089
2021.02.15,-89.00000000000574,-567.0000000000064,92.00000000000318,-284.000000000006,-73.99999999999629,-162.0000000000066,-358.9999999999982,541.9999999999981,-190.00000000000128,422.9999999999956,200.00000000000017,-1018.0000000000007,621.0000000000049,509.00000000000387,-496.99999999999187,-302.99999999999727,-570.999999999998,-164.00000000000858,378.999999999996,,-1512.000000000015
2021.02.15,-60.99999999999994,-556.0000000000009,137.00000000000932,-305.9999999999974,-191.99999999999218,-226.00000000000398,-443.0000000000045,490.0000000000126,-233.00000000000543,480.99999999999807,165.00000000000404,-1038.000000000011,441.99999999998687,340.00000000000693,-627.9999999999841,-399.9999999999915,-678.9999999999878,-158.0000000000026,402.9999999999978,,-2461.9999999999654
2021.02.15,-65.99999999999939,-537.0000000000097,158.0000000000137,-367.999999999995,-185.99999999999727,-202.0000000000022,-419.00000000000273,480.00000000001376,-235.00000000000742,462.9999999999912,134.0000000000008,-1103.0000000000086,418.0000000000073,375.9999999999986,-548.9999999999995,-443.9999999999884,-697.9999999999933,-126.0000000000039,373.99999999999653,,-2529.9999999999864
2021.02.15,-34.000000000000696,-476.9999999999941,170.00000000000347,-397.99999999999613,-184.99999999999073,-173.00000000000094,-391.000000000008,377.0000000000051,-208.00000000000819,415.99999999999415,91.00000000000774,-1076.9999999999982,341.99999999999784,360.9999999999891,-459.99999999999375,-466.99999999999875,-691.9999999999931,-91.00000000000774,343.9999999999999,,-2551.9999999999927
2021.02.15,-23.00000000000635,-517.0000000000119,107.00000000001265,-480.99999999999454,-158.99999999999804,-136.99999999999824,-341.0000000000024,398.9999999999938,-182.99999999999983,357.99999999999164,158.0000000000026,-1242.999999999995,432.9999999999945,496.99999999999187,-434.000000000001,-515.9999999999911,-697.9999999999933,-64.0000000000085,292.9999999999988,,-2551.000000000014
2021.02.15,-31.000000000003247,-629.0000000000128,83.00000000001084,-466.99999999999875,-188.9999999999947,-164.00000000000858,-339.0000000000004,514.9999999999987,-211.00000000000563,365.99999999999966,243.00000000000432,-1338.9999999999986,530.9999999999926,578.9999999999961,-462.9999999999912,-524.9999999999915,-685.9999999999928,-77.00000000000485,273.000000000001,,-2529.9999999999995
2021.02.15,-31.999999999998696,-588.9999999999951,96.00000000000719,-465.999999999994,-211.99999999998997,-148.99999999999915,-339.0000000000004,473.0000000000123,-220.00000000000907,363.99999999999767,211.00000000000563,-1293.0000000000064,452.99999999999227,561.9999999999958,-448.000000000004,-539.999999999992,-685.9999999999928,-41.000000000002146,253.0000000000032,,-2602.99999999997
2021.02.15,35.999999999991594,-626.9999999999998,141.00000000001333,-400.99999999999625,-228.99999999999034,-191.00000000000784,-319.0000000000026,421.0000000000047,-179.00000000000693,296.9999999999917,204.00000000000418,-1245.0000000000045,479.99999999999153,520.9999999999936,-330.9999999999924,-495.9999999999951,-613.9999999999901,-82.00000000000429,215.99999999999397,,-2398.000000000005
2021.02.15,0.0,-598.0000000000097,90.00000000001229,-370.00000000000455,-248.00000000000378,-150.00000000000568,-251.00000000000122,446.0000000000131,-219.00000000000253,265.99999999999955,221.99999999999997,-1170.9999999999923,412.9999999999967,568.9999999999973,-251.99999999998556,-484.99999999999943,-520.9999999999866,-16.0000000000049,117.00000000000044,,-2157.9999999999773
2021.02.15,-46.00000000000159,-544.9999999999955,46.0000000000127,-417.99999999999216,-200.00000000000017,-121.99999999999989,-201.00000000000674,461.0000000000003,-230.000000000008,256.99999999999613,221.00000000000452,-1177.9999999999973,407.99999999998613,558.9999999999984,-197.00000000000273,-491.9999999999902,-504.99999999999545,-19.00000000000235,90.0000000000012,,-2110.9999999999923
2021.02.15,-19.00000000000235,-651.0000000000016,63.99999999999739,-414.0000000000015,-319.0000000000026,-165.9999999999995,-248.99999999999923,507.9999999999973,-270.99999999999903,278.00000000000045,273.000000000001,-1277.9999999999916,370.999999999988,597.0000000000031,-287.9999999999994,-566.9999999999931,-554.9999999999926,22.999999999995246,66.99999999999484,,-2596.000000000005
2021.02.15,-16.0000000000049,-632.9999999999947,87.00000000001484,-448.99999999999807,-314.99999999999864,-136.00000000000279,-224.9999999999974,490.0000000000126,-265.99999999999955,254.99999999999412,245.0000000000063,-1311.000000000007,356.00000000000074,638.0000000000052,-195.9999999999962,-590.999999999994,-553.9999999999878,53.999999999998494,37.99999999999359,,-2528.999999999955
2021.02.15,-43.00000000000415,-510.99999999999477,28.000000000005798,-492.999999999995,-280.9999999999979,-81.00000000000884,-160.00000000000458,419.9999999999982,-268.0000000000016,213.99999999999199,214.00000000000307,-1248.9999999999952,252.0000000000078,611.000000000006,-119.99999999998678,-605.9999999999945,-516.9999999999959,96.99999999999153,-23.00000000000635,,-2515.9999999999814
2021.02.15,-29.000000000001247,-547.0000000000086,9.999999999998899,-477.00000000000387,-289.0000000000059,-101.00000000000664,-182.00000000000438,436.00000000001415,-264.0000000000087,223.99999999999088,245.0000000000063,-1265.9999999999911,285.99999999998624,614.0000000000034,-200.99999999998454,-598.9999999999895,-525.9999999999962,79.99999999999119,-2.999999999997449,,-2589.000000000007
2021.02.15,-14.999999999998348,-551.0000000000126,0.0,-480.000000000004,-354.9999999999942,-99.00000000000463,-209.9999999999991,415.99999999999415,-287.9999999999994,239.99999999999577,256.0000000000007,-1274.000000000001,197.99999999998707,625.0000000000089,-278.9999999999848,-646.9999999999914,-560.9999999999928,134.0000000000008,-12.000000000000899,,-2901.9999999999955
2021.02.15,-26.000000000003798,-598.999999999994,-7.999999999985796,-463.99999999999864,-353.0000000000033,-142.00000000000878,-211.00000000000563,479.0000000000072,-299.00000000000483,247.99999999999267,292.00000000000335,-1299.0000000000066,261.0000000000001,590.0000000000016,-292.00000000000335,-631.0000000000002,-547.9999999999876,78.99999999999574,-14.999999999998348,,-2938.0
2021.02.15,48.99999999999905,-659.999999999994,75.00000000000284,-459.99999999999375,-387.000000000004,-219.99999999999798,-285.9999999999974,425.99999999999307,-253.0000000000032,261.0000000000001,269.00000000000813,-1362.9999999999995,296.9999999999917,487.99999999999955,-353.0000000000033,-649.9999999999915,-626.9999999999953,2.999999999997449,61.999999999995396,,-3328.9999999999923
2021.02.15,34.000000000000696,-656.0000000000122,79.00000000000685,-450.00000000000284,-445.99999999999085,-253.0000000000032,-319.0000000000026,441.0000000000025,-299.00000000000483,300.0000000000003,268.0000000000016,-1341.0000000000082,205.99999999999508,404.0000000000044,-424.99999999998647,-680.9999999999974,-654.9999999999869,5.999999999994898,59.99999999999339,,-3726.999999999996
2021.02.15,47.9999999999925,-727.0000000000109,126.0000000000039,-451.9999999999982,-489.0000000000061,-275.000000000003,-340.00000000000693,486.00000000000864,-313.00000000000773,307.99999999999716,277.000000000005,-1419.0000000000111,235.99999999999176,451.0000000000014,-407.0000000000018,-710.9999999999985,-675.9999999999877,17.999999999995797,53.999999999998494,,-3805.000000000037
2021.02.15,51.99999999999649,-668.0000000000019,119.00000000000244,-430.9999999999974,-496.99999999999187,-265.99999999999955,-330.0000000000081,424.00000000000216,-312.00000000000114,296.9999999999917,243.00000000000432,-1330.0000000000125,150.00000000000568,394.9999999999898,-394.9999999999898,-698.9999999999981,-650.9999999999962,36.999999999998145,37.99999999999359,,-3824.0000000000127
2021.02.15,14.999999999998348,-653.0000000000147,69.00000000000794,-402.000000000001,-462.9999999999912,-253.0000000000032,-280.00000000000244,470.9999999999992,-324.00000000000205,280.9999999999979,274.00000000000756,-1274.000000000001,174.99999999999181,391.9999999999924,-366.999999999984,-652.9999999999916,-577.9999999999887,23.999999999990695,-2.999999999997449,,-3548.9999999999914
2021.02.15,24.000000000001798,-614.0000000000034,92.00000000000318,-423.0000000000018,-475.0000000000032,-212.00000000000108,-292.00000000000335,429.00000000001273,-320.00000000000915,278.00000000000045,238.0000000000049,-1262.0000000000005,124.99999999999733,419.9999999999982,-383.99999999998437,-667.9999999999922,-598.9999999999895,82.99999999999974,0.999999999995449,,-3558.9999999999754
2021.02.15,21.999999999999797,-571.0000000000103,70.99999999999883,-438.99999999999295,-476.9999999999941,-219.99999999999798,-324.00000000000205,385.99999999999744,-319.0000000000026,285.9999999999974,230.000000000008,-1236.9999999999948,63.99999999999739,354.9999999999942,-512.9999999999857,-683.9999999999975,-644.999999999996,74.99999999999174,42.999999999993044,,-3896.9999999999955
2021.02.15,24.000000000001798,-594.0000000000057,70.99999999999883,-445.99999999999795,-472.00000000000574,-216.0000000000051,-312.00000000000114,412.9999999999967,-320.00000000000915,311.99999999999005,236.99999999999832,-1271.9999999999914,102.00000000000209,412.9999999999967,-465.99999999998863,-702.9999999999887,-647.9999999999961,74.99999999999174,29.000000000001247,,-3773.0000000000114
2021.02.15,21.999999999999797,-598.999999999994,63.99999999999739,-444.0000000000026,-448.000000000004,-217.0000000000005,-282.99999999999994,411.0000000000058,-300.0000000000003,270.99999999999903,248.99999999999923,-1283.9999999999918,137.9999999999937,418.0000000000073,-387.99999999998835,-674.9999999999972,-617.999999999995,56.0000000000005,17.999999999995797,,-3608.999999999975
2021.02.15,41.9999999999976,-595.0000000000122,69.00000000000794,-421.99999999999704,-439.99999999999596,-209.00000000000364,-241.00000000000233,385.99999999999744,-293.0000000000099,225.99999999999287,243.99999999999977,-1241.0000000000139,141.99999999999767,422.9999999999956,-297.9999999999983,-649.9999999999915,-547.9999999999876,64.99999999999284,-35.00000000000725,,-3375.0000000000377
2021.02.15,29.999999999996696,-588.9999999999951,65.00000000000395,-429.9999999999926,-424.00000000000216,-200.00000000000017,-235.00000000000742,398.9999999999938,-291.0000000000079,230.99999999999233,235.00000000000742,-1246.0000000000093,157.00000000000713,418.9999999999916,-322.00000000000006,-642.9999999999865,-550.9999999999877,56.99999999999594,-26.999999999999247,,-3364.999999999999
2021.02.15,41.9999999999976,-611.000000000006,70.0000000000145,-451.9999999999982,-462.9999999999912,-180.0000000000024,-231.0000000000034,398.9999999999938,-300.0000000000003,212.99999999999653,248.99999999999923,-1294.9999999999875,123.00000000000644,476.9999999999941,-302.9999999999866,-692.9999999999978,-565.9999999999883,119.99999999999788,-62.000000000006494,,-3462.9999999999673
2021.02.15,41.9999999999976,-534.9999999999966,34.000000000000696,-471.9999999999942,-461.0000000000003,-179.00000000000693,-214.99999999999852,354.9999999999942,-268.0000000000016,194.99999999998963,246.00000000000176,-1265.0000000000148,1.0000000000065512,408.9999999999927,-371.99999999999454,-667.9999999999922,-573.9999999999981,139.00000000000023,-82.00000000000429,,-3670.0000000000186
2021.02.16,57.99999999999139,-560.0000000000049,24.000000000001798,-421.99999999999704,-448.000000000004,-194.0000000000053,-211.00000000000563,303.0000000000088,-225.00000000000853,180.99999999999784,265.0000000000041,-1163.000000000011,46.999999999997044,358.9999999999982,-363.9999999999866,-626.9999999999953,-521.9999999999914,93.99999999999409,-97.00000000000264,,-3502.000000000019
2021.02.16,41.9999999999976,-609.9999999999994,31.000000000003247,-445.99999999999795,-419.9999999999982,-191.00000000000784,-258.0000000000027,404.0000000000044,-248.00000000000378,248.99999999999923,297.9999999999983,-1296.999999999997,194.0000000000053,463.9999999999977,-378.999999999996,-635.9999999999957,-587.9999999999939,63.99999999999739,-7.0000000000014495,,-3333.9999999999895
2021.02.16,34.99999999999615,-638.0000000000052,48.000000000003595,-469.99999999999886,-445.0000000000065,-242.00000000000887,-309.0000000000037,422.9999999999956,-294.00000000000534,283.99999999999534,279.00000000000705,-1349.9999999999943,188.9999999999947,411.99999999999017,-437.99999999998283,-691.9999999999931,-654.9999999999869,20.999999999993246,43.999999999999595,,-3798.0000000000105
2021.02.16,47.9999999999925,-676.0000000000099,80.00000000001339,-475.9999999999991,-466.9999999999952,-242.00000000000887,-297.9999999999983,442.00000000000904,-297.00000000000284,267.99999999999045,280.00000000000244,-1396.9999999999914,207.00000000000162,459.99999999999375,-370.999999999988,-708.999999999989,-644.999999999996,35.999999999991594,19.00000000000235,,-3737.999999999981
2021.02.16,93.99999999999409,-787.0000000000043,144.0000000000108,-516.0000000000053,-558.9999999999984,-303.0000000000088,-380.999999999998,479.0000000000072,-313.00000000000773,310.9999999999946,304.00000000000426,-1573.0000000000075,217.0000000000005,453.99999999999886,-479.99999999999153,-803.9999999999878,-764.9999999999864,34.99999999999615,53.00000000000304,,-4389.999999999986
2021.02.16,114.99999999999844,-787.0000000000043,133.00000000000534,-588.9999999999986,-526.0000000000042,-253.99999999999866,-351.0000000000013,448.000000000004,-278.00000000000045,262.999999999991,313.00000000000773,-1674.0000000000066,265.99999999998846,581.9999999999936,-411.99999999999017,-842.9999999999893,-781.9999999999965,73.00000000000084,36.0000000000027,,-4266.999999999997
2021.02.16,132.99999999999423,-869.999999999993,160.00000000000458,-579.9999999999983,-600.0000000000006,-331.999999999999,-412.00000000000125,496.00000000000756,-304.9999999999997,308.9999999999926,343.9999999999999,-1746.0000000000093,266.999999999995,497.99999999999847,-522.0000000000002,-885.9999999999957,-843.9999999999941,28.999999999990145,64.99999999999284,,-4796.0000000000155
2021.02.16,141.99999999999767,-936.0000000000035,185.99999999999727,-608.9999999999947,-642.9999999999936,-362.00000000000676,-483.0000000000001,541.9999999999981,-323.0000000000066,365.99999999999966,365.0000000000042,-1856.9999999999993,289.0000000000059,517.9999999999962,-644.0000000000001,-932.9999999999927,-937.9999999999882,23.999999999990695,122.99999999999534,,-5173.0
2021.02.16,168.00000000000148,-1002.000000000014,204.00000000000418,-670.0000000000017,-662.000000000007,-419.00000000000273,-562.0000000000069,564.9999999999933,-316.0000000000052,416.9999999999896,395.0000000000009,-2012.0000000000005,340.00000000000693,465.0000000000043,-798.9999999999942,-996.9999999999999,-1063.999999999993,-32.0000000000098,204.99999999999963,,-5776.000000000034
2021.02.16,169.99999999999238,-1031.000000000004,215.00000000000963,-647.9999999999961,-686.0000000000089,-421.0000000000047,-570.0000000000039,585.0000000000133,-326.0000000000041,420.9999999999936,402.00000000000233,-2010.9999999999957,343.00000000000443,503.000000000009,-805.9999999999956,-998.9999999999952,-1057.9999999999927,-16.0000000000049,198.99999999999363,,-5733.999999999987
2021.02.16,176.99999999999383,-1022.9999999999961,232.00000000000998,-676.0000000000019,-696.999999999992,-418.0000000000073,-583.0000000000002,565.9999999999999,-329.00000000000153,425.99999999999307,387.99999999999943,-2042.0000000000016,310.9999999999946,490.999999999997,-812.999999999997,-1027.9999999999916,-1091.9999999999986,-3.0000000000085514,207.00000000000162,,-5906.000000000006
2021.02.16,175.99999999999838,-1031.000000000004,226.00000000001506,-697.9999999999933,-712.0000000000015,-416.00000000000523,-619.0000000000028,574.9999999999922,-333.0000000000055,461.99999999999574,395.0000000000009,-2080.0000000000127,310.9999999999946,513.0000000000078,-905.0000000000002,-1050.9999999999877,-1147.9999999999961,9.999999999998899,246.00000000000176,,-6079.000000000005
2021.02.16,143.9999999999997,-990.000000000002,184.00000000000637,-731.9999999999993,-673.9999999999968,-377.0000000000051,-592.9999999999991,585.0000000000133,-342.000000000009,462.9999999999912,401.00000000000693,-2082.999999999998,306.9999999999906,557.0000000000075,-906.9999999999911,-1054.9999999999927,-1143.9999999999914,35.999999999991594,232.99999999999432,,-5986.999999999983
2021.02.16,131.99999999999878,-939.0000000000009,156.00000000000057,-656.9999999999965,-617.0000000000009,-340.00000000000693,-550.000000000006,557.0000000000075,-320.00000000000915,433.99999999998994,387.99999999999943,-1926.9999999999925,319.999999999987,567.0000000000064,-845.9999999999912,-957.9999999999984,-1043.9999999999968,32.999999999994145,222.99999999999542,,-5388.000000000019
2021.02.16,136.99999999999824,-957.0000000000078,147.00000000000824,-665.0000000000063,-591.0000000000082,-289.0000000000059,-502.9999999999979,563.0000000000024,-298.0000000000094,385.99999999999744,402.9999999999978,-1955.9999999999889,378.999999999996,697.9999999999986,-746.0000000000023,-947.9999999999933,-1000.9999999999906,75.9999999999983,185.00000000000182,,-4980.000000000013
2021.02.16,141.00000000000225,-876.9999999999944,126.0000000000039,-560.9999999999928,-513.9999999999923,-221.99999999999997,-417.0000000000007,490.0000000000126,-253.0000000000032,306.9999999999906,370.9999999999991,-1728.0000000000086,388.9999999999949,760.9999999999894,-580.999999999987,-811.9999999999976,-833.999999999989,102.99999999999754,132.99999999999423,,-3977.9999999999814
2021.02.16,107.99999999999699,-863.9999999999981,123.00000000000644,-611.0000000000042,-531.9999999999991,-260.00000000000466,-468.00000000000176,526.0000000000042,-292.00000000000335,378.999999999996,364.00000000000875,-1786.0000000000014,344.99999999999534,652.9999999999925,-693.9999999999947,-863.9999999999901,-923.9999999999924,67.9999999999903,182.99999999999983,,-4546.0
2021.02.16,136.99999999999824,-839.9999999999964,154.0000000000097,-594.9999999999989,-540.9999999999915,-253.99999999999866,-496.00000000000756,465.0000000000043,-270.0000000000036,379.9999999999915,328.0000000000061,-1740.000000000009,310.9999999999946,645.999999999991,-720.9999999999939,-856.9999999999993,-941.9999999999931,83.9999999999952,212.99999999999653,,-4538.000000000004
2021.02.16,66.99999999999484,-771.0000000000106,85.00000000000173,-647.0000000000056,-442.9999999999934,-174.00000000000747,-422.00000000000017,499.000000000005,-273.000000000001,364.9999999999931,331.0000000000035,-1735.0000000000136,350.9999999999902,740.9999999999917,-644.9999999999844,-835.9999999999985,-899.9999999999915,109.99999999999899,186.99999999999272,,-4110.000000000034
2021.02.16,65.99999999999939,-653.0000000000147,67.00000000001705,-578.9999999999935,-398.9999999999938,-165.9999999999995,-421.0000000000047,391.000000000008,-243.99999999999977,363.99999999999767,270.99999999999903,-1521.000000000015,269.9999999999925,601.9999999999915,-668.0000000000019,-747.9999999999905,-850.9999999999991,80.99999999999774,222.99999999999542,,-3915.0000000000136
2021.02.16,131.99999999999878,-807.0000000000022,190.00000000000128,-603.9999999999992,-415.0000000000098,-236.00000000000287,-558.9999999999984,441.0000000000025,-204.00000000000418,440.9999999999914,280.00000000000244,-1715.0000000000034,436.9999999999985,638.9999999999895,-818.9999999999919,-782.999999999987,-1014.9999999999864,8.999999999992347,383.0,,-4205.000000000008
2021.02.16,229.00000000000142,-842.0000000000094,312.00000000000114,-542.0000000000016,-495.000000000001,-324.00000000000205,-648.0000000000041,341.99999999999784,-174.00000000000747,451.9999999999969,219.00000000000253,-1668.0000000000064,375.9999999999986,492.0000000000035,-861.999999999985,-785.9999999999872,-1065.9999999999882,-38.0000000000047,439.0000000000005,,-4583.999999999994
2021.02.16,198.99999999999363,-941.0000000000141,251.00000000000122,-460.9999999999985,-381.0000000000091,-292.9999999999988,-629.0000000000018,473.99999999999665,-134.0000000000008,458.9999999999983,322.00000000000006,-1658.9999999999918,665.9999999999889,685.0000000000023,-905.9999999999845,-643.9999999999912,-986.9999999999948,-94.00000000000519,500.9999999999959,,-3572.0000000000136
2021.02.16,185.99999999999727,-839.9999999999964,286.00000000000847,-420.0000000000017,-388.9999999999949,-287.0000000000039,-590.0000000000016,395.000000000012,-147.00000000000824,430.9999999999925,236.00000000000287,-1493.9999999999998,513.9999999999923,557.9999999999918,-770.000000000004,-618.9999999999998,-918.9999999999969,-74.00000000000739,441.99999999999795,,-3501.000000000019
2021.02.16,209.9999999999991,-758.0000000000142,337.0000000000095,-355.000000000004,-439.99999999999596,-312.00000000000114,-570.0000000000039,290.9999999999968,-160.00000000000458,397.99999999999835,143.00000000000423,-1313.999999999993,341.99999999999784,405.9999999999952,-641.999999999987,-601.9999999999897,-846.9999999999942,-65.99999999999939,378.00000000000057,,-3560.999999999985
2021.02.16,264.999999999993,-873.0000000000126,396.00000000001853,-350.9999999999991,-496.99999999999187,-361.0000000000002,-589.0000000000061,320.9999999999935,-147.00000000000824,372.99999999999,177.00000000000495,-1430.0000000000068,411.99999999999017,441.0000000000025,-604.9999999999889,-634.0000000000003,-863.9999999999901,-87.99999999999919,361.9999999999957,,-3692.0000000000155
2021.02.16,302.9999999999977,-859.0000000000098,412.9999999999967,-361.0000000000042,-522.0000000000002,-363.0000000000022,-605.0,249.99999999999466,-128.00000000000588,357.99999999999164,153.99999999999858,-1425.9999999999877,357.99999999999164,415.99999999999415,-615.9999999999943,-659.9999999999966,-887.999999999991,-75.00000000000284,363.99999999999767,,-3887.0000000000314
2021.02.16,263.0000000000021,-797.0000000000033,412.00000000001234,-492.999999999995,-509.00000000000387,-355.0000000000053,-577.0000000000052,249.99999999999466,-155.00000000000514,361.9999999999957,114.00000000000298,-1548.0000000000018,292.9999999999877,357.00000000000733,-553.0000000000035,-754.9999999999955,-951.9999999999982,-64.0000000000085,337.99999999999386,,-4369.000000000029
