date,EURCHF,CHFJPY,EURGBP,GBPJPY,GBPCAD,EURJPY,NZDJPY,AUDNZD,empty,sum
2017.07.31,-78.00000000000028,-26.00000000001046,-16.0000000000049,-28.999999999996362,-130.99999999999224,-122.0000000000141,-58.9999999999975,-72.0000000000054,,-533.0000000000211
2017.07.31,42.999999999993044,-2.0000000000095497,5.999999999994898,-93.99999999999409,-222.99999999999542,32.00000000001069,6.000000000000227,-167.9999999999904,,-399.9999999999906
2017.07.31,87.99999999999919,-8.000000000009777,-21.999999999999797,-171.99999999999704,-384.9999999999909,-86.00000000001273,22.00000000000557,-174.99999999999181,,-737.9999999999974
2017.07.31,85.00000000000173,89.9999999999892,0.999999999995449,-163.99999999998727,-360.0000000000048,31.00000000000591,63.00000000000239,-150.99999999999002,,-404.9999999999874
2017.07.31,78.99999999998464,73.99999999999807,-11.00000000000545,-135.99999999999568,-551.9999999999969,-43.00000000000637,85.99999999999852,-72.99999999998974,,-576.000000000013
2017.07.31,0.9999999999843467,-20.000000000010232,-62.000000000006494,-84.00000000000318,-690.9999999999972,-146.000000000015,117.00000000000443,1.0000000000065512,,-884.0000000000367
2017.07.31,-25.00000000000835,-45.000000000001705,-75.00000000000284,-26.00000000001046,-798.0000000000098,-234.00000000000887,63.00000000000239,62.99999999999084,,-1077.0000000000487
2017.07.31,-195.00000000001182,-1.0000000000047748,-64.0000000000085,33.999999999991815,-886.000000000009,-390.99999999999113,-19.99999999999602,249.00000000001032,,-1274.0000000000193
2017.07.31,-259.0000000000092,-28.000000000005798,-48.99999999999905,171.99999999999704,-794.9999999999901,-360.99999999999,-21.000000000000796,160.99999999998892,,-1180.0000000000089
2017.07.31,-60.000000000015596,37.9999999999967,-35.00000000000725,139.99999999998636,-724.9999999999978,-270.00000000001023,40.00000000000625,38.99999999998904,,-833.0000000000525
2017.07.31,-131.99999999999878,63.00000000000239,-41.000000000002146,139.99999999998636,-741.9999999999982,-310.0000000000023,69.00000000000261,42.999999999993044,,-910.0000000000169
2017.07.31,-146.00000000000168,49.99999999999716,-55.000000000005045,145.99999999998658,-609.9999999999994,-342.00000000001296,9.000000000000341,14.000000000002899,,-934.0000000000321
2017.07.31,-131.99999999999878,12.000000000000455,-46.00000000000159,76.99999999999818,-611.000000000006,-319.9999999999932,16.999999999995907,24.000000000001798,,-979.0000000000032
2017.07.31,-117.00000000001154,118.99999999999977,-21.999999999999797,111.99999999999477,-594.0000000000057,-237.99999999999955,-21.99999999999136,-41.000000000002146,,-803.0000000000156
2017.07.31,-129.00000000000134,118.99999999999977,-26.000000000003798,126.00000000000477,-635.9999999999922,-253.99999999999068,-12.000000000000455,-59.000000000009045,,-870.999999999993
2017.07.31,-116.00000000000499,92.99999999998931,-34.000000000000696,129.99999999999545,-624.0000000000023,-258.0000000000098,-33.00000000000125,-100.0000000000112,,-942.0000000000455
2017.07.31,-117.99999999999588,92.99999999998931,-21.00000000000435,151.9999999999868,-553.0000000000035,-264.00000000001,4.0000000000048885,-93.99999999999409,,-801.0000000000268
