date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURJPY,EURCAD,EURAUD,EURNZD,AUDNZD,empty,sum
2015.11.26,-317.0000000000117,439.99999999999596,-188.00000000001037,-274.9999999999915,-324.9999999999975,17.000000000000348,-367.0000000000062,48.000000000003595,-146.00000000000168,524.0000000000009,-485.0000000000021,202.9999999999976,-531.0000000000059,-619.9999999999983,-427.99999999998397,-1023.9999999999804,296.0000000000074,,-3177.9999999999836
2015.11.26,-371.99999999999454,448.000000000004,-201.99999999999108,-274.0000000000009,-322.00000000000006,-39.00000000000014,-392.00000000000347,-5.000000000010552,-177.99999999998929,527.9999999999916,-494.00000000000557,185.00000000000182,-515.9999999999911,-595.0000000000122,-290.9999999999968,-1083.9999999999961,333.9999999999899,,-3269.0000000000045
2015.11.26,-407.0000000000018,502.9999999999868,-232.99999999999432,-222.99999999999898,-265.0000000000041,-106.00000000000608,-361.0000000000002,24.000000000001798,-188.9999999999947,509.00000000000034,-487.99999999999955,124.99999999999733,-502.00000000000955,-570.0000000000039,-231.99999999998778,-1033.9999999999793,434.000000000001,,-3014.9999999999936
2015.11.26,-489.0000000000061,509.00000000000387,-346.0000000000019,-194.99999999999318,-195.9999999999962,-141.99999999999767,-317.0000000000006,-62.000000000006494,-178.99999999999582,555.9999999999974,-487.0000000000041,131.00000000000333,-649.0000000000009,-615.00000000001,-229.99999999999687,-994.9999999999903,371.99999999999454,,-3334.000000000001
2015.11.26,-435.9999999999919,628.0000000000064,-314.99999999999864,-254.0000000000049,-180.0000000000024,-107.00000000000153,-290.9999999999968,87.99999999999919,-134.99999999999625,578.9999999999935,-466.9999999999952,143.9999999999997,-664.0000000000157,-619.000000000014,-329.00000000000153,-1010.9999999999841,306.9999999999906,,-3062.0000000000136
2015.11.26,-473.99999999999665,665.9999999999889,-375.9999999999986,-322.9999999999933,-265.99999999998846,-107.00000000000153,-338.00000000000495,29.999999999996696,-180.0000000000024,614.9999999999949,-546.9999999999975,163.00000000000205,-795.9999999999923,-733.0000000000059,-407.99999999998613,-1217.9999999999857,364.9999999999931,,-3926.9999999999777
2015.11.26,-431.0000000000036,797.9999999999876,-293.0000000000099,-302.99999999999727,-236.99999999999832,-90.99999999999665,-322.00000000000006,255.00000000000523,-174.99999999999181,617.999999999995,-509.00000000000387,167.00000000000603,-691.0000000000025,-646.0000000000132,-312.9999999999855,-1050.9999999999798,265.99999999998846,,-2957.9999999999995
2015.11.26,-445.99999999999085,889.0000000000065,-293.0000000000099,-239.00000000000432,-194.0000000000053,-126.99999999999933,-231.99999999999886,327.99999999999494,-192.99999999999872,557.9999999999927,-514.0000000000033,112.000000000001,-628.0000000000143,-626.0000000000155,-225.99999999999287,-865.999999999989,296.0000000000074,,-2401.0000000000196
2015.11.26,-451.0000000000014,905.9999999999845,-314.99999999999864,-266.9999999999959,-214.00000000000307,-187.00000000000384,-179.00000000000693,327.99999999999494,-161.99999999999548,477.00000000000387,-526.9999999999997,-27.999999999994696,-682.0000000000164,-687.9999999999998,-186.99999999998164,-735.9999999999811,217.0000000000005,,-2694.999999999995
2015.11.26,-527.9999999999951,872.0000000000061,-329.00000000000153,-275.99999999999625,-253.99999999999866,-158.99999999999804,-182.00000000000438,191.99999999999218,-262.999999999991,677.9999999999973,-605.9999999999955,139.00000000000023,-691.0000000000025,-693.0000000000102,-232.99999999999432,-740.9999999999917,190.00000000000128,,-2883.9999999999823
2015.11.26,-517.0000000000119,862.9999999999916,-296.9999999999917,-277.9999999999916,-258.0000000000027,-121.99999999999989,-170.99999999999892,188.9999999999947,-275.000000000003,742.999999999995,-582.0000000000048,212.99999999999653,-659.9999999999966,-659.0000000000095,-200.99999999998454,-685.9999999999866,215.99999999999397,,-2482.0000000000095
2015.11.26,-524.9999999999977,858.9999999999875,-293.99999999999426,-268.99999999999125,-255.99999999998957,-109.00000000000354,-165.9999999999995,151.9999999999966,-269.00000000000813,692.9999999999978,-580.0000000000027,187.00000000000384,-662.0000000000061,-646.0000000000132,-224.000000000002,-681.9999999999826,198.99999999999363,,-2592.0000000000114
2015.11.26,-459.0000000000094,771.9999999999949,-235.99999999999176,-281.9999999999965,-292.00000000000335,-90.99999999999665,-175.99999999999838,209.9999999999991,-256.99999999999613,676.0000000000019,-577.0000000000052,180.0000000000024,-614.0000000000043,-636.9999999999986,-175.99999999999838,-641.999999999987,175.99999999999838,,-2424.999999999989
2015.11.26,-557.0000000000075,663.999999999998,-279.99999999999136,-268.99999999999125,-248.00000000000378,-84.0000000000063,-178.00000000000037,-22.0000000000109,-286.99999999999284,676.0000000000019,-631.9999999999992,185.99999999999727,-645.0000000000102,-679.0000000000074,-248.99999999998812,-726.9999999999887,165.9999999999995,,-3165.0000000000014
2015.11.26,-564.9999999999933,661.0000000000005,-285.00000000000193,-284.9999999999966,-276.9999999999939,-70.0000000000034,-200.00000000000017,-80.99999999999774,-313.99999999999204,753.0000000000001,-648.9999999999995,258.9999999999981,-662.0000000000061,-719.000000000003,-322.00000000000006,-759.999999999983,171.99999999999437,,-3343.9999999999773
2015.11.26,-550.000000000006,564.9999999999933,-238.99999999998923,-274.0000000000009,-252.0000000000078,-99.00000000000463,-172.00000000000549,-177.00000000000495,-341.99999999999784,768.0000000000007,-612.9999999999969,248.00000000000378,-592.000000000013,-597.0000000000031,-170.99999999998784,-602.999999999998,185.99999999999727,,-2914.000000000021
2015.11.26,-519.0000000000028,506.0000000000064,-221.00000000000452,-280.00000000000114,-252.0000000000078,-58.99999999999794,-180.99999999999784,-197.00000000000273,-326.9999999999884,724.9999999999943,-583.9999999999957,258.0000000000027,-588.9999999999986,-577.0000000000052,-203.99999999998198,-615.9999999999943,151.9999999999966,,-2964.999999999979
2015.11.26,-517.9999999999962,472.00000000000574,-208.99999999999253,-310.99999999999284,-234.00000000000088,-67.00000000000594,-204.00000000000418,-234.00000000000088,-326.9999999999884,700.0000000000028,-578.0000000000007,212.99999999999653,-610.0000000000136,-556.0000000000009,-211.99999999998997,-610.9999999999837,146.00000000000168,,-3139.9999999999636
2015.11.26,-514.9999999999987,470.9999999999992,-221.99999999998886,-295.0000000000017,-303.9999999999932,-68.00000000000139,-202.9999999999976,-198.00000000000927,-313.99999999999204,703.9999999999935,-614.0000000000034,214.99999999999852,-599.9999999999943,-624.0000000000023,-227.99999999998377,-670.9999999999993,171.99999999999437,,-3293.99999999998
2015.11.26,-512.0000000000014,417.0000000000007,-212.99999999999653,-277.9999999999916,-357.00000000000733,-77.00000000000485,-192.00000000000327,-259.0000000000092,-329.00000000000153,754.0000000000049,-651.999999999997,236.99999999999832,-578.000000000003,-690.9999999999972,-184.99999999999073,-652.9999999999925,146.00000000000168,,-3421.999999999991
2015.11.26,-578.0000000000118,431.0000000000036,-263.99999999999756,-286.00000000000136,-313.00000000000773,-56.99999999999594,-177.00000000000495,-304.9999999999997,-333.9999999999899,777.000000000001,-638.0000000000052,289.0000000000059,-625.0,-669.0000000000085,-289.9999999999903,-652.9999999999925,96.99999999999153,,-3595.000000000004
2015.11.26,-619.9999999999983,478.999999999985,-314.99999999999864,-251.99999999999534,-282.0000000000045,-36.0000000000027,-170.99999999999892,-391.000000000008,-353.99999999998766,786.9999999999919,-673.0000000000014,336.00000000000296,-652.0000000000152,-750.0000000000063,-376.9999999999829,-756.9999999999854,89.99999999999008,,-3938.0000000000155
2015.11.26,-547.999999999993,533.99999999999,-313.99999999999204,-236.99999999999477,-279.99999999999136,-34.000000000000696,-170.00000000000347,-229.00000000001253,-245.99999999999068,698.9999999999981,-636.0000000000032,307.99999999999716,-657.0000000000107,-739.0000000000008,-420.9999999999825,-727.9999999999953,46.999999999997044,,-3650.999999999988
2015.11.26,-544.0000000000111,594.0000000000057,-299.99999999998914,-245.00000000000455,-387.99999999998835,9.00000000000345,-175.00000000000293,-153.00000000000313,-252.99999999999213,655.0000000000011,-651.999999999997,314.0000000000032,-646.000000000015,-835.000000000008,-479.99999999999153,-738.9999999999785,11.00000000000545,,-3826.9999999999627
2015.11.26,-524.9999999999977,577.9999999999897,-323.0000000000066,-251.00000000000477,-398.9999999999938,43.999999999999595,-195.00000000000074,-94.00000000001629,-214.00000000000307,637.999999999991,-683.9999999999957,324.9999999999975,-665.9999999999968,-890.9999999999974,-593.9999999999834,-811.9999999999905,-42.999999999993044,,-4106.000000000002
2015.11.26,-530.0000000000082,692.9999999999881,-322.00000000000006,-240.99999999999966,-391.000000000008,-4.000000000004,-172.00000000000549,-19.00000000001345,-218.99999999999142,683.9999999999975,-683.9999999999957,304.00000000000426,-679.000000000002,-882.000000000005,-523.9999999999911,-771.9999999999949,43.999999999999595,,-3714.000000000029
2015.11.26,-500.00000000001154,753.0000000000036,-316.0000000000052,-251.00000000000477,-392.9999999999989,-4.999999999999449,-167.00000000000603,68.00000000000139,-202.9999999999976,703.9999999999935,-665.0000000000044,312.00000000000114,-682.0000000000164,-873.0000000000126,-456.9999999999963,-754.9999999999945,72.99999999998974,,-3357.0000000000587
2015.11.26,-485.0000000000021,741.9999999999982,-312.00000000000114,-266.9999999999959,-380.00000000000256,-17.000000000000348,-189.00000000000583,83.9999999999952,-173.00000000000094,731.9999999999993,-641.9999999999982,285.9999999999974,-688.999999999993,-853.9999999999992,-432.9999999999945,-803.9999999999825,86.0000000000083,,-3314.999999999978
2015.11.26,-469.0000000000083,710.999999999995,-316.99999999998954,-251.00000000000477,-377.0000000000051,-14.999999999998348,-187.9999999999993,80.99999999999774,-157.00000000000713,700.0000000000028,-627.9999999999952,282.0000000000045,-679.000000000002,-863.9999999999981,-438.9999999999894,-797.9999999999876,109.00000000000354,,-3298.9999999999814
2015.11.26,-456.9999999999963,651.0000000000016,-312.00000000000114,-254.99999999999545,-377.0000000000051,-33.000000000005244,-187.00000000000384,19.999999999997797,-156.00000000000057,715.0000000000034,-621.0000000000049,268.0000000000016,-686.000000000007,-853.0000000000149,-443.99999999999994,-800.9999999999851,99.99999999998899,,-3428.000000000026
2015.11.26,-458.00000000000284,685.0000000000023,-313.00000000000773,-253.0000000000001,-397.0000000000029,-34.000000000000696,-168.99999999999693,49.99999999999449,-150.00000000000568,685.0000000000023,-631.0000000000038,258.9999999999981,-680.0000000000068,-879.0000000000075,-442.9999999999934,-797.9999999999876,116.99999999998934,,-3409.000000000029
2015.11.26,-463.9999999999977,672.9999999999902,-313.99999999999204,-234.99999999999943,-397.0000000000029,-48.000000000003595,-165.9999999999995,51.99999999998539,-170.00000000000347,655.0000000000011,-622.9999999999958,231.0000000000034,-658.0000000000155,-877.0000000000166,-441.0000000000025,-719.9999999999873,56.99999999999594,,-3445.0000000000405
