date,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2019.07.01,-17.999999999984695,41.000000000002146,41.000000000002146,-87.99999999999919,-53.00000000000304,324.9999999999975,-21.99999999999136,231.99999999999886,-236.00000000000287,212.00000000000108,-80.99999999999774,-377.00000000000955,-1.999999999990898,-147.00000000000824,299.0000000000066,63.000000000013046,-215.99999999999397,-290.9999999999968,-253.0000000000001,-96.00000000000719,-39.00000000000014,,-705.9999999999644
2019.07.01,-28.999999999990145,18.0000000000069,29.999999999996696,-107.99999999999699,-53.999999999998494,286.99999999999284,-38.99999999998727,209.00000000000364,-233.00000000000543,187.9999999999993,-7.0000000000014495,-348.0000000000132,-34.99999999998504,-214.00000000000307,322.00000000000273,43.999999999999595,-220.99999999998232,-268.99999999999125,-248.99999999999523,-117.00000000000044,-36.0000000000027,,-860.9999999999513
2019.07.01,4.000000000004,7.0000000000014495,38.0000000000047,-85.00000000000173,-41.9999999999976,353.0000000000033,-137.00000000000045,264.0000000000087,-258.9999999999981,223.00000000000654,26.000000000003798,-570.0000000000216,-23.999999999979593,-148.00000000001478,513.0000000000052,19.999999999997797,-153.9999999999875,-411.9999999999919,-341.99999999999875,-99.00000000000463,-32.999999999994145,,-856.9999999999554
2019.07.01,-38.0000000000047,-11.00000000000545,58.99999999998684,-97.00000000000264,-60.99999999999994,414.9999999999876,-244.99999999999034,269.00000000000813,-284.0000000000065,253.0000000000032,7.0000000000014495,-771.000000000015,58.000000000002494,-120.00000000000898,668.0000000000064,-28.999999999990145,-157.99999999999147,-494.99999999999034,-441.0000000000025,-131.00000000000333,-71.99999999999429,,-1224.0000000000095
2019.07.01,-31.999999999987594,4.000000000004,58.000000000002494,-56.99999999999594,-63.99999999999739,417.99999999998505,-125.99999999999056,278.00000000000045,-251.99999999999667,262.00000000000665,7.9999999999968985,-622.0000000000141,45.000000000006146,-31.000000000003247,525.9999999999962,-8.000000000008,-86.99999999999264,-412.9999999999967,-371.9999999999999,-78.00000000000028,-73.99999999999629,,-616.9999999999815
2019.07.01,18.0000000000069,73.00000000001194,95.999999999985,-20.999999999993246,-58.000000000002494,418.9999999999916,-83.99999999998897,287.0000000000039,-243.00000000000432,282.0000000000045,-16.0000000000049,-569.0000000000168,29.00000000001235,2.999999999997449,448.0000000000075,39.999999999995595,-100.99999999999554,-390.00000000000057,-363.9999999999901,-56.0000000000005,-92.00000000000318,,-298.999999999984
2019.07.01,1.0000000000065512,55.000000000005045,73.99999999999629,26.999999999999247,-61.999999999995396,348.9999999999993,0.0,243.99999999999977,-148.99999999999915,241.00000000000233,-11.00000000000545,-386.0000000000241,24.000000000001798,146.00000000000168,290.00000000000625,36.0000000000138,38.0000000000047,-283.00000000000125,-263.9999999999958,19.00000000000235,-85.00000000000173,,304.00000000001626
2019.07.01,68.00000000000139,134.00000000001188,124.99999999999733,119.99999999999788,41.9999999999976,370.999999999988,56.000000000011596,269.00000000000813,-104.00000000000409,185.00000000000182,-29.000000000001247,-341.0000000000082,3.0000000000196536,290.9999999999968,225.00000000000853,83.9999999999952,138.0000000000159,-266.9999999999959,-164.99999999999204,107.00000000000153,17.000000000000348,,1329.0000000000525
2019.07.01,51.000000000001044,141.99999999999767,104.99999999999955,134.0000000000008,102.00000000000209,482.999999999989,108.00000000000409,341.0000000000024,-143.9999999999997,175.99999999999838,-43.999999999999595,-402.00000000001523,0.0,360.0000000000048,254.0000000000049,117.00000000001154,166.00000000002169,-306.99999999998795,-122.99999999999045,142.99999999999312,109.00000000000354,,1771.0000000000416
2019.07.01,-4.000000000004,158.99999999999804,137.9999999999937,175.99999999999838,123.00000000000644,524.9999999999977,225.00000000000853,312.00000000000114,-95.00000000000064,148.0000000000037,-95.00000000000064,-301.00000000001614,113.00000000000753,539.0000000000006,94.0000000000083,103.00000000000864,234.00000000000088,-189.99999999999773,-15.999999999991132,173.00000000000094,116.00000000000499,,2477.0000000000296
