,name,direction
0,USDCHF,B
1,GBPUSD,S
2,EURUSD,S
3,USDCAD,S
4,AUDUSD,B
5,EURCHF,B
6,CADCHF,B
7,AUDCHF,B
8,NZDCHF,B
9,GBPCAD,S
10,GBPAUD,S
11,EURCAD,S
12,EURAUD,S
13,EURNZD,S
14,AUDJPY,B
