date,ignore,open,high,low,close,volume
2017.06.05,00:00,0.68623,0.68713,0.68551,0.68685,154
2017.06.05,00:30,0.68667,0.68706,0.68639,0.68667,194
2017.06.05,01:00,0.687,0.68773,0.68619,0.68742,1029
2017.06.05,01:30,0.68741,0.68764,0.68694,0.68694,1122
2017.06.05,02:00,0.687,0.68759,0.687,0.68728,370
2017.06.05,02:30,0.68727,0.68749,0.6868,0.68701,370
2017.06.05,03:00,0.68701,0.68791,0.68699,0.68785,756
2017.06.05,03:30,0.68783,0.6879,0.68753,0.68766,522
2017.06.05,04:00,0.68764,0.68824,0.68752,0.68824,575
2017.06.05,04:30,0.68822,0.68824,0.68714,0.68744,633
2017.06.05,05:00,0.68741,0.68741,0.68699,0.68712,493
2017.06.05,05:30,0.68712,0.68713,0.6863,0.68632,591
2017.06.05,06:00,0.68632,0.6867,0.68618,0.6865,556
2017.06.05,06:30,0.68649,0.68654,0.68622,0.68644,474
2017.06.05,07:00,0.68643,0.68643,0.6856,0.6857,327
2017.06.05,07:30,0.6857,0.68624,0.68559,0.68616,501
2017.06.05,08:00,0.68612,0.6864,0.68601,0.68619,503
2017.06.05,08:30,0.68622,0.6868,0.68596,0.68672,492
2017.06.05,09:00,0.68673,0.68685,0.68601,0.68625,816
2017.06.05,09:30,0.68629,0.68702,0.686,0.68671,733
2017.06.05,10:00,0.68672,0.68702,0.68659,0.68661,970
2017.06.05,10:30,0.68661,0.68742,0.6866,0.68724,809
2017.06.05,11:00,0.68725,0.6875,0.68697,0.68739,696
2017.06.05,11:30,0.6874,0.68801,0.68702,0.68712,882
2017.06.05,12:00,0.6871,0.68803,0.68709,0.68798,819
2017.06.05,12:30,0.68796,0.6882,0.68748,0.68764,664
2017.06.05,13:00,0.68757,0.6887,0.68749,0.68831,801
2017.06.05,13:30,0.68829,0.68831,0.68754,0.68804,961
2017.06.05,14:00,0.68802,0.68848,0.68791,0.68804,665
2017.06.05,14:30,0.68804,0.68838,0.68783,0.68815,699
2017.06.05,15:00,0.68814,0.68852,0.68808,0.68835,770
2017.06.05,15:30,0.68839,0.68878,0.6883,0.68845,752
2017.06.05,16:00,0.68844,0.68871,0.68834,0.68845,787
2017.06.05,16:30,0.68848,0.68906,0.68825,0.68832,808
2017.06.05,17:00,0.68839,0.68908,0.68839,0.68879,1107
2017.06.05,17:30,0.68882,0.68899,0.68831,0.68859,1040
2017.06.05,18:00,0.68858,0.68898,0.68854,0.68873,761
2017.06.05,18:30,0.68875,0.68945,0.68875,0.68933,716
2017.06.05,19:00,0.68932,0.68962,0.68917,0.68953,561
2017.06.05,19:30,0.68954,0.68958,0.68921,0.6893,447
2017.06.05,20:00,0.68928,0.68963,0.68911,0.68924,570
2017.06.05,20:30,0.68924,0.68959,0.68919,0.68926,469
2017.06.05,21:00,0.68926,0.68934,0.68878,0.68903,423
2017.06.05,21:30,0.68901,0.68919,0.68875,0.68903,562
2017.06.05,22:00,0.68901,0.68921,0.68871,0.68917,320
2017.06.05,22:30,0.68919,0.68919,0.68887,0.68895,309
2017.06.05,23:00,0.68903,0.68906,0.6885,0.68872,311
2017.06.05,23:30,0.68872,0.68872,0.68782,0.68782,408
2017.06.06,00:00,0.68772,0.68829,0.6876,0.68812,275
2017.06.06,00:30,0.68821,0.68858,0.68778,0.68828,908
2017.06.06,01:00,0.68833,0.6887,0.68831,0.68834,388
2017.06.06,01:30,0.6884,0.68861,0.6881,0.68821,290
2017.06.06,02:00,0.68821,0.68829,0.68775,0.68779,368
2017.06.06,02:30,0.6878,0.68799,0.68763,0.68776,319
2017.06.06,03:00,0.68775,0.68819,0.68751,0.68758,531
2017.06.06,03:30,0.68757,0.68759,0.68703,0.68733,627
2017.06.06,04:00,0.68732,0.68793,0.68732,0.68754,754
2017.06.06,04:30,0.68752,0.68763,0.68684,0.68739,978
2017.06.06,05:00,0.68739,0.68818,0.68732,0.68799,752
2017.06.06,05:30,0.68796,0.68899,0.6879,0.68857,604
2017.06.06,06:00,0.6886,0.6886,0.68823,0.68838,408
2017.06.06,06:30,0.6884,0.6886,0.68839,0.68847,424
2017.06.06,07:00,0.68848,0.68926,0.68847,0.68885,481
2017.06.06,07:30,0.68891,0.69019,0.68883,0.68969,988
2017.06.06,08:00,0.68968,0.69028,0.68939,0.69018,559
2017.06.06,08:30,0.69018,0.69022,0.68927,0.68994,573
2017.06.06,09:00,0.69,0.69085,0.68962,0.69053,1094
2017.06.06,09:30,0.69053,0.69064,0.68976,0.6899,1249
2017.06.06,10:00,0.68991,0.69162,0.68989,0.69124,1271
2017.06.06,10:30,0.69125,0.69131,0.69021,0.69123,1006
2017.06.06,11:00,0.69123,0.69184,0.69117,0.69169,790
2017.06.06,11:30,0.6917,0.69185,0.6908,0.69156,849
2017.06.06,12:00,0.69155,0.69179,0.69135,0.69153,739
2017.06.06,12:30,0.69152,0.69209,0.69104,0.6917,759
2017.06.06,13:00,0.69169,0.69237,0.6913,0.69237,714
2017.06.06,13:30,0.69238,0.69286,0.69224,0.6928,683
2017.06.06,14:00,0.6928,0.69294,0.69201,0.69229,805
2017.06.06,14:30,0.69228,0.69234,0.69131,0.69193,1143
2017.06.06,15:00,0.69192,0.69195,0.69101,0.6918,868
2017.06.06,15:30,0.69188,0.69319,0.69146,0.69289,1104
2017.06.06,16:00,0.69288,0.693,0.6921,0.69228,1053
2017.06.06,16:30,0.6923,0.69277,0.69194,0.69249,1236
2017.06.06,17:00,0.69243,0.69298,0.69146,0.6918,1199
2017.06.06,17:30,0.69179,0.69391,0.69159,0.69361,1430
2017.06.06,18:00,0.69358,0.69387,0.69284,0.69312,1174
2017.06.06,18:30,0.69316,0.69371,0.69302,0.69313,939
2017.06.06,19:00,0.69312,0.69315,0.6922,0.6922,753
2017.06.06,19:30,0.69226,0.69229,0.69142,0.69159,589
2017.06.06,20:00,0.69157,0.692,0.69119,0.69161,917
2017.06.06,20:30,0.6916,0.69201,0.69146,0.69189,701
2017.06.06,21:00,0.69188,0.6921,0.69141,0.69148,631
2017.06.06,21:30,0.69149,0.6916,0.69114,0.69151,907
2017.06.06,22:00,0.69149,0.6915,0.69067,0.69112,431
2017.06.06,22:30,0.69109,0.69122,0.69081,0.69094,434
2017.06.06,23:00,0.69094,0.69158,0.69059,0.69112,287
2017.06.06,23:30,0.69104,0.69111,0.69034,0.69035,397
2017.06.07,00:00,0.6902,0.69079,0.69001,0.6902,394
2017.06.07,00:30,0.69017,0.69072,0.69001,0.69039,566
2017.06.07,01:00,0.69042,0.69121,0.69042,0.69118,321
2017.06.07,01:30,0.69118,0.69159,0.69077,0.69077,307
2017.06.07,02:00,0.69081,0.69099,0.69044,0.69049,254
2017.06.07,02:30,0.69048,0.6909,0.69034,0.69074,349
2017.06.07,03:00,0.69074,0.69085,0.69009,0.6902,672
2017.06.07,03:30,0.69022,0.69044,0.68991,0.69007,507
2017.06.07,04:00,0.69007,0.69155,0.69007,0.69144,617
2017.06.07,04:30,0.69142,0.69217,0.6904,0.69119,1226
2017.06.07,05:00,0.69115,0.69169,0.69087,0.69156,610
2017.06.07,05:30,0.69157,0.69159,0.69102,0.6912,422
2017.06.07,06:00,0.69118,0.69143,0.69103,0.69131,311
2017.06.07,06:30,0.69129,0.69129,0.69043,0.69059,420
2017.06.07,07:00,0.69054,0.69078,0.69033,0.69046,500
2017.06.07,07:30,0.69039,0.69069,0.69031,0.69051,383
2017.06.07,08:00,0.69059,0.69089,0.69043,0.69083,354
2017.06.07,08:30,0.69082,0.6913,0.69069,0.69119,443
2017.06.07,09:00,0.69119,0.69178,0.69088,0.69173,943
2017.06.07,09:30,0.69171,0.69193,0.69151,0.69186,345
2017.06.07,10:00,0.69307,0.69409,0.693,0.69323,957
2017.06.07,10:30,0.6932,0.69334,0.6922,0.69295,1178
2017.06.07,11:00,0.69295,0.69316,0.69237,0.69315,821
2017.06.07,11:30,0.69314,0.69339,0.69298,0.69321,860
2017.06.07,12:00,0.6932,0.69329,0.69246,0.6926,924
2017.06.07,12:30,0.69261,0.69353,0.6924,0.69341,906
2017.06.07,13:00,0.69342,0.69537,0.69318,0.69495,1931
2017.06.07,13:30,0.69494,0.69578,0.69424,0.69549,1548
2017.06.07,14:00,0.69549,0.69585,0.69532,0.69584,735
2017.06.07,14:30,0.69581,0.69587,0.69502,0.69515,895
2017.06.07,15:00,0.69518,0.69524,0.69462,0.69487,892
2017.06.07,15:30,0.6948,0.69489,0.69416,0.69462,895
2017.06.07,16:00,0.69464,0.69468,0.69383,0.69414,1164
2017.06.07,16:30,0.69412,0.69463,0.69268,0.69279,1912
2017.06.07,17:00,0.69278,0.69389,0.69265,0.69372,1209
2017.06.07,17:30,0.69367,0.69374,0.6927,0.69354,1621
2017.06.07,18:00,0.69353,0.69398,0.69332,0.69376,1055
2017.06.07,18:30,0.69375,0.6948,0.6937,0.69458,1083
2017.06.07,19:00,0.69457,0.69517,0.6945,0.69458,1271
