names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,50,"['AUDNZD', 'NZDCAD', 'EURCAD', 'CADCHF']",80.0,0.2622841717106422,S
EURUSD,30,['USDCHF'],100.0,0.3102713698074109,S
USDJPY,15,['USDCHF'],80.0,-0.5016032301032304,B
AUDUSD,15,"['AUDJPY', 'GBPCAD', 'USDCAD']",80.0,0.12299999999999998,S
NZDUSD,30,"['EURGBP', 'AUDNZD']",80.0,0.5370476190476192,S
GBPCHF,15,['AUDNZD'],100.0,0.6674978354978357,S
EURCHF,20,['AUDNZD'],80.0,0.7370835275835275,S
CHFJPY,20,['AUDCAD'],80.0,0.6657783001312413,S
CADCHF,30,"['USDJPY', 'AUDJPY', 'AUDCHF']",80.0,0.8748873348873348,S
GBPJPY,10,['CADCHF'],80.0,0.21719047619047607,S
GBPCAD,10,"['GBPCAD', 'EURCHF']",80.0,1.0,S
EURJPY,10,['EURCAD'],80.0,0.5246190476190479,S
EURCAD,30,"['USDJPY', 'USDCAD', 'EURJPY', 'EURCHF', 'GBPJPY']",100.0,-0.4685714285714285,B
EURAUD,15,['GBPCAD'],80.0,0.3303363303363303,S
CADJPY,50,"['AUDJPY', 'AUDCHF', 'NZDCHF', 'NZDJPY', 'NZDUSD', 'EURNZD', 'EURCHF', 'USDCHF', 'GBPCHF']",100.0,-0.4761666666666667,B
NZDJPY,50,"['EURGBP', 'EURUSD', 'EURJPY', 'GBPJPY']",100.0,-0.31380158730158725,B
AUDCAD,20,"['AUDCAD', 'AUDJPY', 'GBPCAD', 'USDCAD']",80.0,-0.20242424242424242,B
NZDCAD,10,['EURCAD'],80.0,0.992,S
AUDNZD,15,"['EURUSD', 'USDJPY', 'EURCAD', 'USDCAD']",80.0,0.4133333333333333,S
