date,USDCHF,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.01.07,136.99999999999824,-326.0000000000041,-374.00000000000944,-228.00000000000597,-140.0000000000068,-99.00000000000463,-186.0000000000195,-194.99999999999318,-83.9999999999952,-75.9999999999934,-170.99999999998784,-52.00000000000671,78.00000000000028,-69.00000000000794,-121.00000000000932,-135.00000000000512,74.00000000000739,-41.000000000002146,-268.0000000000016,,-2276.0000000000473
2019.01.07,145.00000000000622,-286.99999999999284,-240.0000000000091,-211.00000000000563,-105.00000000001064,-60.000000000015596,-151.00000000001222,-217.9999999999893,-76.99999999999375,-97.99999999998477,-136.99999999998712,-84.99999999999375,72.0000000000054,-42.0000000000087,-33.00000000000125,-100.00000000000853,72.0000000000054,12.000000000000899,-282.0000000000045,,-1824.9999999999995
2019.01.07,156.00000000000057,-279.00000000000705,-344.99999999999886,-207.00000000000162,-110.00000000001009,-83.00000000001084,-148.99999999999915,-204.9999999999983,-70.99999999999883,-85.99999999998431,-167.9999999999904,-60.000000000002274,75.00000000000284,-70.99999999999883,-107.00000000001353,-152.00000000000102,60.00000000000449,-4.000000000004,-261.0000000000001,,-2067.0000000000114
2019.01.07,140.0000000000068,-306.00000000000625,-332.00000000000784,-194.0000000000053,-94.00000000000519,-80.00000000001339,-156.00000000000057,-202.99999999998875,-73.99999999999629,-62.99999999998818,-165.9999999999995,-58.9999999999975,36.999999999998145,-101.00000000001774,-104.00000000001342,-187.00000000001182,11.00000000000545,19.999999999997797,-272.00000000000557,,-2183.000000000049
2019.01.07,158.0000000000026,-310.9999999999946,-316.0000000000025,-210.00000000001017,-114.00000000000298,-52.000000000007596,-124.00000000001299,-200.9999999999934,-56.99999999999594,-46.999999999997044,-176.99999999998272,-40.00000000000625,19.999999999997797,-70.99999999999883,-95.00000000001307,-182.00000000000216,65.00000000000395,-7.0000000000014495,-300.00000000001137,,-2061.000000000029
2019.01.07,87.00000000000374,-258.0000000000027,-403.0000000000058,-206.00000000000617,-124.00000000000189,-92.00000000000318,-131.99999999999878,-118.99999999999977,-91.99999999999208,24.00000000000091,-177.99999999998929,97.99999999999898,-42.999999999993044,-43.999999999999595,-169.00000000001114,-218.00000000000352,21.999999999999797,-34.000000000000696,-313.00000000000773,,-2194.000000000012
2019.01.07,96.00000000000719,-429.00000000001273,-317.99999999999784,-251.00000000000122,-118.00000000000699,-100.0000000000112,-230.00000000001907,-160.99999999998715,-105.99999999999498,-43.99999999998272,-156.00000000000057,-114.00000000000432,17.000000000000348,-114.99999999999844,-93.00000000000352,-170.0000000000017,-7.0000000000014495,9.999999999998899,-303.0000000000088,,-2592.000000000026
2019.01.07,202.0000000000022,-439.99999999999596,-426.00000000000193,-265.99999999999955,-186.00000000000838,-42.0000000000087,-235.00000000000742,-191.99999999999307,-68.00000000000139,22.999999999996135,-161.99999999999548,-94.99999999999886,137.9999999999937,-168.99999999999693,-132.000000000005,-168.00000000000637,80.00000000000229,-40.00000000000669,-302.0000000000023,,-2480.0000000000337
2019.01.07,170.99999999999892,-425.99999999999307,-361.0000000000042,-276.00000000000955,-202.0000000000022,93.99999999999409,-205.00000000001074,-268.99999999999125,-46.999999999997044,67.00000000000728,-60.99999999999994,-117.00000000000443,134.00000000001188,-90.99999999999665,-101.0000000000133,-66.0000000000025,109.99999999999899,-114.00000000000298,-236.00000000001398,,-1996.000000000031
2019.01.07,189.00000000000583,-517.0000000000119,-353.9999999999992,-265.99999999999955,-243.99999999999977,158.99999999999804,-204.00000000000418,-284.9999999999966,-24.000000000001798,72.00000000000273,-99.99999999998899,-219.99999999999886,232.99999999999432,-256.99999999999613,-146.0000000000008,-38.000000000010914,148.0000000000037,-204.00000000000418,-171.00000000001003,,-2229.000000000018
2019.01.07,341.0000000000024,-506.0000000000064,-373.00000000000466,-239.0000000000003,-229.00000000000142,48.000000000003595,-147.00000000000824,-353.9999999999992,95.00000000000064,-151.9999999999868,-436.9999999999985,-212.99999999999386,388.9999999999949,-395.99999999999636,-166.00000000001103,-48.00000000000182,70.99999999999883,-202.0000000000022,-120.00000000000898,,-2638.0000000000196
2019.01.07,308.00000000000824,-490.999999999997,-347.999999999999,-184.00000000000637,-193.00000000000983,164.99999999999292,-135.00000000001845,-356.9999999999993,43.00000000000415,-2.999999999985903,-274.9999999999808,-164.00000000000148,300.00000000001137,-412.9999999999967,-135.00000000000512,-57.00000000000216,29.000000000001247,-139.00000000000023,-92.00000000000318,,-2140.9999999999877
2019.01.07,319.0000000000026,-455.0000000000054,-313.0000000000024,-148.0000000000037,-190.00000000000128,280.9999999999979,-110.00000000001009,-477.99999999999443,85.00000000000173,-22.999999999996135,-68.99999999998573,-310.99999999999284,304.9999999999997,-416.00000000001637,-75.00000000000284,-42.00000000000159,9.00000000000345,-124.99999999999733,-90.99999999999665,,-1847.0000000000016
2019.01.07,326.9999999999995,-441.0000000000025,-164.00000000000148,-142.00000000000878,-173.00000000000094,226.99999999999943,-120.00000000000898,-518.0000000000007,95.00000000000064,-165.99999999999682,-190.99999999998562,-361.0000000000042,385.99999999999744,-445.0000000000065,-28.000000000005798,3.9999999999906777,29.000000000001247,-148.0000000000037,-127.00000000001043,,-1956.0000000000477
2019.01.07,360.0000000000048,-480.00000000001376,-173.00000000000182,-135.00000000000733,-175.00000000000293,194.99999999998963,-60.000000000015596,-573.9999999999981,123.00000000000644,-254.99999999999545,-278.9999999999848,-358.0000000000041,351.99999999999676,-452.00000000000796,-16.000000000005343,36.99999999999193,1.0000000000065512,-138.00000000000477,-53.999999999998494,,-2081.0000000000446
2019.01.07,395.0000000000009,-496.00000000000756,-219.0000000000083,-207.00000000000162,-225.00000000000853,154.99999999999403,-49.00000000001015,-579.9999999999983,119.99999999999788,-251.99999999998113,-341.99999999999784,-364.0000000000043,336.00000000000296,-465.0000000000043,-31.00000000000591,-6.000000000000227,-2.000000000002,-151.00000000000114,-134.00000000001188,,-2517.0000000000464
2019.01.07,426.9999999999996,-512.0000000000014,-264.00000000001,-217.0000000000005,-234.00000000000088,231.0000000000034,-35.00000000000725,-564.9999999999977,104.00000000000409,-187.99999999998818,-220.99999999998232,-349.00000000000375,236.99999999999832,-331.0000000000146,-9.000000000000341,18.000000000000682,36.0000000000027,-163.99999999999747,-121.99999999999989,,-2157.9999999999955
2019.01.07,434.000000000001,-565.9999999999999,-282.0000000000107,-261.0000000000001,-258.0000000000027,229.99999999999687,-26.999999999999247,-631.9999999999908,108.00000000000809,-271.99999999999136,-220.99999999998232,-391.9999999999959,275.000000000003,-319.0000000000026,-23.000000000010346,15.999999999991132,46.999999999997044,-143.00000000000423,-119.00000000000244,,-2404.9999999999945
2019.01.07,497.000000000003,-629.0000000000128,-237.00000000000898,-263.0000000000021,-264.0000000000087,234.00000000000088,-19.00000000001345,-748.9999999999952,101.00000000000664,-424.99999999998295,-357.99999999999164,-527.000000000001,263.99999999999756,-455.0000000000054,10.99999999999568,67.99999999999784,31.999999999998696,-178.00000000000037,-102.00000000000209,,-2999.0000000000246
2019.01.07,558.000000000003,-724.9999999999978,-206.00000000000307,-232.00000000000998,-260.00000000000466,215.99999999999397,-78.00000000000028,-782.999999999987,173.00000000000094,-450.9999999999934,-536.9999999999875,-596.9999999999942,434.000000000001,-733.0000000000059,-40.00000000000625,65.99999999998829,23.00000000000635,-190.00000000000128,-85.00000000000173,,-3447.0
2019.01.07,584.0000000000067,-767.0000000000066,-278.0000000000058,-248.99999999999923,-271.0000000000101,273.9999999999965,-50.0000000000167,-787.9999999999967,192.99999999999872,-444.9999999999932,-447.99999999998175,-620.9999999999951,449.9999999999948,-736.0000000000033,-59.00000000001171,-3.0000000000001137,-58.99999999999794,-128.00000000000588,-63.99999999999739,,-3465.000000000024
2019.01.07,599.0000000000051,-748.9999999999997,-283.00000000000125,-243.99999999999977,-252.0000000000078,211.99999999998997,-29.00000000001235,-959.9999999999937,74.00000000000739,-697.9999999999791,-319.999999999987,-727.0000000000039,147.99999999999258,-700.999999999996,32.99999999998704,51.9999999999925,-239.99999999999577,-77.00000000000485,-143.00000000000423,,-4305.000000000011
2019.01.07,401.00000000000693,-739.0000000000008,-88.99999999999864,-236.00000000000287,-214.00000000000307,62.99999999999084,-236.00000000001398,-969.9999999999989,-120.99999999999334,-729.9999999999898,-41.000000000002146,-751.0000000000048,-7.0000000000014495,-724.9999999999978,338.99999999999864,93.99999999999409,-302.0000000000023,146.00000000000168,-188.00000000001037,,-4306.000000000028
2019.01.07,421.0000000000047,-739.0000000000008,-69.00000000000261,-229.00000000000142,-212.00000000000108,32.999999999994145,-259.0000000000092,-842.9999999999893,-143.9999999999997,-620.9999999999809,90.00000000001229,-787.9999999999967,92.00000000000318,-724.0000000000135,360.99999999999,141.9999999999959,-314.0000000000032,143.9999999999997,-134.99999999999625,,-3793.9999999999955
2019.01.07,486.00000000000864,-736.0000000000033,-10.000000000005116,-312.00000000000114,-236.00000000000287,252.99999999999213,-190.00000000000128,-949.9999999999886,-170.99999999999892,-656.9999999999823,308.0000000000194,-939.9999999999977,-99.99999999998899,-704.0000000000157,429.9999999999926,156.99999999999648,-368.9999999999971,219.00000000000253,-218.00000000000708,,-3739.999999999978
2019.01.07,499.000000000005,-740.0000000000073,72.00000000000273,-311.00000000000574,-209.00000000000364,218.99999999999142,-192.00000000001438,-1019.999999999996,-169.99999999999238,-789.999999999992,161.00000000001114,-932.0000000000022,-39.999999999995595,-450.00000000001705,520.9999999999866,197.9999999999933,-231.99999999999886,234.00000000000088,-280.0000000000136,,-3462.0000000000473
2019.01.07,504.00000000000443,-751.9999999999972,66.0000000000025,-328.0000000000061,-194.0000000000053,139.9999999999846,-191.00000000000784,-983.9999999999947,-188.9999999999947,-812.9999999999882,185.00000000001293,-947.9999999999933,-99.00000000000463,-458.00000000000284,527.9999999999916,215.99999999999397,-229.00000000000142,253.0000000000032,-317.9999999999961,,-3610.999999999999
2019.01.07,531.0000000000036,-863.9999999999981,103.9999999999992,-356.00000000000074,-214.00000000000307,127.99999999999478,-241.00000000000233,-1069.9999999999932,-195.9999999999962,-909.9999999999966,344.00000000001097,-1115.9999999999995,-143.00000000000423,-487.0000000000152,633.9999999999861,256.9999999999908,-263.0000000000021,309.0000000000037,-326.0000000000041,,-3879.0000000000264
2019.01.07,546.000000000002,-831.000000000004,22.999999999996135,-343.9999999999999,-185.00000000000182,214.00000000000307,-192.00000000001438,-1077.9999999999886,-166.99999999999494,-867.999999999995,382.0000000000157,-1075.0000000000027,-63.99999999999739,-568.9999999999973,564.9999999999977,134.9999999999909,-288.9999999999948,378.999999999996,-339.0000000000004,,-3756.99999999999
2019.01.07,568.0000000000018,-863.9999999999981,51.00000000000193,-310.0000000000103,-152.00000000000767,258.99999999998704,-199.00000000001583,-1036.9999999999918,-117.00000000000044,-751.9999999999811,291.00000000001904,-1054.000000000002,48.000000000003595,-605.0000000000111,540.9999999999968,147.99999999999613,-270.0000000000036,329.999999999997,-344.00000000001097,,-3468.0000000000296
2019.01.07,596.0000000000076,-836.9999999999989,46.999999999997044,-302.0000000000023,-152.00000000000767,287.9999999999994,-163.00000000000205,-1065.9999999999882,-68.99999999999685,-745.0000000000045,284.00000000001756,-1034.000000000006,106.00000000000608,-592.0000000000148,527.9999999999916,159.9999999999966,-234.00000000000088,319.99999999999807,-340.00000000000693,,-3205.000000000015
2019.01.07,587.9999999999997,-841.0000000000028,97.99999999999898,-303.0000000000088,-143.9999999999997,302.9999999999866,-150.00000000000568,-1145.9999999999866,-63.99999999999739,-870.9999999999809,301.0000000000179,-1100.999999999999,69.9999999999923,-592.0000000000148,607.9999999999899,192.99999999999784,-236.99999999999832,356.9999999999962,-381.0000000000091,,-3312.000000000024
2019.01.07,597.0000000000031,-807.0000000000022,204.9999999999983,-338.00000000000495,-153.00000000000313,309.0000000000037,-126.0000000000039,-1198.9999999999982,-60.99999999999994,-915.9999999999968,320.00000000000915,-1162.9999999999968,78.00000000000028,-507.9999999999973,646.9999999999914,244.99999999999034,-207.00000000000162,346.9999999999973,-378.999999999996,,-3109.0000000000073
2019.01.07,619.9999999999983,-811.0000000000061,170.0000000000017,-321.0000000000046,-147.00000000000824,316.0000000000052,-123.00000000000644,-1161.9999999999918,-58.99999999999794,-860.99999999999,320.00000000000915,-1123.0000000000045,76.0000000000094,-513.0000000000078,643.9999999999912,232.99999999998988,-207.99999999999707,356.9999999999962,-364.00000000000875,,-2956.000000000022
2019.01.07,635.0000000000077,-805.0000000000113,198.99999999999807,-351.0000000000013,-143.9999999999997,215.99999999999397,-114.99999999999844,-1212.9999999999939,-37.99999999999359,-989.9999999999807,162.00000000001768,-1150.0000000000057,109.00000000000354,-492.0000000000035,633.9999999999861,237.99999999999955,-186.99999999999272,346.9999999999973,-422.9999999999956,,-3367.9999999999723
2019.01.08,562.0000000000069,-794.0000000000058,122.99999999999045,-345.0000000000064,-166.00000000001057,132.99999999998312,-130.0000000000079,-1171.999999999997,-97.9999999999981,-1037.9999999999825,140.0000000000068,-1122.0,59.99999999999339,-419.9999999999982,609.9999999999994,209.99999999999375,-182.99999999999983,326.9999999999995,-392.00000000001455,,-3695.000000000048
2019.01.08,584.0000000000067,-815.9999999999945,152.00000000000102,-328.0000000000061,-174.00000000000747,21.00000000000435,-146.00000000000168,-1151.9999999999868,-147.99999999999258,-1014.9999999999864,112.000000000001,-1085.9999999999986,18.0000000000069,-507.000000000013,628.9999999999907,211.9999999999891,-232.99999999999432,309.0000000000037,-363.0000000000022,,-3930.9999999999804
2019.01.08,641.9999999999982,-844.0000000000003,104.99999999998977,-331.0000000000035,-147.00000000000824,178.99999999999582,-119.00000000000244,-1144.999999999996,-56.0000000000005,-1004.9999999999955,118.00000000001809,-1096.0000000000036,90.00000000001229,-539.0000000000006,612.9999999999995,194.99999999999318,-231.99999999999886,381.99999999999346,-397.0000000000029,,-3587.000000000012
2019.01.08,661.0000000000005,-838.0000000000055,101.99999999998965,-326.9999999999995,-142.00000000000878,188.9999999999947,-120.00000000000898,-1198.9999999999982,-37.99999999999359,-998.9999999999952,127.00000000001043,-1105.9999999999945,126.0000000000039,-619.000000000014,595.9999999999894,167.0000000000016,-234.99999999999633,371.99999999999454,-387.000000000004,,-3670.000000000034
2019.01.08,663.999999999998,-883.9999999999959,118.99999999999977,-354.0000000000099,-143.00000000000423,207.99999999998596,-147.00000000000824,-1239.999999999995,-64.99999999999284,-1058.9999999999975,126.0000000000039,-1224.0000000000036,85.00000000000173,-578.0000000000118,618.9999999999998,208.99999999998897,-239.0000000000003,359.99999999999363,-417.0000000000007,,-3960.0000000000473
2019.01.08,613.000000000008,-836.9999999999989,179.00000000000205,-321.0000000000046,-132.0000000000099,200.99999999998454,-137.00000000000932,-1210.9999999999986,-78.99999999999574,-1060.0000000000023,223.00000000001762,-1161.0000000000014,-31.000000000003247,-614.0000000000034,674.9999999999972,162.9999999999967,-297.9999999999983,420.9999999999936,-456.9999999999963,,-3863.0000000000214
2019.01.08,592.9999999999991,-733.0000000000059,39.99999999999204,-307.0000000000017,-92.00000000000318,200.00000000000017,-77.00000000001594,-1189.9999999999977,-102.99999999999754,-1019.9999999999818,217.0000000000005,-1081.0000000000032,-103.99999999999298,-543.0000000000045,549.9999999999972,49.99999999999716,-324.9999999999975,437.999999999994,-452.00000000000796,,-3939.000000000029
2019.01.08,517.0000000000008,-649.999999999995,18.999999999991246,-234.00000000000088,-65.00000000000395,215.99999999999397,-11.00000000000545,-1009.0000000000003,-119.99999999999788,-793.0000000000064,221.00000000000452,-817.9999999999978,-231.99999999998778,-485.0000000000021,503.9999999999907,40.99999999999682,-322.9999999999955,436.9999999999985,-375.0000000000142,,-3160.0000000000305
2019.01.08,477.0000000000052,-543.0000000000045,34.99999999999659,-269.00000000000813,-102.00000000000209,154.99999999999403,-25.00000000000835,-923.9999999999924,-156.00000000000057,-736.9999999999948,330.0000000000081,-733.0000000000041,-266.999999999995,-375.9999999999986,537.9999999999967,45.000000000001705,-356.9999999999962,414.9999999999987,-367.0000000000062,,-2861.0000000000105
2019.01.08,496.00000000000756,-571.9999999999948,95.99999999998943,-347.0000000000084,-166.00000000001057,137.9999999999937,-38.0000000000047,-1063.999999999993,-212.99999999999653,-912.0000000000061,369.0000000000193,-879.0000000000049,-417.0000000000007,-250.00000000001688,604.9999999999898,161.99999999999193,-336.9999999999984,402.9999999999978,-371.99999999999454,,-3298.0000000000405
2019.01.08,497.000000000003,-554.00000000001,161.00000000000136,-303.0000000000088,-152.00000000000767,137.9999999999937,0.0,-1060.9999999999927,-263.0000000000021,-936.9999999999834,457.00000000001853,-884.0000000000003,-506.0000000000064,-246.00000000001288,733.9999999999947,195.99999999999795,-395.99999999999636,439.0000000000005,-358.00000000001387,,-3038.0000000000246
2019.01.08,386.0000000000086,-503.000000000009,123.99999999999523,-247.00000000000833,-103.00000000000864,104.99999999999955,-20.000000000020002,-1085.9999999999986,-324.00000000000205,-1013.0000000000052,591.0000000000082,-929.000000000002,-662.000000000007,-422.00000000001125,729.9999999999898,137.00000000000045,-561.0000000000003,547.999999999993,-343.00000000000443,,-3592.0000000000828
2019.01.08,339.0000000000004,-425.0000000000087,382.99999999999557,-157.00000000000713,-43.999999999999595,102.00000000000209,-48.000000000003595,-1125.9999999999905,-339.0000000000004,-1058.9999999999975,606.0000000000176,-995.0000000000045,-631.0000000000038,-421.0000000000047,868.9999999999998,265.99999999999113,-558.9999999999984,556.9999999999964,-337.99999999999386,,-3020.000000000009
2019.01.08,402.00000000000233,-439.99999999999596,408.00000000000125,-175.00000000000293,-26.000000000003798,122.99999999998423,-12.000000000012001,-1227.9999999999945,-300.0000000000003,-1132.000000000005,642.0000000000092,-1055.9999999999973,-563.0000000000024,-368.00000000001273,911.9999999999919,262.999999999991,-534.9999999999966,619.0000000000028,-350.00000000000585,,-2816.000000000047
2019.01.08,436.00000000000307,-461.0000000000003,371.9999999999999,-167.00000000000603,-10.000000000010001,171.99999999999437,12.999999999996348,-1233.9999999999945,-292.9999999999988,-1132.000000000005,631.0000000000038,-1063.999999999993,-574.9999999999922,-391.000000000008,917.9999999999922,232.99999999998988,-547.999999999993,642.9999999999936,-354.0000000000099,,-2811.0000000000373
2019.01.08,467.0000000000063,-480.99999999999807,286.9999999999919,-179.00000000000693,-8.000000000008,173.99999999998528,17.999999999984695,-1161.9999999999918,-274.9999999999919,-1001.0000000000048,609.9999999999994,-950.9999999999934,-573.0000000000013,-506.0000000000064,830.9999999999889,173.00000000000182,-569.9999999999927,644.0000000000001,-371.00000000001023,,-2873.0000000000473
2019.01.08,470.00000000000375,-594.0000000000057,242.999999999995,-172.00000000000549,-51.000000000001044,116.99999999998934,2.999999999997449,-1198.9999999999982,-263.0000000000021,-1121.9999999999857,479.0000000000072,-1009.0000000000003,-523.9999999999911,-548.9999999999995,804.9999999999926,155.00000000000114,-595.0000000000011,644.9999999999956,-300.99999999999574,,-3462.000000000004
2019.01.08,514.9999999999987,-561.9999999999958,319.0000000000026,-158.0000000000026,-52.000000000007596,173.99999999998528,28.999999999990145,-1221.999999999994,-263.0000000000021,-1103.999999999985,575.9999999999987,-1010.0000000000051,-557.0000000000075,-526.0000000000042,913.9999999999873,243.99999999999977,-610.9999999999949,625.9999999999932,-295.0000000000008,,-2963.0000000000437
2019.01.08,448.9999999999994,-564.9999999999933,332.9999999999984,-181.00000000000892,-82.99999999999974,-63.99999999999739,4.999999999988347,-1351.9999999999895,-290.00000000000136,-1481.9999999999993,275.000000000003,-1158.0000000000014,-652.9999999999925,-495.000000000001,903.9999999999964,250.99999999999056,-614.0000000000034,592.0000000000036,-309.0000000000037,,-4437.000000000012
2019.01.08,472.00000000000574,-517.0000000000119,474.9999999999943,-129.00000000000134,-8.000000000008,92.99999999998754,39.999999999995595,-1375.9999999999905,-234.00000000000088,-1366.9999999999902,406.00000000001745,-1167.0000000000016,-543.999999999989,-622.0000000000115,950.9999999999934,243.99999999999977,-632.9999999999947,631.0000000000038,-320.9999999999935,,-3605.9999999999955
2019.01.08,457.0000000000074,-522.0000000000002,400.99999999999625,-135.00000000000733,6.999999999990347,181.9999999999933,29.999999999996696,-1306.999999999988,-219.99999999999798,-1144.9999999999818,485.0000000000021,-1081.9999999999936,-512.0000000000014,-581.0000000000093,880.999999999986,202.99999999998875,-585.9999999999976,629.0000000000018,-348.9999999999993,,-3164.0000000000146
2019.01.08,447.0000000000085,-547.0000000000086,387.00000000000045,-207.00000000000162,-7.0000000000014495,88.99999999998354,-40.0000000000178,-1263.999999999996,-248.99999999999923,-1253.9999999999907,416.00000000001637,-1112.9999999999995,-479.99999999999153,-550.000000000006,887.999999999991,194.99999999999318,-558.000000000003,673.9999999999968,-419.0000000000138,,-3592.0000000000396
2019.01.08,526.0000000000042,-617.0000000000009,331.99999999999363,-252.0000000000078,-59.000000000009045,44.99999999998394,-7.0000000000014495,-1294.9999999999875,-243.99999999999977,-1328.9999999999793,399.00000000001603,-1132.9999999999955,-496.00000000000756,-449.0000000000105,925.9999999999877,227.99999999999443,-507.0000000000019,637.9999999999941,-432.0000000000102,,-3726.0000000000373
2019.01.08,556.0000000000009,-651.0000000000016,310.99999999999284,-243.00000000000432,-53.00000000000304,161.99999999999548,-4.000000000004,-1280.9999999999918,-234.00000000000088,-1168.9999999999827,514.0000000000144,-1096.999999999994,-458.00000000000284,-510.00000000001046,912.9999999999967,188.99999999999295,-551.0000000000015,668.9999999999974,-421.0000000000047,,-3358.0000000000105
2019.01.08,470.00000000000375,-557.9999999999918,246.9999999999999,-152.00000000000767,30.999999999992145,258.99999999998704,19.999999999997797,-1237.9999999999995,-268.0000000000016,-1038.9999999999873,668.0000000000019,-1043.0000000000064,-629.9999999999973,-510.00000000001046,807.9999999999927,112.99999999999955,-586.9999999999931,702.9999999999981,-388.0000000000106,,-3094.0000000000327
2019.01.08,519.0000000000028,-537.0000000000097,182.00000000000216,-141.00000000000225,11.999999999989797,246.99999999999721,39.999999999995595,-1163.9999999999873,-229.99999999999687,-900.0000000000057,645.0000000000067,-924.0000000000066,-519.9999999999872,-557.0000000000075,766.9999999999959,61.99999999999761,-597.0000000000031,705.0000000000001,-374.0000000000077,,-2765.0000000000255
2019.01.08,482.00000000000466,-565.9999999999999,192.99999999999784,-148.0000000000037,55.99999999998939,255.00000000000523,-9.999999999998899,-1047.9999999999877,-256.0000000000007,-780.0000000000011,685.0000000000023,-847.999999999999,-506.0000000000064,-548.0000000000151,737.9999999999995,28.999999999996362,-587.9999999999997,714.999999999999,-438.00000000000506,,-2583.0000000000227
