date,USDCAD,EURCHF,CADCHF,EURJPY,EURNZD,AUDCAD,NZDCAD,empty,sum
2020.03.23,1059.00000000001,17.000000000000348,182.99999999999983,10.99999999999568,705.0000000000001,290.00000000000136,115.99999999999389,,2381.0000000000014
2020.03.23,1330.0000000000089,51.000000000001044,356.9999999999962,84.99999999999375,1319.0000000000034,514.9999999999987,151.9999999999966,,3808.999999999999
2020.03.23,1222.9999999999964,-52.000000000007596,368.9999999999971,114.99999999999488,1394.0000000000064,261.0000000000001,134.99999999999625,,3444.9999999999836
2020.03.23,1144.999999999996,31.000000000003247,456.9999999999963,462.0000000000033,1575.9999999999995,80.99999999999774,158.99999999999804,,3910.999999999994
2020.03.23,929.000000000002,2.999999999997449,273.000000000001,477.00000000000387,927.0000000000111,231.0000000000034,83.9999999999952,,2924.000000000014
2020.03.23,1151.0000000000132,15.999999999993797,373.99999999999653,429.9999999999926,2133.0000000000073,523.0000000000068,480.0000000000027,,5107.000000000014
2020.03.23,1029.0000000000132,31.000000000003247,331.999999999999,445.99999999999795,2218.999999999993,841.9999999999983,576.9999999999942,,5475.999999999999
2020.03.23,773.0000000000015,-73.99999999999629,380.999999999998,182.00000000000216,1758.9999999999995,338.00000000000495,219.99999999999798,,3579.000000000008
2020.03.23,706.0000000000066,-46.999999999997044,367.99999999999056,353.9999999999992,1505.0000000000007,277.000000000005,141.00000000000225,,3304.0000000000073
2020.03.23,669.0000000000085,-31.000000000003247,446.9999999999974,355.000000000004,1961.0000000000127,321.0000000000046,248.99999999999923,,3971.000000000023
2020.03.23,588.9999999999951,-42.999999999993044,329.999999999997,293.99999999999693,2113.000000000009,538.0000000000051,424.9999999999976,,4246.000000000007
2020.03.23,819.9999999999985,-36.999999999998145,422.00000000000017,314.9999999999977,1991.9999999999939,268.99999999999704,283.99999999999534,,4064.9999999999845
2020.03.23,865.0000000000047,-82.00000000000429,530.9999999999926,266.00000000000534,1591.9999999999934,89.00000000000574,-30.000000000007798,,3230.99999999999
2020.03.23,870.9999999999995,-119.00000000000244,518.9999999999917,286.9999999999919,1788.9999999999961,151.00000000000114,26.999999999999247,,3524.9999999999764
2020.03.23,889.0000000000065,-120.99999999999334,608.9999999999928,414.0000000000015,1934.9999999999977,91.00000000000774,-18.0000000000069,,3799.000000000006
2020.03.23,787.0000000000043,-126.0000000000039,561.9999999999958,329.9999999999983,1591.000000000009,85.00000000000173,-102.99999999999754,,3126.0000000000077
2020.03.23,653.999999999999,-158.99999999999804,530.9999999999926,448.99999999999807,1085.0000000000027,-297.00000000000284,-338.00000000000495,,1924.9999999999868
2020.03.23,826.0000000000156,-205.00000000001074,530.9999999999926,197.00000000000273,1455.0000000000064,-46.00000000000159,-153.99999999999858,,2604.000000000006
2020.03.23,1073.0000000000127,-184.00000000000637,509.9999999999993,287.9999999999967,1811.000000000007,-95.99999999999609,-26.999999999999247,,3375.000000000014
2020.03.23,937.9999999999944,-259.9999999999936,208.99999999999253,587.0000000000033,916.0000000000057,-247.99999999999267,-90.0000000000012,,2052.0000000000086
2020.03.23,1008.0000000000089,-165.9999999999995,340.9999999999913,493.9999999999998,1083.0000000000118,-154.99999999999403,-145.00000000000622,,2460.000000000012
2020.03.23,995.9999999999969,-177.00000000000495,356.9999999999962,487.99999999999955,1446.0000000000139,72.0000000000054,-2.999999999997449,,3179.00000000001
