,Unnamed: 0,names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
0,0,USDCHF,10,"['AUDCAD', 'NZDUSD', 'NZDCAD']",80.0,-0.9426,S
1,1,GBPUSD,15,"['USDCHF', 'CADCHF', 'EURUSD', 'GBPUSD']",100.0,-0.9121,S
2,2,EURUSD,50,"['USDCHF', 'CADCHF', 'EURUSD', 'GBPUSD', 'AUDCAD', 'NZDUSD']",100.0,0.8093215563603059,B
3,3,USDJPY,15,"['EURCAD', 'CADJPY', 'USDCHF', 'NZDJPY', 'USDJPY']",80.0,0.863,B
4,4,USDCAD,30,"['USDCHF', 'EURUSD', 'GBPUSD', 'NZDJPY']",100.0,0.4974217049617144,B
5,5,AUDUSD,30,"['EURGBP', 'EURNZD']",80.0,-0.5545822770942523,S
6,6,GBPCHF,20,"['GBPCAD', 'NZDCHF', 'NZDCAD']",80.0,0.9972258333333329,B
7,7,EURCHF,20,['NZDJPY'],80.0,0.4287847187534644,B
8,8,CHFJPY,10,['EURGBP'],100.0,0.9999,B
9,9,EURGBP,10,"['AUDCAD', 'NZDCAD', 'CADJPY']",100.0,0.3358,B
10,10,GBPJPY,20,"['AUDCHF', 'USDCAD']",80.0,-0.19732357670107709,S
11,11,GBPCAD,15,"['CHFJPY', 'USDCAD', 'EURNZD']",100.0,0.9612607142857145,B
12,12,GBPAUD,50,"['EURGBP', 'AUDCAD']",80.0,0.10698731061336396,B
13,13,EURAUD,15,['AUDCAD'],80.0,0.14559901126651295,B
14,14,EURNZD,15,"['NZDJPY', 'NZDCHF', 'EURCAD']",100.0,-0.599731432178951,S
15,15,CADJPY,10,['EURJPY'],80.0,-0.4307660317460241,S
16,16,AUDJPY,15,['EURCAD'],80.0,0.24793860972361195,B
17,17,NZDJPY,50,"['USDCHF', 'GBPCAD']",100.0,0.44610668811641324,B
