date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,EURCHF,CADCHF,EURGBP,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,AUDCAD,empty,sum
2015.04.13,101.00000000000664,56.99999999999594,113.00000000000753,82.00000000000784,198.00000000000927,-15.999999999993797,-73.00000000000084,88.99999999999464,71.99999999998852,-17.000000000000348,-48.99999999998794,-16.999999999995907,57.00000000000216,30.999999999992145,,628.0000000000259
2015.04.13,38.0000000000047,41.000000000002146,76.99999999999375,66.0000000000025,160.00000000000458,43.00000000001525,-114.99999999999844,69.9999999999923,42.999999999992156,-45.000000000006146,-113.00000000000753,-24.00000000000091,75.00000000000284,68.99999999999685,,384.999999999994
2015.04.13,68.00000000000139,-17.000000000000348,-2.999999999997449,102.00000000000387,85.00000000000173,-45.99999999999049,-39.00000000000014,9.999999999998899,-91.00000000000819,-62.000000000006494,-131.99999999999878,81.99999999999363,-21.99999999999136,66.99999999999484,,2.0000000000011084
2015.04.13,14.999999999998348,-121.99999999999989,-92.99999999998754,28.999999999996362,56.99999999999594,-84.99999999997954,-37.99999999999359,-3.0000000000085514,-130.00000000000966,-153.00000000000313,-297.9999999999983,42.999999999992156,61.00000000000705,107.00000000000153,,-609.9999999999889
2015.04.13,11.00000000000545,-129.00000000000134,-103.00000000000864,-4.9999999999954525,73.99999999999629,-88.99999999998354,-44.99999999999504,-8.000000000008,-105.00000000000398,-171.99999999999437,-303.9999999999932,12.999999999991019,83.00000000001262,93.99999999999409,,-684.9999999999841
2015.04.13,51.000000000001044,-46.999999999997044,-31.000000000003247,12.000000000000455,144.0000000000108,-65.99999999998829,-59.99999999999339,1.999999999990898,-32.00000000001069,-155.00000000001623,-373.00000000000114,-31.00000000000591,182.00000000000216,156.00000000000057,,-248.00000000001
2015.04.13,-37.99999999999359,-105.99999999998388,-96.00000000000719,-33.00000000000125,85.00000000000173,-31.999999999987594,-91.99999999999208,-20.0000000000089,-66.0000000000025,-182.0000000000155,-585.9999999999976,-22.00000000000557,298.0000000000018,280.9999999999979,,-608.9999999999943
2015.04.13,-19.00000000000235,-83.9999999999952,-52.000000000007596,6.000000000000227,242.00000000000887,-4.999999999988347,-175.99999999999838,2.999999999997449,-52.00000000000671,-290.00000000001245,-522.0000000000002,-109.00000000000887,264.00000000001,159.9999999999935,,-634.0000000000101
2015.04.13,-73.99999999999629,-107.99999999999699,-73.99999999999629,-1.9999999999953388,217.0000000000005,28.000000000005798,-203.99999999999307,-1.0000000000065512,-71.00000000001216,-290.00000000001245,-499.9999999999893,-94.0000000000083,237.00000000000898,143.9999999999997,,-791.9999999999918
2015.04.13,-29.999999999996696,-83.9999999999952,-56.99999999999594,25.000000000005684,290.00000000001245,5.000000000010552,-209.9999999999991,-2.000000000002,-70.00000000000739,-337.0000000000095,-365.99999999999966,-128.0000000000001,159.00000000000603,34.000000000000696,,-770.9999999999702
