date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,EURCHF,CADCHF,EURGBP,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,AUDCAD,empty,sum
2015.04.13,343.00000000000443,229.00000000001253,276.00000000000955,433.00000000000693,598.999999999994,-143.99999999998857,-153.99999999999858,-21.00000000000435,-118.00000000000921,-321.0000000000157,-1624.0000000000032,-111.0000000000042,855.000000000004,829.9999999999974,,1072.0000000000045
2015.04.13,372.0000000000057,290.9999999999968,351.0000000000124,472.999999999999,648.0000000000041,-81.9999999999821,-147.99999999999258,49.99999999999449,-99.00000000000375,-252.0000000000078,-1700.999999999997,-75.00000000000284,953.000000000003,937.9999999999944,,1719.0000000000239
2015.04.13,382.00000000000455,177.00000000000495,364.9999999999931,587.0000000000033,727.9999999999953,-70.99999999999883,-175.99999999999838,125.99999999999278,-200.00000000000284,-287.000000000015,-1658.9999999999882,-43.00000000000637,874.0000000000094,883.9999999999959,,1686.9999999999905
2015.04.13,465.0000000000043,296.0000000000074,536.0000000000032,563.0000000000024,676.9999999999943,-84.99999999997954,-135.99999999999167,189.99999999999017,0.0,-141.00000000001333,-1497.9999999999993,-46.999999999997044,783.0000000000013,788.9999999999952,,2392.0000000000173
2015.04.13,580.0000000000027,187.00000000000384,500.9999999999959,481.00000000000875,602.0000000000136,-137.9999999999937,14.000000000002899,188.9999999999947,58.9999999999975,-19.999999999997797,-1180.9999999999877,-153.0000000000058,763.0000000000052,788.9999999999952,,2673.0000000000355
2015.04.13,670.9999999999993,175.00000000001404,697.9999999999986,438.0000000000024,771.0000000000106,-34.99999999998504,19.999999999997797,327.99999999999494,347.999999999999,56.99999999999594,-1082.9999999999895,-171.00000000000648,861.0000000000042,744.0000000000002,,3822.0000000000364
2015.04.13,592.9999999999991,194.0000000000053,685.0000000000023,448.0000000000075,757.0000000000076,-27.999999999983594,-34.99999999999615,342.9999999999933,359.99999999999943,52.99999999999194,-1268.0000000000025,-159.9999999999966,908.0000000000013,773.0000000000015,,3623.0000000000296
2015.04.13,409.99999999999926,103.00000000000864,560.0000000000049,341.99999999999875,641.0000000000027,59.000000000009045,-107.99999999999699,295.0000000000008,265.99999999999113,-11.00000000000545,-1323.9999999999918,-159.9999999999966,929.000000000002,815.9999999999945,,2818.000000000021
2015.04.13,297.9999999999983,-120.99999999999334,364.00000000000875,256.0000000000002,543.0000000000045,-34.000000000000696,-169.99999999999238,230.99999999999233,125.0,-177.00000000000495,-1356.0000000000016,-192.99999999999784,877.0000000000095,795.0000000000013,,1438.000000000024
2015.04.13,263.0000000000021,-141.99999999999767,344.99999999999534,-492.00000000000443,485.0000000000021,43.999999999999595,-164.99999999999292,258.9999999999981,246.9999999999999,-158.99999999999804,-1340.9999999999923,-677.0000000000067,1002.0000000000095,768.9999999999975,,438.00000000001205
2015.04.13,-39.999999999995595,-360.9999999999891,-75.00000000000284,-265.00000000000057,192.00000000001438,-29.999999999996696,-171.99999999999437,117.99999999999588,92.99999999998931,-258.0000000000027,-1604.9999999999898,-367.00000000000443,1084.0000000000032,901.9999999999917,,-783.9999999999815
2015.04.13,-121.99999999999989,-437.99999999998283,22.0000000000109,-137.00000000000045,15.00000000000945,99.00000000000463,-187.9999999999993,196.99999999999162,162.9999999999967,-97.00000000001374,-1570.0000000000048,-180.99999999999739,1029.0000000000105,895.9999999999968,,-311.9999999999777
2015.04.13,-65.00000000000395,-295.99999999998516,73.00000000001194,-60.99999999999284,182.99999999999983,120.00000000000898,-285.9999999999974,144.99999999999514,144.99999999999602,-87.99999999999919,-1624.0000000000032,-222.99999999999898,1052.0000000000068,996.9999999999924,,72.00000000003058
2015.04.13,-97.9999999999981,-248.99999999998812,185.99999999999727,-42.999999999992156,246.00000000001288,260.0000000000158,-298.9999999999937,210.99999999999451,176.9999999999925,-104.00000000001519,-1736.9999999999886,-189.99999999999773,1154.0000000000105,1023.9999999999916,,538.0000000000414
2015.04.13,-100.99999999999554,-295.0000000000008,167.00000000000603,138.00000000000523,334.9999999999964,190.00000000000128,-322.9999999999955,203.99999999999307,27.999999999991587,-150.00000000000568,-1869.9999999999939,-100.99999999999909,1123.0000000000045,1093.999999999995,,439.00000000000273
2015.04.13,-187.9999999999993,-327.99999999999494,92.00000000000318,108.00000000000409,259.9999999999936,263.00000000001324,-390.99999999999693,212.99999999999653,6.000000000000227,-150.00000000000568,-1734.9999999999977,-126.00000000000477,1094.0000000000082,1018.9999999999922,,137.00000000001194
2015.04.13,-224.000000000002,-492.9999999999879,96.00000000000719,33.00000000000125,364.00000000000875,311.0000000000168,-432.9999999999945,231.99999999999886,48.99999999999238,-280.0000000000136,-1751.999999999998,-183.00000000000693,1091.0000000000082,951.9999999999973,,-236.99999999997226
2015.04.13,-275.000000000003,-498.9999999999828,153.00000000000313,36.000000000001364,337.99999999999386,376.00000000002075,-458.9999999999983,318.99999999999153,154.99999999998693,-180.0000000000024,-1665.9999999999898,-180.99999999999739,1118.000000000009,970.9999999999997,,206.00000000003286
2015.04.13,-287.0000000000039,-454.9999999999832,197.00000000000273,-84.00000000000318,334.00000000001205,491.0000000000192,-456.00000000000085,312.00000000000114,216.99999999999875,-92.00000000000318,-1590.0000000000025,-256.0000000000002,1126.0000000000048,1007.9999999999978,,465.00000000003945
2015.04.13,-251.99999999999667,-437.99999999998283,285.00000000000193,-99.99999999999432,354.0000000000099,485.0000000000021,-436.9999999999985,387.99999999999943,419.9999999999875,1.999999999990898,-1500.9999999999968,-275.99999999999625,1214.0000000000127,1006.9999999999912,,1151.0000000000305
2015.04.13,-143.9999999999997,-453.99999999999886,329.00000000000153,-164.99999999999204,303.0000000000088,443.0000000000156,-334.9999999999964,434.9999999999965,527.9999999999916,109.00000000000354,-1374.999999999993,-335.9999999999985,1218.0000000000036,992.9999999999994,,1549.0000000000423
2015.04.13,-143.9999999999997,-458.9999999999872,337.0000000000095,-164.00000000000148,327.00000000001063,474.0000000000189,-343.9999999999999,431.99999999999903,554.9999999999926,62.99999999999084,-1344.9999999999961,-340.0000000000034,1212.0000000000032,954.9999999999948,,1559.0000000000316
2015.04.13,-212.99999999999653,-478.0000000000006,263.99999999999756,-162.9999999999967,302.0000000000023,453.0000000000145,-374.999999999992,397.99999999999835,458.999999999989,41.000000000002146,-1395.9999999999973,-302.0000000000067,1172.0000000000114,968.9999999999976,,1131.0000000000227
2015.04.13,-231.0000000000034,-473.99999999999665,228.00000000000597,-167.99999999999216,261.0000000000001,466.00000000001086,-375.9999999999986,376.99999999999403,441.99999999999307,5.999999999994898,-1367.9999999999914,-278.99999999999636,1146.000000000001,922.999999999996,,953.0000000000174
2015.04.13,-219.99999999999798,-473.99999999999665,232.00000000000998,-140.00000000000057,287.9999999999994,445.0000000000065,-365.99999999999966,378.999999999996,430.9999999999974,11.00000000000545,-1336.9999999999882,-269.00000000000546,1110.0000000000136,905.0000000000002,,995.00000000004
2015.04.13,-148.99999999999915,-481.99999999998244,276.00000000000955,-99.00000000000375,290.9999999999968,420.00000000002035,-324.9999999999975,405.9999999999952,437.9999999999882,34.000000000000696,-1273.9999999999973,-252.00000000000955,1086.0000000000127,907.9999999999977,,1278.0000000000316
2015.04.14,-217.0000000000005,-466.9999999999952,307.00000000001285,-84.00000000000318,310.9999999999946,452.00000000000796,-405.9999999999952,417.99999999999613,447.9999999999933,65.99999999998829,-1319.999999999988,-264.00000000001,1120.0000000000045,929.9999999999975,,1294.0000000000032
2015.04.14,-178.99999999999582,-434.000000000001,313.00000000000773,-87.0000000000033,280.9999999999979,442.00000000000904,-380.999999999998,426.9999999999996,432.9999999999927,65.99999999998829,-1344.9999999999961,-258.0000000000098,1136.00000000001,974.9999999999925,,1388.9999999999936
2015.04.14,-119.00000000000244,-407.99999999998613,340.00000000000693,-87.99999999999386,317.0000000000117,430.00000000001927,-319.99999999999807,413.99999999999216,442.99999999999784,103.99999999999298,-1351.9999999999977,-260.0000000000051,1139.00000000001,974.9999999999925,,1615.00000000004
2015.04.14,-139.00000000000023,-390.0000000000015,307.99999999999716,-109.99999999999943,280.9999999999979,446.0000000000131,-322.9999999999955,397.99999999999835,457.9999999999984,78.00000000000028,-1360.99999999999,-271.0000000000008,1165.0000000000064,961.0000000000008,,1501.0000000000248
2015.04.14,-175.00000000000293,-428.9999999999905,261.0000000000001,-144.99999999999602,293.0000000000099,452.00000000000796,-356.9999999999962,380.999999999998,464.9999999999892,41.99999999998649,-1364.999999999994,-296.99999999999704,1178.0000000000114,959.9999999999942,,1264.0000000000205
2015.04.14,-180.0000000000024,-419.9999999999982,283.000000000011,-143.99999999999125,280.9999999999979,466.00000000001086,-351.0000000000013,358.9999999999982,468.9999999999941,58.99999999998684,-1363.0000000000032,-290.9999999999968,1115.9999999999995,915.9999999999945,,1199.9999999999998
2015.04.14,-234.00000000000088,-482.999999999989,163.00000000000205,-243.99999999999977,211.00000000000563,413.00000000001893,-341.0000000000024,339.99999999999585,428.99999999998784,15.999999999993797,-1412.9999999999975,-326.0000000000076,1118.000000000009,883.9999999999959,,533.0000000000118
2015.04.14,-261.99999999999557,-604.9999999999889,96.99999999999153,-396.0000000000008,144.99999999999514,352.000000000019,-381.99999999999346,332.99999999999443,434.99999999998806,-42.0000000000087,-1425.9999999999939,-386.0000000000099,1066.0000000000025,751.0000000000017,,-319.9999999999985
2015.04.14,-258.0000000000027,-567.9999999999907,119.00000000000244,-356.9999999999993,161.00000000001114,395.000000000012,-322.00000000000006,352.9999999999922,515.9999999999911,11.00000000000545,-1228.9999999999911,-341.99999999999875,1071.0000000000123,791.9999999999927,,342.00000000003683
2015.04.14,-224.000000000002,-580.0000000000027,192.99999999999872,-295.99999999999227,161.99999999999548,420.00000000002035,-320.9999999999935,389.99999999999034,544.9999999999875,44.99999999998394,-1146.9999999999868,-358.0000000000041,922.0000000000113,665.9999999999999,,417.00000000000614
2015.04.14,-312.9999999999966,-517.9999999999962,204.00000000000418,-447.00000000000273,103.00000000000864,502.00000000000244,-330.9999999999924,367.99999999999056,658.9999999999918,161.99999999999548,-887.9999999999999,-378.0000000000001,973.0000000000132,667.9999999999908,,764.0000000000091
2015.04.14,-319.0000000000026,-526.0000000000042,201.99999999999108,-414.0000000000015,123.00000000000644,533.0000000000057,-351.99999999999676,384.9999999999909,665.9999999999968,136.99999999998712,-912.0000000000017,-355.000000000004,990.0000000000091,674.9999999999923,,832.9999999999687
2015.04.14,-253.0000000000032,-490.999999999997,217.0000000000005,-365.99999999999966,130.0000000000079,492.0000000000035,-309.99999999999915,376.99999999999403,621.9999999999999,158.99999999999804,-1018.0000000000077,-328.00000000000296,998.0000000000047,734.0000000000014,,963.0
2015.04.14,-215.99999999999397,-434.000000000001,283.000000000011,-326.9999999999982,165.9999999999995,510.00000000001046,-302.9999999999977,368.9999999999971,672.9999999999876,200.00000000000017,-991.9999999999928,-367.00000000000443,1082.0000000000077,809.9999999999997,,1454.000000000025
2015.04.14,-144.99999999999514,-348.9999999999993,378.999999999996,-368.9999999999998,215.99999999999397,524.0000000000133,-280.00000000000244,413.99999999999216,819.9999999999932,258.99999999998704,-943.9999999999893,-388.00000000000523,1125.0,789.9999999999907,,2051.9999999999754
2015.04.14,-170.99999999999892,-322.00000000000006,432.0000000000102,-272.99999999999613,182.99999999999983,584.0000000000067,-280.9999999999979,446.9999999999974,796.999999999997,339.99999999998477,-1038.99999999999,-301.00000000000193,1101.0000000000132,864.9999999999935,,2362.0000000000177
2015.04.14,-95.00000000000064,-309.99999999998806,468.00000000000176,-390.00000000000057,137.9999999999937,570.0000000000039,-207.00000000000162,446.9999999999974,862.9999999999995,428.9999999999905,-1009.9999999999998,-361.0000000000042,1234.0000000000089,980.9999999999985,,2756.9999999999995
2015.04.14,-112.000000000001,-364.9999999999931,527.0000000000108,-521.0000000000008,146.00000000000168,612.0000000000125,-193.99999999999417,510.99999999999477,1056.999999999988,534.9999999999966,-907.9999999999977,-445.99999999999795,1250.0,915.9999999999945,,3008.0000000000146
2015.04.14,-134.99999999999625,-385.99999999999744,544.0000000000111,-435.99999999999284,181.00000000000892,636.0000000000143,-256.99999999999613,542.9999999999935,1106.9999999999993,496.99999999999187,-1117.9999999999968,-430.9999999999974,1370.0000000000045,1002.9999999999983,,3118.000000000045
2015.04.14,-187.00000000000384,-492.0000000000035,456.9999999999963,-558.9999999999975,124.00000000001299,592.9999999999991,-247.99999999999267,524.9999999999977,1059.9999999999882,471.9999999999835,-1052.0000000000084,-531.0000000000059,1312.0000000000118,956.9999999999967,,2430.999999999974
2015.04.14,-331.0000000000035,-486.999999999993,287.9999999999994,-474.9999999999943,73.00000000001194,568.000000000013,-363.0000000000022,422.00000000000017,855.9999999999945,313.99999999999204,-1157.9999999999923,-453.00000000000296,1291.000000000011,989.9999999999909,,1535.0000000000246
2015.04.14,-280.00000000000244,-254.999999999983,446.0000000000131,-441.99999999999307,214.00000000000307,650.0000000000173,-395.99999999999636,418.9999999999916,964.9999999999892,346.9999999999862,-1225.9999999999939,-459.0000000000032,1433.0000000000068,1042.9999999999939,,2459.000000000029
2015.04.14,-229.00000000000142,-268.9999999999859,401.00000000000693,-420.99999999999227,235.00000000000742,605.0000000000111,-356.9999999999962,324.9999999999975,939.9999999999977,269.9999999999925,-1479.0000000000082,-478.00000000000864,1440.0000000000118,1141.9999999999986,,2125.000000000031
2015.04.14,-185.00000000000182,-97.9999999999981,434.000000000001,-474.00000000000375,286.00000000000847,592.9999999999991,-374.999999999992,239.99999999999577,1009.9999999999909,224.000000000002,-1595.9999999999975,-558.9999999999975,1638.0000000000052,1181.999999999994,,2320.000000000006
2015.04.14,-170.99999999999892,-126.0000000000039,286.00000000000847,-612.9999999999995,292.00000000000335,475.0000000000032,-370.9999999999991,195.00000000000074,899.9999999999915,78.00000000000028,-1688.0000000000007,-677.9999999999973,1622.0,1113.9999999999927,,1315.000000000001
2015.04.14,-192.00000000000327,-119.99999999998678,337.99999999999386,-637.999999999991,252.0000000000078,476.0000000000098,-378.00000000000057,221.99999999999997,1012.0000000000005,75.00000000000284,-1534.9999999999975,-698.9999999999981,1620.0000000000045,1095.0000000000016,,1528.0000000000434
2015.04.14,-78.00000000000028,-114.99999999999844,408.00000000000836,-572.9999999999933,215.00000000000963,460.000000000016,-268.0000000000016,264.999999999993,1049.9999999999973,249.99999999999466,-1601.9999999999923,-606.0000000000088,1684.0000000000118,1162.9999999999918,,2253.000000000028
2015.04.14,-178.99999999999582,-209.9999999999991,287.9999999999994,-545.9999999999923,144.0000000000108,484.00000000001774,-266.999999999995,284.9999999999908,925.9999999999877,222.99999999999542,-1574.9999999999932,-521.0000000000008,1650.0000000000057,1211.999999999991,,1914.0000000000223
2015.04.14,-226.99999999999943,-266.999999999995,228.00000000000597,-572.0000000000027,102.00000000000209,416.00000000001637,-276.9999999999939,250.9999999999901,503.9999999999907,161.99999999999548,-1641.999999999988,-490.0000000000091,1383.0000000000098,1161.000000000001,,732.0000000000234
2015.04.14,-163.99999999999747,-401.99999999999125,259.0000000000092,-355.99999999999454,104.99999999999955,413.00000000001893,-226.99999999999943,323.99999999999096,676.9999999999925,215.99999999999397,-1442.9999999999943,-320.0000000000074,1312.0000000000118,1081.999999999994,,1476.0000000000266
2015.04.14,-97.9999999999981,-324.9999999999975,285.00000000000193,-311.9999999999976,182.99999999999983,358.00000000001387,-214.99999999999852,234.00000000000088,625.9999999999906,181.9999999999933,-1435.0000000000084,-403.99999999999636,1353.0000000000086,1101.9999999999918,,1534.0000000000043
2015.04.14,-419.9999999999982,-1073.9999999999973,-414.9999999999876,-710.9999999999985,-258.99999999998704,19.00000000001345,-307.0000000000017,204.99999999999963,146.99999999999136,-334.00000000001205,-1910.9999999999961,-540.9999999999968,1279.0000000000105,993.9999999999949,,-3327.999999999965
2015.04.14,-900.0000000000008,-1569.9999999999825,-882.9999999999893,-873.9999999999952,-885.0000000000025,-10.999999999983245,-366.9999999999951,141.99999999999767,-173.00000000000182,-503.000000000009,-2187.0000000000055,-278.0000000000058,1174.0000000000066,1070.9999999999998,,-6243.999999999968
2015.04.14,-766.0,-1519.999999999988,-770.000000000004,-867.0000000000044,-929.000000000002,60.000000000015596,-129.00000000000134,201.99999999999108,-32.00000000001069,25.999999999992696,-1954.9999999999957,42.00000000000159,1181.0000000000116,1300.0000000000011,,-4156.999999999993
2015.04.14,-976.9999999999945,-1632.9999999999955,-937.9999999999944,-980.000000000004,-1061.9999999999852,69.00000000000794,-174.99999999999181,158.99999999999804,-80.0000000000125,-38.0000000000047,-2113.9999999999936,-14.000000000010004,1235.0000000000136,1333.9999999999907,,-5213.999999999975
2015.04.14,-1153.9999999999995,-1700.999999999997,-1012.9999999999973,-1061.9999999999977,-1146.0000000000025,155.00000000001623,-263.99999999999756,127.99999999999478,-101.0000000000133,-72.0000000000054,-2157.999999999993,1.9999999999953388,1148.0000000000105,1213.999999999993,,-6023.9999999999945
2015.04.14,-1041.000000000003,-1656.9999999999973,-977.99999999999,-1115.9999999999995,-1039.9999999999966,53.00000000001415,-226.99999999999943,118.99999999999133,-1.0000000000047748,-139.00000000000023,-1926.0000000000055,-49.000000000006594,1130.0000000000095,1185.9999999999982,,-5685.999999999987
2015.04.14,-786.9999999999933,-1573.0000000000023,-814.0000000000036,-968.0000000000035,-919.0000000000032,46.0000000000127,-149.99999999999457,179.99999999999127,50.99999999998772,-96.00000000000719,-1882.9999999999902,-94.99999999999886,1161.0000000000014,1183.9999999999961,,-4663.000000000007
2015.04.14,-744.9999999999957,-1624.9999999999875,-702.9999999999869,-917.9999999999922,-842.9999999999937,109.00000000000354,-158.0000000000026,267.99999999999045,126.99999999999534,-63.000000000013046,-1827.000000000001,-102.00000000000387,1206.0000000000032,1188.0000000000002,,-4085.9999999999836
2015.04.14,-707.9999999999975,-1569.9999999999825,-619.9999999999983,-861.0000000000042,-729.0000000000018,121.00000000001555,-159.9999999999935,288.9999999999948,144.99999999999602,-29.999999999996696,-1790.999999999987,-69.00000000000261,1167.0000000000016,1157.9999999999923,,-3657.999999999964
2015.04.14,-758.9999999999985,-1641.0000000000036,-672.0000000000059,-912.9999999999967,-744.9999999999957,135.00000000001845,-195.00000000000074,324.9999999999975,157.99999999998704,-68.00000000000139,-1758.9999999999995,-123.00000000000466,1175.0000000000114,1141.9999999999986,,-3939.999999999994
2015.04.14,-742.9999999999936,-1685.0000000000032,-702.0000000000026,-909.9999999999966,-784.9999999999912,113.00000000000753,-141.99999999999767,325.99999999999295,117.999999999995,-28.000000000005798,-1780.0000000000039,-67.00000000000728,1195.0000000000073,1195.999999999997,,-3894.000000000001
2015.04.14,-736.9999999999987,-1671.9999999999845,-675.9999999999877,-906.9999999999965,-780.9999999999873,137.00000000000932,-124.00000000000189,346.9999999999973,162.9999999999967,14.999999999987246,-1719.0000000000039,-82.99999999999841,1204.0000000000077,1189.9999999999911,,-3642.999999999969
2015.04.14,-639.0000000000007,-1534.9999999999975,-580.0000000000027,-878.0000000000001,-729.0000000000018,100.0000000000112,-102.99999999999754,335.99999999999187,172.9999999999876,29.999999999996696,-1723.000000000008,-114.00000000000432,1193.000000000012,1193.999999999995,,-3275.0000000000186
2015.04.14,-705.0000000000001,-1527.9999999999961,-583.0000000000002,-832.9999999999984,-746.9999999999866,98.0000000000203,-142.99999999999312,343.9999999999999,195.99999999999795,53.999999999998494,-1689.0000000000073,-75.00000000000284,1189.0000000000073,1183.9999999999961,,-3237.9999999999627
2015.04.14,-644.0000000000001,-1480.999999999999,-503.000000000009,-795.9999999999923,-726.0000000000044,170.00000000000347,-88.99999999999464,375.9999999999986,221.9999999999942,123.99999999999079,-1634.9999999999864,-64.00000000000716,1185.0000000000023,1210.0,,-2651.000000000003
2015.04.14,-658.9999999999985,-1489.9999999999914,-496.99999999999187,-780.9999999999917,-727.9999999999953,199.00000000001583,-115.99999999999389,366.9999999999951,211.9999999999891,147.99999999999258,-1680.999999999999,-16.000000000005343,1202.0000000000123,1263.9999999999984,,-2575.9999999999636
2015.04.14,-664.9999999999934,-1508.9999999999825,-514.9999999999987,-799.9999999999972,-811.0000000000061,175.00000000001404,-82.99999999999974,367.99999999999056,214.9999999999892,175.99999999999838,-1697.9999999999995,0.0,1173.0000000000018,1262.9999999999918,,-2710.9999999999927
2015.04.15,-685.9999999999977,-1508.9999999999825,-527.9999999999951,-813.999999999993,-800.0000000000007,173.00000000000094,-95.99999999999609,371.99999999999454,225.9999999999991,157.99999999999147,-1709.9999999999893,-19.99999999999602,1235.0000000000136,1292.9999999999998,,-2705.999999999952
2015.04.15,-661.9999999999959,-1492.9999999999889,-547.999999999993,-859.9999999999994,-781.9999999999939,164.00000000000858,-117.00000000000044,356.9999999999962,222.99999999999898,139.9999999999846,-1761.9999999999968,-64.00000000000716,1247.0,1261.9999999999964,,-2894.999999999991
2015.04.15,-658.0000000000031,-1452.9999999999932,-522.0000000000002,-831.0000000000031,-770.9999999999884,194.0000000000053,-100.00000000000009,353.99999999999875,221.9999999999942,146.00000000000168,-1794.9999999999911,-54.000000000002046,1290.0000000000064,1308.9999999999934,,-2668.999999999981
2015.04.15,-641.9999999999982,-1453.9999999999998,-504.9999999999999,-816.9999999999931,-770.9999999999884,200.00000000000017,-88.99999999999464,366.9999999999951,250.0,149.9999999999835,-1869.9999999999939,-48.00000000000182,1328.000000000003,1349.0000000000002,,-2551.999999999989
2015.04.15,-641.9999999999982,-1441.9999999999877,-478.0000000000006,-825.0000000000028,-756.9999999999854,221.00000000000452,-59.99999999999339,369.99999999999255,262.00000000000045,219.99999999999798,-1815.9999999999955,-25.99999999999625,1325.0000000000027,1398.9999999999948,,-2248.9999999999663
