date,USDJPY,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPCAD,EURNZD,NZDCAD,AUDNZD,empty,sum
2015.04.20,24.00000000000091,-4.000000000004,19.00000000001345,-29.999999999996696,-298.9999999999937,-209.00000000000364,-101.00000000001774,240.00000000001796,87.99999999999919,-182.0000000000155,,-453.99999999999966
2015.04.20,-4.9999999999954525,11.00000000000545,-78.00000000000028,49.00000000001015,-202.0000000000022,-148.0000000000037,-240.00000000001796,213.00000000001873,106.99999999999044,-104.00000000001519,,-397.00000000000995
2015.04.20,-30.9999999999917,-134.99999999999625,-42.999999999993044,-87.99999999999919,-261.99999999999557,-239.99999999999577,-162.00000000001768,321.0000000000157,64.99999999999284,-70.99999999999883,,-645.9999999999794
2015.04.20,10.000000000005116,-141.99999999999767,-24.000000000001798,-87.99999999999919,-263.99999999999756,-178.99999999999582,-188.00000000001037,169.00000000001913,-13.00000000000745,-164.00000000000858,,-882.9999999999943
2015.04.20,-51.9999999999925,-113.99999999999189,-45.99999999999049,-84.99999999999064,-295.0000000000008,-282.99999999999994,-152.0000000000188,387.000000000004,119.99999999999788,-73.99999999999629,,-593.9999999999797
2015.04.20,-96.00000000000364,-95.00000000000064,-24.999999999986144,-120.99999999999334,-249.99999999999466,-263.99999999999756,-47.00000000001925,309.0000000000037,54.999999999993946,-39.00000000001125,,-573.0000000000086
2015.04.20,-78.00000000000296,-170.99999999998784,4.000000000004,-182.99999999999983,-385.99999999999744,-358.9999999999982,5.999999999994898,464.00000000001995,101.99999999999099,-83.9999999999952,,-684.9999999999715
2015.04.20,24.00000000000091,-187.00000000000384,-2.999999999997449,-205.99999999999508,-351.99999999999676,-317.9999999999961,39.999999999995595,392.9999999999989,21.999999999999797,-96.00000000000719,,-683.0000000000013
2015.04.20,-12.999999999991019,-208.00000000000819,-1.0000000000065512,-211.99999999998997,-359.99999999999363,-375.9999999999986,18.999999999991246,487.99999999999955,87.99999999999919,-32.999999999994145,,-607.9999999999923
2015.04.20,22.00000000000557,-289.0000000000059,-14.000000000002899,-234.99999999999633,-351.99999999999676,-397.0000000000029,-27.00000000002145,563.0000000000024,85.99999999999719,11.00000000000545,,-632.0000000000157
2015.04.20,-58.9999999999975,-322.00000000000006,5.999999999994898,-251.99999999999667,-327.99999999999494,-376.99999999999403,-28.000000000005798,489.0000000000061,35.999999999991594,11.00000000000545,,-823.9999999999909
2015.04.20,-58.9999999999975,-316.99999999998954,12.000000000012001,-290.9999999999968,-375.9999999999986,-464.9999999999932,67.9999999999792,651.0000000000016,106.99999999999044,69.9999999999923,,-600.0000000000002
2015.04.20,-72.00000000000273,-303.9999999999932,22.0000000000109,-316.99999999998954,-392.9999999999989,-486.999999999993,143.99999999998857,668.0000000000019,106.99999999999044,83.9999999999952,,-547.9999999999901
2015.04.20,-33.00000000000125,-339.0000000000004,-1.999999999990898,-333.9999999999899,-390.99999999999693,-458.00000000000284,147.99999999999258,660.0000000000161,24.999999999997247,34.000000000000696,,-689.9999999999757
2015.04.20,-128.0000000000001,-309.0000000000037,-22.999999999995246,-327.99999999999494,-378.00000000000057,-447.99999999999284,157.99999999999147,661.0000000000005,67.9999999999903,45.99999999999049,,-681.0000000000147
2015.04.20,-128.0000000000001,-340.9999999999913,-78.00000000000028,-337.99999999999386,-391.9999999999924,-441.0000000000025,143.99999999998857,733.0000000000059,49.99999999999449,21.00000000000435,,-769.999999999987
2015.04.20,-299.99999999999716,-333.9999999999899,-79.00000000000685,-397.99999999999835,-502.00000000000244,-547.999999999993,291.9999999999812,929.000000000002,103.99999999999298,7.0000000000014495,,-829.0000000000101
2015.04.20,-301.9999999999925,-306.9999999999906,-87.99999999999919,-370.9999999999991,-485.99999999999756,-536.9999999999986,269.9999999999925,923.0000000000072,123.99999999999079,21.00000000000435,,-752.9999999999825
2015.04.20,-283.9999999999918,-175.99999999999838,-56.99999999999594,-328.9999999999904,-490.00000000000153,-519.9999999999983,339.0000000000004,818.0000000000076,137.9999999999937,-29.00000000001235,,-589.9999999999869
2015.04.20,-373.9999999999952,204.00000000000418,-285.00000000000193,-129.9999999999968,-266.999999999995,-307.99999999999716,360.9999999999891,725.0000000000201,111.99999999998988,-11.00000000000545,,27.00000000001183
2015.04.20,-274.0000000000009,252.99999999999213,-380.9999999999869,-161.00000000000003,-280.00000000000244,-265.99999999999955,504.9999999999999,799.0000000000164,17.999999999995797,-89.00000000000574,,124.00000000000858
2015.04.20,-224.00000000000375,120.00000000000898,-401.99999999999125,-156.99999999999602,-295.0000000000008,-268.0000000000016,318.9999999999804,827.0,25.999999999992696,-106.00000000000608,,-160.00000000001748
2015.04.20,-212.99999999999386,-202.9999999999976,-258.0000000000027,-315.9999999999941,-336.00000000000296,-383.0,270.99999999999903,836.9999999999989,-17.000000000000348,-7.0000000000014495,,-624.999999999995
2015.04.20,-131.00000000000023,-371.99999999999454,-235.99999999999176,-486.999999999993,-408.9999999999927,-502.9999999999979,463.9999999999977,1035.0000000000082,-72.0000000000054,59.99999999999339,,-650.9999999999761
2015.04.20,-25.99999999999625,-451.0000000000014,-120.99999999999334,-583.9999999999957,-461.0000000000003,-551.0000000000015,576.9999999999831,973.0000000000016,-123.00000000000644,58.000000000002494,,-709.0000000000078
2015.04.20,-66.0000000000025,-551.9999999999969,8.000000000008,-612.9999999999969,-529.0000000000017,-619.9999999999983,522.0000000000002,907.0000000000133,-74.00000000000739,63.99999999999739,,-952.9999999999847
2015.04.20,-6.999999999990791,-611.000000000006,65.00000000000395,-538.9999999999895,-561.0000000000003,-619.9999999999983,273.9999999999965,850.0000000000174,12.999999999996348,11.00000000000545,,-1124.9999999999654
2015.04.20,134.00000000000034,-855.9999999999901,62.000000000006494,-662.9999999999914,-637.9999999999941,-736.9999999999987,242.99999999999324,1073.0000000000127,14.999999999998348,70.99999999999883,,-1295.999999999964
2015.04.20,135.99999999999568,-780.9999999999873,53.999999999998494,-510.99999999999477,-517.0000000000008,-653.0000000000035,-15.00000000000945,931.0000000000151,91.99999999999208,109.99999999998789,,-1154.0000000000068
2015.04.20,108.00000000000409,-723.0000000000069,11.00000000000545,-483.0000000000001,-475.0000000000032,-607.0000000000019,-2.0000000000131024,904.0000000000159,66.99999999999484,112.99999999998533,,-1087.00000000002
2015.04.20,103.9999999999992,-343.99999999998875,-99.99999999998899,-348.9999999999993,-309.99999999999915,-519.9999999999983,211.99999999998997,948.0000000000155,95.99999999999609,209.9999999999991,,-52.99999999997482
2015.04.20,60.000000000002274,-226.99999999999943,-208.99999999999253,-322.00000000000006,-270.99999999999903,-470.9999999999992,250.99999999997902,922.0000000000006,75.9999999999983,201.99999999999108,,10.999999999980844
2015.04.20,129.0000000000049,-141.99999999999767,-265.99999999998846,-287.9999999999994,-163.00000000000205,-363.99999999999767,286.99999999999284,804.0000000000047,-8.000000000008,198.99999999999363,,188.00000000000267
2015.04.20,144.00000000000546,219.99999999999798,-459.99999999999375,-188.9999999999947,-22.999999999995246,-203.99999999999307,524.9999999999977,802.0000000000139,-90.0000000000012,171.99999999999437,,897.0000000000314
2015.04.20,376.0000000000048,78.00000000000028,-312.00000000000114,-338.9999999999893,287.0000000000039,-117.00000000000044,689.9999999999907,383.0,-388.0000000000106,468.9999999999861,,1126.999999999984
2015.04.20,322.00000000000273,-78.00000000000028,-228.00000000000597,-458.9999999999983,270.0000000000036,-121.99999999999989,763.9999999999869,289.0000000000059,-514.0000000000033,463.9999999999977,,707.9999999999892
2015.04.20,355.000000000004,-231.0000000000034,-85.99999999998609,-453.99999999999886,263.0000000000021,-151.9999999999966,559.9999999999827,159.00000000002024,-480.0000000000027,499.000000000005,,433.00000000002643
2015.04.20,341.99999999999875,-62.99999999999084,-131.99999999999878,-413.99999999999216,262.00000000000665,-148.0000000000037,676.9999999999943,225.00000000000853,-437.0000000000096,480.99999999999807,,793.0000000000111
2015.04.20,418.00000000000637,-32.999999999994145,-112.000000000001,-398.9999999999938,280.9999999999979,-112.99999999999643,683.9999999999957,111.00000000001664,-465.0000000000043,459.99999999999375,,832.0000000000206
2015.04.20,445.99999999999795,-42.999999999993044,-238.0000000000049,-324.9999999999975,295.0000000000008,-70.0000000000034,474.999999999981,212.00000000001216,-415.0000000000098,429.99999999999704,,766.9999999999803
2015.04.20,448.0000000000075,-78.00000000000028,-313.99999999999204,-303.9999999999932,282.0000000000045,-19.00000000000235,406.9999999999796,213.00000000001873,-469.0000000000083,334.9999999999964,,501.00000000001063
2015.04.20,466.99999999999875,-160.99999999998892,-272.00000000000557,-383.99999999999545,253.0000000000032,-68.00000000000139,490.999999999997,251.00000000000122,-503.000000000009,368.9999999999971,,442.999999999997
2015.04.20,406.9999999999965,-235.99999999999176,-201.99999999999108,-446.9999999999974,209.00000000000364,-121.99999999999989,545.9999999999799,256.00000000001177,-536.0000000000032,375.9999999999986,,251.00000000000705
2015.04.20,365.0000000000091,-263.99999999999756,-187.99999999998818,-400.9999999999958,184.00000000000637,-153.99999999999858,411.99999999999017,287.000000000015,-440.00000000000705,388.9999999999949,,190.00000000002836
2015.04.20,328.00000000000296,-275.9999999999874,-185.99999999999727,-426.9999999999996,141.99999999999767,-153.00000000000313,454.9999999999832,314.00000000001427,-469.0000000000083,340.9999999999913,,68.99999999999363
2015.04.20,305.9999999999974,-252.0000000000078,-218.00000000000708,-361.9999999999957,185.00000000000182,-149.99999999999457,322.9999999999844,327.00000000001063,-397.0000000000029,390.0000000000015,,151.99999999998772
2015.04.20,308.00000000000693,-234.00000000000088,-158.99999999999804,-376.99999999999403,175.00000000000293,-187.9999999999993,385.99999999999744,353.0000000000033,-361.0000000000002,434.9999999999854,,338.0000000000035
2015.04.20,266.9999999999959,-235.99999999999176,-185.99999999999727,-377.9999999999894,161.00000000000003,-229.00000000000142,376.9999999999829,491.0000000000192,-304.00000000000426,482.00000000000466,,445.00000000001864
2015.04.21,281.9999999999965,-195.9999999999962,-197.99999999998707,-367.99999999999056,165.00000000000404,-178.00000000000037,455.99999999998977,460.000000000016,-350.00000000000585,455.0000000000054,,528.0000000000316
2015.04.21,317.0000000000073,-187.99999999998818,-175.99999999999838,-371.99999999999454,145.00000000000622,-203.99999999999307,509.99999999998823,474.0000000000189,-336.00000000000296,441.99999999998687,,612.0000000000304
2015.04.21,316.0000000000025,-151.9999999999966,-192.99999999999872,-345.99999999999073,174.00000000000747,-185.99999999999727,419.9999999999982,413.00000000001893,-322.00000000000006,448.9999999999883,,573.0000000000321
2015.04.21,325.00000000000284,-153.9999999999875,-209.9999999999991,-365.99999999999966,187.9999999999993,-197.00000000000273,440.9999999999803,453.0000000000145,-320.00000000000915,480.99999999999807,,640.9999999999968
2015.04.21,325.00000000000284,-168.99999999999693,-191.99999999999218,-368.9999999999971,178.00000000000037,-214.99999999999852,432.9999999999945,453.0000000000145,-301.0000000000068,486.999999999993,,630.0000000000136
2015.04.21,278.99999999999636,-161.99999999999548,-165.9999999999995,-347.9999999999928,243.00000000000432,-139.99999999999568,400.00000000000034,270.99999999999903,-380.00000000000256,473.99999999999665,,471.00000000001074
2015.04.21,427.0000000000067,-198.99999999999363,-163.9999999999864,-322.00000000000006,307.0000000000017,-83.9999999999952,289.9999999999903,162.00000000001768,-416.00000000000523,482.00000000000466,,483.0000000000405
2015.04.21,381.0000000000002,-161.99999999999548,-187.99999999998818,-288.9999999999948,348.9999999999993,-80.99999999999774,264.9999999999819,185.00000000001293,-382.00000000000455,531.9999999999991,,610.0000000000127
2015.04.21,487.000000000009,-212.99999999999653,-140.0000000000068,-300.99999999999574,239.0000000000003,-165.9999999999995,230.9999999999812,352.000000000019,-314.0000000000032,536.0000000000032,,711.0000000000109
2015.04.21,549.0000000000066,-198.99999999999363,-204.99999999998852,-307.99999999999716,372.0000000000057,-80.99999999999774,259.9999999999936,226.00000000001506,-404.0000000000044,577.0000000000052,,787.0000000000448
2015.04.21,454.00000000000773,-201.99999999999108,-191.00000000000784,-269.9999999999925,389.000000000006,-127.99999999999478,171.99999999999437,284.00000000001756,-299.00000000000483,649.999999999995,,859.0000000000297
2015.04.21,442.99999999999784,-177.00000000000495,-207.00000000000162,-257.9999999999916,402.9999999999978,-139.00000000000023,172.99999999997874,324.0000000000132,-276.00000000000955,682.0000000000048,,967.9999999999844
2015.04.21,507.99999999999557,-201.99999999999108,-181.9999999999933,-251.99999999999667,348.00000000000387,-134.99999999999625,122.99999999998423,270.99999999999903,-272.00000000000557,602.999999999998,,809.9999999999977
2015.04.21,481.00000000000875,-188.9999999999947,-201.99999999999108,-241.99999999999778,346.9999999999973,-114.00000000000298,125.99999999998168,269.00000000000813,-288.00000000001046,568.9999999999973,,756.9999999999961
2015.04.21,466.99999999999875,-182.99999999999983,-208.99999999999253,-231.99999999999886,358.0000000000028,-149.99999999999457,92.99999999998754,359.0000000000204,-197.00000000000273,648.0000000000041,,954.000000000025
2015.04.21,484.99999999999943,-180.99999999998673,-194.99999999998963,-231.99999999999886,370.9999999999991,-178.99999999999582,95.00000000000064,385.00000000001313,-160.00000000000458,693.9999999999947,,1083.0000000000314
2015.04.21,548.0000000000018,-214.00000000000307,-207.99999999998596,-249.99999999999466,378.00000000000057,-156.99999999999602,95.999999999985,356.00000000000074,-209.00000000000364,675.0000000000034,,1015.0000000000082
2015.04.21,504.0000000000049,-276.9999999999939,-207.99999999998596,-286.99999999999284,299.00000000000483,-188.9999999999947,107.99999999999699,425.0000000000087,-211.00000000000563,619.9999999999983,,784.0000000000407
2015.04.21,582.9999999999984,-323.0000000000066,-238.99999999998923,-398.9999999999938,241.99999999999778,-302.9999999999977,308.9999999999815,647.0000000000198,-220.00000000000907,672.0000000000059,,969.0000000000069
2015.04.21,537.9999999999967,-239.99999999999577,-428.9999999999905,-394.9999999999898,202.0000000000022,-371.99999999999454,370.999999999988,1021.0000000000052,-142.00000000000878,686.9999999999932,,1241.000000000006
2015.04.21,637.0000000000005,-480.99999999999807,-431.0000000000036,-505.99999999999534,85.00000000000173,-500.9999999999959,324.9999999999975,1263.000000000014,-110.00000000001009,699.9999999999895,,981.0000000000001
2015.04.21,707.0000000000078,-489.99999999999045,-458.00000000000284,-409.99999999999926,34.000000000000696,-534.9999999999966,76.99999999999375,1395.000000000013,61.999999999995396,687.9999999999998,,1070.0000000000214
2015.04.21,716.0000000000082,-527.9999999999951,-346.0000000000019,-600.999999999996,-90.0000000000012,-705.0000000000001,485.99999999998647,1526.0000000000052,34.99999999999615,747.9999999999931,,1240.999999999995
2015.04.21,674.0000000000066,-584.9999999999911,-316.99999999998954,-628.9999999999907,-149.99999999999457,-709.9999999999995,470.9999999999992,1449.0000000000114,0.0,670.9999999999993,,874.0000000000512
2015.04.21,504.0000000000049,-543.999999999989,-252.0000000000078,-610.9999999999949,-95.00000000000064,-702.0000000000026,488.9999999999839,1390.0000000000023,21.999999999999797,736.0000000000033,,936.9999999999992
2015.04.21,507.000000000005,-600.0000000000006,-268.0000000000016,-654.9999999999944,-103.99999999999298,-741.9999999999982,523.9999999999911,1486.0000000000095,17.999999999995797,773.9999999999858,,939.9999999999995
2015.04.21,466.99999999999875,-334.9999999999964,-417.0000000000007,-522.9999999999957,-46.999999999997044,-712.0000000000015,546.9999999999864,1634.000000000002,139.00000000000023,812.999999999997,,1565.999999999993
2015.04.21,498.00000000000466,-408.00000000000836,-407.99999999998613,-571.9999999999948,-81.9999999999932,-719.000000000003,570.9999999999882,1629.0000000000139,88.99999999999464,770.9999999999884,,1369.0000000000045
