names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDJPY,10,['GBPCAD'],80.0,-0.41458730158730167,B
GBPCHF,15,"['GBPAUD', 'NZDUSD', 'GBPJPY', 'GBPCAD']",100.0,0.8,S
EURCHF,30,"['EURGBP', 'CADCHF', 'NZDJPY', 'USDCHF', 'AUDNZD', 'EURUSD']",100.0,-0.18033333333333332,B
CADCHF,10,['GBPAUD'],80.0,1.0,S
AUDCHF,10,['GBPAUD'],80.0,1.0,S
NZDCHF,15,"['GBPAUD', 'AUDUSD']",80.0,0.5099761904761904,S
GBPCAD,20,"['EURJPY', 'EURGBP']",80.0,0.9362828282828285,S
EURNZD,10,"['AUDCHF', 'CADCHF']",80.0,0.26300000000000007,S
NZDCAD,10,['EURCHF'],80.0,-0.32876984126984143,B
AUDNZD,10,"['GBPAUD', 'USDCAD', 'GBPUSD']",100.0,0.48350000000000015,S
