date,USDCHF,GBPUSD,EURCHF,CADCHF,NZDCHF,GBPJPY,GBPAUD,EURCAD,EURAUD,EURNZD,AUDJPY,empty,sum
2017.06.19,163.00000000000205,13.000000000018552,-53.00000000001415,-185.99999999999727,-500.00000000000045,-366.9999999999902,207.00000000000162,68.99999999998573,-7.0000000000014495,-470.9999999999992,-322.9999999999933,,-1454.9999999999882
2017.06.19,161.00000000000003,9.000000000014552,-39.00000000001125,-180.0000000000024,-473.0000000000012,-272.99999999999613,219.99999999999798,65.99999999998829,0.9999999999843467,-409.99999999999926,-281.0000000000059,,-1199.000000000031
2017.06.19,177.00000000000495,-15.999999999993797,-40.0000000000178,-174.00000000000747,-443.99999999999994,-305.9999999999832,225.99999999999287,73.99999999999629,0.9999999999843467,-374.999999999992,-289.0000000000015,,-1166.0000000000173
2017.06.19,153.00000000000313,-41.99999999998649,-87.00000000001484,-185.00000000000182,-422.00000000000017,-413.99999999998727,286.00000000000847,78.00000000000028,49.99999999999449,-299.00000000000483,-305.9999999999974,,-1187.9999999999864
2017.06.19,87.00000000000374,9.000000000014552,-95.00000000000064,-168.99999999999693,-361.9999999999957,-522.9999999999961,344.99999999999534,154.99999999999403,193.99999999998306,-109.99999999998789,-290.00000000000625,,-758.999999999993
2017.06.19,75.9999999999983,40.0000000000178,-27.00000000002145,-79.00000000000685,-302.9999999999977,-650.999999999982,407.0000000000018,177.00000000000495,12.999999999996348,-168.99999999999693,-373.9999999999952,,-889.9999999999811
2017.06.19,-8.999999999992347,151.00000000001222,62.99999999999084,-75.00000000000284,-299.00000000000483,-847.9999999999848,543.0000000000045,132.99999999998312,-36.0000000000138,-194.0000000000053,-397.00000000000557,,-968.0000000000188
2017.06.19,-30.999999999992145,191.00000000000784,148.99999999999915,80.99999999999774,-200.99999999999562,-752.0000000000095,1002.9999999999983,299.00000000000483,359.99999999998255,-136.00000000000279,-156.0000000000059,,806.9999999999843
2017.06.19,-73.00000000000084,236.00000000001398,182.99999999999983,100.99999999999554,-204.99999999999963,-716.0000000000082,861.0000000000007,276.9999999999939,283.99999999999534,-201.00000000000674,-161.00000000000136,,585.9999999999825
2017.06.19,-78.99999999999574,310.0000000000103,183.99999999998417,70.99999999999883,-244.99999999999523,-796.999999999997,851.0000000000017,252.99999999999213,229.99999999999687,-270.99999999999903,-183.9999999999975,,322.9999999999996
2017.06.19,-70.99999999999883,329.00000000000153,214.99999999998744,36.999999999998145,-289.0000000000059,-706.9999999999936,858.0000000000032,132.99999999998312,129.99999999998568,-400.9999999999847,-170.99999999999227,,62.999999999983686
2017.06.19,-114.00000000000298,229.00000000001253,203.99999999998198,65.99999999999939,-270.0000000000036,-623.9999999999952,631.0000000000038,207.99999999998596,93.99999999999409,-363.0000000000022,-212.0000000000033,,-151.00000000002962
2017.06.19,-148.99999999999915,161.00000000001114,211.99999999998997,97.00000000000264,-222.99999999999542,-555.0000000000068,561.0000000000115,280.9999999999979,165.9999999999995,-263.99999999999756,-234.99999999999943,,52.00000000001427
2017.06.19,-248.99999999999923,218.00000000000708,197.99999999998707,109.99999999999899,-116.00000000000499,-716.9999999999845,598.999999999994,249.99999999999466,266.999999999995,7.0000000000014495,-271.0000000000008,,295.99999999998863
2017.06.19,-188.9999999999947,175.99999999999838,275.9999999999874,137.9999999999937,-51.000000000001044,-743.9999999999998,645.999999999991,258.0000000000027,150.99999999999002,11.00000000000545,-269.999999999996,,401.99999999997704
2017.06.19,-159.9999999999935,35.00000000000725,245.99999999999068,56.0000000000005,-114.99999999999844,-730.9999999999945,527.9999999999951,158.99999999999804,51.99999999998539,-123.00000000000644,-322.9999999999933,,-376.00000000000927
2017.06.19,18.0000000000069,-71.99999999998319,182.99999999999983,-75.00000000000284,-67.00000000000594,-754.9999999999955,548.9999999999995,-53.999999999998494,116.99999999998934,66.00000000001049,-347.999999999999,,-437.9999999999788
2017.06.19,36.0000000000027,-163.00000000000205,195.9999999999962,-79.00000000000685,-97.00000000000264,-621.9999999999857,534.9999999999966,-90.00000000001229,140.99999999999113,14.000000000002899,-322.9999999999933,,-452.00000000001324
2017.06.19,91.00000000000774,-135.9999999999806,153.9999999999875,-131.00000000000333,-139.99999999999568,-639.00000000001,432.9999999999945,-112.000000000001,65.99999999998829,9.999999999998899,-337.99999999999386,,-742.0000000000075
2017.06.19,92.00000000000318,-163.00000000000205,173.99999999998528,-162.0000000000066,-139.00000000000023,-665.9999999999968,418.9999999999916,-250.00000000001688,75.00000000000284,-18.999999999991246,-370.9999999999951,,-1010.000000000026
2017.06.19,111.00000000000554,-226.99999999999943,189.99999999997908,-280.9999999999979,-151.9999999999966,-649.0000000000009,228.00000000000597,-478.0000000000006,-67.00000000001705,-65.99999999998829,-391.00000000000534,,-1782.000000000016
2017.06.19,158.99999999999804,-469.99999999999267,207.99999999998596,-324.9999999999975,-129.9999999999968,-522.9999999999961,-18.0000000000069,-584.0000000000067,-48.000000000003595,-46.999999999997044,-356.9999999999993,,-2135.0000000000127
2017.06.19,178.00000000000037,-363.0000000000022,223.99999999997976,-346.9999999999973,-170.99999999999892,-389.99999999998636,36.999999999998145,-617.0000000000009,-182.0000000000155,-160.99999999998892,-405.00000000000114,,-2197.0000000000127
2017.06.19,213.00000000000762,-363.0000000000022,214.99999999998744,-319.0000000000026,-178.99999999999582,-423.0000000000018,63.000000000013046,-565.0000000000155,-175.99999999999838,-129.99999999998568,-436.9999999999976,,-2100.9999999999914
2017.06.19,213.00000000000762,-352.9999999999811,226.99999999999943,-280.00000000000244,-139.99999999999568,-512.0000000000005,106.00000000000608,-512.0000000000014,-134.99999999999625,-79.99999999999119,-435.99999999999284,,-1901.9999999999482
2017.06.19,233.00000000000543,-403.99999999998215,217.99999999998488,-285.00000000000193,-111.00000000000554,-532.999999999987,188.00000000001037,-482.00000000000466,-111.00000000001664,-17.999999999984695,-429.00000000000205,,-1733.999999999984
2017.06.19,292.9999999999988,-404.9999999999887,212.99999999999653,-304.00000000000426,-134.99999999999625,-564.9999999999977,175.99999999999838,-538.0000000000163,-161.00000000001114,-59.99999999999339,-463.99999999999864,,-1950.0000000000127
2017.06.19,318.00000000000716,-419.9999999999982,210.99999999998343,-307.99999999999716,-112.99999999999643,-525.999999999982,171.00000000001003,-546.000000000002,-172.0000000000166,-17.999999999984695,-435.0000000000023,,-1837.9999999999789
2017.06.19,317.0000000000006,-411.99999999999017,205.99999999999508,-292.9999999999988,-124.00000000000189,-564.9999999999977,194.0000000000053,-517.9999999999962,-151.00000000001222,-24.000000000001798,-445.99999999999795,,-1815.9999999999961
2017.06.19,357.00000000000733,-430.9999999999814,207.99999999998596,-317.0000000000006,-111.00000000000554,-582.9999999999984,175.99999999999838,-548.0000000000151,-168.0000000000126,0.0,-471.9999999999942,,-1889.0000000000164
2017.06.19,343.00000000000443,-415.99999999999415,212.99999999999653,-318.00000000000716,-104.00000000000409,-592.9999999999893,204.00000000000418,-547.0000000000086,-153.00000000000313,29.00000000001235,-480.99999999999454,,-1822.9999999999836
2017.06.19,341.0000000000024,-383.0,215.99999999999397,-322.00000000000006,-109.99999999999899,-603.999999999985,177.00000000000495,-563.0000000000024,-185.99999999999727,7.0000000000014495,-489.9999999999949,,-1916.999999999976
2017.06.19,346.0000000000019,-353.99999999998766,222.99999999999542,-340.00000000000693,-100.99999999999554,-593.9999999999941,201.00000000000674,-611.000000000006,-195.00000000001182,2.999999999997449,-481.9999999999993,,-1904.0
2017.06.20,-149.99999999999457,-385.99999999999744,215.99999999999397,-295.0000000000008,-128.00000000000588,-617.999999999995,-76.99999999999375,-558.9999999999984,-415.0000000000098,-221.00000000000452,-572.9999999999933,,-3205.9999999999995
2017.06.20,275.000000000003,-335.9999999999808,217.99999999998488,-284.0000000000065,-100.99999999999554,-627.0000000000095,137.00000000000932,-538.0000000000163,-265.0000000000041,-60.99999999999994,-521.0000000000008,,-2103.0000000000164
2017.06.20,314.99999999999864,-350.9999999999902,210.99999999998343,-296.0000000000074,-95.99999999999609,-688.999999999993,205.00000000001074,-543.0000000000045,-212.99999999999653,-5.999999999994898,-512.0000000000005,,-1974.9999999999905
2017.06.20,326.9999999999995,-340.9999999999913,209.9999999999991,-290.00000000000136,-48.99999999999905,-777.9999999999916,191.99999999999218,-506.0000000000064,-201.00000000000674,144.0000000000108,-590.0000000000034,,-1881.9999999999984
2017.06.20,333.0000000000055,-412.9999999999967,207.99999999998596,-297.00000000000284,-60.00000000000449,-719.9999999999989,194.0000000000053,-512.0000000000014,-151.9999999999966,127.99999999999478,-539.0000000000015,,-1830.000000000011
2017.06.20,394.00000000000546,-434.000000000001,206.99999999997942,-311.00000000000574,-90.99999999999665,-758.9999999999861,158.99999999999804,-537.0000000000097,-232.00000000000998,49.99999999999449,-593.9999999999941,,-2148.000000000026
2017.06.20,368.00000000000165,-459.99999999999375,201.99999999999108,-297.00000000000284,-109.99999999999899,-780.0000000000011,171.99999999999437,-514.9999999999987,-181.00000000000892,19.999999999997797,-606.9999999999993,,-2188.000000000019
2017.06.20,377.0000000000051,-468.00000000000176,212.99999999999653,-295.0000000000008,-90.0000000000012,-748.9999999999952,174.99999999999181,-506.0000000000064,-153.00000000000313,49.99999999999449,-563.999999999993,,-2010.0000000000134
2017.06.20,326.0000000000041,-425.99999999999307,202.9999999999976,-302.0000000000023,-100.00000000000009,-740.0000000000091,200.00000000000017,-503.000000000009,-117.99999999999588,49.00000000001015,-543.0000000000064,,-1954.0000000000034
2017.06.20,312.00000000000114,-391.9999999999924,202.9999999999976,-302.9999999999977,-129.9999999999968,-792.0000000000016,73.99999999999629,-507.000000000013,-255.00000000000523,-11.999999999989797,-643.0000000000007,,-2445.000000000002
2017.06.20,284.0000000000065,-377.9999999999894,200.99999999998454,-265.0000000000041,-100.99999999999554,-734.0000000000089,387.000000000004,-445.0000000000065,63.99999999999739,45.000000000006146,-469.99999999999886,,-1412.000000000005
2017.06.20,285.00000000000193,-360.9999999999891,206.99999999997942,-263.0000000000021,-100.99999999999554,-783.9999999999918,324.9999999999975,-443.0000000000156,29.999999999996696,41.000000000002146,-516.0000000000053,,-1580.0000000000218
2017.06.20,292.00000000000335,-415.99999999999415,200.00000000000017,-262.00000000000665,-121.00000000000443,-745.0000000000045,330.0000000000081,-419.0000000000138,43.999999999999595,9.999999999998899,-507.000000000005,,-1594.0000000000186
2017.06.20,287.9999999999994,-376.9999999999829,202.9999999999976,-280.00000000000244,-144.99999999999514,-782.999999999987,268.0000000000016,-462.0000000000068,-46.999999999997044,-58.99999999998684,-560.0000000000023,,-1953.9999999999618
2017.06.20,296.0000000000074,-375.9999999999986,196.99999999998053,-296.0000000000074,-182.99999999999983,-778.9999999999964,218.99999999999142,-483.99999999999557,-86.0000000000083,-129.99999999998568,-572.9999999999933,,-2195.0000000000055
2017.06.20,312.00000000000114,-364.9999999999931,201.99999999999108,-292.00000000000335,-263.0000000000021,-778.9999999999964,266.0000000000107,-483.99999999999557,-83.00000000001084,-319.0000000000026,-552.9999999999973,,-2357.9999999999986
2017.06.20,307.0000000000017,-339.99999999998477,186.99999999998164,-279.00000000000705,-300.0000000000003,-799.999999999983,131.99999999999878,-439.0000000000116,-184.00000000000637,-367.99999999999056,-641.9999999999959,,-2725.9999999999973
2017.06.20,241.00000000000233,-339.0000000000004,188.9999999999947,-280.00000000000244,-307.0000000000017,-774.0000000000009,-63.99999999999739,-470.9999999999992,-312.00000000000114,-429.99999999999704,-653.9999999999964,,-3201.0
2017.06.20,226.99999999999943,-334.9999999999964,194.99999999998963,-302.9999999999977,-390.0000000000015,-741.9999999999902,-72.0000000000054,-496.00000000000756,-319.0000000000026,-564.9999999999933,-674.9999999999972,,-3475.0000000000027
2017.06.20,226.99999999999943,-295.99999999998516,190.99999999998562,-319.0000000000026,-397.99999999999835,-795.9999999999923,-59.99999999999339,-519.0000000000028,-392.9999999999989,-580.999999999987,-712.0000000000033,,-3655.9999999999786
2017.06.20,267.00000000000614,-319.999999999987,210.99999999998343,-311.00000000000574,-346.0000000000019,-1054.000000000002,15.999999999993797,-568.000000000013,-409.0000000000149,-524.9999999999977,-713.9999999999986,,-3753.0000000000377
2017.06.20,187.00000000000384,-1027.0000000000002,265.99999999998846,-261.0000000000001,-411.0000000000058,-882.000000000005,-1096.0000000000082,-602.0000000000136,-636.0000000000143,-809.9999999999997,-792.0000000000016,,-6064.000000000057
2017.06.20,178.00000000000037,-983.9999999999849,264.9999999999819,-236.00000000000287,-339.99999999999585,-139.99999999998636,-1031.000000000004,-517.0000000000119,-633.0000000000168,-628.9999999999907,-793.0000000000064,,-4860.000000000017
2017.06.20,190.00000000000128,-900.9999999999962,243.99999999999977,-268.99999999999704,-361.0000000000002,-211.9999999999891,-1008.9999999999932,-519.0000000000028,-617.0000000000009,-615.9999999999943,-784.000000000006,,-4853.999999999979
2017.06.20,180.0000000000024,-846.9999999999977,251.99999999998556,-256.0000000000007,-329.00000000000153,-222.99999999998477,-889.9999999999908,-504.9999999999999,-537.0000000000097,-513.9999999999923,-792.0000000000016,,-4460.999999999991
2017.06.20,90.0000000000012,-790.9999999999861,316.99999999998954,-180.99999999999784,-290.9999999999968,-294.9999999999875,-865.0000000000047,-439.99999999999596,-531.9999999999991,-536.9999999999875,-808.9999999999975,,-4333.999999999962
2017.06.20,57.00000000000705,-1002.9999999999983,362.99999999998,-104.00000000000409,-221.99999999999997,-165.99999999999682,-903.9999999999937,-364.00000000000875,-399.00000000001603,-485.0000000000021,-683.9999999999975,,-3911.00000000003
2017.06.20,104.99999999999955,-1095.0000000000016,353.99999999998766,-31.000000000003247,-241.99999999999778,115.0000000000091,-1113.9999999999927,-175.00000000001404,-442.00000000000904,-495.99999999998533,-661.0000000000014,,-3682.000000000009
2017.06.20,129.00000000000134,-1086.9999999999936,367.99999999999056,-43.00000000000415,-212.99999999999653,152.9999999999916,-896.000000000008,-211.00000000000563,-357.00000000000733,-431.99999999998795,-596.0000000000036,,-3185.0000000000236
2017.06.20,139.00000000000023,-1083.9999999999961,425.99999999999307,53.00000000000304,-129.00000000000134,25.000000000005684,-817.000000000001,-133.00000000000534,-317.9999999999961,-360.0000000000048,-572.9999999999933,,-2770.999999999996
2017.06.20,52.000000000007596,-1206.9999999999802,387.99999999998835,117.00000000000044,-55.000000000005045,80.0000000000125,-963.999999999987,86.99999999999264,-209.00000000001472,-188.9999999999947,-531.9999999999965,,-2431.999999999977
2017.06.20,124.99999999999733,-1203.999999999983,333.9999999999899,63.00000000000195,-75.00000000000284,371.0000000000093,-984.000000000007,-14.000000000002899,-229.99999999999687,-119.00000000000244,-468.0000000000035,,-2201.0000000000005
2017.06.20,178.00000000000037,-1284.9999999999807,354.9999999999942,-4.999999999999449,-90.0000000000012,320.99999999999795,-1044.0000000000005,-147.00000000000824,-251.00000000000122,-211.00000000000563,-495.9999999999951,,-2674.999999999999
2017.06.20,146.00000000000168,-1593.9999999999843,377.9999999999894,39.00000000000014,-89.00000000000574,349.9999999999943,-1258.0000000000036,-78.00000000000028,-255.00000000000523,-231.99999999998778,-484.99999999999943,,-3078.000000000001
2017.06.20,212.00000000000108,-1545.9999999999807,392.9999999999989,21.999999999999797,-187.00000000000384,481.9999999999993,-1272.999999999991,-107.99999999999699,-290.9999999999968,-422.9999999999956,-513.0000000000052,,-3231.999999999971
2017.06.20,214.99999999999852,-1571.9999999999957,395.99999999999636,-13.00000000000745,-221.00000000000452,495.00000000000455,-1144.999999999996,-192.00000000001438,-236.00000000001398,-493.99999999999443,-448.99999999999807,,-3216.0000000000255
2017.06.20,368.9999999999971,-1674.999999999982,386.9999999999818,-48.99999999999905,-241.00000000000233,520.0000000000102,-1259.9999999999945,-252.0000000000078,-300.00000000001137,-537.9999999999941,-483.0000000000041,,-3522.0000000000064
2017.06.20,370.00000000000364,-1549.9999999999848,386.9999999999818,-51.000000000001044,-229.00000000000142,584.0000000000032,-848.0000000000043,-280.0000000000136,-92.00000000000318,-502.9999999999868,-287.9999999999967,,-2500.000000000003
2017.06.20,389.000000000006,-1550.9999999999914,393.99999999998323,-90.0000000000012,-244.99999999999523,748.9999999999952,-851.0000000000017,-341.99999999999784,-112.000000000001,-548.9999999999995,-176.9999999999925,,-2384.9999999999955
2017.06.20,346.0000000000019,-1522.9999999999854,395.99999999999636,-58.000000000002494,-231.99999999999886,747.0000000000141,-831.9999999999883,-273.0000000000121,-114.0000000000141,-544.9999999999955,-203.99999999999352,,-2291.999999999978
2017.06.20,355.0000000000053,-1532.0,432.9999999999945,-99.00000000000463,-261.99999999999557,682.0000000000164,-887.9999999999999,-409.0000000000149,-157.00000000000713,-625.9999999999932,-263.9999999999958,,-2766.999999999995
2017.06.20,368.00000000000165,-1562.9999999999811,406.9999999999796,-141.99999999999767,-290.00000000000136,728.0000000000086,-957.0000000000078,-446.0000000000131,-185.00000000001293,-651.0000000000016,-257.000000000005,,-2988.0000000000305
2017.06.20,346.0000000000019,-1514.9999999999998,435.9999999999919,-126.99999999999933,-273.000000000001,731.9999999999993,-936.0000000000035,-473.99999999999665,-178.00000000001148,-668.0000000000019,-257.000000000005,,-2914.0000000000255
2017.06.20,314.99999999999864,-1478.0000000000016,422.9999999999956,-113.00000000000753,-270.99999999999903,743.9999999999998,-907.9999999999977,-443.0000000000156,-173.00000000000094,-662.9999999999914,-250.0,,-2817.0000000000196
2017.06.20,301.0000000000068,-1441.9999999999877,435.9999999999919,-70.0000000000034,-231.0000000000034,680.0000000000068,-841.9999999999872,-371.00000000001023,-140.0000000000068,-594.0000000000057,-219.99999999999886,,-2492.999999999998
2017.06.20,297.00000000000284,-1421.99999999999,438.9999999999894,-58.000000000002494,-221.99999999999997,665.9999999999968,-770.9999999999884,-340.00000000000693,-79.00000000000685,-556.9999999999853,-194.99999999999318,,-2241.999999999984
2017.06.20,314.0000000000032,-1461.9999999999854,438.9999999999894,-45.000000000006146,-219.00000000000253,664.999999999992,-734.9999999999968,-317.9999999999961,-46.999999999997044,-553.9999999999878,-194.00000000000261,,-2155.99999999999
2017.06.20,290.00000000000136,-1451.0000000000023,430.9999999999814,-43.999999999999595,-209.9999999999991,651.0000000000105,-824.0000000000025,-300.00000000001137,-58.000000000002494,-539.0000000000006,-216.99999999999875,,-2271.000000000023
2017.06.21,260.00000000000466,-1468.999999999987,426.9999999999996,7.0000000000014495,-170.99999999999892,670.9999999999923,-1017.0000000000013,-241.00000000000233,-185.00000000001293,-517.9999999999962,-283.00000000000125,,-2519.000000000002
2017.06.21,256.0000000000007,-1476.999999999995,411.99999999999017,9.999999999998899,-144.99999999999514,730.9999999999945,-853.9999999999992,-226.99999999999943,-31.000000000003247,-431.0000000000036,-209.99999999999375,,-1966.000000000005
2017.06.21,270.99999999999903,-1495.0000000000018,423.99999999997993,15.999999999993797,-185.00000000000182,735.0000000000136,-895.0000000000014,-197.00000000000273,-32.0000000000098,-479.99999999999153,-218.00000000000352,,-2056.0000000000264
2017.06.21,270.0000000000036,-1489.9999999999914,426.9999999999996,37.99999999999359,-207.00000000000162,745.0000000000045,-919.9999999999875,-131.00000000001444,-56.000000000011596,-509.99999999998823,-216.99999999999875,,-2050.9999999999923
2017.06.21,262.00000000000665,-1447.9999999999827,444.9999999999843,39.999999999995595,-190.99999999999673,835.000000000008,-838.9999999999898,-140.0000000000068,-23.00000000001745,-504.9999999999999,-150.00000000000568,,-1714.0000000000048
2017.06.21,260.00000000000466,-1391.9999999999932,443.99999999999994,46.999999999997044,-160.00000000000458,823.0000000000075,-750.0000000000063,-141.00000000001333,-11.00000000000545,-414.9999999999876,-109.99999999999943,,-1405.000000000001
2017.06.21,255.00000000000523,-1455.9999999999907,446.9999999999974,47.9999999999925,-139.00000000000023,805.0000000000068,-748.9999999999997,-148.00000000001478,31.000000000003247,-390.9999999999858,-126.00000000000477,,-1422.9999999999907
2017.06.21,209.9999999999991,-1495.0000000000018,452.99999999999227,90.99999999999665,-80.00000000000229,840.0000000000034,-659.999999999994,-62.000000000006494,156.99999999998494,-269.9999999999925,-31.999999999996476,,-848.0000000000172
2017.06.21,236.00000000000287,-1489.9999999999914,454.9999999999832,93.99999999999409,-53.999999999998494,837.0000000000175,-802.9999999999982,-69.00000000000794,41.000000000002146,-224.99999999998633,-132.99999999999557,,-1110.9999999999782
2017.06.21,248.99999999999923,-1471.9999999999845,458.9999999999872,93.99999999999409,-85.99999999999719,832.9999999999984,-822.9999999999959,-55.000000000005045,7.999999999985796,-273.9999999999965,-150.00000000000568,,-1217.0000000000198
2017.06.21,204.99999999999963,-1438.9999999999902,461.99999999998465,100.99999999999554,-41.000000000002146,850.9999999999991,-668.0000000000019,-62.000000000006494,88.99999999998354,-246.99999999999721,-61.99999999999761,,-811.0000000000333
2017.06.21,212.00000000000108,-1434.9999999999864,497.99999999999847,107.99999999999699,-51.000000000001044,915.9999999999968,-672.9999999999902,-80.00000000001339,92.00000000000318,-262.00000000000665,-25.99999999999625,,-700.9999999999974
2017.06.21,206.00000000000617,-1431.9999999999889,480.99999999999807,102.99999999999754,0.0,930.0000000000068,-693.9999999999947,-73.99999999999629,88.99999999998354,-143.00000000000423,-24.00000000000091,,-557.9999999999928
2017.06.21,214.99999999999852,-1390.9999999999866,477.99999999997846,82.99999999999974,-29.999999999996696,959.0000000000032,-554.9999999999944,-120.00000000000898,184.99999999999073,-184.00000000000637,57.00000000000216,,-303.0000000000204
2017.06.21,219.99999999999798,-1383.9999999999852,485.99999999998647,85.00000000000173,-9.999999999998899,944.0000000000168,-478.0000000000006,-120.00000000000898,231.0000000000034,-163.00000000000205,82.99999999999841,,-105.99999999999096
2017.06.21,221.99999999999997,-1407.999999999987,486.999999999993,97.00000000000264,9.999999999998899,913.0000000000109,-357.00000000000733,-90.00000000001229,341.99999999999784,-112.99999999998533,125.0,,228.0000000000112
2017.06.21,236.99999999999832,-1421.99999999999,487.99999999999955,75.00000000000284,9.999999999998899,867.999999999995,-357.99999999999164,-144.0000000000108,299.99999999998914,-124.99999999999733,114.99999999999488,,43.999999999988916
2017.06.21,257.0000000000072,-1481.9999999999834,487.99999999999955,65.99999999999939,-2.999999999997449,908.0000000000155,-472.00000000000574,-158.0000000000137,268.0000000000016,-153.9999999999875,153.0000000000058,,-128.99999999995873
2017.06.21,216.0000000000051,-1516.9999999999907,477.99999999997846,54.999999999993946,-29.999999999996696,991.0000000000139,-567.9999999999907,-165.9999999999995,235.99999999999176,-180.0000000000024,132.99999999999557,,-352.0000000000014
2017.06.21,204.00000000000418,-1634.9999999999864,476.9999999999941,87.99999999999919,-73.00000000000084,1015.9999999999911,-778.9999999999964,-107.00000000001265,188.9999999999947,-282.0000000000045,51.00000000000193,,-851.0000000000156
2017.06.21,213.00000000000762,-1715.9999999999843,475.99999999998755,71.99999999999429,-89.00000000000574,1105.9999999999945,-855.0000000000058,-140.0000000000068,133.99999999998968,-331.999999999999,45.000000000001705,,-1086.0000000000264
2017.06.21,206.00000000000617,-1805.9999999999966,467.99999999997954,168.00000000000148,-58.99999999999794,1429.000000000002,-777.0000000000055,48.000000000003595,374.999999999992,-282.9999999999888,286.00000000000136,,54.99999999999733
2017.06.21,192.99999999999872,-1814.9999999999889,471.9999999999835,173.9999999999964,-68.00000000000139,1338.9999999999986,-791.0000000000084,59.99999999999339,320.9999999999935,-289.9999999999903,234.99999999999943,,-170.00000000002552
2017.06.21,185.99999999999727,-1779.9999999999816,438.9999999999894,136.00000000000279,-144.99999999999514,1299.0000000000066,-852.9999999999926,-32.0000000000098,293.99999999999426,-405.9999999999952,189.00000000000716,,-672.9999999999771
2017.06.21,136.99999999999824,-1678.0000000000018,417.99999999998505,202.0000000000022,-170.00000000000347,1152.0000000000152,-890.9999999999974,195.9999999999962,326.9999999999884,-431.99999999998795,115.99999999999966,,-623.0000000000058
2017.06.21,172.00000000000549,-1638.9999999999905,423.99999999997993,180.99999999999784,-158.0000000000026,1227.0000000000039,-865.999999999989,116.00000000000499,272.99999999998994,-418.9999999999916,147.00000000000557,,-541.999999999986
2017.06.21,148.99999999999915,-1528.9999999999804,417.99999999998505,198.99999999999363,-102.00000000000209,1033.9999999999918,-686.0000000000089,170.00000000000347,309.99999999998806,-266.999999999995,126.00000000000477,,-178.00000000002052
