date,GBPUSD,EURUSD,USDJPY,USDCAD,GBPCHF,EURCHF,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,CADJPY,NZDJPY,empty,sum
2021.06.07,-146.00000000000168,10.999999999983245,-70.99999999999795,188.00000000001037,-115.99999999998278,36.999999999998145,119.00000000000244,265.0000000000041,-160.00000000000458,-161.00000000000136,178.99999999999582,-245.99999999999068,-20.000000000010232,-347.9999999999928,-89.00000000001285,131.00000000000023,,-427.00000000000045
2021.06.07,-144.99999999999514,27.999999999983594,-31.999999999996476,165.9999999999995,-119.00000000000244,41.000000000002146,131.99999999999878,273.000000000001,-168.00000000000148,-115.0000000000091,109.00000000000354,-218.00000000000708,32.00000000001069,-344.00000000001097,-50.00000000001137,153.99999999999636,,-256.0000000000384
2021.06.07,-133.00000000000534,25.999999999992696,-23.9999999999867,151.9999999999966,-119.00000000000244,45.000000000006146,129.00000000000134,285.00000000000193,-168.00000000000148,-115.0000000000091,110.00000000001009,-202.9999999999976,58.9999999999975,-334.9999999999964,-39.00000000000148,171.99999999999704,,-157.99999999999727
2021.06.07,-114.99999999999844,66.99999999999484,-35.99999999998715,161.00000000001114,-129.99999999998568,36.999999999998145,128.00000000000588,281.99999999999335,-174.00000000000747,-120.00000000000455,134.99999999999625,-224.000000000002,67.00000000000728,-364.9999999999931,-42.00000000000159,178.99999999998784,,-149.99999999998533
2021.06.07,-144.0000000000108,46.999999999997044,-70.99999999999795,144.0000000000108,-156.99999999998494,42.0000000000087,136.00000000000279,261.0000000000001,-192.99999999999872,-156.0000000000059,87.99999999999919,-191.99999999999218,28.999999999996362,-367.99999999999056,-40.00000000000625,162.9999999999967,,-410.99999999997567
2021.06.07,-82.00000000000429,79.99999999999119,-195.99999999999795,111.00000000001664,-116.99999999998934,45.000000000006146,150.00000000000568,283.99999999999534,-169.00000000000804,-289.99999999999204,117.99999999999588,-157.99999999999147,-96.00000000000364,-300.99999999999574,-126.00000000000477,132.99999999999557,,-613.9999999999808
2021.06.07,-120.99999999999334,29.999999999996696,-150.99999999999625,134.99999999999625,-136.00000000000279,28.999999999990145,139.00000000000023,285.00000000000193,-168.00000000000148,-265.0000000000148,124.00000000001299,-197.00000000000273,-67.00000000000728,-302.0000000000023,-103.9999999999992,116.99999999999022,,-652.0000000000317
2021.06.07,-202.00000000001327,-16.000000000016,-112.99999999999955,182.99999999999983,-133.99999999998968,22.999999999995246,129.00000000000134,258.9999999999981,-168.00000000000148,-263.00000000000523,144.0000000000108,-231.0000000000034,-68.9999999999884,-323.99999999999096,-134.00000000000034,83.99999999998897,,-832.0000000000141
2021.06.07,-351.0000000000124,-55.000000000005045,-132.99999999999557,231.0000000000034,-245.99999999999068,19.999999999997797,119.99999999999788,253.0000000000032,-236.99999999999832,-491.9999999999902,8.000000000008,-121.99999999999989,-157.0000000000107,-280.9999999999979,-182.00000000000216,36.000000000001364,,-1587.999999999991
2021.06.07,-419.0000000000138,-80.00000000001339,-122.99999999999045,259.0000000000092,-251.00000000000122,25.00000000000835,114.99999999999844,265.0000000000041,-270.99999999999903,-491.9999999999902,-28.000000000005798,55.000000000005045,-135.99999999999568,-226.99999999999943,-176.00000000000193,55.999999999997385,,-1427.9999999999886
2021.06.07,-380.00000000000256,-147.00000000000824,-54.99999999999261,252.0000000000078,-148.99999999999915,21.00000000000435,119.00000000000244,258.0000000000027,-214.00000000000307,-394.00000000000546,-18.999999999991246,-95.00000000000064,-134.9999999999909,-235.99999999999176,-171.00000000000648,43.99999999999693,,-1300.9999999999782
2021.06.07,-232.00000000000998,-49.00000000001015,-157.99999999998704,208.00000000000819,-235.99999999999176,-9.999999999998899,84.0000000000063,253.99999999999866,-236.00000000000287,-403.99999999999636,83.00000000001084,4.000000000004,-91.00000000000819,-163.00000000000205,-169.00000000001114,98.99999999998954,,-1016.0000000000009
2021.06.07,-316.0000000000052,-42.0000000000087,-197.9999999999933,214.00000000000307,-237.99999999998266,18.0000000000069,92.00000000000318,273.9999999999965,-240.00000000000688,-474.9999999999943,18.0000000000069,146.00000000000168,-181.99999999998795,-147.99999999999258,-205.0000000000125,67.99999999999784,,-1213.9999999999677
2021.06.07,-354.9999999999942,-74.0000000000185,-226.99999999998965,177.00000000000495,-241.00000000000233,18.999999999991246,129.00000000000134,317.0000000000006,-253.99999999999866,-500.0,-5.999999999994898,192.99999999999872,-207.9999999999984,-107.99999999999699,-201.00000000000762,96.9999999999942,,-1242.0000000000105
2021.06.07,-228.00000000000597,-67.00000000001705,-208.99999999998897,197.00000000000273,-123.99999999999079,38.0000000000047,143.9999999999997,383.0,-172.00000000000549,-408.00000000001546,85.00000000000173,140.99999999999113,-203.00000000000296,-15.00000000000945,-201.00000000000762,146.99999999999136,,-492.0000000000524
2021.06.07,-177.00000000000495,-36.999999999998145,-160.99999999998715,143.00000000000423,-150.99999999999002,17.000000000000348,156.00000000000057,359.99999999999363,-170.00000000000347,-346.00000000000364,68.00000000000139,120.99999999999334,-175.00000000001137,-12.000000000012001,-153.0000000000058,164.00000000000148,,-353.0000000000215
2021.06.07,-239.00000000001143,-57.00000000001815,-178.99999999998784,87.00000000001484,-158.99999999999804,11.00000000000545,182.00000000000438,363.0000000000022,-165.00000000000404,-414.0000000000157,-93.99999999999409,86.99999999999264,-187.99999999998818,17.000000000000348,-109.99999999999943,147.99999999999613,,-710.0000000000008
2021.06.07,-272.00000000000557,-87.99999999999919,-177.99999999999727,95.00000000000064,-154.99999999999403,0.0,216.0000000000051,339.99999999999585,-160.00000000000458,-420.99999999999227,-82.99999999998863,78.00000000000028,-216.00000000000819,32.999999999994145,-103.00000000000864,115.99999999999966,,-798.0000000000028
2021.06.07,-53.999999999998494,-46.0000000000127,-216.99999999999875,-10.999999999983245,-0.9999999999843467,-35.00000000000725,204.99999999999963,378.999999999996,-58.99999999999794,-240.0000000000091,100.0000000000112,-1.0000000000065512,-213.99999999999864,103.99999999999298,-81.00000000000307,159.9999999999966,,-11.00000000000361
2021.06.07,85.99999999998609,24.000000000001798,-327.99999999998875,-34.99999999998504,-5.999999999994898,-21.999999999988695,180.99999999999784,358.0000000000028,-58.99999999999794,-280.00000000000114,153.00000000000313,-59.000000000009045,-276.00000000001046,43.999999999999595,-146.0000000000008,144.99999999999602,,-219.99999999998948
2021.06.07,133.00000000000534,5.999999999994898,-314.9999999999977,-7.999999999985796,69.00000000000794,-11.00000000000545,153.99999999999858,442.9999999999934,-4.000000000004,-189.99999999999773,202.00000000001327,-38.0000000000047,-283.9999999999918,151.9999999999966,-201.00000000000762,216.99999999999875,,325.0000000000139
2021.06.07,181.9999999999933,30.999999999981043,-332.9999999999984,90.00000000001229,86.0000000000083,1.999999999990898,104.99999999999955,480.99999999999807,7.0000000000014495,-197.00000000000273,405.0000000000109,-32.0000000000098,-287.00000000000614,187.99999999998818,-297.00000000001125,250.99999999999056,,681.9999999999462
2021.06.07,173.00000000000094,17.999999999984695,-389.99999999998636,147.00000000000824,-14.999999999987246,-25.00000000000835,45.000000000006146,478.0000000000006,-50.0000000000056,-300.9999999999877,476.0000000000098,8.000000000008,-319.9999999999932,147.00000000000824,-328.00000000000296,253.99999999999068,,317.0000000000459
2021.06.07,123.99999999999079,81.9999999999821,-382.99999999999557,69.00000000000794,-72.99999999998974,-25.999999999992696,19.00000000000235,403.99999999999324,-119.00000000000244,-337.99999999999386,307.00000000001285,-70.99999999999883,-282.0000000000107,-38.0000000000047,-334.0000000000032,180.99999999999739,,-478.0000000000051
2021.06.07,92.00000000000318,141.99999999999767,-382.99999999999557,43.999999999999595,-100.99999999999554,9.999999999998899,68.99999999999685,397.99999999999835,-130.0000000000079,-355.99999999999454,290.00000000001245,-12.999999999996348,-216.00000000000819,-72.0000000000054,-271.0000000000008,173.00000000000182,,-323.9999999999955
2021.06.07,117.99999999999588,200.00000000000017,-381.0000000000002,29.00000000001235,-103.99999999999298,14.000000000002899,24.000000000001798,409.99999999999926,-178.00000000000037,-318.00000000001205,266.0000000000107,-73.99999999999629,-198.0000000000075,-205.99999999999508,-268.0000000000007,212.99999999999386,,-452.9999999999883
2021.06.07,123.99999999999079,257.99999999998045,-339.9999999999892,-7.999999999985796,-148.99999999999915,56.99999999999594,53.999999999998494,387.99999999999943,-204.00000000000418,-231.99999999999932,259.9999999999936,-52.000000000007596,-32.00000000001069,-225.99999999999287,-198.0000000000075,229.99999999998977,,-70.00000000004786
2021.06.07,202.9999999999976,340.9999999999913,-343.9999999999941,-68.99999999998573,-129.00000000000134,49.99999999999449,53.00000000000304,409.99999999999926,-194.0000000000053,-187.99999999998818,215.00000000000963,-35.999999999991594,15.999999999991132,-201.00000000000674,-170.0000000000017,304.9999999999926,,262.00000000000443
2021.06.07,234.00000000000088,347.9999999999928,-330.99999999998886,-88.99999999998354,-139.9999999999846,52.99999999999194,92.00000000000318,420.9999999999936,-197.00000000000273,-149.0000000000009,212.00000000001216,-18.999999999991246,43.00000000000637,-184.99999999999073,-96.00000000000364,336.9999999999891,,534.0000000000437
2021.06.07,243.99999999999977,341.99999999999784,-306.99999999998795,-119.99999999998678,-75.99999999998718,59.99999999999339,119.00000000000244,422.9999999999956,-155.00000000000514,-109.00000000000887,198.99999999999363,-17.000000000000348,40.99999999999682,-144.99999999999514,-82.00000000000784,327.99999999998875,,744.9999999999891
2021.06.07,262.00000000000665,322.9999999999844,-301.9999999999925,-92.00000000000318,-55.99999999998939,69.00000000000794,143.00000000000423,432.9999999999945,-143.9999999999997,-90.00000000000341,232.99999999999432,-83.9999999999952,28.999999999996362,-134.99999999999625,-75.00000000000284,326.9999999999982,,841.0000000000042
2021.06.07,299.00000000000483,319.999999999987,-332.9999999999984,-78.00000000000028,2.999999999997449,87.99999999999919,111.00000000000554,432.9999999999945,-119.00000000000244,-58.9999999999975,296.0000000000074,-120.00000000000898,20.000000000010232,-174.00000000000747,-115.99999999999966,317.99999999999784,,888.9999999999891
2021.06.07,331.999999999999,373.99999999998545,-342.9999999999893,-60.99999999999994,-14.000000000002899,69.9999999999923,82.00000000000429,422.00000000000017,-123.00000000000644,-74.00000000001228,368.00000000001273,-124.99999999999733,25.000000000005684,-174.00000000000747,-149.0000000000009,315.9999999999883,,925.9999999999715
2021.06.07,302.0000000000023,342.9999999999822,-342.9999999999893,-27.999999999983594,-58.99999999998684,41.000000000002146,60.99999999999994,373.00000000000114,-121.00000000000443,-92.99999999998931,383.0,-140.0000000000068,-2.999999999985903,-197.00000000000273,-167.0000000000016,265.99999999999113,,618.0000000000283
2021.06.07,263.99999999999756,329.99999999998585,-343.9999999999941,2.999999999997449,-61.99999999998429,45.000000000006146,55.000000000005045,278.9999999999959,-138.00000000000477,-146.000000000015,391.9999999999924,-147.99999999999258,-7.000000000005002,-205.99999999999508,-182.00000000000216,115.99999999999966,,250.99999999998693
2021.06.07,285.00000000000193,340.9999999999913,-345.9999999999894,26.0000000000149,-54.99999999998284,52.000000000007596,2.000000000002,363.0000000000022,-126.99999999999933,-132.000000000005,432.9999999999945,-156.00000000000057,-8.99999999998613,-222.99999999999542,-255.00000000000966,237.99999999999955,,437.0000000000455
2021.06.07,255.99999999998957,307.99999999999716,-329.9999999999983,36.999999999998145,-48.000000000003595,56.000000000011596,33.000000000005244,351.99999999999676,-126.0000000000039,-137.00000000000045,429.99999999999704,-144.99999999999514,-7.000000000005002,-201.99999999999108,-219.0000000000083,251.99999999999534,,509.99999999998516
2021.06.07,219.99999999999798,295.0000000000008,-337.99999999999386,72.0000000000054,-66.99999999999484,51.000000000001044,29.000000000001247,300.0000000000003,-135.00000000000733,-180.00000000000682,439.99999999999596,-151.00000000001222,-38.99999999998727,-212.99999999999653,-243.99999999999977,153.99999999999636,,194.00000000000028
2021.06.08,209.9999999999991,288.99999999998374,-349.9999999999943,80.99999999999774,-170.00000000000347,39.999999999995595,-5.999999999994898,292.00000000000335,-112.000000000001,-306.99999999998795,419.9999999999982,-190.00000000000128,-75.9999999999934,-306.9999999999906,-294.00000000001114,134.00000000000034,,-346.0000000000001
2021.06.08,215.99999999999397,300.99999999999574,-345.9999999999894,80.00000000001339,-200.99999999998454,-14.000000000002899,-53.00000000000304,207.00000000000162,-109.00000000000354,-205.0000000000125,404.0000000000044,-201.00000000000674,-46.999999999997044,-243.99999999999977,-269.00000000000546,143.99999999999125,,-337.00000000000455
2021.06.08,252.99999999999213,302.9999999999866,-336.9999999999891,123.00000000000644,-81.9999999999821,32.0000000000098,-31.000000000003247,304.9999999999997,-125.00000000000844,-152.9999999999916,500.9999999999959,-175.99999999999838,-36.000000000001364,-235.99999999999176,-278.0000000000058,173.99999999999238,,237.0000000000112
2021.06.08,226.99999999999943,308.9999999999815,-332.9999999999984,158.0000000000137,-58.99999999998684,53.999999999998494,-5.999999999994898,331.0000000000035,-131.00000000000333,-164.0000000000157,556.0000000000009,-168.99999999999693,-25.000000000005684,-245.99999999999068,-278.0000000000058,181.99999999998795,,405.99999999998727
2021.06.08,235.99999999999176,302.9999999999866,-322.9999999999933,158.99999999999804,-37.99999999998249,78.00000000000028,12.000000000000899,334.00000000000097,-138.00000000000477,-146.99999999999136,543.0000000000045,-156.00000000000057,-8.000000000009777,-228.99999999999034,-263.00000000000523,178.99999999998784,,541.9999999999932
2021.06.08,219.99999999999798,302.9999999999866,-317.99999999999784,157.00000000000713,-41.000000000002146,82.00000000000429,17.000000000000348,329.999999999997,-140.0000000000068,-153.99999999999636,534.9999999999966,-140.99999999999113,-12.000000000000455,-226.99999999999943,-258.0000000000098,167.0000000000016,,519.9999999999876
2021.06.08,211.00000000000563,281.99999999998226,-376.99999999999534,79.00000000000685,-46.999999999997044,68.00000000000139,18.0000000000069,327.99999999999494,-139.00000000000023,-205.0000000000125,449.9999999999948,-120.00000000000898,-69.99999999999318,-209.9999999999991,-287.00000000000614,150.99999999999625,,131.99999999997658
2021.06.08,126.0000000000039,231.99999999998778,-245.9999999999951,95.00000000000064,-68.99999999998573,59.000000000009045,65.00000000000395,353.0000000000033,-150.00000000000568,-92.99999999998931,378.00000000001165,-113.99999999999189,46.999999999997044,-229.99999999999687,-161.00000000000136,233.99999999999466,,526.0000000000459
2021.06.08,167.9999999999904,246.99999999999721,-221.9999999999942,87.99999999999919,-98.99999999998244,32.999999999994145,38.0000000000047,361.0000000000002,-143.9999999999997,-52.99999999999727,395.000000000012,-157.00000000000713,68.00000000001205,-246.99999999999721,-134.00000000000034,298.0000000000018,,640.0000000000334
2021.06.08,146.00000000000168,246.99999999999721,-198.99999999999807,101.00000000001774,-106.99999999999044,28.999999999990145,16.0000000000049,326.0000000000041,-153.99999999999858,-37.00000000000614,404.0000000000044,-173.00000000000094,98.99999999998954,-282.0000000000045,-137.00000000000045,259.9999999999909,,539.0000000000014
2021.06.08,140.0000000000068,241.00000000000233,-213.99999999999864,150.00000000000568,-124.99999999999733,5.999999999994898,-4.999999999999449,295.0000000000008,-151.00000000000114,-86.00000000001273,441.0000000000025,-212.99999999999653,44.999999999987494,-300.99999999999574,-176.00000000000193,207.9999999999984,,254.99999999999528
2021.06.08,106.00000000000608,226.99999999999943,-237.99999999999955,145.00000000001734,-160.99999999998892,-1.999999999990898,-3.999999999992898,300.0000000000003,-160.00000000000458,-170.99999999999227,401.00000000000693,-214.00000000000307,6.000000000000227,-316.0000000000052,-209.00000000000318,208.99999999998897,,-80.99999999996129
2021.06.08,48.99999999998794,184.99999999999073,-215.99999999999397,185.00000000001293,-178.99999999999582,-8.999999999992347,-9.999999999998899,297.00000000000284,-169.00000000000804,-181.99999999998795,364.9999999999931,-201.99999999999108,3.0000000000143245,-334.9999999999964,-201.00000000000762,205.99999999998886,,-212.99999999998136
2021.06.08,53.999999999998494,190.99999999998562,-186.9999999999976,178.00000000001148,-173.99999999998528,1.0000000000065512,11.00000000000545,319.99999999999807,-165.00000000000404,-147.99999999999613,364.9999999999931,-154.99999999999403,32.00000000001069,-283.000000000011,-164.00000000000148,237.99999999999955,,114.00000000001938
2021.06.08,28.000000000005798,177.99999999998929,-164.99999999999204,172.0000000000166,-168.99999999999693,-1.999999999990898,24.999999999997247,275.000000000003,-167.00000000000603,-146.000000000015,336.00000000000296,-198.99999999999363,28.999999999996362,-324.9999999999975,-151.00000000001046,190.9999999999883,,-90.00000000000296
2021.06.08,26.999999999999247,187.99999999998818,-181.99999999998795,172.0000000000166,-185.99999999999727,7.0000000000014495,28.000000000005798,263.99999999999756,-178.00000000000037,-186.00000000000705,313.99999999999204,-171.99999999999437,21.000000000015007,-337.0000000000095,-163.0000000000109,161.99999999999193,,-220.99999999999955
2021.06.08,28.999999999990145,191.99999999999218,-167.99999999999216,143.00000000000423,-193.99999999998306,0.0,26.999999999999247,258.0000000000027,-182.99999999999983,-153.99999999999636,285.00000000000193,-182.99999999999983,48.00000000000182,-347.0000000000084,-136.0000000000099,173.00000000000182,,-209.9999999999955
2021.06.08,-63.000000000013046,167.9999999999904,-138.9999999999958,146.00000000000168,-224.000000000002,5.999999999994898,36.999999999998145,253.0000000000032,-214.99999999999852,-165.99999999999682,215.99999999999397,-151.00000000001222,72.00000000000273,-370.00000000000364,-114.00000000000432,171.99999999999704,,-372.00000000004434
2021.06.08,-29.00000000001235,173.99999999998528,-169.9999999999875,111.00000000001664,-215.99999999999397,7.0000000000014495,33.000000000005244,239.0000000000003,-207.00000000000162,-175.00000000001137,231.0000000000034,-163.00000000000205,79.00000000000773,-375.9999999999986,-115.0000000000091,165.99999999999682,,-410.99999999999966
2021.06.08,-5.999999999994898,169.99999999998127,-151.9999999999868,121.00000000001555,-194.99999999998963,5.999999999994898,53.999999999998494,283.99999999999534,-201.00000000000674,-158.99999999999181,232.99999999999432,-134.00000000001188,56.99999999998795,-280.9999999999979,-114.00000000000432,216.99999999999875,,-100.0000000000174
2021.06.08,-222.99999999999542,47.99999999998139,-187.99999999998818,85.00000000000173,-288.99999999998374,-26.999999999999247,48.99999999999905,243.00000000000432,-251.00000000000122,-299.0000000000066,100.99999999999554,-69.9999999999923,-18.000000000000682,-293.0000000000099,-125.0,137.99999999999102,,-1119.000000000004
2021.06.08,-204.00000000000418,85.99999999998609,-103.9999999999992,165.9999999999995,-332.9999999999833,-25.00000000000835,29.999999999996696,256.99999999999613,-263.99999999999756,-293.00000000000637,70.99999999999883,2.999999999997449,16.999999999995907,-280.9999999999979,-120.00000000000455,158.99999999999181,,-835.0000000000389
2021.06.08,-248.00000000000378,71.99999999998319,-79.9999999999983,147.00000000000824,-428.9999999999905,-119.00000000000244,-14.000000000002899,188.9999999999947,-275.99999999999847,-307.9999999999927,5.000000000010552,59.99999999999339,49.000000000006594,-259.0000000000092,-103.9999999999992,167.0000000000016,,-1147.9999999999993
2021.06.08,-219.00000000001364,91.99999999998099,-96.9999999999942,144.0000000000108,-473.99999999999665,-141.99999999999767,-49.99999999999449,173.00000000000094,-270.0000000000036,-287.00000000000614,83.00000000001084,19.999999999997797,61.00000000000705,-259.0000000000092,-100.00000000000853,171.99999999999704,,-1153.0000000000189
2021.06.08,-143.00000000000423,86.99999999999264,-101.99999999998965,116.00000000000499,-522.0000000000002,-208.00000000000819,-76.99999999999375,139.99999999999568,-251.00000000000122,-242.999999999995,69.9999999999923,-15.00000000000945,58.9999999999975,-259.0000000000092,-81.00000000000307,180.99999999999739,,-1248.000000000034
2021.06.08,-178.99999999999582,109.99999999998789,-67.99999999999784,128.000000000017,-478.0000000000006,-190.00000000000128,-58.000000000002494,95.99999999999609,-258.9999999999981,-200.9999999999934,32.999999999994145,-109.00000000000354,85.00000000000796,-401.99999999999125,-52.00000000000671,128.0000000000001,,-1415.9999999999882
2021.06.08,-222.00000000001108,98.99999999998244,-213.99999999999864,114.0000000000141,-573.0000000000013,-204.00000000000418,-86.99999999999264,73.00000000000084,-291.0000000000079,-390.99999999999113,-24.000000000001798,-93.00000000000975,0.0,-402.9999999999978,-146.0000000000008,64.99999999999773,,-2297.0000000000223
2021.06.08,-212.00000000001216,139.00000000000023,-180.99999999999739,103.00000000000864,-588.9999999999951,-202.9999999999976,-92.99999999999864,60.99999999999994,-301.0000000000068,-418.00000000000637,-2.999999999997449,-31.000000000003247,16.999999999995907,-401.00000000000693,-154.00000000001057,53.999999999987836,,-2212.0000000000396
2021.06.08,-123.00000000000644,148.99999999999915,-154.99999999998693,51.000000000001044,-530.9999999999926,-207.00000000000162,-46.00000000000159,73.99999999999629,-258.9999999999981,-245.00000000000455,31.000000000003247,-60.99999999999994,66.0000000000025,-351.0000000000124,-47.000000000011255,110.99999999999,,-1543.0000000000236
2021.06.08,-109.00000000000354,116.99999999998934,-184.99999999998806,51.000000000001044,-529.999999999986,-222.99999999999542,-64.99999999999284,75.9999999999983,-240.00000000000688,-280.00000000000114,22.0000000000109,-39.00000000001125,24.00000000000091,-310.0000000000103,-72.00000000000273,120.99999999999511,,-1642.0000000000023
2021.06.08,-97.00000000001374,177.99999999998929,-257.99999999999557,33.00000000001635,-553.0000000000035,-228.99999999999034,-95.99999999999609,115.99999999999389,-258.9999999999981,-361.99999999999477,-4.999999999988347,75.00000000000284,-20.000000000010232,-235.99999999999176,-148.00000000001035,144.99999999999602,,-1715.9999999999945
2021.06.08,-143.00000000000423,130.99999999999224,-302.99999999999727,19.00000000001345,-580.999999999987,-236.99999999999832,-136.00000000000279,97.9999999999981,-261.0000000000001,-395.00000000001023,46.999999999997044,-130.0000000000079,-75.9999999999934,-388.9999999999949,-216.00000000000819,79.9999999999983,,-2492.0000000000055
2021.06.08,-154.99999999999403,156.99999999998494,-251.99999999999534,102.00000000000209,-553.0000000000035,-218.00000000000708,-115.99999999999389,112.99999999999643,-280.9999999999979,-391.9999999999959,78.00000000000028,-99.00000000000463,-22.999999999996135,-351.0000000000124,-178.00000000001148,105.99999999999454,,-2062.0000000000337
2021.06.08,-323.0000000000066,112.000000000001,-202.99999999998875,165.9999999999995,-737.9999999999942,-192.99999999999872,-166.99999999999494,-99.00000000000463,-417.0000000000007,-469.99999999999886,-5.999999999994898,-45.000000000006146,-18.000000000000682,-601.9999999999915,-184.0000000000117,-82.99999999999841,,-3269.999999999991
2021.06.08,-306.00000000000625,203.99999999998198,-191.99999999999307,113.00000000000753,-700.999999999996,-184.99999999999073,-170.99999999999892,-17.000000000000348,-402.9999999999978,-492.999999999995,-48.000000000003595,45.99999999999049,98.99999999998954,-504.9999999999999,-196.00000000001216,-13.00000000000523,,-2768.00000000003
2021.06.08,-261.0000000000001,203.99999999998198,-206.99999999999363,100.0000000000112,-597.0000000000031,-181.00000000000892,-141.00000000000225,4.999999999999449,-387.000000000004,-365.0000000000091,90.00000000001229,-26.999999999999247,122.99999999999045,-473.99999999999665,-170.0000000000017,30.9999999999917,,-2257.0000000000314
2021.06.08,-120.00000000000898,177.99999999998929,-143.99999999999125,164.00000000000858,-526.9999999999886,-185.99999999999727,-137.9999999999937,-58.000000000002494,-275.000000000003,-241.99999999999022,160.00000000000458,-212.99999999999653,87.99999999999386,-510.99999999999477,-165.00000000000625,-60.000000000002274,,-2048.999999999979
2021.06.08,-80.99999999999774,173.00000000000094,-135.99999999999568,179.00000000001802,-495.000000000001,-198.00000000000927,-165.9999999999995,-33.000000000005244,-248.99999999999923,-225.9999999999991,229.99999999999687,-194.0000000000053,88.99999999999864,-438.00000000000506,-197.00000000000273,-24.00000000000091,,-1766.0000000000061
2021.06.08,-99.00000000000463,186.99999999998164,-109.99999999999943,290.9999999999968,-499.9999999999893,-165.9999999999995,-205.99999999999508,-29.999999999996696,-258.0000000000027,-212.99999999999386,344.99999999999534,-205.00000000001074,110.00000000001364,-493.0000000000101,-230.00000000000398,-10.000000000005116,,-1587.0000000000236
2021.06.08,-62.000000000006494,181.9999999999933,-111.99999999999477,348.00000000001495,-462.9999999999912,-165.9999999999995,-237.99999999999378,-26.000000000003798,-235.00000000000742,-163.0000000000109,451.0000000000014,-224.000000000002,110.99999999999,-441.0000000000025,-290.00000000000625,-13.00000000000523,,-1341.0000000000243
2021.06.08,-72.0000000000054,144.99999999999514,-90.99999999999397,381.0000000000091,-431.99999999998795,-153.00000000000313,-207.99999999999707,-17.000000000000348,-228.00000000000597,-158.00000000001546,500.00000000001154,-269.9999999999925,104.99999999998977,-463.9999999999977,-259.00000000000034,-13.00000000000523,,-1233.9999999999993
2021.06.08,-38.0000000000047,146.99999999998602,-104.99999999998977,371.00000000001023,-390.9999999999858,-154.0000000000097,-209.9999999999991,-12.999999999996348,-202.0000000000022,-128.99999999999068,547.0000000000086,-273.9999999999965,99.99999999999432,-452.00000000000796,-260.0000000000051,-11.00000000000989,,-1073.9999999999986
