date,EURUSD,USDCAD,AUDUSD,AUDCHF,AUDJPY,NZDCAD,AUDNZD,empty,sum
2015.10.26,-16.000000000016,-51.000000000001044,-15.999999999993797,-12.000000000000899,-82.99999999999841,-89.00000000000574,-8.999999999992347,,-276.00000000000824
2015.10.26,3.999999999981796,-51.000000000001044,48.000000000003595,50.0000000000056,-24.00000000000091,-149.00000000001023,60.99999999999994,,-61.00000000002126
2015.10.26,68.99999999998573,-65.99999999998829,70.0000000000034,56.0000000000005,4.9999999999954525,-160.00000000000458,63.99999999999739,,37.999999999989605
2015.10.26,85.00000000000173,-75.99999999998718,78.00000000000028,53.00000000000304,-18.999999999991246,-164.00000000000858,86.0000000000083,,43.00000000002635
2015.10.26,89.99999999999008,-102.00000000000209,99.00000000000463,89.00000000000574,-87.0000000000033,-218.00000000000708,127.00000000001043,,-2.0000000000015916
2015.10.26,81.9999999999821,-174.99999999999181,178.00000000000037,163.00000000000205,-36.99999999999193,-250.00000000000577,184.00000000000637,,145.00000000000136
2015.10.26,75.99999999998718,-170.99999999998784,173.00000000000094,163.00000000000205,-48.00000000000182,-274.00000000000756,242.00000000000887,,161.00000000000182
2015.10.26,143.99999999998857,-41.000000000002146,300.0000000000003,231.99999999999886,99.00000000000375,-278.00000000000045,253.99999999999866,,709.9999999999875
2015.10.26,175.99999999999838,-61.99999999998429,322.00000000000006,175.00000000000293,137.00000000000045,-391.000000000008,156.00000000000057,,513.00000000001
2015.10.26,224.000000000002,-18.999999999991246,321.0000000000046,180.0000000000024,141.9999999999959,-383.0,139.00000000000023,,604.0000000000139
2015.10.26,252.99999999999213,7.0000000000014495,343.00000000000443,207.99999999999707,174.0000000000066,-472.00000000000574,153.00000000000313,,665.9999999999991
2015.10.26,290.9999999999968,123.00000000000644,470.00000000000375,273.000000000001,287.9999999999967,-554.00000000001,99.99999999998899,,990.999999999984
2015.10.26,290.9999999999968,117.99999999999588,470.9999999999992,273.000000000001,290.00000000000625,-485.0000000000021,103.00000000000864,,1061.0000000000057
2015.10.26,269.9999999999925,106.00000000000608,431.0000000000036,246.99999999999721,213.99999999999864,-479.0000000000072,76.99999999999375,,865.9999999999844
2015.10.26,261.9999999999845,103.00000000000864,423.0000000000067,239.0000000000003,189.00000000000716,-487.0000000000041,59.99999999999339,,788.9999999999966
2015.10.26,258.0000000000027,85.00000000000173,395.99999999999636,207.99999999999707,183.9999999999975,-472.00000000000574,59.99999999999339,,718.9999999999832
2015.10.26,219.99999999999798,58.000000000002494,407.99999999999727,238.0000000000049,210.99999999999852,-482.00000000000466,41.000000000002146,,693.9999999999986
2015.10.26,202.9999999999976,58.000000000002494,407.0000000000018,278.00000000000045,204.00000000000773,-521.0000000000048,51.000000000001044,,680.0000000000063
2015.10.26,237.99999999998266,-24.999999999986144,355.0000000000053,187.9999999999993,79.9999999999983,-462.0000000000068,136.00000000000279,,509.9999999999954
2015.10.26,290.9999999999968,28.000000000005798,397.99999999999835,241.00000000000233,100.00000000000853,-353.0000000000033,279.00000000000705,,984.0000000000156
2015.10.26,263.99999999999756,70.0000000000145,429.99999999999704,206.00000000000617,85.00000000000796,-285.00000000000193,400.00000000000034,,1170.0000000000216
2015.10.26,243.99999999999977,107.99999999999699,467.0000000000063,273.9999999999965,75.00000000000284,-255.00000000000523,363.0000000000022,,1275.9999999999993
2015.10.26,156.99999999998494,156.00000000000057,448.9999999999994,309.99999999999915,153.0000000000058,-210.00000000001017,364.00000000000875,,1378.9999999999886
2015.10.26,160.99999999998892,147.00000000000824,436.00000000000307,385.000000000002,210.99999999999852,-142.00000000000878,462.9999999999912,,1660.9999999999832
2015.10.26,169.99999999998127,190.00000000000128,429.0000000000016,443.99999999999994,194.00000000000261,-140.0000000000068,400.00000000000034,,1686.9999999999804
2015.10.26,238.99999999998923,218.00000000000708,385.99999999999744,453.0000000000034,159.00000000000603,-173.00000000000094,302.0000000000023,,1584.0000000000045
2015.10.26,156.99999999998494,222.00000000001108,383.0,506.0000000000064,155.00000000000114,-190.00000000000128,290.9999999999968,,1523.999999999999
2015.10.26,122.99999999998423,216.00000000001617,402.00000000000233,551.9999999999969,132.000000000005,-203.00000000000873,280.9999999999979,,1502.9999999999939
2015.10.26,83.9999999999952,216.00000000001617,417.99999999999613,594.0000000000057,173.00000000000182,-370.00000000000364,229.99999999999687,,1345.0000000000082
2015.10.26,46.999999999997044,168.0000000000126,431.99999999999903,707.9999999999975,165.00000000000625,-348.00000000000387,194.0000000000053,,1366.0000000000136
2015.10.26,-36.0000000000138,124.99999999999733,378.999999999996,636.9999999999986,126.00000000000477,-361.0000000000002,123.00000000000644,,992.9999999999892
2015.10.26,10.999999999983245,111.00000000001664,428.00000000000614,641.0000000000027,48.00000000000182,-455.0000000000054,102.00000000000209,,886.000000000007
2015.10.26,212.99999999999653,66.00000000001049,417.99999999999613,509.9999999999993,-22.999999999996135,-542.0000000000091,69.00000000000794,,711.0000000000052
2015.10.26,264.9999999999819,117.00000000001154,465.9999999999998,585.9999999999976,131.00000000000023,-471.0000000000103,120.99999999999334,,1214.9999999999743
2015.10.26,300.99999999999574,114.0000000000141,448.9999999999994,573.9999999999967,126.00000000000477,-467.0000000000063,76.0000000000094,,1173.0000000000136
2015.10.26,374.999999999992,208.00000000000819,453.99999999999886,622.0000000000003,150.00000000000568,-465.0000000000043,38.0000000000047,,1382.0000000000057
2015.10.26,353.99999999998766,289.0000000000059,480.0000000000027,663.0000000000025,162.00000000000614,-531.0000000000036,-59.99999999999339,,1357.000000000008
2015.10.26,377.9999999999894,334.00000000001205,472.00000000000574,641.9999999999982,174.0000000000066,-446.00000000000193,-25.00000000000835,,1529.0000000000016
2015.10.26,426.9999999999996,299.00000000000483,409.99999999999926,687.9999999999998,158.00000000000125,-418.0000000000073,28.999999999990145,,1592.9999999999875
2015.10.26,405.9999999999952,229.00000000001253,409.99999999999926,689.0000000000063,141.9999999999959,-400.00000000000034,19.999999999997797,,1496.0000000000064
2015.10.26,398.9999999999938,110.00000000001009,397.0000000000029,695.0000000000011,144.99999999999602,-504.00000000000443,-18.999999999991246,,1223.0000000000082
