date,USDCHF,USDJPY,USDCAD,GBPCHF,EURGBP,EURNZD,AUDJPY,AUDCAD,empty,sum
2021.01.25,72.99999999998974,-58.000000000006935,-116.00000000000499,-466.00000000001086,-53.00000000000304,-517.9999999999962,-242.00000000000443,-267.00000000000614,,-1647.000000000043
2021.01.25,88.99999999999464,-64.00000000000716,-139.00000000000023,-489.0000000000061,-62.000000000006494,-514.9999999999987,-216.99999999999875,-228.00000000000597,,-1625.0000000000286
2021.01.25,121.99999999999989,-77.00000000001239,-93.00000000000975,-530.9999999999926,-80.00000000000229,-502.9999999999868,-162.9999999999967,-219.00000000000253,,-1544.0000000000034
2021.01.25,104.99999999999955,-61.00000000000705,-139.00000000000023,-483.99999999999557,-67.00000000000594,-533.99999999999,-176.9999999999925,-180.0000000000024,,-1536.999999999994
2021.01.25,81.9999999999932,-67.00000000000728,-139.00000000000023,-516.0000000000053,-90.0000000000012,-550.9999999999903,-188.0000000000024,-199.00000000000472,,-1668.0000000000184
2021.01.25,148.99999999999915,-46.00000000000648,-55.000000000005045,-510.00000000001046,-40.00000000000669,-517.9999999999962,-138.9999999999958,-183.00000000001094,,-1342.0000000000325
2021.01.25,150.99999999999002,-35.0000000000108,-22.0000000000109,-446.9999999999974,-18.0000000000069,-558.9999999999984,-143.00000000000068,-205.00000000001074,,-1278.0000000000457
2021.01.25,251.99999999999667,18.000000000000682,54.99999999998284,-391.9999999999924,-6.0000000000060005,-700.999999999996,-105.99999999999454,-169.00000000000804,,-1049.0000000000168
2021.01.25,290.9999999999968,22.999999999996135,89.99999999999008,-398.9999999999938,-26.000000000003798,-815.9999999999945,-90.00000000000341,-173.00000000000094,,-1100.0000000000134
2021.01.25,304.9999999999997,70.99999999999795,22.999999999995246,-445.99999999999085,-32.0000000000098,-837.9999999999832,-165.99999999999682,-170.00000000000347,,-1252.9999999999911
2021.01.25,221.99999999999997,30.9999999999917,-48.000000000003595,-499.000000000005,-100.00000000000009,-872.9999999999905,-212.99999999999386,-208.00000000000819,,-1688.0000000000095
2021.01.25,194.99999999998963,53.999999999987836,-60.99999999999994,-401.00000000000693,-49.00000000001015,-756.0000000000011,-188.99999999999295,-146.00000000000168,,-1353.0000000000352
2021.01.25,210.99999999999451,41.99999999998738,4.000000000004,-432.0000000000102,-68.00000000000139,-837.9999999999832,-171.99999999999704,-186.00000000000838,,-1439.0000000000143
2021.01.25,226.99999999999943,45.99999999999227,102.99999999998644,-323.99999999999096,2.999999999997449,-895.0000000000014,-128.99999999999068,-206.00000000000617,,-1175.0000000000136
2021.01.25,239.99999999999577,-7.000000000005002,187.99999999998818,-401.99999999999125,-41.000000000002146,-802.9999999999982,-81.99999999999363,-267.00000000000614,,-1174.0000000000123
2021.01.25,213.99999999999199,-61.00000000000705,97.9999999999981,-449.0000000000105,-121.00000000000443,-956.9999999999857,-118.99999999999977,-295.0000000000008,,-1690.0000000000182
2021.01.25,292.9999999999988,-3.0000000000001137,127.99999999999478,-479.0000000000072,-90.0000000000012,-891.9999999999817,-129.99999999999545,-278.00000000000045,,-1450.9999999999925
2021.01.25,334.9999999999964,21.000000000000796,139.00000000000023,-512.0000000000014,-94.00000000000519,-905.9999999999845,-128.0000000000001,-261.0000000000001,,-1405.9999999999936
2021.01.25,464.9999999999932,128.99999999999068,323.99999999999096,-496.00000000000756,-124.00000000000189,-981.999999999994,-51.00000000000193,-204.00000000000418,,-939.0000000000348
2021.01.25,456.9999999999963,78.99999999999352,281.99999999998226,-482.00000000000466,-119.00000000000244,-948.9999999999999,-33.00000000000125,-199.00000000000472,,-964.0000000000409
2021.01.25,439.99999999999596,-4.0000000000048885,419.9999999999982,-581.9999999999936,-138.00000000000477,-645.999999999991,112.99999999999955,-207.00000000000162,,-604.0000000000022
2021.01.25,456.9999999999963,-4.0000000000048885,519.9999999999872,-443.99999999999994,-16.0000000000049,-573.0000000000013,210.99999999999852,-164.00000000000858,,-13.000000000037573
2021.01.25,410.9999999999947,6.999999999990791,428.9999999999905,-493.0000000000101,-59.000000000009045,-627.9999999999841,132.000000000005,-178.00000000000037,,-379.0000000000226
2021.01.25,373.99999999999653,-10.000000000005116,431.99999999998795,-493.0000000000101,-64.0000000000085,-624.9999999999867,147.99999999999613,-174.00000000000747,,-412.0000000000374
2021.01.25,378.999999999996,12.000000000000455,358.9999999999982,-483.99999999999557,-26.000000000003798,-612.9999999999969,82.00000000000784,-182.00000000000438,,-472.9999999999982
2021.01.25,370.9999999999991,4.9999999999954525,261.0000000000001,-490.0000000000126,-46.00000000000159,-736.9999999999877,18.000000000000682,-192.00000000000327,,-810.0000000000099
2021.01.25,371.99999999999454,-13.00000000000523,314.99999999999864,-516.0000000000053,-67.00000000000594,-669.9999999999928,46.999999999997044,-214.00000000000307,,-746.0000000000222
2021.01.25,406.9999999999907,12.000000000000455,408.9999999999927,-473.99999999999665,-43.999999999999595,-580.0000000000027,94.99999999999886,-202.0000000000022,,-377.0000000000184
2021.01.25,388.9999999999949,24.00000000000091,455.99999999998977,-435.9999999999919,-24.000000000001798,-516.9999999999897,115.99999999999966,-201.00000000000674,,-193.00000000000492
2021.01.25,418.9999999999916,3.9999999999906777,466.9999999999952,-476.0000000000098,-36.0000000000027,-557.9999999999918,120.00000000000455,-224.000000000002,,-284.0000000000243
2021.01.25,379.9999999999915,-14.000000000010004,368.9999999999971,-483.99999999999557,-46.00000000000159,-685.9999999999866,49.99999999999716,-255.00000000000523,,-686.0000000000132
2021.01.25,388.9999999999949,-9.000000000000341,400.9999999999847,-479.99999999999153,-45.000000000006146,-669.9999999999928,75.00000000000284,-241.00000000000233,,-580.0000000000107
2021.01.25,384.9999999999909,-30.000000000001137,319.0000000000026,-547.0000000000086,-121.00000000000443,-740.9999999999917,39.00000000000148,-200.00000000000017,,-896.0000000000111
2021.01.26,348.9999999999993,-20.000000000010232,353.99999999998766,-451.0000000000014,-92.00000000000318,-941.9999999999984,40.99999999999682,-249.00000000001032,,-1010.0000000000397
2021.01.26,343.9999999999999,-13.00000000000523,320.9999999999935,-486.00000000000864,-80.00000000000229,-709.9999999999884,25.000000000005684,-235.00000000000742,,-834.0000000000128
2021.01.26,367.99999999999056,-24.00000000000091,353.0000000000033,-550.000000000006,-98.0000000000092,-695.0000000000011,37.00000000000614,-265.0000000000041,,-874.0000000000214
2021.01.26,380.999999999998,-12.000000000000455,322.9999999999844,-554.00000000001,-74.00000000000739,-744.9999999999957,16.000000000005343,-258.0000000000027,,-923.0000000000284
2021.01.26,417.99999999999613,-11.00000000000989,370.999999999988,-541.9999999999981,-79.00000000000685,-707.9999999999975,76.99999999999818,-221.00000000000452,,-695.0000000000344
2021.01.26,426.9999999999996,-29.000000000010573,412.9999999999967,-516.0000000000053,-78.00000000000028,-615.9999999999943,150.00000000000568,-181.00000000000892,,-430.0000000000175
2021.01.26,427.99999999999505,-38.000000000010914,441.0000000000025,-485.0000000000021,-52.000000000007596,-547.999999999993,158.00000000000125,-199.00000000000472,,-295.00000000001955
2021.01.26,361.0000000000002,-74.00000000001228,356.00000000000074,-509.00000000000387,-54.00000000000959,-615.9999999999943,70.00000000000739,-275.000000000003,,-741.0000000000148
2021.01.26,369.99999999999255,-65.00000000001194,344.99999999999534,-496.99999999999187,-49.00000000001015,-658.0000000000031,75.00000000000284,-249.00000000001032,,-728.0000000000367
2021.01.26,391.9999999999924,-81.00000000000307,387.000000000004,-517.9999999999962,-52.000000000007596,-670.9999999999993,138.9999999999958,-220.00000000000907,,-624.0000000000232
2021.01.26,391.9999999999924,-67.00000000000728,401.99999999999125,-499.000000000005,-33.000000000005244,-584.9999999999911,153.0000000000058,-201.00000000000674,,-438.0000000000259
2021.01.26,402.9999999999978,-61.00000000000705,453.99999999999886,-462.9999999999912,-20.0000000000089,-593.9999999999834,197.00000000000273,-176.0000000000095,,-260.00000000000074
2021.01.26,411.99999999999017,-51.00000000000193,465.99999999998863,-469.0000000000083,-38.0000000000047,-580.999999999987,230.00000000000398,-139.00000000000023,,-170.0000000000195
2021.01.26,455.99999999998977,-24.00000000000091,614.9999999999877,-412.00000000001234,4.999999999999449,-492.0000000000035,301.00000000000193,-142.00000000000878,,306.9999999999534
2021.01.26,449.9999999999948,-35.0000000000108,587.0000000000042,-428.00000000000614,-23.00000000000635,-574.9999999999922,302.0000000000067,-132.0000000000099,,145.99999999998033
2021.01.26,452.99999999999227,-44.00000000001114,584.9999999999911,-434.000000000001,-18.0000000000069,-505.99999999998425,313.0000000000024,-125.00000000000844,,223.999999999974
2021.01.26,442.9999999999934,-68.00000000001205,645.999999999991,-346.0000000000019,31.999999999998696,-455.99999999998977,365.99999999999966,-128.00000000000588,,488.99999999997317
2021.01.26,472.9999999999901,-54.000000000002046,706.999999999991,-334.9999999999964,43.999999999999595,-414.9999999999876,397.99999999999613,-121.00000000000443,,696.9999999999864
2021.01.26,471.99999999999466,-25.000000000005684,584.9999999999911,-331.999999999999,31.999999999998696,-587.9999999999885,317.0000000000073,-104.00000000000409,,356.99999999999443
2021.01.26,520.9999999999936,37.9999999999967,750.9999999999906,-164.99999999999292,106.99999999999044,-495.99999999998533,427.0000000000067,-35.00000000000725,,1147.9999999999925
2021.01.26,463.9999999999977,3.0000000000001137,564.9999999999933,-181.9999999999933,145.9999999999906,-558.9999999999984,338.99999999999864,-34.000000000000696,,741.999999999988
2021.01.26,427.99999999999505,4.9999999999954525,432.9999999999945,-285.00000000000193,124.99999999999733,-686.9999999999932,216.99999999999875,-80.00000000000229,,155.99999999998374
2021.01.26,493.99999999999443,9.999999999990905,428.9999999999905,-571.9999999999948,-93.00000000000975,-851.9999999999861,165.99999999999682,-129.00000000000134,,-547.0000000000193
2021.01.26,495.9999999999964,13.999999999995794,427.99999999998397,-543.0000000000045,-66.00000000001049,-912.0000000000017,198.99999999999807,-87.00000000000374,,-471.00000000004627
2021.01.26,444.9999999999954,-3.0000000000001137,453.99999999999886,-482.00000000000466,-36.0000000000027,-943.9999999999893,185.00000000000227,-141.00000000000225,,-522.0000000000026
2021.01.26,516.9999999999897,24.999999999991473,462.9999999999912,-537.0000000000097,-56.0000000000005,-1017.9999999999856,153.0000000000058,-160.00000000000458,,-613.0000000000222
2021.01.26,413.99999999999216,-1.0000000000047748,302.9999999999866,-546.000000000002,-62.000000000006494,-1020.9999999999831,76.99999999999818,-155.00000000000514,,-991.0000000000246
2021.01.26,441.99999999999795,0.0,248.00000000000378,-615.00000000001,-108.00000000000809,-1207.9999999999868,33.00000000000125,-168.00000000000148,,-1376.0000000000032
2021.01.26,428.9999999999905,-8.000000000009777,180.0000000000024,-736.0000000000033,-177.00000000000495,-1326.9999999999893,-93.00000000000352,-275.000000000003,,-2007.0000000000207
2021.01.26,415.99999999999415,-38.000000000010914,131.99999999999878,-761.0000000000117,-190.00000000000128,-1424.000000000003,-117.999999999995,-298.0000000000094,,-2281.000000000038
2021.01.26,426.9999999999996,-96.00000000000364,149.9999999999835,-770.000000000004,-186.00000000000838,-1475.9999999999884,-72.00000000000273,-309.0000000000037,,-2332.0000000000277
2021.01.26,358.9999999999982,-117.00000000000443,31.999999999987594,-792.9999999999993,-186.00000000000838,-1474.9999999999818,-126.99999999999534,-306.00000000000625,,-2613.00000000001
2021.01.26,346.9999999999973,-127.00000000000955,-15.00000000000945,-866.9999999999956,-233.00000000000543,-1567.9999999999916,-134.00000000000034,-288.00000000001046,,-2885.0000000000255
2021.01.26,315.9999999999941,-186.00000000000705,38.99999999998904,-873.0000000000126,-276.00000000000955,-1457.9999999999816,-134.00000000000034,-385.000000000002,,-2957.00000000003
2021.01.26,294.9999999999897,-171.00000000000648,14.999999999987246,-916.0000000000057,-269.00000000000813,-1432.9999999999955,-215.0000000000034,-453.0000000000034,,-3147.0000000000464
2021.01.26,301.9999999999912,-129.0000000000049,-1.0000000000065512,-1017.0000000000013,-323.0000000000066,-1370.9999999999889,-218.9999999999941,-406.00000000000637,,-3164.0000000000177
2021.01.26,326.9999999999995,-108.00000000000409,14.999999999987246,-984.9999999999915,-318.00000000000716,-1342.9999999999832,-197.9999999999933,-373.00000000000114,,-2982.9999999999936
2021.01.26,387.99999999999943,-85.00000000000796,54.99999999998284,-1005.9999999999958,-386.0000000000086,-1401.999999999992,-149.99999999999147,-323.0000000000066,,-2909.00000000002
2021.01.26,330.9999999999924,-103.00000000000864,-45.000000000006146,-913.0000000000083,-317.0000000000006,-1396.9999999999816,-185.99999999999284,-306.00000000000625,,-2936.000000000012
2021.01.26,296.9999999999917,-97.99999999999898,-69.00000000000794,-916.0000000000057,-331.0000000000035,-1390.0000000000023,-222.99999999999898,-329.00000000000153,,-3059.0000000000273
2021.01.26,271.9999999999945,-111.0000000000042,-120.00000000000898,-922.0000000000006,-328.0000000000061,-1424.9999999999875,-239.00000000000432,-320.00000000000915,,-3193.0000000000264
2021.01.26,264.999999999993,-120.00000000000455,-99.00000000000463,-883.0000000000116,-294.00000000000534,-1407.999999999987,-228.9999999999992,-332.00000000001006,,-3100.000000000029
2021.01.26,247.99999999999267,-108.00000000000409,-92.00000000000318,-872.0000000000061,-289.0000000000059,-1394.9999999999907,-256.0000000000002,-360.0000000000048,,-3124.000000000022
2021.01.26,239.0000000000003,-126.00000000000477,-101.00000000001774,-839.9999999999964,-280.00000000000244,-1363.9999999999875,-221.9999999999942,-329.00000000000153,,-3023.0000000000036
2021.01.26,216.99999999998943,-147.00000000000557,-128.000000000017,-870.9999999999995,-307.0000000000017,-1454.999999999984,-250.0,-363.0000000000022,,-3304.000000000021
2021.01.26,200.00000000000017,-177.0000000000067,-128.000000000017,-856.9999999999967,-308.00000000000824,-1400.0000000000011,-215.99999999999397,-351.0000000000013,,-3237.000000000025
2021.01.26,217.99999999999596,-159.00000000000603,-131.99999999999878,-845.0000000000068,-309.0000000000037,-1427.0000000000005,-233.0000000000041,-350.00000000000585,,-3237.00000000003
2021.01.26,239.0000000000003,-155.00000000000114,-156.00000000000057,-875.0000000000035,-336.00000000000296,-1438.9999999999902,-128.99999999999068,-271.0000000000101,,-3121.999999999999
2021.01.27,218.99999999999142,-158.00000000000125,-128.000000000017,-812.0000000000127,-355.0000000000053,-1468.999999999987,-165.99999999999682,-254.00000000000978,,-3123.000000000038
2021.01.27,252.99999999999213,-145.00000000001023,-131.00000000001444,-872.0000000000061,-339.0000000000004,-1373.000000000002,-197.00000000000273,-231.0000000000034,,-3035.0000000000473
2021.01.27,234.99999999999633,-162.00000000000614,-128.000000000017,-919.0000000000032,-354.0000000000099,-1347.9999999999936,-209.00000000000318,-326.0000000000041,,-3211.000000000041
2021.01.27,239.0000000000003,-174.0000000000066,-129.00000000000134,-927.0000000000111,-351.0000000000013,-1367.9999999999914,-256.0000000000002,-394.00000000000546,,-3360.0000000000173
2021.01.27,200.00000000000017,-168.00000000000637,-160.00000000000458,-923.9999999999915,-350.00000000000585,-1468.0000000000027,-237.99999999999955,-353.0000000000033,,-3461.0000000000136
2021.01.27,246.99999999999721,-112.99999999999955,-87.99999999999919,-937.9999999999944,-358.0000000000028,-1371.9999999999955,-304.9999999999926,-427.0000000000107,,-3353.9999999999973
2021.01.27,217.99999999999596,-97.99999999999898,-104.00000000001519,-913.9999999999926,-339.0000000000004,-1335.9999999999816,-337.99999999999386,-441.0000000000025,,-3351.999999999989
2021.01.27,239.99999999999577,-81.00000000000307,17.999999999984695,-845.0000000000068,-315.0000000000097,-1210.9999999999843,-230.00000000000398,-391.000000000008,,-2815.000000000036
2021.01.27,256.99999999999613,-62.00000000001182,83.9999999999952,-832.9999999999949,-313.00000000000773,-1251.000000000002,-177.99999999999727,-355.0000000000053,,-2651.0000000000277
2021.01.27,240.99999999999122,-70.00000000000739,119.00000000000244,-858.0000000000032,-334.00000000000097,-1198.9999999999945,-149.0000000000009,-356.00000000000074,,-2606.0000000000146
2021.01.27,254.99999999999412,-38.000000000010914,100.99999999999554,-878.000000000001,-343.00000000000443,-1252.999999999993,-212.99999999999386,-391.000000000008,,-2760.000000000022
2021.01.27,265.99999999999955,-37.00000000000614,131.99999999999878,-855.0000000000058,-320.00000000000915,-1264.9999999999827,-197.00000000000273,-395.0000000000009,,-2671.000000000009
2021.01.27,257.9999999999916,-66.0000000000025,156.00000000000057,-842.0000000000094,-323.0000000000066,-1207.0000000000025,-143.00000000000068,-379.0000000000071,,-2546.000000000037
2021.01.27,250.9999999999901,-61.00000000000705,153.9999999999875,-849.9999999999952,-327.00000000001063,-1195.999999999997,-158.99999999999181,-390.0000000000015,,-2578.0000000000255
2021.01.27,258.9999999999981,-59.00000000001171,126.0000000000039,-906.0000000000068,-365.0000000000042,-1217.0000000000014,-186.9999999999976,-400.00000000000034,,-2749.00000000002
2021.01.27,210.99999999999451,-91.00000000000819,76.99999999999375,-899.0000000000053,-364.00000000000875,-1231.9999999999886,-225.9999999999991,-442.00000000000904,,-2966.000000000031
2021.01.27,209.9999999999991,-100.99999999999909,105.99999999998388,-875.0000000000035,-350.00000000000585,-1099.9999999999898,-174.99999999999716,-409.0000000000038,,-2694.0000000000164
2021.01.27,231.99999999999886,-102.00000000000387,60.99999999999994,-923.9999999999915,-365.0000000000042,-1139.9999999999854,-179.00000000000205,-380.00000000000256,,-2796.999999999991
2021.01.27,246.99999999999721,-91.99999999999875,159.99999999998238,-939.0000000000009,-402.00000000000233,-1168.9999999999977,-146.0000000000008,-408.00000000000836,,-2749.000000000029
2021.01.27,237.99999999999378,-97.00000000000841,126.0000000000039,-1034.0000000000016,-489.0000000000061,-1238.99999999999,-177.99999999999727,-424.00000000000216,,-3097.0000000000077
2021.01.27,288.9999999999948,-68.00000000001205,220.99999999998232,-940.0000000000075,-429.0000000000016,-1217.9999999999857,-117.00000000000443,-394.00000000000546,,-2656.0000000000396
2021.01.27,307.99999999999716,-27.000000000001023,249.99999999999466,-971.9999999999951,-429.0000000000016,-1144.999999999996,-87.0000000000033,-340.00000000000693,,-2442.000000000012
2021.01.27,378.999999999996,-6.000000000000227,170.99999999998784,-1070.9999999999998,-602.0000000000025,-1526.9999999999895,-134.9999999999909,-318.00000000000716,,-3109.0000000000064
2021.01.27,418.9999999999916,12.999999999991019,214.99999999998744,-1116.000000000006,-606.0000000000065,-1560.9999999999902,-108.99999999999466,-304.00000000000426,,-3049.0000000000314
2021.01.27,330.9999999999924,-20.000000000010232,156.00000000000057,-1025.0000000000093,-578.0000000000007,-1737.999999999995,-137.99999999999102,-326.0000000000041,,-3338.0000000000173
2021.01.27,331.999999999999,-36.000000000001364,127.99999999999478,-1063.9999999999982,-587.0000000000042,-1730.9999999999936,-120.99999999999511,-299.00000000000483,,-3378.0000000000036
2021.01.27,367.99999999999056,28.999999999996362,204.00000000000418,-1015.9999999999947,-608.0000000000085,-1574.9999999999932,-79.9999999999983,-245.0000000000063,,-2923.00000000001
2021.01.27,420.9999999999936,60.99999999999284,341.99999999999784,-907.9999999999977,-499.000000000005,-1402.9999999999986,25.000000000005684,-192.00000000000327,,-2153.0000000000146
2021.01.27,422.00000000000017,72.99999999999329,349.99999999998363,-828.0000000000065,-450.00000000000597,-1340.9999999999923,64.99999999999773,-138.00000000000477,,-1847.0000000000348
2021.01.27,462.9999999999912,70.99999999999795,504.9999999999999,-890.9999999999974,-508.00000000000847,-1210.0,171.99999999999704,-128.00000000000588,,-1526.0000000000257
2021.01.27,392.9999999999989,126.99999999999534,446.9999999999974,-743.0000000000048,-426.00000000000415,-887.9999999999999,135.99999999999568,-38.0000000000047,,-992.000000000026
2021.01.27,443.99999999999994,205.99999999998886,598.999999999994,-795.9999999999967,-432.0000000000102,-829.9999999999974,129.0000000000049,-121.99999999999989,,-802.0000000000166
2021.01.27,457.99999999999176,213.99999999999864,717.9999999999964,-792.9999999999993,-465.0000000000043,-824.9999999999868,127.00000000000955,-210.00000000001017,,-776.0000000000043
2021.01.27,671.9999999999948,316.99999999999307,878.9999999999853,-956.0000000000013,-638.0000000000052,-927.9999999999955,301.00000000000193,-23.00000000000635,,-376.0000000000332
2021.01.27,620.9999999999937,292.99999999999216,703.9999999999935,-995.0000000000125,-663.0000000000025,-1082.9999999999895,192.99999999999784,-40.00000000000669,,-970.0000000000339
2021.01.27,526.9999999999997,323.99999999999807,692.9999999999881,-983.0000000000006,-631.0000000000038,-1068.9999999999866,49.99999999999716,-186.00000000000838,,-1275.0000000000161
2021.01.27,462.9999999999912,291.9999999999874,690.9999999999972,-920.0000000000097,-579.0000000000073,-997.9999999999878,82.00000000000784,-172.00000000000549,,-1141.0000000000266
2021.01.27,483.0000000000001,324.99999999998863,773.9999999999858,-781.0000000000094,-465.0000000000043,-832.9999999999949,127.00000000000955,-147.00000000000824,,-517.0000000000327
2021.01.27,441.99999999999795,301.9999999999925,629.9999999999973,-849.9999999999952,-513.0000000000078,-936.0000000000035,49.000000000006594,-156.00000000000057,,-1032.0000000000127
2021.01.27,381.99999999999346,291.9999999999874,523.9999999999911,-866.9999999999956,-499.000000000005,-954.9999999999948,-45.99999999999227,-200.00000000000017,,-1369.0000000000157
2021.01.27,407.99999999999727,293.99999999999693,470.9999999999992,-927.0000000000111,-556.0000000000009,-1007.9999999999867,-19.99999999999602,-125.00000000000844,,-1463.0000000000098
2021.01.27,340.9999999999913,294.9999999999875,519.9999999999872,-835.9999999999923,-558.000000000003,-1019.9999999999986,42.00000000000159,-73.00000000000084,,-1289.0000000000273
2021.01.27,453.99999999999886,341.99999999999875,668.9999999999862,-920.9999999999941,-540.0000000000072,-768.9999999999975,118.99999999999977,-62.000000000006494,,-708.0000000000216
2021.01.27,510.99999999999477,375.99999999999056,902.0000000000028,-808.0000000000088,-460.00000000000483,-546.000000000002,254.0000000000049,-46.00000000000159,,182.99999999997578
2021.01.27,481.9999999999935,415.9999999999968,963.0000000000027,-720.0000000000095,-407.0000000000018,-354.9999999999942,304.00000000000205,4.999999999999449,,687.9999999999891
2021.01.27,463.9999999999977,405.9999999999917,973.999999999986,-700.999999999996,-391.000000000008,-336.00000000000296,269.00000000000546,-56.0000000000005,,628.9999999999736
2021.01.27,422.00000000000017,312.9999999999882,1034.0000000000016,-751.9999999999972,-413.0000000000078,-116.99999999998934,368.0000000000092,-64.0000000000085,,790.9999999999964
2021.01.27,451.9999999999969,315.9999999999883,944.9999999999958,-683.9999999999957,-395.0000000000009,-314.99999999999864,320.99999999999795,7.9999999999968985,,647.9999999999806
2021.01.28,431.99999999999903,308.9999999999975,980.0000000000031,-687.9999999999998,-399.0000000000049,-380.9999999999869,331.00000000000307,-56.0000000000005,,528.0000000000106
2021.01.28,423.9999999999911,296.99999999999704,961.9999999999961,-719.000000000003,-453.0000000000034,-334.9999999999964,335.9999999999985,67.9999999999903,,579.9999999999703
2021.01.28,490.999999999997,348.99999999998954,1049.9999999999955,-678.0000000000008,-370.00000000000364,-161.99999999999548,371.9999999999999,-40.00000000000669,,1011.9999999999756
2021.01.28,505.99999999999534,367.999999999995,1124.9999999999982,-653.999999999999,-339.0000000000004,68.00000000000139,417.0000000000016,-25.00000000000835,,1465.9999999999836
2021.01.28,598.999999999994,521.0000000000008,1220.9999999999832,-656.0000000000122,-354.0000000000099,0.0,478.9999999999992,127.99999999999478,,1937.9999999999498
2021.01.28,572.9999999999902,503.0000000000001,1234.9999999999861,-673.0000000000125,-389.000000000006,67.00000000001705,563.0000000000024,200.99999999999562,,2079.9999999999727
2021.01.28,532.9999999999945,512.999999999991,1122.9999999999852,-680.9999999999983,-365.99999999999966,-61.99999999998429,362.99999999999955,53.999999999998494,,1476.9999999999868
2021.01.28,520.9999999999936,512.999999999991,1063.9999999999982,-741.9999999999982,-395.0000000000009,-117.99999999999588,319.0000000000026,38.99999999998904,,1200.9999999999795
2021.01.28,508.9999999999928,524.0000000000009,1105.9999999999848,-679.0000000000074,-369.0000000000082,-120.99999999999334,331.00000000000307,37.99999999999359,,1338.9999999999661
2021.01.28,529.9999999999972,545.9999999999923,1130.9999999999932,-686.9999999999932,-396.00000000000745,-112.000000000001,396.0000000000008,112.99999999999643,,1520.9999999999782
2021.01.28,541.9999999999981,579.9999999999983,1180.0000000000032,-666.9999999999953,-399.0000000000049,-59.99999999999339,433.9999999999975,151.9999999999966,,1761.9999999999998
2021.01.28,525.9999999999932,586.9999999999891,1188.9999999999957,-665.0000000000044,-404.0000000000044,-1.999999999990898,454.9999999999983,185.99999999999727,,1871.999999999974
2021.01.28,520.9999999999936,537.9999999999967,1246.9999999999982,-658.0000000000031,-410.00000000001035,65.00000000000395,521.0000000000008,174.99999999999181,,1998.9999999999714
2021.01.28,512.9999999999968,518.9999999999912,1252.999999999993,-666.9999999999953,-404.0000000000044,67.00000000001705,510.9999999999957,141.99999999999767,,1933.9999999999916
2021.01.28,513.9999999999923,501.99999999999534,1204.9999999999893,-700.0000000000117,-434.000000000001,78.00000000000028,475.0000000000085,113.99999999999189,,1753.9999999999645
2021.01.28,448.9999999999994,461.9999999999891,1194.9999999999905,-662.9999999999914,-378.00000000000057,163.00000000000205,466.0000000000082,71.99999999999429,,1765.9999999999918
2021.01.28,473.99999999999665,482.9999999999899,1278.9999999999857,-670.9999999999993,-399.0000000000049,246.00000000001288,545.0000000000017,124.99999999999733,,2081.99999999998
