date,USDCHF,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2015.06.15,260.00000000000466,-103.99999999999298,150.00000000000568,145.00000000000622,-163.00000000000205,-630.9999999999816,-150.99999999998204,-325.99999999999295,60.99999999999994,82.00000000000429,-43.00000000000415,-457.00000000002206,-696.999999999992,-251.99999999998113,334.9999999999964,-461.0000000000003,117.999999999995,-9.000000000000341,168.99999999999693,-127.99999999999478,,-2101.9999999999377
2015.06.15,260.00000000000466,-90.99999999999665,126.0000000000039,172.00000000000549,-136.00000000000279,-432.9999999999945,-13.999999999981583,-243.99999999999977,27.999999999994696,90.99999999999665,-45.000000000006146,-408.00000000001546,-714.9999999999768,-262.00000000000045,409.99999999999926,-435.9999999999919,137.00000000000045,27.000000000001023,219.00000000000253,-62.99999999999084,,-1376.9999999999484
2015.06.15,202.0000000000022,-97.9999999999981,133.99999999998968,170.99999999999892,-143.9999999999997,-365.99999999999966,15.999999999991132,-209.9999999999991,-6.0000000000060005,97.00000000000264,-82.00000000000429,-401.00000000001046,-728.9999999999797,-337.99999999999386,473.99999999999665,-462.9999999999912,137.99999999999102,25.99999999999625,217.0000000000005,-18.999999999991246,,-1381.000000000004
2015.06.15,195.00000000000074,1.0000000000065512,151.9999999999966,169.00000000000804,-112.000000000001,-299.99999999998914,39.99999999999204,-158.0000000000026,-11.00000000000545,75.00000000000284,-80.99999999999774,-385.0000000000193,-706.0000000000066,-326.9999999999982,509.00000000000387,-522.9999999999845,87.99999999999386,25.99999999999625,198.99999999999363,-32.999999999994145,,-1182.000000000004
2015.06.15,183.99999999999528,4.000000000004,127.00000000001043,148.99999999999915,-141.00000000000225,-305.9999999999841,56.000000000011596,-163.00000000000205,-4.999999999999449,51.99999999999649,-92.00000000000318,-371.0000000000093,-700.0000000000117,-342.9999999999893,517.9999999999962,-551.9999999999969,94.99999999999886,10.99999999999568,203.99999999999307,-83.9999999999952,,-1356.9999999999925
2015.06.15,192.00000000000327,-65.99999999998829,163.00000000000205,196.00000000000728,-186.99999999999272,-304.9999999999997,4.000000000019099,-176.99999999999383,-65.00000000000395,12.000000000000899,-104.00000000000409,-349.00000000001796,-785.9999999999978,-349.9999999999943,512.0000000000014,-658.0000000000031,72.00000000000273,-46.999999999997044,235.99999999999176,-85.00000000000173,,-1791.9999999999661
2015.06.15,192.99999999999872,-200.00000000000017,168.99999999999693,221.00000000000452,-212.00000000000108,-333.9999999999899,22.999999999996135,-180.99999999999784,-70.0000000000034,11.00000000000545,-92.99999999999864,-390.0000000000148,-850.0000000000174,-319.9999999999932,487.99999999999955,-621.9999999999892,109.99999999999943,-48.00000000000182,246.00000000000176,-60.99999999999994,,-1920.0000000000045
2015.06.15,222.99999999999542,-239.99999999999577,174.99999999999181,260.00000000000466,-224.9999999999974,-371.99999999999454,-24.00000000000091,-236.99999999999832,-70.99999999999883,29.000000000001247,-18.0000000000069,-409.00000000002024,-926.999999999989,-201.99999999999818,401.00000000000693,-492.9999999999879,110.99999999999,-43.00000000000637,300.0000000000003,-42.999999999993044,,-1804.9999999999968
2015.06.15,234.99999999999633,-235.99999999999176,72.99999999998974,133.00000000000534,-195.00000000000074,-505.99999999998425,-122.99999999999045,-286.99999999999284,31.999999999998696,92.00000000000318,-24.000000000001798,-403.00000000002,-768.0000000000131,-232.99999999997567,365.99999999999966,-448.9999999999883,87.99999999999386,-55.00000000000682,207.00000000000162,-93.99999999999409,,-2146.999999999971
2015.06.15,56.99999999999594,-192.99999999999872,25.00000000000835,53.00000000000304,-146.00000000000168,-434.9999999999854,-67.00000000000728,-276.9999999999939,-9.999999999998899,38.0000000000047,-185.00000000000182,-355.0000000000182,-640.9999999999804,-489.9999999999807,256.99999999999613,-544.9999999999955,126.99999999999534,25.99999999999625,142.99999999999312,-122.99999999998423,,-2740.9999999999527
2015.06.15,9.999999999998899,134.00000000001188,-5.999999999994898,53.00000000000304,-73.99999999999629,-236.99999999999832,79.00000000000773,-222.99999999999542,-24.000000000001798,46.999999999997044,-285.00000000000193,-425.00000000001137,-442.00000000000904,-739.9999999999807,560.0000000000049,-720.9999999999939,176.00000000000193,90.99999999999397,178.00000000000037,-63.99999999999739,,-1912.9999999999611
2015.06.15,92.99999999999864,109.00000000000354,62.99999999999084,73.00000000000084,-114.99999999999844,-268.0000000000016,153.99999999999636,-212.00000000000108,-31.999999999998696,17.000000000000348,-273.000000000001,-495.00000000000455,-546.9999999999864,-729.9999999999898,587.0000000000042,-797.9999999999876,197.00000000000273,94.99999999999886,142.99999999999312,-102.99999999998644,,-2041.999999999966
2015.06.15,-73.00000000000084,139.00000000000023,127.99999999999478,136.00000000000279,-144.99999999999514,-142.99999999998204,203.00000000000296,-146.99999999999713,-172.00000000000549,-92.00000000000318,-383.0,-445.0000000000216,-575.9999999999987,-939.9999999999977,666.000000000011,-1045.9999999999914,140.00000000000057,63.99999999999295,136.99999999999824,-95.00000000000064,,-2643.9999999999905
2015.06.15,-24.000000000001798,202.9999999999976,127.00000000001043,134.0000000000008,-149.99999999999457,-97.9999999999981,224.99999999999432,-78.99999999999574,-161.00000000000003,-85.99999999999719,-345.0000000000064,-365.0000000000091,-578.999999999974,-780.0000000000011,808.9999999999931,-977.99999999999,93.00000000000352,36.000000000001364,166.99999999999494,-75.00000000000284,,-1925.9999999999745
2015.06.15,2.000000000002,89.00000000000574,221.00000000000452,167.00000000000603,-219.99999999999798,-12.999999999996348,115.0000000000091,-102.00000000000209,-136.99999999999824,-124.99999999999733,-333.0000000000055,-265.0000000000148,-465.99999999998863,-689.9999999999977,619.9999999999983,-1027.9999999999845,63.99999999999295,-49.000000000006594,95.00000000000064,-177.99999999998929,,-2232.9999999999595
2015.06.15,141.99999999999767,-17.999999999984695,307.99999999999716,109.00000000000354,-180.99999999999784,-21.999999999988695,143.00000000000068,-80.99999999999774,2.000000000002,-5.999999999994898,-348.9999999999993,-105.00000000001819,-185.99999999997507,-602.9999999999802,405.9999999999952,-764.9999999999934,55.999999999997385,33.00000000000125,-9.00000000000345,-207.99999999998596,,-1333.9999999999243
2015.06.15,121.00000000000443,-70.99999999999883,339.0000000000004,89.00000000000574,-214.99999999999852,-42.999999999993044,118.99999999999977,-73.00000000000084,-21.999999999999797,-56.0000000000005,-383.0,-162.00000000000614,-197.00000000000273,-650.999999999982,357.99999999999164,-862.9999999999916,30.000000000001137,19.99999999999602,-96.00000000000719,-226.99999999999943,,-1982.9999999999818
2015.06.15,195.00000000000074,-53.999999999998494,370.00000000000364,63.99999999999739,-146.99999999999713,-135.9999999999806,-4.9999999999954525,-146.99999999999713,83.9999999999952,46.00000000000159,-361.0000000000002,-94.99999999999886,111.00000000001664,-546.999999999997,293.0000000000099,-631.9999999999882,33.999999999991815,105.00000000000398,-121.99999999999989,-214.00000000000307,,-1157.9999999999352
2015.06.15,341.99999999999784,-61.99999999998429,331.999999999999,-26.999999999999247,-130.99999999999224,-263.99999999999756,-114.99999999998067,-226.99999999999943,234.00000000000088,183.99999999999528,-317.0000000000006,-112.00000000002319,246.00000000001288,-554.000000000002,123.99999999999079,-510.99999999999477,36.000000000001364,132.99999999999557,-199.00000000000472,-293.99999999999426,,-1181.9999999999795
2015.06.15,356.9999999999962,-96.99999999999153,350.9999999999902,-51.000000000001044,-90.99999999999665,-641.999999999987,-466.99999999998454,-373.00000000000114,315.9999999999941,219.99999999999798,-326.9999999999995,-122.0000000000141,375.0000000000142,-587.9999999999939,45.99999999999049,-448.9999999999883,-31.00000000000591,153.99999999999636,-248.00000000000378,-266.999999999995,,-1933.999999999983
2015.06.15,646.9999999999976,-92.99999999998754,200.00000000000017,-231.99999999999886,-75.9999999999983,-883.9999999999959,-670.9999999999923,-544.0,551.0000000000015,409.0000000000038,-265.99999999999955,-102.00000000000387,412.9999999999967,-468.9999999999941,-184.00000000000637,-400.9999999999847,-63.00000000000239,30.000000000001137,-379.0000000000071,-443.99999999999994,,-2557.99999999997
2015.06.15,531.0000000000036,45.000000000006146,190.00000000000128,-327.99999999999494,-29.999999999996696,-906.9999999999911,-644.0000000000055,-473.0000000000012,612.9999999999969,404.0000000000044,-307.0000000000017,-127.00000000000955,628.9999999999907,-519.9999999999818,-241.00000000000233,-349.99999999998363,-58.9999999999975,73.99999999999807,-519.9999999999983,-368.9999999999971,,-2388.99999999996
2015.06.15,656.9999999999965,-41.99999999998649,218.00000000000708,-386.9999999999929,0.0,-1137.9999999999945,-888.9999999999816,-590.0000000000016,729.9999999999973,553.0000000000035,-258.0000000000027,-141.00000000001955,595.9999999999966,-467.9999999999893,-492.0000000000035,-249.99999999999466,-91.00000000000819,189.99999999999773,-536.9999999999986,-381.99999999999346,,-2720.9999999999686
2015.06.15,597.0000000000031,26.0000000000149,134.99999999999625,-359.99999999999363,97.9999999999981,-1082.9999999999895,-800.9999999999877,-592.9999999999991,719.9999999999984,534.0000000000011,-285.00000000000193,-168.00000000000637,683.9999999999957,-566.0000000000025,-360.9999999999891,-286.99999999999284,-10.000000000005116,218.00000000000352,-487.99999999999955,-370.00000000000364,,-2359.9999999999595
2015.06.15,529.9999999999972,172.0000000000166,100.99999999999554,-363.0000000000022,82.00000000000429,-893.9999999999948,-629.9999999999955,-527.9999999999951,725.9999999999933,512.9999999999968,-319.0000000000026,-149.0000000000009,734.0000000000124,-596.99999999998,-187.00000000000384,-381.99999999999346,3.0000000000001137,221.9999999999942,-453.0000000000034,-478.0000000000006,,-1896.999999999962
2015.06.15,529.9999999999972,258.0000000000027,79.99999999999119,-385.99999999999744,56.0000000000005,-960.9999999999897,-543.0000000000064,-544.9999999999955,702.0000000000026,460.00000000000483,-328.0000000000061,-433.00000000002115,543.0000000000045,-808.9999999999975,-163.00000000000205,-639.9999999999961,51.9999999999925,266.9999999999959,-489.0000000000061,-515.9999999999832,,-2865.0000000000086
2015.06.15,524.0000000000023,262.00000000000665,160.00000000000458,-312.00000000000114,-20.999999999993246,-1160.9999999999898,-532.999999999987,-502.9999999999979,690.0000000000017,456.00000000000085,-311.00000000000574,-618.0000000000234,161.99999999999548,-807.9999999999927,34.000000000000696,-654.9999999999834,73.99999999999807,191.99999999999307,-436.00000000000307,-441.0000000000025,,-3244.9999999999764
2015.06.15,519.9999999999983,283.99999999999534,62.99999999999084,-282.99999999999994,6.0000000000060005,-1141.9999999999986,-580.9999999999889,-541.0000000000026,685.9999999999977,465.9999999999998,-263.99999999999756,-639.00000000001,173.99999999998528,-866.9999999999902,100.99999999999554,-664.9999999999823,84.00000000000318,201.99999999999818,-330.0000000000081,-412.9999999999967,,-3139.000000000005
2015.06.15,441.0000000000025,402.9999999999978,1.999999999990898,-276.9999999999939,119.99999999999788,-1180.9999999999877,-550.9999999999877,-563.9999999999978,564.9999999999933,473.0000000000012,-346.0000000000019,-819.0000000000168,12.999999999996348,-1161.9999999999777,239.99999999999577,-791.9999999999927,137.99999999999102,310.99999999999284,-282.0000000000045,-263.99999999999756,,-3531.999999999999
2015.06.15,368.9999999999971,573.0000000000013,-82.99999999998863,-339.0000000000004,134.0000000000008,-1062.9999999999918,-268.0000000000007,-497.99999999999847,575.9999999999987,465.9999999999998,-343.00000000000443,-896.000000000015,37.00000000002035,-1181.999999999988,353.0000000000033,-795.9999999999967,268.99999999999125,384.00000000000034,-251.00000000000122,-293.99999999999426,,-2851.9999999999663
2015.06.15,312.9999999999966,567.0000000000064,-116.00000000000499,-319.99999999999807,134.0000000000008,-1054.9999999999836,-181.99999999998795,-473.0000000000012,547.999999999993,402.9999999999978,-326.0000000000041,-1052.9999999999973,-51.99999999998539,-1128.9999999999907,361.9999999999957,-795.9999999999967,298.0000000000018,352.99999999999443,-219.99999999999798,-310.9999999999946,,-3054.999999999957
2015.06.15,350.00000000000585,344.00000000001097,-158.99999999999804,-302.0000000000023,18.0000000000069,-1203.999999999983,-381.0000000000002,-529.0000000000017,502.9999999999979,327.99999999999494,-255.00000000000523,-1069.0000000000168,-191.00000000000784,-1150.999999999982,286.99999999999284,-824.0000000000025,275.99999999999625,248.00000000000466,-170.99999999999892,-357.99999999999164,,-4239.99999999998
2015.06.15,197.00000000000273,424.00000000000216,-49.00000000001015,-310.9999999999946,28.000000000005798,-888.9999999999842,-129.99999999999545,-392.9999999999989,427.99999999999505,251.99999999999667,-236.99999999999832,-953.000000000003,-147.99999999999258,-992.999999999995,326.0000000000041,-880.9999999999984,212.0000000000033,224.99999999999432,-231.99999999999886,-401.99999999999125,,-3525.999999999957
2015.06.15,134.99999999999625,572.0000000000169,-21.00000000000435,-322.00000000000006,89.00000000000574,-869.999999999993,13.00000000000523,-270.99999999999903,373.99999999999653,214.00000000000307,-251.00000000000122,-1094.0000000000225,-327.00000000001063,-1143.999999999977,398.9999999999938,-981.999999999994,159.9999999999966,245.9999999999951,-294.00000000000534,-376.9999999999829,,-3750.9999999999814
2015.06.15,-221.99999999999997,683.9999999999957,-26.999999999999247,-307.99999999999716,75.9999999999983,-786.9999999999822,118.99999999999977,-161.99999999999548,109.99999999999899,-33.000000000005244,-258.9999999999981,-1103.0000000000086,-358.9999999999982,-1179.000000000002,547.999999999993,-1114.9999999999993,126.99999999999534,206.99999999999363,-301.0000000000068,-376.9999999999829,,-4361.000000000001
2015.06.15,-107.99999999999699,682.0000000000048,-14.000000000002899,-292.9999999999988,51.000000000001044,-594.99999999999,305.0000000000068,-82.99999999999974,175.00000000000293,22.999999999995246,-243.00000000000432,-1106.9999999999993,-334.9999999999742,-1114.9999999999807,513.0000000000078,-1151.9999999999975,177.99999999999727,180.99999999999739,-265.99999999999955,-429.99999999999704,,-3632.999999999928
2015.06.15,-116.00000000000499,653.999999999999,-65.00000000000395,-285.00000000000193,78.00000000000028,-432.9999999999945,412.00000000000614,-66.99999999999484,168.99999999999693,16.0000000000049,-236.99999999999832,-1046.0000000000207,-268.9999999999859,-1078.000000000003,483.0000000000112,-1017.9999999999856,170.0000000000017,215.0000000000034,-243.00000000000432,-390.0000000000015,,-3049.999999999976
2015.06.15,-109.00000000000354,683.0000000000114,-56.99999999999594,-295.99999999999625,72.0000000000054,-508.9999999999817,313.0000000000166,-90.0000000000012,183.99999999999528,9.00000000000345,-243.99999999999977,-1024.000000000001,-211.00000000000563,-1088.9999999999986,479.99999999999153,-1029.9999999999975,119.99999999999034,216.99999999999875,-304.00000000000426,-404.9999999999887,,-3289.9999999999613
2015.06.16,-97.00000000000264,625.0000000000089,52.000000000007596,-274.9999999999919,99.00000000000463,-490.999999999997,276.00000000001046,4.000000000004,115.99999999999389,82.00000000000429,-234.00000000000088,-1093.0000000000177,-342.9999999999822,-1128.9999999999907,425.0000000000087,-892.9999999999883,122.99999999999045,298.0000000000018,-313.00000000000773,-319.999999999987,,-3087.999999999931
2015.06.16,-43.00000000000415,619.000000000014,25.999999999992696,-271.9999999999945,75.00000000000284,-532.9999999999835,242.999999999995,-68.00000000000139,208.99999999999253,89.00000000000574,-235.00000000000742,-1024.000000000001,-273.99999999997425,-1061.9999999999834,468.00000000000176,-920.9999999999941,131.9999999999908,237.99999999999955,-280.00000000000244,-329.00000000000153,,-2941.9999999999523
2015.06.16,-12.999999999996348,607.0000000000019,4.000000000004,-253.99999999999866,65.00000000000395,-523.9999999999911,282.0000000000107,-66.99999999999484,191.99999999999218,68.99999999999685,-236.00000000000287,-1000.0,-365.99999999999966,-1062.9999999999882,520.0000000000093,-934.9999999999969,128.0000000000001,236.99999999999477,-253.0000000000032,-329.00000000000153,,-2935.999999999959
2015.06.16,-14.999999999998348,615.00000000001,-12.999999999996348,-261.0000000000001,174.00000000000747,-525.999999999982,293.00000000000637,-92.00000000000318,193.99999999999417,173.00000000000094,-216.0000000000051,-1016.0000000000196,-354.0000000000099,-1033.9999999999918,482.00000000000466,-679.9999999999917,185.00000000000227,364.9999999999949,-214.99999999999852,-159.99999999998238,,-2100.999999999958
2015.06.16,-7.0000000000014495,615.00000000001,-8.999999999992347,-252.99999999999213,160.00000000000458,-530.9999999999926,310.0000000000023,-102.99999999999754,212.99999999999653,182.00000000000438,-213.00000000000762,-1033.0000000000155,-354.0000000000099,-1042.999999999978,487.99999999999955,-734.9999999999968,197.00000000000273,352.00000000000387,-194.0000000000053,-187.00000000000384,,-2144.9999999999686
2015.06.16,19.00000000000235,602.999999999998,5.000000000010552,-241.00000000000233,109.99999999999899,-545.9999999999799,300.00000000001137,-100.99999999999554,203.99999999999307,143.00000000000423,-216.0000000000051,-1019.0000000000055,-411.99999999999017,-1034.9999999999966,531.9999999999991,-829.9999999999974,209.00000000000318,295.99999999999227,-187.9999999999993,-232.99999999999432,,-2399.9999999999527
2015.06.16,21.999999999999797,531.9999999999991,28.000000000005798,-195.00000000000074,24.000000000001798,-642.9999999999936,182.00000000001637,-158.0000000000026,198.99999999999363,126.99999999999933,-219.00000000000253,-1004.9999999999955,-492.9999999999879,-1018.999999999977,578.9999999999961,-958.9999999999987,182.99999999999272,221.00000000000364,-147.00000000000824,-298.9999999999826,,-3039.9999999999413
2015.06.16,83.9999999999952,567.0000000000064,28.000000000005798,-217.99999999999596,41.9999999999976,-678.0000000000008,191.0000000000025,-146.99999999999713,234.99999999999633,136.99999999999824,-213.00000000000762,-1033.0000000000155,-473.99999999999665,-1030.9999999999775,553.0000000000035,-950.9999999999908,164.99999999999204,234.99999999999943,-179.00000000000693,-322.00000000000006,,-3008.999999999992
2015.06.16,61.999999999995396,583.0000000000002,31.000000000003247,-373.99999999999653,60.99999999999994,-678.9999999999852,138.00000000000523,-136.99999999999824,243.99999999999977,148.0000000000037,-212.00000000000108,-975.9999999999991,-422.00000000001125,-1001.9999999999811,286.99999999999284,-912.999999999986,128.0000000000001,234.99999999999943,-367.0000000000062,-426.9999999999996,,-3591.999999999964
2015.06.16,48.000000000003595,483.0000000000112,39.00000000001125,-422.00000000000017,19.00000000000235,-803.9999999999825,140.00000000001478,-169.99999999999238,95.99999999999609,155.00000000000514,-202.9999999999976,-1574.0000000000123,-693.0000000000102,-1316.0000000000025,180.0000000000024,-869.999999999993,103.9999999999992,224.99999999999432,-431.0000000000036,-356.00000000000074,,-5349.999999999955
2015.06.16,58.99999999999794,544.0000000000111,11.999999999989797,-295.0000000000008,18.0000000000069,-768.9999999999975,324.0000000000123,-156.99999999999602,247.99999999999267,104.99999999999955,-157.00000000000713,-1481.9999999999993,-540.9999999999915,-1203.9999999999793,374.0000000000077,-961.9999999999961,307.00000000000216,328.9999999999935,-270.0000000000036,-390.9999999999858,,-3907.9999999999427
2015.06.16,44.99999999999504,544.0000000000111,19.999999999997797,-288.9999999999948,23.00000000000635,-712.9999999999859,342.00000000001296,-125.99999999999278,239.99999999999577,85.00000000000173,-136.99999999999824,-1415.9999999999968,-524.9999999999754,-1151.9999999999868,371.00000000001023,-941.9999999999984,275.99999999999625,289.0000000000015,-256.0000000000007,-407.0000000000018,,-3727.9999999999027
2015.06.16,-4.999999999999449,551.0000000000126,22.999999999995246,-293.99999999999426,52.000000000007596,-684.9999999999801,382.000000000005,-114.00000000000298,229.00000000000142,73.99999999999629,-146.00000000000168,-1405.0000000000011,-480.99999999999807,-1177.9999999999973,346.0000000000019,-978.9999999999966,280.9999999999917,316.99999999999307,-263.0000000000021,-410.99999999998363,,-3705.9999999999527
2015.06.16,-14.999999999998348,594.0000000000057,19.999999999997797,-261.99999999999557,41.000000000002146,-632.9999999999947,492.999999999995,-78.99999999999574,205.99999999999508,63.99999999999739,-156.00000000000057,-1419.0000000000111,-517.0000000000119,-1215.0000000000034,500.9999999999959,-983.9999999999849,320.99999999999795,308.9999999999975,-221.00000000000452,-388.9999999999949,,-3341.0000000000114
2015.06.16,-14.999999999998348,635.0000000000077,-5.999999999994898,-302.9999999999977,26.999999999999247,-651.9999999999859,487.99999999999955,-90.0000000000012,219.99999999999798,44.99999999999504,-179.00000000000693,-1461.0000000000127,-491.99999999998136,-1262.0000000000005,478.0000000000006,-1071.999999999984,317.99999999999784,301.9999999999925,-251.00000000000122,-439.99999999999596,,-3709.999999999971
2015.06.16,-17.999999999995797,651.0000000000016,-18.0000000000069,-263.99999999999756,28.000000000005798,-626.9999999999998,513.0000000000052,-95.00000000000064,229.00000000000142,43.00000000000415,-177.00000000000495,-1433.9999999999975,-486.999999999993,-1266.999999999996,529.0000000000017,-1099.9999999999898,345.9999999999894,304.9999999999926,-226.99999999999943,-437.99999999998283,,-3507.999999999962
2015.06.16,-4.999999999999449,544.0000000000111,-5.000000000010552,-226.99999999999943,-31.999999999998696,-689.9999999999907,395.00000000001023,-115.99999999999389,182.99999999999983,31.000000000003247,-177.00000000000495,-1421.999999999997,-625.0000000000089,-1245.999999999981,584.0000000000067,-1107.999999999998,301.00000000000193,227.99999999999443,-157.00000000000713,-407.99999999998613,,-3951.999999999948
2015.06.16,-39.00000000000014,567.0000000000064,25.00000000000835,-186.99999999999272,-24.999999999997247,-651.0000000000016,449.0000000000123,-93.99999999999409,136.00000000000279,14.999999999998348,-191.00000000000784,-1409.0000000000202,-670.9999999999993,-1250.9999999999764,611.9999999999903,-1141.9999999999986,298.0000000000018,228.9999999999992,-141.00000000000225,-387.99999999998835,,-3857.9999999999595
2015.06.16,-55.000000000005045,453.0000000000145,8.999999999992347,-164.99999999999292,-87.99999999999919,-571.9999999999948,432.9999999999927,-78.99999999999574,15.999999999993797,-31.000000000003247,-192.99999999999872,-1387.0000000000005,-879.9999999999919,-1274.9999999999773,617.0000000000009,-1150.999999999991,257.99999999999557,191.0000000000025,-109.00000000000354,-333.9999999999899,,-4341.999999999952
2015.06.16,-212.00000000000108,482.00000000000466,9.999999999998899,-107.99999999999699,-66.99999999999484,-654.9999999999834,376.0000000000048,-107.99999999999699,-67.00000000000594,-102.00000000000209,-380.999999999998,-1608.000000000004,-950.0000000000064,-1725.999999999999,764.0000000000091,-1573.0000000000023,274.0000000000009,206.99999999999363,-41.9999999999976,-258.0000000000027,,-5743.999999999978
2015.06.16,-249.99999999999466,909.0000000000042,11.999999999989797,-103.99999999999298,-17.999999999995797,-496.99999999999187,664.999999999992,53.999999999998494,-118.00000000000699,-119.99999999999788,-416.00000000000523,-1640.0000000000148,-1135.9999999999814,-1834.0000000000032,1184.0000000000073,-1774.9999999999932,218.00000000000352,230.99999999999454,-80.00000000000229,-237.99999999998266,,-4952.999999999973
2015.06.16,-132.99999999999423,648.0000000000041,130.99999999999224,-73.99999999999629,-78.00000000000028,-550.9999999999903,337.0000000000175,-5.999999999994898,-40.00000000000669,-85.00000000000173,-406.00000000000637,-1445.0000000000216,-1022.9999999999961,-1640.9999999999911,1015.9999999999947,-1697.9999999999995,67.99999999999784,102.99999999999443,-109.99999999999899,-283.99999999999534,,-5270.999999999993
2015.06.16,-121.99999999999989,700.0000000000117,181.9999999999933,-24.999999999997247,-75.00000000000284,-656.9999999999965,396.000000000015,6.0000000000060005,-106.00000000000608,-70.99999999999883,-351.0000000000013,-1427.000000000021,-1271.9999999999843,-1480.9999999999945,1171.9999999999952,-1634.000000000002,94.99999999999886,134.00000000000034,-91.00000000000774,-221.99999999998886,,-4848.999999999981
2015.06.16,21.00000000000435,401.00000000000693,194.0000000000053,62.000000000006494,-122.99999999999534,-723.9999999999914,253.00000000001432,-90.99999999999665,-48.000000000003595,-5.999999999994898,-375.9999999999986,-1397.0000000000198,-1200.0000000000011,-1260.9999999999957,916.99999999999,-1417.0000000000016,75.9999999999934,90.99999999999397,-36.0000000000027,-157.99999999999147,,-4821.999999999978
