date,GBPUSD,EURUSD,GBPCHF,EURCHF,CADCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,CADJPY,AUDJPY,empty,sum
2019.03.04,-15.00000000000945,-45.000000000006146,-120.99999999999334,-58.000000000002494,-84.0000000000063,0.0,0.0,-299.99999999998914,-87.99999999999386,-37.00000000000614,-21.99999999999136,,-769.9999999999982
2019.03.04,55.000000000005045,-42.0000000000087,-99.99999999998899,-58.000000000002494,-90.0000000000012,109.00000000000354,53.00000000001415,-341.99999999999784,-88.99999999999864,-28.000000000005798,55.00000000000682,,-476.9999999999741
2019.03.04,41.000000000002146,-75.99999999998718,-78.99999999998464,-58.000000000002494,-104.99999999999955,109.99999999999899,77.00000000001594,-197.00000000000273,-132.99999999999557,-93.00000000000352,-94.99999999999886,,-607.9999999999575
2019.03.04,35.999999999991594,-42.0000000000087,-112.000000000001,-44.99999999998394,-95.00000000000064,84.0000000000063,-38.99999999998904,-256.99999999999613,-141.9999999999959,-76.00000000000762,-66.0000000000025,,-753.9999999999876
2019.03.04,62.000000000006494,-11.999999999989797,-90.99999999999665,-27.999999999983594,-87.00000000000374,87.00000000000374,-78.00000000000028,-279.99999999999136,-112.99999999999955,-55.999999999997385,-12.999999999991019,,-608.9999999999432
2019.03.04,62.000000000006494,22.999999999995246,-127.99999999999478,-19.999999999997797,-100.00000000000009,58.99999999999794,1.0000000000065512,-638.9999999999895,-85.99999999999852,-73.99999999999807,-52.99999999999727,,-954.9999999999699
2019.03.04,60.99999999999994,36.999999999998145,-113.99999999999189,-0.9999999999843467,-86.0000000000083,62.000000000006494,-1.999999999990898,-600.9999999999849,-105.99999999999454,-79.00000000000773,94.0000000000083,,-734.9999999999498
2019.03.04,59.99999999999339,49.00000000001015,-119.99999999998678,-2.999999999997449,-94.00000000000519,60.99999999999994,-27.999999999983594,-502.9999999999868,-102.00000000000387,-82.00000000000784,52.99999999999727,,-708.9999999999708
2019.03.04,32.999999999994145,32.999999999994145,-186.99999999998164,-51.99999999998539,-97.00000000000264,48.000000000003595,-93.99999999999409,-570.0000000000039,-82.99999999999841,-57.00000000000216,73.99999999999807,,-951.9999999999783
2019.03.04,35.999999999991594,41.000000000002146,-176.99999999998272,-32.999999999994145,-82.99999999999974,26.000000000003798,-131.99999999999878,-638.0000000000052,-43.99999999999693,-15.000000000000568,115.0000000000091,,-903.9999999999715
2019.03.04,53.999999999998494,68.00000000000139,-164.99999999999292,-21.00000000000435,-97.9999999999981,31.000000000003247,-119.99999999998678,-625.9999999999932,-51.00000000000193,-31.999999999996476,109.00000000000887,,-850.9999999999618
2019.03.04,4.000000000004,62.000000000006494,-231.99999999998778,-46.999999999997044,-136.00000000000279,7.0000000000014495,-76.99999999999375,-627.9999999999841,-67.99999999999784,-79.9999999999983,-60.000000000002274,,-1254.9999999999518
2019.03.04,24.000000000001798,62.99999999999084,-221.99999999998886,-41.000000000002146,-172.00000000000549,25.00000000000835,-58.000000000002494,-441.0000000000025,-64.99999999999773,-108.99999999999466,-55.999999999997385,,-1051.9999999999902
2019.03.04,52.99999999999194,79.00000000000685,-205.99999999999508,-35.999999999991594,-170.00000000000347,28.000000000005798,42.0000000000087,-377.0000000000051,-28.999999999996362,-99.00000000000375,-18.999999999991246,,-733.9999999999734
2019.03.04,51.000000000001044,73.99999999999629,-188.9999999999947,-29.999999999996696,-158.0000000000026,18.0000000000069,11.00000000000545,-475.0000000000032,-27.000000000001023,-91.99999999999875,6.000000000000227,,-810.999999999987
2019.03.04,103.99999999999298,99.00000000000463,-131.99999999999878,-21.00000000000435,-116.00000000000499,50.0000000000056,25.00000000000835,-407.0000000000018,10.99999999999568,-42.00000000000159,55.00000000000682,,-373.99999999999744
2019.03.04,89.00000000000574,86.99999999999264,-180.99999999998673,-42.999999999993044,-118.00000000000699,48.000000000003595,-116.99999999998934,-434.000000000001,-19.000000000005457,-10.99999999999568,43.99999999999693,,-654.9999999999794
2019.03.04,62.99999999999084,58.000000000002494,-209.9999999999991,-68.99999999998573,-136.99999999999824,47.00000000000814,-124.99999999999733,-400.00000000000034,-24.00000000000091,-33.00000000000125,49.99999999999716,,-779.9999999999843
2019.03.04,8.999999999992347,46.0000000000127,-322.9999999999844,-99.00000000000463,-156.00000000000057,4.000000000004,-116.00000000000499,-590.999999999986,-48.00000000000182,-46.00000000000648,78.00000000000296,,-1241.999999999977
2019.03.04,-59.000000000009045,83.9999999999952,-367.99999999999056,-97.9999999999981,-158.99999999999804,-47.9999999999925,-243.99999999999977,-743.9999999999891,-3.0000000000001137,-21.000000000000796,100.99999999999909,,-1558.9999999999836
2019.03.04,-52.99999999999194,157.99999999999147,-478.999999999985,-42.999999999993044,-218.00000000000708,-170.99999999999892,-290.9999999999968,-792.9999999999993,125.0,31.00000000000591,156.99999999999648,,-1576.9999999999782
2019.03.04,34.000000000000696,276.00000000000955,-512.0000000000014,-68.00000000000139,-251.00000000000122,-173.9999999999964,-190.99999999998562,-804.0000000000047,242.999999999995,27.000000000001023,165.00000000000625,,-1254.9999999999782
2019.03.04,-107.99999999999699,275.000000000003,-598.999999999994,-68.00000000000139,-278.00000000000045,-241.00000000000233,-329.99999999998585,-919.0000000000032,325.9999999999934,46.999999999997044,212.0000000000033,,-1682.9999999999873
2019.03.04,-110.00000000001009,268.0000000000016,-567.9999999999907,-1.999999999990898,-178.00000000000037,-229.00000000000142,-448.9999999999883,-964.9999999999936,308.9999999999975,93.00000000000352,204.9999999999983,,-1625.9999999999745
2019.03.04,-15.999999999993797,286.99999999999284,-469.99999999999267,4.000000000004,-182.00000000000438,-175.99999999999838,-292.00000000000335,-747.9999999999931,340.999999999994,109.99999999999943,222.0000000000084,,-919.9999999999866
2019.03.04,83.9999999999952,316.0000000000052,-345.99999999997965,58.000000000002494,-145.00000000000622,-141.00000000000225,-194.0000000000053,-655.9999999999899,365.99999999999966,114.00000000000432,218.00000000000352,,-325.99999999997294
2019.03.04,215.99999999999397,310.9999999999946,-207.99999999998596,63.000000000013046,-123.00000000000644,-61.999999999995396,-137.9999999999937,-356.00000000000074,399.0000000000009,155.00000000000114,197.00000000000273,,454.0000000000242
2019.03.04,334.9999999999964,343.00000000000443,-78.00000000000028,73.99999999999629,-73.00000000000084,8.000000000008,-24.000000000001798,-217.0000000000005,415.00000000000625,215.99999999999397,210.99999999999852,,1210.0000000000005
2019.03.04,408.00000000000836,368.9999999999971,-74.99999999998064,51.000000000001044,-121.00000000000443,42.0000000000087,87.99999999999919,-2.999999999997449,435.0000000000023,189.99999999999773,120.00000000000455,,1504.0000000000364
2019.03.04,384.9999999999909,351.99999999999676,-130.99999999999224,46.999999999997044,-104.99999999999955,17.000000000000348,5.000000000010552,-100.99999999999554,352.99999999999443,170.99999999999227,123.00000000000466,,1115.9999999999995
2019.03.04,200.00000000000017,309.0000000000037,-240.9999999999801,43.00000000001525,-113.00000000000753,-51.99999999999649,-141.99999999999767,-198.99999999999363,317.99999999999784,138.9999999999958,91.99999999999875,,354.00000000003604
2019.03.04,194.99999999998963,280.9999999999979,-91.99999999998099,134.00000000001188,-70.0000000000034,-46.00000000000159,-143.00000000000423,-183.99999999998417,260.9999999999957,94.99999999999886,94.99999999999886,,526.0000000000184
2019.03.04,333.9999999999899,307.00000000001285,20.000000000020002,134.00000000001188,-82.99999999999974,46.00000000000159,29.00000000001235,-99.00000000000463,271.0000000000008,55.999999999997385,108.00000000000409,,1123.0000000000464
2019.03.04,490.999999999997,384.00000000000654,125.00000000001954,202.00000000001327,-147.00000000000824,25.00000000000835,265.0000000000041,-31.000000000003247,350.9999999999991,16.000000000005343,118.99999999999977,,1800.0000000000416
2019.03.04,445.99999999999085,466.00000000001086,48.000000000003595,236.99999999999832,-123.00000000000644,-27.999999999994696,228.00000000000597,-164.99999999999292,432.00000000000216,81.99999999999363,165.99999999999682,,1789.0000000000082
2019.03.04,553.0000000000035,510.00000000001046,141.00000000001333,302.0000000000023,-92.99999999999864,-12.999999999996348,197.00000000000273,19.999999999997797,554.9999999999926,125.0,162.9999999999967,,2460.0000000000246
2019.03.04,619.9999999999983,496.00000000000756,274.00000000001864,329.00000000000153,34.000000000000696,58.000000000002494,191.00000000000784,161.00000000001114,605.9999999999945,278.99999999999636,222.99999999999898,,3271.000000000038
