date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,NZDCHF,GBPCAD,EURJPY,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2015.07.06,-146.99999999999713,458.00000000000284,-493.9999999999998,-181.00000000000892,-78.99999999999574,12.000000000000899,495.000000000001,87.00000000000374,-709.0000000000041,806.0000000000116,-1029.0000000000132,-454.9999999999983,126.00000000000477,12.000000000000899,107.00000000000153,11.00000000000545,,-979.9999999999843
2015.07.06,-28.000000000005798,663.999999999998,-576.0000000000076,-85.00000000000173,104.99999999999955,245.0000000000063,523.0000000000068,143.00000000000423,-768.0000000000131,1378.0000000000143,-798.0000000000098,-504.99999999999545,567.0000000000073,161.00000000000003,261.0000000000001,29.999999999996696,,1316.9999999999998
2015.07.06,-178.00000000000037,629.0000000000128,-667.0000000000016,-9.999999999998899,168.99999999999693,160.00000000000458,573.0000000000013,191.00000000000784,-546.000000000002,1468.0000000000177,-946.0000000000024,-598.9999999999895,570.999999999998,193.99999999999417,165.9999999999995,-150.99999999999002,,1024.000000000048
2015.07.06,-73.00000000000084,648.0000000000041,-679.000000000002,60.99999999999994,246.00000000000176,172.00000000000549,567.0000000000064,148.0000000000037,-73.00000000001194,1475.0000000000227,-897.0000000000144,-644.999999999996,528.9999999999964,224.9999999999974,131.99999999999878,-235.99999999999176,,1600.0000000000196
2015.07.06,-56.99999999999594,756.0000000000011,-710.9999999999985,102.00000000000209,216.0000000000051,197.00000000000273,624.0000000000023,167.00000000000603,-148.99999999999915,1499.0000000000236,-1046.0000000000136,-756.0000000000002,558.0000000000069,121.99999999999989,95.99999999999609,-157.99999999999147,,1460.0000000000473
2015.07.06,-55.000000000005045,910.0000000000108,-653.0000000000058,148.99999999999915,287.9999999999994,246.00000000000176,777.0000000000055,180.0000000000024,-161.99999999999548,1723.0000000000132,-1094.0000000000173,-742.999999999995,671.0000000000065,151.00000000000114,119.00000000000244,-157.00000000000713,,2350.000000000016
2015.07.06,-134.99999999999625,788.0000000000109,-617.0000000000044,24.000000000001798,232.99999999999432,177.00000000000495,768.9999999999975,235.00000000000742,-219.00000000001364,1567.0000000000073,-907.0000000000133,-595.9999999999894,554.000000000002,241.99999999999778,184.00000000000637,-140.0000000000068,,2159.000000000007
2015.07.06,-177.00000000000495,689.0000000000063,-706.0000000000031,-85.00000000000173,151.00000000000114,172.00000000000549,722.0000000000005,250.00000000000577,-279.00000000000705,1578.000000000003,-912.0000000000017,-531.9999999999965,581.0000000000031,210.99999999999451,177.00000000000495,-107.99999999999699,,1732.0000000000127
2015.07.06,-209.9999999999991,643.0000000000158,-706.0000000000031,-76.0000000000094,173.00000000000094,215.00000000000963,727.0000000000109,321.0000000000046,-402.0000000000135,1491.0000000000139,-633.0000000000168,-545.9999999999923,665.0000000000063,248.00000000000378,280.00000000000244,-99.99999999998899,,2090.0000000000455
2015.07.06,-314.0000000000032,429.00000000001273,-737.9999999999995,-232.00000000000998,195.00000000000074,198.00000000000927,639.9999999999961,372.0000000000057,-500.00000000001154,1275.0000000000057,-449.0000000000105,-530.9999999999917,685.0000000000023,390.99999999999693,367.0000000000062,-96.00000000000719,,1692.0000000000016
2015.07.06,-290.9999999999968,426.9999999999996,-828.000000000003,-348.9999999999993,75.00000000000284,153.00000000000313,615.00000000001,331.999999999999,-760.0000000000051,1295.000000000016,-447.0000000000196,-461.9999999999891,640.0000000000006,315.9999999999941,360.0000000000048,-17.000000000000348,,1059.0000000000164
2015.07.06,-351.0000000000013,421.0000000000047,-941.0000000000025,-374.0000000000077,68.99999999999685,197.00000000000273,544.9999999999955,346.0000000000019,-839.0000000000119,1432.0000000000164,-439.0000000000116,-528.9999999999964,742.0000000000044,322.00000000000006,443.0000000000045,86.99999999999264,,1130.9999999999884
2015.07.06,-312.9999999999966,283.000000000011,-825.0000000000028,-387.000000000004,112.99999999999643,213.00000000000762,432.9999999999945,279.00000000000705,-775.0000000000146,1181.0000000000116,-313.00000000000773,-468.9999999999941,754.0000000000049,351.99999999999676,446.9999999999974,76.99999999999375,,1050.0000000000011
2015.07.06,-372.0000000000057,217.0000000000005,-781.9999999999965,-455.0000000000054,126.0000000000039,231.0000000000034,496.00000000000756,423.0000000000067,-799.0000000000164,1054.000000000002,-19.00000000001345,-400.99999999999625,753.0000000000001,415.99999999999415,512.9999999999968,102.00000000000209,,1502.9999999999836
2015.07.06,-370.9999999999991,330.0000000000081,-734.9999999999994,-487.0000000000152,192.00000000000327,308.00000000000824,605.0000000000111,509.9999999999993,-920.0000000000097,1169.0000000000111,-59.000000000009045,-371.9999999999999,798.0000000000018,453.99999999999886,595.0000000000011,96.00000000000719,,2113.0000000000177
2015.07.06,-412.9999999999967,446.0000000000131,-706.9999999999936,-565.0000000000155,256.0000000000007,330.0000000000081,741.9999999999982,565.9999999999999,-1011.0000000000064,1212.0000000000175,-53.999999999998494,-216.99999999999875,802.9999999999973,663.999999999998,717.000000000001,70.99999999999883,,2840.0000000000227
2015.07.06,-385.99999999999744,424.00000000000216,-709.9999999999937,-618.0000000000074,283.99999999999534,327.00000000001063,683.9999999999957,373.00000000000114,-1090.9999999999975,1240.000000000009,-146.00000000000168,-192.99999999999784,787.9999999999967,753.0000000000036,719.9999999999984,-1.0000000000065512,,2448.000000000011
2015.07.06,-295.0000000000008,540.0000000000072,-796.999999999997,-577.0000000000052,322.00000000000006,339.0000000000004,639.0000000000118,409.99999999999926,-1134.0000000000127,1379.000000000019,-270.00000000001467,-282.99999999998704,844.9999999999989,802.9999999999982,719.9999999999984,-18.0000000000069,,2623.0000000000086
2015.07.06,-202.0000000000022,608.0000000000085,-912.9999999999967,-636.9999999999986,285.00000000000193,282.0000000000045,666.9999999999953,361.0000000000002,-1239.0000000000123,1682.0000000000164,-479.0000000000072,-506.0000000000002,911.0000000000014,668.0000000000019,658.0000000000031,-121.99999999999989,,2024.000000000016
2015.07.06,-209.9999999999991,797.0000000000033,-701.0000000000076,-395.99999999999636,371.99999999999454,343.9999999999999,805.0000000000113,435.0000000000076,-1261.000000000001,1641.0000000000196,-539.0000000000006,-362.99999999999955,808.9999999999975,717.000000000001,639.9999999999961,-136.99999999998712,,2953.00000000004
2015.07.06,-163.00000000000205,787.0000000000043,-652.000000000001,-378.00000000001165,365.99999999999966,340.00000000000693,663.999999999998,270.99999999999903,-1499.000000000006,1659.0000000000202,-690.0000000000128,-343.9999999999941,742.999999999995,690.0000000000017,606.0000000000065,-126.99999999998823,,2273.0000000000155
2015.07.06,-60.99999999999994,900.0000000000119,-596.0000000000036,-282.0000000000045,412.00000000000125,342.000000000009,714.999999999999,303.0000000000088,-1398.0000000000105,1670.000000000016,-741.0000000000139,-356.9999999999993,742.999999999995,671.9999999999948,573.9999999999967,-191.99999999999218,,2704.0000000000086
2015.07.06,58.99999999999794,922.0000000000006,-584.0000000000032,-397.0000000000029,361.9999999999957,304.00000000000426,632.9999999999947,225.00000000000853,-1625.0000000000098,1731.000000000023,-764.0000000000091,-326.9999999999982,716.0000000000082,673.9999999999968,575.0000000000033,-123.99999999999079,,2380.0000000000186
2015.07.06,53.00000000000304,944.0000000000115,-552.0000000000067,-506.0000000000064,392.00000000000347,310.0000000000103,645.0000000000067,199.00000000000472,-1764.00000000001,1663.000000000011,-882.000000000005,-242.999999999995,650.9999999999962,698.9999999999941,578.9999999999961,-174.00000000000747,,2014.0000000000061
2015.07.06,-48.000000000003595,791.0000000000084,-506.0000000000002,-550.000000000006,305.99999999999517,242.00000000000887,639.0000000000118,199.00000000000472,-1775.0000000000155,1463.0000000000223,-827.0,-57.999999999992724,549.9999999999972,749.9999999999951,622.9999999999958,-161.99999999999548,,1637.000000000026
2015.07.06,63.99999999999739,763.0000000000026,-462.99999999999386,-649.999999999995,244.99999999999523,211.00000000000563,496.00000000000756,124.00000000000189,-1880.9999999999993,1316.0000000000025,-766.0,20.000000000010232,475.0000000000085,751.9999999999972,641.0000000000027,-102.00000000000209,,1245.0000000000414
2015.07.06,17.000000000000348,602.0000000000136,-451.9999999999982,-663.999999999998,185.99999999999727,191.00000000000784,425.0000000000087,136.00000000000279,-1909.0000000000052,1162.0000000000061,-718.0000000000186,44.00000000001114,460.9999999999985,641.9999999999982,614.0000000000034,-55.000000000005045,,682.0000000000229
2015.07.06,22.999999999995246,659.0000000000095,-495.9999999999951,-601.000000000007,146.00000000000168,126.0000000000039,490.999999999997,99.00000000000463,-1744.9999999999966,1279.0000000000248,-852.0000000000083,34.000000000006025,433.9999999999975,603.9999999999934,543.0000000000045,-103.00000000000864,,641.0000000000225
2015.07.06,-9.999999999998899,673.0000000000125,-534.000000000006,-594.0000000000057,151.00000000000114,142.00000000000878,512.0000000000014,120.00000000000898,-1738.0000000000173,1337.0000000000175,-799.0000000000164,-39.99999999999204,454.00000000000773,587.0000000000042,523.0000000000068,-76.99999999999375,,707.0000000000391
2015.07.06,31.999999999998696,724.0000000000135,-561.9999999999976,-580.0000000000027,168.99999999999693,162.0000000000066,530.0000000000082,108.00000000000809,-1730.0000000000093,1435.0000000000023,-818.0000000000076,-33.999999999991815,522.9999999999961,626.9999999999998,545.0000000000066,-70.99999999999883,,1060.0000000000289
2015.07.06,32.999999999994145,736.0000000000033,-587.9999999999939,-565.9999999999999,204.00000000000418,165.00000000000404,522.0000000000002,112.000000000001,-1686.0000000000098,1491.0000000000139,-858.0000000000032,-72.99999999999329,534.000000000006,634.9999999999967,548.0000000000041,-102.00000000000209,,1107.0000000000257
2015.07.07,34.99999999999615,733.0000000000059,-588.9999999999986,-567.0000000000064,183.99999999999528,143.00000000000423,503.99999999999335,91.00000000000774,-1689.0000000000073,1514.00000000001,-883.0000000000116,-86.99999999998909,528.0000000000058,609.9999999999994,478.9999999999961,-113.99999999999189,,892.0000000000092
2015.07.07,39.00000000000014,741.9999999999982,-596.9999999999942,-534.9999999999966,182.99999999999983,6.0000000000060005,504.9999999999999,-112.000000000001,-1615.9999999999952,1513.0000000000052,-1145.0000000000182,-98.99999999998954,359.99999999999943,576.9999999999942,307.99999999999716,-303.0000000000088,,-174.00000000000347
2015.07.07,31.999999999998696,733.0000000000059,-609.9999999999994,-521.0000000000159,195.9999999999962,35.00000000000725,507.000000000013,-100.99999999999554,-1615.9999999999952,1507.000000000005,-1126.0000000000048,-105.99999999999454,394.999999999996,576.9999999999942,356.00000000000074,-286.00000000000847,,-27.999999999996817
2015.07.07,37.99999999999359,726.0000000000044,-643.0000000000007,-527.9999999999951,148.0000000000037,32.0000000000098,507.000000000013,6.0000000000060005,-1610.0000000000002,1534.0000000000202,-1107.0000000000136,-119.99999999999034,412.9999999999967,548.9999999999995,363.99999999999767,-232.99999999999432,,76.00000000005042
2015.07.07,41.9999999999976,721.000000000016,-635.9999999999957,-543.0000000000045,46.999999999997044,45.000000000006146,530.0000000000082,12.000000000000899,-1648.000000000005,1523.0000000000246,-1108.00000000002,-119.99999999999034,421.99999999999704,451.0000000000014,363.99999999999767,-219.99999999999798,,-117.99999999996683
2015.07.07,-1.0000000000065512,667.0000000000176,-677.9999999999973,-659.999999999994,-19.999999999997797,38.0000000000047,506.0000000000064,14.000000000002899,-1761.0000000000125,1498.0000000000189,-1069.0000000000089,-103.9999999999992,430.9999999999974,434.000000000001,399.0000000000049,-139.00000000000023,,-444.99999999996294
2015.07.07,-53.999999999998494,579.0000000000184,-765.0000000000006,-669.0000000000085,-29.999999999996696,27.00000000001035,503.99999999999335,53.00000000000304,-1744.9999999999966,1462.0000000000175,-997.0000000000034,-144.99999999999602,451.9999999999982,429.0000000000016,443.99999999999994,-34.000000000000696,,-488.9999999999587
2015.07.07,-65.99999999999939,644.0000000000001,-817.9999999999978,-632.0000000000103,17.000000000000348,50.0000000000056,510.00000000001046,68.00000000000139,-1757.0000000000086,1606.9999999999993,-982.0000000000161,-177.99999999999727,524.0000000000009,478.9999999999961,456.9999999999963,-73.99999999999629,,-151.00000000001546
2015.07.07,-24.000000000001798,634.0000000000013,-808.9999999999975,-646.9999999999976,-33.000000000005244,32.0000000000098,487.99999999999955,31.999999999998696,-1707.9999999999984,1582.9999999999984,-1028.0000000000066,-174.99999999999716,495.9999999999951,429.0000000000016,441.99999999999795,-38.0000000000047,,-326.000000000007
2015.07.07,-104.00000000000409,534.0000000000123,-766.9999999999959,-619.000000000014,26.000000000003798,73.00000000000084,506.0000000000064,98.0000000000092,-1624.0000000000032,1442.0000000000073,-834.0000000000014,-172.9999999999876,537.9999999999967,453.0000000000034,473.99999999999665,-26.999999999999247,,-3.9999999999688356
2015.07.07,-80.99999999999774,551.0000000000126,-730.000000000004,-632.9999999999947,26.000000000003798,44.0000000000107,487.99999999999955,72.0000000000054,-1622.9999999999966,1390.0000000000148,-860.0000000000163,-150.99999999999625,466.99999999999875,487.99999999999955,460.00000000000483,-72.0000000000054,,-163.999999999961
2015.07.07,-46.00000000000159,530.0000000000082,-731.9999999999993,-646.0000000000132,26.999999999999247,29.000000000001247,425.99999999999307,57.00000000000705,-1642.00000000001,1402.0000000000152,-867.0000000000177,-108.99999999999466,469.99999999999886,483.99999999999557,434.9999999999965,-82.99999999998863,,-265.00000000001046
2015.07.07,-104.00000000000409,456.00000000001194,-706.0000000000031,-680.0000000000139,-61.999999999995396,3.0000000000085514,400.00000000000034,36.0000000000027,-1641.0000000000036,1264.00000000001,-838.0000000000055,-95.99999999998943,418.99999999999693,407.99999999999727,423.0000000000067,-52.000000000007596,,-769.9999999999882
2015.07.07,-99.00000000000463,477.0000000000163,-709.0000000000032,-702.0000000000026,-85.99999999999719,7.0000000000014495,453.99999999999886,72.0000000000054,-1662.000000000008,1316.0000000000025,-869.0000000000086,-77.99999999998875,432.00000000000216,356.9999999999962,429.0000000000016,31.000000000003247,,-629.9999999999853
2015.07.07,-90.99999999999665,520.0000000000093,-679.000000000002,-648.0000000000041,-60.00000000000449,14.000000000002899,483.0000000000112,2.000000000002,-1644.000000000001,1285.000000000025,-856.0000000000123,-73.99999999999807,359.99999999999943,378.999999999996,334.00000000000097,8.000000000008,,-666.9999999999636
2015.07.07,-85.99999999999719,474.0000000000189,-680.9999999999974,-646.9999999999976,-116.00000000000499,-72.99999999998974,431.0000000000036,-22.999999999995246,-1601.000000000008,1302.000000000021,-988.0000000000111,-110.99999999999,332.00000000000784,276.9999999999939,314.99999999999864,-229.99999999999687,,-1424.9999999999438
2015.07.07,-104.99999999999955,492.0000000000035,-733.9999999999947,-635.0000000000077,63.00000000000195,-62.99999999999084,463.9999999999977,2.000000000002,-1638.0000000000061,1304.000000000002,-1018.0000000000077,-151.9999999999868,314.9999999999977,522.9999999999957,312.00000000000114,-350.00000000000585,,-1219.9999999999975
2015.07.07,-114.99999999999844,504.0000000000156,-733.9999999999947,-653.999999999999,83.9999999999952,-34.99999999999615,465.0000000000043,26.000000000003798,-1778.9999999999973,1366.0000000000139,-1006.000000000018,-148.9999999999867,382.99999999999557,575.0000000000033,336.9999999999984,-408.00000000000836,,-1139.9999999999686
2015.07.07,-172.00000000000549,414.00000000000324,-745.0000000000045,-663.999999999998,77.00000000000485,-56.99999999999594,478.0000000000006,-20.999999999993246,-1792.000000000016,1301.0000000000161,-1153.000000000004,-140.99999999999113,338.0000000000081,561.0000000000003,309.0000000000037,-353.99999999998766,,-1620.999999999959
2015.07.07,-273.9999999999965,380.00000000000256,-783.0000000000013,-754.9999999999945,75.9999999999983,-95.99999999999609,492.0000000000035,50.0000000000056,-1563.0000000000032,1267.0000000000243,-1023.0000000000183,-113.99999999999011,344.99999999999886,585.9999999999976,302.0000000000023,-412.9999999999967,,-1522.999999999964
2015.07.07,-290.00000000000136,387.000000000004,-769.0000000000055,-856.0000000000123,-24.000000000001798,-143.9999999999997,370.00000000000364,-65.99999999999939,-1578.0000000000127,1245.0000000000045,-1185.0000000000139,-72.99999999999329,265.00000000000057,497.99999999999847,287.0000000000039,-412.9999999999967,,-2346.0000000000214
2015.07.07,-272.00000000000557,188.00000000001037,-789.0000000000015,-995.9999999999969,-419.00000000000273,-451.9999999999969,368.9999999999971,-271.9999999999945,-1567.0000000000073,1064.9999999999977,-1602.0000000000146,43.00000000000637,-58.9999999999975,176.99999999999383,63.99999999999739,-322.00000000000006,,-4844.000000000015
2015.07.07,-445.0000000000065,-19.999999999997797,-894.999999999996,-1028.0000000000066,-507.9999999999973,-429.99999999999704,324.9999999999975,-247.99999999999267,-1643.0000000000166,846.0000000000036,-1478.0000000000016,57.00000000000216,-75.00000000000284,87.00000000000374,87.99999999999919,-182.99999999999983,,-5550.000000000009
2015.07.07,-500.9999999999959,-192.99999999999872,-811.9999999999976,-1100.9999999999964,-458.9999999999983,-422.00000000000017,242.00000000000887,-125.99999999999278,-1568.0000000000139,473.0000000000132,-1213.0000000000196,57.00000000000216,-81.99999999999363,143.9999999999997,85.99999999999719,-188.9999999999947,,-5663.99999999998
2015.07.07,-492.999999999999,-215.99999999999397,-689.9999999999977,-1075.0000000000036,-443.99999999999994,-380.999999999998,229.00000000001253,-112.99999999999643,-1253.9999999999995,441.0000000000025,-998.00000000001,191.0000000000025,-69.00000000000261,195.9999999999962,153.00000000000313,-120.00000000000898,,-4642.999999999994
2015.07.07,-456.00000000000085,-134.99999999999625,-581.0000000000031,-1048.0000000000045,-426.9999999999996,-311.99999999999005,234.00000000000088,-36.999999999998145,-1194.0000000000061,441.0000000000025,-981.0000000000097,220.00000000001307,-45.99999999999227,202.9999999999976,243.00000000000432,-38.0000000000047,,-3913.9999999999864
2015.07.07,-544.0,-177.99999999998929,-584.0000000000032,-1204.000000000005,-592.0000000000036,-389.99999999999034,293.99999999999426,-46.999999999997044,-1117.9999999999968,313.0000000000166,-958.0000000000144,224.00000000000375,-141.9999999999959,90.99999999999665,267.00000000000614,39.999999999995595,,-4527.999999999984
2015.07.07,-611.000000000006,-340.9999999999913,-643.0000000000007,-1347.0000000000093,-553.999999999999,-356.9999999999962,232.00000000000998,23.00000000000635,-1005.0000000000115,225.9999999999991,-795.0000000000124,365.0000000000091,-93.99999999999409,182.00000000000438,326.9999999999995,120.99999999999334,,-4270.999999999999
2015.07.07,-609.000000000004,-200.00000000000017,-531.0000000000059,-1297.999999999999,-456.00000000000085,-286.99999999999284,384.00000000000654,77.00000000000485,-948.0000000000155,152.00000000001523,-801.0000000000073,408.00000000000125,-114.99999999999488,254.99999999999412,368.9999999999971,103.99999999999298,,-3496.000000000008
2015.07.07,-675.9999999999989,-303.9999999999932,-451.9999999999982,-1340.000000000008,-521.0000000000048,-365.99999999999966,336.00000000000296,78.00000000000028,-963.0000000000027,57.00000000001637,-750.0000000000063,614.0000000000043,-228.9999999999992,292.00000000000335,390.0000000000015,35.00000000000725,,-3798.999999999974
2015.07.07,-728.0000000000064,-604.9999999999889,-522.9999999999961,-1455.0000000000064,-649.999999999995,-406.9999999999907,109.00000000000354,47.00000000000814,-1086.000000000009,-290.9999999999968,-599.0000000000161,601.0000000000133,-251.00000000000477,222.99999999999542,385.000000000002,59.000000000009045,,-5170.999999999979
2015.07.07,-848.0000000000043,-635.9999999999922,-590.0000000000034,-1602.9999999999989,-614.9999999999989,-409.99999999999926,104.99999999999955,51.000000000001044,-1083.9999999999961,-258.99999999998613,-292.00000000000335,579.0000000000077,-216.99999999999875,278.9999999999959,382.00000000000455,92.00000000000318,,-5065.999999999973
2015.07.07,-834.9999999999968,-594.99999999999,-543.0000000000064,-1628.0000000000073,-651.0000000000016,-423.9999999999911,80.00000000001339,-0.999999999995449,-1171.000000000011,-197.99999999997908,-451.0000000000014,596.0000000000036,-216.99999999999875,290.9999999999968,387.000000000004,103.00000000000864,,-5256.999999999953
2015.07.07,-612.9999999999969,-490.999999999997,-527.000000000001,-1758.000000000015,-712.9999999999969,-395.99999999999636,15.999999999993797,-24.999999999997247,-1408.0000000000093,-119.99999999997613,-561.0000000000115,770.0000000000102,-218.9999999999941,243.99999999999977,548.0000000000041,270.99999999999903,,-4981.999999999986
2015.07.07,-705.0000000000001,-518.9999999999806,-418.99999999999693,-1822.0000000000125,-785.9999999999978,-362.99999999999113,131.99999999999878,73.00000000000084,-1554.000000000011,-324.99999999998863,-403.00000000002,956.0000000000031,-280.9999999999917,304.00000000000426,700.0000000000006,392.9999999999989,,-4618.999999999983
2015.07.07,-789.0000000000064,-535.9999999999809,-284.9999999999966,-1785.0000000000143,-785.0000000000024,-355.99999999998965,126.0000000000039,99.00000000000463,-1282.0000000000055,-435.0000000000023,-289.0000000000059,1010.0000000000051,-308.9999999999975,307.0000000000017,678.0000000000008,446.9999999999974,,-4183.999999999988
2015.07.07,-736.0000000000033,-468.00000000000176,-224.00000000000375,-1707.000000000014,-573.9999999999967,-216.99999999998943,208.00000000000819,220.00000000000907,-1231.0000000000043,-447.9999999999791,-134.00000000001188,952.0000000000124,-209.99999999999375,441.99999999999795,746.0000000000023,384.00000000000654,,-2996.9999999999613
2015.07.07,-668.0000000000019,-364.9999999999931,-177.99999999999727,-1707.9999999999984,-543.0000000000045,-183.99999999999528,143.00000000000423,199.00000000000472,-1302.0000000000032,-363.9999999999759,-191.00000000000784,886.0000000000099,-203.99999999999352,470.9999999999992,799.0000000000052,398.9999999999938,,-2809.9999999999554
2015.07.07,-565.0000000000044,-339.99999999998477,-242.999999999995,-1533.0000000000066,-512.9999999999968,-94.99999999998954,171.99999999999437,251.00000000000122,-1110.000000000011,-198.99999999998386,-7.0000000000014495,928.0000000000115,-28.999999999996362,478.0000000000006,850.0000000000063,461.0000000000003,,-1493.9999999999561
2015.07.07,-656.9999999999965,-432.9999999999945,-298.0000000000018,-1622.9999999999966,-522.9999999999957,-125.99999999999278,181.00000000000892,243.99999999999977,-1051.0000000000018,-268.99999999997704,7.0000000000014495,910.0000000000108,-49.99999999999716,473.0000000000012,860.0000000000052,489.0000000000061,,-1865.9999999999193
2015.07.07,-656.9999999999965,-409.99999999999926,-436.9999999999976,-1564.999999999994,-522.9999999999957,-142.99999999999312,178.00000000001148,253.0000000000032,-997.0000000000034,-202.99999999997453,-81.00000000001995,718.0000000000035,-10.99999999999568,439.99999999999596,729.9999999999973,357.99999999999164,,-2349.999999999966
