date,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPAUD,EURJPY,EURAUD,EURNZD,AUDCAD,NZDCAD,empty,sum
2020.03.16,-29.00000000001235,-103.00000000000864,-138.0000000000159,-380.00000000000256,-218.00000000000708,-124.00000000001299,-93.99999999999409,-90.0000000000012,-399.0000000000049,-161.00000000000003,-299.99999999998914,-27.000000000001023,-658.0000000000031,-489.99999999999045,-502.9999999999979,-83.9999999999952,,-3798.000000000036
2020.03.16,-93.00000000000975,126.0000000000039,792.9999999999993,224.9999999999974,114.99999999999844,-365.99999999999966,-143.00000000000423,230.000000000008,100.00000000000009,41.9999999999976,499.000000000005,884.0000000000003,568.9999999999973,-106.99999999999044,-358.9999999999982,-204.99999999999963,,2310.0000000000055
2020.03.16,-84.0000000000174,63.99999999999739,675.0000000000034,507.0000000000019,378.999999999996,-170.00000000000347,-8.999999999992347,304.9999999999997,434.9999999999965,296.0000000000074,1835.9999999999932,1061.9999999999977,1478.999999999986,1019.9999999999986,109.00000000000354,158.99999999999804,,8062.999999999965
2020.03.16,-35.00000000000725,-46.0000000000127,444.9999999999843,231.0000000000034,56.99999999999594,-137.00000000000932,-43.999999999999595,121.00000000000443,219.99999999999798,104.00000000000409,975.9999999999991,490.99999999999966,897.9999999999987,190.00000000000128,-273.9999999999965,-317.9999999999961,,2878.9999999999677
2020.03.16,123.99999999999079,204.00000000000418,456.9999999999963,526.0000000000042,336.9999999999984,-168.0000000000126,-109.00000000000354,133.00000000000534,368.9999999999971,213.00000000000762,1041.000000000003,432.00000000000216,1417.999999999986,628.9999999999907,140.0000000000068,65.99999999999939,,5811.999999999975
2020.03.16,432.9999999999945,283.99999999999534,722.9999999999848,695.0000000000011,442.9999999999934,-1.0000000000065512,-93.99999999999409,-52.99999999999194,414.9999999999987,190.99999999999673,1463.0000000000143,542.0000000000016,1518.9999999999816,554.9999999999944,426.9999999999996,256.0000000000007,,7797.999999999965
2020.03.16,727.9999999999953,668.9999999999862,791.9999999999927,753.0000000000036,424.9999999999976,90.99999999999665,-1.0000000000065512,-119.99999999999788,394.9999999999898,136.00000000000279,1398.0000000000105,840.999999999994,1427.0000000000005,59.99999999999339,558.9999999999984,289.0000000000059,,8441.999999999964
2020.03.16,985.999999999998,811.0000000000061,845.9999999999912,1134.0000000000016,559.9999999999939,135.9999999999806,41.000000000002146,-61.999999999995396,661.0000000000005,182.99999999999983,2206.000000000019,620.9999999999951,2239.9999999999977,89.00000000000574,992.000000000004,397.0000000000029,,11841.000000000004
2020.03.16,798.9999999999942,811.0000000000061,902.9999999999872,907.9999999999977,473.99999999999665,-31.000000000003247,39.999999999995595,-20.999999999993246,494.9999999999899,114.99999999999844,1714.9999999999998,397.99999999999613,1688.0000000000007,259.9999999999936,724.9999999999978,255.00000000000523,,9533.999999999962
2020.03.16,828.9999999999909,815.9999999999945,899.9999999999897,919.0000000000032,498.9999999999939,44.99999999998394,139.00000000000023,-2.999999999997449,498.9999999999939,148.99999999999915,1835.9999999999932,591.9999999999987,1659.9999999999948,334.9999999999964,573.9999999999967,261.0000000000001,,10049.999999999933
2020.03.16,710.999999999995,695.0000000000011,1038.99999999999,853.0000000000038,462.9999999999912,1.999999999990898,79.00000000000685,143.00000000000423,479.99999999999153,170.99999999999892,1838.0000000000064,808.9999999999975,1695.9999999999864,522.0000000000002,492.0000000000035,180.0000000000024,,10172.999999999969
2020.03.16,527.9999999999951,600.0000000000006,980.9999999999875,590.0000000000016,298.9999999999937,-123.00000000000644,-19.999999999997797,99.00000000000463,259.9999999999936,14.999999999998348,1271.0,792.9999999999922,1025.9999999999936,45.000000000006146,180.0000000000024,-21.999999999999797,,6521.999999999965
