date,USDCAD,EURCHF,AUDCHF,EURJPY,EURCAD,empty,sum
2016.02.08,-59.99999999999339,-87.99999999999919,-17.000000000000348,-16.999999999995907,-118.00000000001809,,-300.00000000000693
2016.02.08,24.000000000001798,1.0000000000065512,79.00000000000685,134.00000000001455,-24.000000000001798,,214.00000000002797
2016.02.08,12.000000000012001,-45.99999999999049,104.00000000000409,137.00000000000045,-78.00000000000028,,129.00000000002578
2016.02.08,114.99999999999844,-75.00000000000284,268.99999999999704,140.00000000001478,99.99999999998899,,548.9999999999964
2016.02.08,43.999999999999595,-114.99999999999844,265.99999999999955,111.99999999999477,29.999999999996696,,336.99999999999216
2016.02.08,12.999999999996348,-76.99999999999375,309.0000000000037,147.00000000001978,34.99999999998504,,427.00000000001114
2016.02.08,90.00000000001229,-117.99999999999588,384.00000000000654,242.999999999995,-4.000000000004,,595.000000000014
2016.02.08,39.999999999995595,-144.99999999999514,373.00000000000114,360.00000000001364,-31.000000000003247,,597.0000000000119
2016.02.08,-12.999999999996348,-121.99999999999989,299.00000000000483,409.9999999999966,18.999999999991246,,592.9999999999965
2016.02.08,-15.999999999993797,-90.99999999999665,216.0000000000051,361.99999999999477,39.999999999995595,,511.000000000005
2016.02.08,39.00000000001125,-114.99999999999844,287.9999999999994,356.9999999999993,120.99999999999334,,690.0000000000048
2016.02.08,1.0000000000065512,-76.99999999999375,240.00000000000688,314.9999999999977,39.999999999995595,,519.000000000013
2016.02.08,26.0000000000149,-65.00000000000395,263.99999999999756,322.00000000000273,119.00000000000244,,666.0000000000136
2016.02.08,46.999999999997044,-78.00000000000028,326.9999999999995,320.0000000000216,215.99999999999397,,832.0000000000118
2016.02.08,168.0000000000126,-45.99999999999049,361.0000000000002,450.00000000001705,333.9999999999899,,1267.000000000029
2016.02.08,144.99999999999514,-110.00000000001009,412.00000000000125,557.0000000000164,207.00000000000162,,1211.0000000000043
2016.02.08,137.00000000000932,-133.00000000000534,417.0000000000007,534.9999999999966,219.99999999999798,,1175.9999999999993
2016.02.08,171.00000000001003,-157.00000000000713,390.99999999999693,606.000000000023,211.99999999998997,,1223.0000000000127
2016.02.08,214.00000000000307,-171.99999999999437,401.00000000000693,627.0000000000095,211.99999999998997,,1282.0000000000152
2016.02.08,297.0000000000139,-163.00000000000205,516.0000000000053,483.0000000000041,293.99999999999426,,1427.0000000000157
2016.02.08,236.99999999999832,-147.00000000000824,451.9999999999969,475.00000000002274,180.0000000000024,,1197.000000000012
2016.02.08,312.00000000000114,-219.99999999999798,570.9999999999993,441.0000000000025,209.9999999999991,,1314.000000000004
2016.02.08,268.0000000000016,-378.999999999996,512.0000000000014,403.99999999999636,-229.00000000001253,,575.9999999999908
2016.02.08,-56.99999999999594,-351.99999999999676,158.99999999999804,335.00000000000796,-609.9999999999994,,-524.9999999999861
2016.02.08,-75.00000000000284,-249.99999999999466,109.99999999999899,228.00000000000864,-658.0000000000031,,-644.999999999993
2016.02.08,39.00000000001125,-243.99999999999977,217.0000000000005,117.00000000001864,-379.0000000000182,,-249.99999999998755
2016.02.08,-197.99999999998707,-198.99999999999363,253.99999999999866,-530.9999999999775,-320.00000000000915,,-993.9999999999686
2016.02.08,-204.00000000000418,-266.0000000000107,451.9999999999969,-530.0000000000011,64.99999999998174,,-483.00000000003735
2016.02.08,-211.00000000000563,-173.00000000000094,268.99999999999704,-984.9999999999852,-8.000000000008,,-1108.0000000000027
2016.02.08,-716.0000000000056,-22.999999999995246,114.00000000000298,-943.9999999999884,-521.0000000000159,,-2090.0000000000023
2016.02.08,-802.9999999999982,5.000000000010552,109.00000000000354,-1058.9999999999975,-562.0000000000181,,-2309.9999999999995
2016.02.08,-794.0000000000058,-1.0000000000065512,217.99999999999596,-1088.9999999999986,-253.00000000001432,,-1919.0000000000293
2016.02.08,-607.9999999999864,-34.000000000000696,136.99999999999824,-995.9999999999809,-262.00000000000665,,-1762.9999999999764
2016.02.08,-583.0000000000002,62.000000000006494,31.000000000003247,-1128.9999999999907,-480.00000000001376,,-2098.999999999995
2016.02.08,-700.999999999996,45.000000000006146,-170.00000000000347,-1355.9999999999945,-755.0000000000168,,-2937.000000000005
2016.02.08,-773.9999999999858,146.00000000000168,-97.00000000000264,-1352.9999999999802,-920.0000000000097,,-2997.9999999999764
2016.02.08,-733.0000000000059,188.00000000001037,-266.999999999995,-1382.000000000005,-1390.0000000000023,,-3583.9999999999977
2016.02.08,-451.0000000000014,131.99999999999878,-80.99999999999774,-1158.9999999999918,-1029.0000000000132,,-2588.0000000000055
2016.02.08,-263.99999999999756,41.000000000002146,128.00000000000588,-990.9999999999854,-689.0000000000063,,-1774.9999999999814
2016.02.08,-201.00000000000674,-9.999999999998899,170.99999999999892,-1043.9999999999827,-540.0000000000072,,-1623.9999999999968
2016.02.08,-306.00000000000625,46.999999999997044,19.00000000000235,-1138.9999999999816,-798.0000000000098,,-2176.999999999998
2016.02.08,-285.99999999998624,120.00000000000898,-149.99999999999457,-1157.999999999987,-1011.0000000000064,,-2484.9999999999654
2016.02.08,-577.0000000000052,160.00000000000458,-273.9999999999965,-1145.9999999999866,-1349.0000000000002,,-3185.9999999999836
2016.02.08,-551.9999999999969,127.99999999999478,-370.9999999999991,-1020.9999999999866,-1485.000000000003,,-3300.999999999991
2016.02.08,-431.99999999998795,96.99999999999153,-354.9999999999942,-838.9999999999986,-1444.000000000001,,-2972.99999999999
2016.02.08,-350.9999999999902,72.0000000000054,-207.00000000000162,-745.9999999999809,-1246.0000000000139,,-2477.999999999981
2016.02.08,-390.0000000000015,83.9999999999952,-190.00000000000128,-745.0000000000045,-1112.0000000000018,,-2353.0000000000136
2016.02.08,-334.9999999999964,32.999999999994145,-151.00000000000114,-561.9999999999834,-1112.0000000000018,,-2126.9999999999886
2016.02.09,-428.00000000000614,75.00000000000284,-180.0000000000024,-638.9999999999816,-1183.0000000000007,,-2354.999999999988
2016.02.09,-371.99999999999454,11.00000000000545,-244.99999999999523,-840.0000000000034,-1252.0000000000086,,-2697.9999999999964
2016.02.09,-375.9999999999986,32.999999999994145,-280.9999999999979,-866.9999999999902,-1221.0000000000055,,-2711.999999999998
2016.02.09,-353.0000000000033,48.000000000003595,-256.99999999999613,-793.9999999999827,-1185.0000000000139,,-2540.9999999999927
2016.02.09,-465.99999999998863,104.99999999999955,-366.9999999999951,-926.9999999999925,-1212.000000000013,,-2866.99999999999
2016.02.09,-529.999999999986,114.99999999999844,-729.0000000000018,-1042.999999999978,-1509.0000000000048,,-3695.999999999972
2016.02.09,-533.0000000000057,119.00000000000244,-805.9999999999956,-1384.999999999991,-1527.0000000000116,,-4132.000000000002
