date,GBPUSD,EURUSD,GBPCHF,EURCHF,CADCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,CADJPY,AUDJPY,empty,sum
2019.03.04,-112.000000000001,-15.00000000000945,-21.00000000000435,-18.0000000000069,-13.999999999991797,-141.00000000000225,-205.99999999999508,-56.99999999999594,-22.999999999996135,-42.00000000000159,-129.0000000000049,,-778.0000000000093
2019.03.04,-131.99999999999878,25.00000000000835,-62.000000000006494,-12.999999999996348,36.999999999998145,-160.00000000000458,-221.00000000000452,87.99999999999919,-90.00000000000341,-79.9999999999983,-147.99999999999613,,-756.0000000000028
2019.03.04,-133.99999999998968,14.000000000002899,-39.00000000001125,7.0000000000014495,48.000000000003595,-180.99999999999784,-204.00000000000418,-104.00000000001519,-6.000000000000227,-34.99999999999659,-79.9999999999983,,-714.0000000000053
2019.03.04,-73.99999999999629,-15.999999999993797,49.99999999999449,14.999999999987246,48.99999999999905,-131.99999999999878,-96.00000000000719,69.9999999999923,69.00000000000261,16.000000000005343,-22.00000000000557,,-71.00000000002058
2019.03.04,-133.99999999998968,-49.00000000001015,15.999999999993797,-5.999999999994898,31.000000000003247,-136.99999999999824,-120.00000000000898,99.99999999998899,34.000000000006025,-13.999999999995794,-52.00000000000671,,-331.0000000000124
2019.03.04,-150.99999999999002,-60.99999999999994,17.000000000000348,-12.999999999996348,60.00000000000449,-123.00000000000644,-109.00000000000354,22.999999999995246,-13.00000000000523,4.9999999999954525,-213.99999999999864,,-579.0000000000045
2019.03.04,-136.00000000000279,-60.99999999999994,31.999999999987594,-15.00000000000945,63.00000000000195,-109.99999999999899,-109.00000000000354,434.9999999999854,31.999999999996476,33.00000000000125,-161.00000000000136,,2.9999999999566285
2019.03.04,-136.00000000000279,-70.99999999999883,34.99999999998504,-16.000000000016,72.0000000000054,-104.99999999999955,-110.99999999999443,390.9999999999858,48.00000000000182,49.99999999999716,-131.00000000000023,,25.999999999963393
2019.03.04,-69.00000000000794,-53.999999999998494,117.99999999999588,0.9999999999843467,65.99999999999939,-69.00000000000794,15.999999999993797,471.9999999999835,25.99999999999625,4.0000000000048885,-131.00000000000023,,379.99999999994344
2019.03.04,-82.99999999998863,-100.99999999999554,123.99999999999079,-16.000000000016,53.999999999998494,-64.0000000000085,59.99999999999339,529.999999999986,7.999999999995566,-16.000000000005343,-168.99999999999693,,326.99999999995333
2019.03.04,-116.99999999998934,-121.99999999999989,126.99999999998823,0.0,58.000000000002494,-70.99999999999883,14.999999999987246,505.99999999998425,-10.000000000005116,3.0000000000001137,-162.9999999999967,,225.9999999999725
2019.03.04,-116.00000000000499,-120.99999999999334,147.99999999999258,11.999999999989797,92.99999999999864,-57.00000000000705,-12.999999999996348,208.99999999999253,-10.000000000005116,10.99999999999568,-177.99999999999727,,-22.000000000034902
2019.03.04,-63.99999999999739,-93.99999999999409,171.99999999999437,14.000000000002899,104.99999999999955,-48.99999999999905,-121.00000000001555,210.99999999998343,0.0,28.999999999996362,-69.00000000000261,,133.99999999996794
2019.03.04,-83.9999999999952,-100.0000000000112,163.9999999999864,10.999999999983245,139.00000000000023,-46.00000000000159,-99.00000000000463,234.99999999998522,-10.000000000005116,64.99999999999773,-58.000000000006935,,216.99999999992815
2019.03.04,-126.0000000000039,-120.99999999999334,117.99999999999588,-8.000000000008,112.000000000001,-58.000000000002494,-90.99999999999665,269.9999999999925,-31.00000000000591,31.00000000000591,-106.00000000000875,,-10.000000000023732
2019.03.04,-160.99999999998892,-117.99999999999588,83.9999999999952,-12.000000000012001,87.99999999999919,-85.00000000000173,-87.99999999999919,288.99999999998374,-37.00000000000614,-7.000000000005002,-115.99999999999966,,-163.00000000003035
2019.03.04,-146.00000000000168,-131.99999999999878,127.99999999999478,10.999999999983245,70.0000000000034,-72.0000000000054,-34.000000000000696,293.99999999999426,-63.00000000000239,-25.000000000005684,-112.99999999999955,,-82.00000000003848
2019.03.04,-143.00000000000423,-100.99999999999554,141.99999999999767,41.99999999998649,68.00000000000139,-96.00000000000719,-85.00000000000173,322.00000000000006,-15.000000000000568,-28.000000000005798,-90.00000000000341,,15.999999999967145
2019.03.04,-187.00000000000384,-110.99999999999443,105.99999999998388,17.000000000000348,97.9999999999981,-117.00000000000044,-113.00000000000753,287.9999999999994,-28.000000000005798,0.0,-141.00000000000534,,-188.00000000003575
2019.03.04,-70.99999999999883,-184.00000000000637,290.9999999999968,24.000000000001798,116.00000000000499,-18.0000000000069,73.99999999999629,531.9999999999991,-176.00000000000193,-87.0000000000033,-201.99999999999818,,298.9999999999834
2019.03.04,-93.00000000000975,-307.99999999999716,290.9999999999968,-12.999999999996348,119.00000000000244,19.999999999997797,116.99999999998934,553.9999999999878,-331.00000000000307,-109.99999999999943,-228.9999999999992,,16.99999999996919
2019.03.04,-174.99999999999181,-398.00000000000944,384.9999999999909,-9.999999999998899,199.00000000000472,93.99999999999409,58.000000000002494,548.9999999999995,-429.9999999999926,-117.999999999995,-307.00000000000216,,-152.99999999999818
2019.03.04,-102.00000000000209,-367.0000000000062,417.99999999998505,-25.00000000000835,150.00000000000568,113.99999999999189,66.99999999999484,693.9999999999947,-418.99999999999693,-120.99999999999511,-299.0000000000066,,109.9999999999568
2019.03.04,-17.000000000000348,-320.9999999999935,398.9999999999938,-53.999999999998494,117.00000000000044,148.99999999999915,219.99999999999798,629.9999999999973,-394.00000000000546,-156.0000000000059,-290.00000000000625,,282.99999999997874
2019.03.04,-160.99999999998892,-344.00000000001097,286.99999999999284,-100.99999999999554,118.00000000000699,85.00000000000173,51.99999999998539,509.00000000000387,-426.9999999999925,-149.0000000000009,-277.000000000001,,-407.9999999999991
2019.03.04,-313.00000000000773,-391.9999999999924,163.9999999999864,-114.0000000000141,104.99999999999955,29.000000000001247,-43.00000000001525,297.9999999999983,-450.9999999999934,-176.9999999999925,-269.999999999996,,-1164.000000000026
2019.03.04,-402.9999999999978,-367.0000000000062,35.999999999991594,-99.00000000000463,60.00000000000449,-63.00000000000195,-70.0000000000145,113.99999999999189,-445.99999999999795,-239.99999999999488,-245.00000000000455,,-1723.0000000000346
2019.03.04,-571.9999999999948,-462.9999999999912,-60.99999999999994,-127.00000000001043,30.000000000007798,-92.00000000000318,-171.00000000001003,-11.00000000000545,-510.0000000000051,-274.0000000000009,-265.00000000000057,,-2516.0000000000136
2019.03.04,-632.0000000000103,-431.0000000000036,-162.00000000001768,-130.0000000000079,28.000000000005798,-153.99999999999858,-272.00000000000557,-204.00000000000418,-487.99999999999955,-272.99999999999613,-234.00000000000887,,-2952.0000000000464
2019.03.04,-482.00000000000466,-414.00000000000324,-22.0000000000109,-87.99999999999919,70.99999999999883,-95.00000000000064,-216.00000000001617,-195.9999999999962,-456.00000000000307,-254.99999999999545,-176.00000000000193,,-2329.0000000000323
2019.03.04,-411.99999999999017,-418.0000000000073,85.99999999998609,-151.00000000001222,26.000000000003798,-31.000000000003247,-33.00000000001635,-11.00000000000545,-384.00000000000034,-197.00000000000273,-153.0000000000058,,-1678.0000000000541
2019.03.04,-347.9999999999928,-344.00000000001097,-64.0000000000196,-195.9999999999962,-8.999999999992347,-63.00000000000195,-131.99999999999878,17.999999999984695,-367.999999999995,-186.9999999999976,-144.99999999999602,,-1838.0000000000164
2019.03.04,-506.9999999999908,-394.00000000000546,-194.0000000000053,-229.99999999999687,16.0000000000049,-99.00000000000463,-371.99999999999454,-134.99999999999625,-379.99999999999545,-150.99999999999625,-156.0000000000059,,-2601.9999999999864
2019.03.04,-632.0000000000103,-517.0000000000119,-258.0000000000027,-306.00000000000625,48.99999999999905,-139.00000000000023,-602.999999999998,-249.99999999999466,-484.99999999999943,-134.00000000000034,-203.00000000000296,,-3478.000000000028
2019.03.04,-621.0000000000049,-604.0000000000045,-190.00000000000128,-324.0000000000132,43.00000000000415,-38.0000000000047,-407.0000000000018,-113.00000000000753,-576.9999999999982,-176.9999999999925,-259.00000000000034,,-3267.000000000025
2019.03.04,-733.9999999999902,-646.9999999999976,-423.0000000000178,-402.0000000000135,-61.999999999995396,-139.00000000000023,-394.00000000000546,-358.00000000001387,-653.0000000000058,-292.99999999999216,-242.00000000000443,,-4347.000000000036
2019.03.04,-770.000000000004,-564.9999999999933,-464.00000000001995,-385.00000000001313,-93.99999999999409,-164.00000000000858,-429.99999999999704,-424.00000000000216,-763.9999999999958,-411.00000000000136,-335.9999999999985,,-4807.000000000027
2019.03.04,-723.9999999999914,-548.9999999999995,-365.0000000000153,-344.99999999999534,-122.99999999999534,-126.0000000000039,-297.9999999999983,-269.00000000000813,-795.9999999999923,-468.9999999999941,-385.0000000000051,,-4448.999999999999
2019.03.04,-617.0000000000009,-461.0000000000003,-367.0000000000062,-341.99999999999784,-180.99999999999784,-140.0000000000068,-173.00000000000094,-155.00000000001623,-733.0000000000041,-525.0000000000057,-427.0000000000067,,-4121.000000000043
2019.03.04,-624.0000000000023,-426.9999999999996,-338.0000000000161,-304.00000000001535,-142.99999999999312,-151.00000000000114,-158.99999999999804,-100.99999999999554,-682.0000000000022,-483.0000000000041,-412.00000000000614,,-3824.0000000000337
2019.03.04,-703.0000000000092,-445.0000000000065,-392.00000000001455,-287.000000000015,-119.99999999999788,-190.00000000000128,-388.0000000000106,-192.00000000001438,-691.0000000000025,-459.0000000000032,-418.99999999999693,,-4286.000000000072
2019.03.04,-722.0000000000005,-473.99999999999665,-441.0000000000025,-312.00000000000114,-73.99999999999629,-228.00000000000597,-429.99999999999704,-367.0000000000062,-667.0000000000016,-382.000000000005,-362.000000000009,,-4459.000000000022
2019.03.04,-764.9999999999934,-489.0000000000061,-497.0000000000141,-356.00000000000074,-100.00000000000009,-208.00000000000819,-463.9999999999977,-458.00000000000284,-712.0000000000033,-399.0000000000009,-328.00000000000296,,-4776.00000000003
2019.03.04,-763.0000000000026,-469.99999999999267,-512.0000000000014,-346.0000000000019,-80.99999999999774,-223.00000000000654,-531.9999999999991,-514.0000000000144,-682.9999999999927,-367.999999999995,-290.9999999999968,,-4783.0
