date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,EURCHF,CADCHF,EURGBP,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,AUDCAD,empty,sum
2015.04.13,-214.99999999999852,-117.00000000001154,-185.00000000001293,-135.99999999999568,-207.00000000000162,-28.000000000005798,-21.00000000000435,-96.99999999999153,-125.0,-124.99999999999733,-110.99999999999443,-73.99999999999807,-72.00000000000273,-179.99999999999127,,-1693.000000000006
2015.04.13,-141.00000000000225,-90.99999999999665,-117.99999999999588,-82.99999999999841,-217.0000000000005,-54.0000000000207,42.999999999993044,-86.99999999999264,-83.99999999998897,7.0000000000014495,17.000000000000348,-3.9999999999906777,-91.00000000000819,-96.99999999999153,,-999.9999999999914
2015.04.13,-107.00000000000153,-29.00000000001235,-85.00000000000173,-144.00000000000546,-168.99999999999693,-34.000000000000696,24.000000000001798,-62.99999999999084,-54.99999999999261,-11.999999999989797,26.999999999999247,-93.99999999999409,-74.00000000001228,-86.99999999999264,,-901.9999999999898
2015.04.13,-87.99999999999919,-8.000000000008,-7.0000000000014495,-105.00000000000398,-168.99999999999693,44.99999999998394,20.999999999993246,-12.000000000000899,24.00000000000091,59.000000000009045,131.99999999999878,-79.9999999999983,-103.00000000000864,-129.00000000000134,,-420.00000000003286
2015.04.13,-17.000000000000348,71.99999999998319,68.00000000000139,-39.00000000000148,-79.00000000000685,66.99999999999484,19.00000000000235,-3.999999999992898,100.00000000000853,90.99999999999665,272.99999999998994,-69.99999999999318,-102.00000000000387,-165.9999999999995,,212.99999999997868
2015.04.13,-70.99999999999883,37.99999999998249,25.00000000000835,-46.999999999997044,-147.00000000000824,52.99999999999194,34.99999999999615,-10.999999999994348,28.000000000005798,121.99999999999989,300.99999999999574,-36.000000000001364,-187.00000000001182,-178.00000000000037,,-75.00000000003163
2015.04.13,-77.00000000000485,61.99999999998429,21.00000000000435,-33.00000000000125,-151.00000000001222,25.999999999992696,17.000000000000348,-22.999999999995246,-51.9999999999925,114.99999999999844,292.00000000000335,-15.000000000000568,-298.0000000000018,-281.99999999999335,,-398.0000000000183
2015.04.13,-2.999999999997449,36.999999999998145,14.999999999987246,-37.9999999999967,-265.0000000000041,-29.00000000001235,90.0000000000012,-12.999999999996348,24.00000000000091,164.00000000000858,462.0000000000068,14.000000000010004,-335.00000000000796,-312.00000000000114,,-189.00000000000313
2015.04.13,20.999999999993246,80.99999999999774,52.99999999999194,-24.00000000000091,-255.00000000000523,-31.000000000003247,178.00000000000037,-5.999999999994898,55.00000000000682,265.0000000000041,475.99999999998755,64.00000000000716,-269.00000000000546,-182.99999999999983,,424.99999999997937
2015.04.13,9.999999999998899,59.99999999999339,35.999999999991594,-70.00000000000739,-296.0000000000074,-29.00000000001235,178.99999999999582,-14.999999999998348,70.00000000000739,289.0000000000059,323.99999999999096,67.00000000000728,-260.0000000000051,-147.99999999999258,,216.99999999996808
2015.04.13,-167.00000000000603,-175.99999999999838,-177.00000000000495,-177.99999999999727,-526.0000000000042,-43.00000000001525,191.99999999999218,-42.999999999993044,-83.99999999998897,273.9999999999965,381.99999999999346,112.99999999999955,-880.0000000000097,-695.9999999999966,,-2009.0000000000325
2015.04.13,-168.00000000000148,-197.00000000000273,-187.00000000000384,-164.00000000000148,-571.9999999999948,-54.0000000000207,213.99999999999199,-36.999999999998145,-71.99999999998852,287.9999999999994,1238.99999999999,174.99999999999716,-926.0000000000019,-745.9999999999911,,-1207.0000000000261
2015.04.13,-100.00000000000009,-194.0000000000053,-117.00000000001154,-186.9999999999976,-561.9999999999958,-30.0000000000189,259.9999999999936,11.00000000000545,18.000000000000682,385.00000000001313,1309.9999999999889,182.00000000000216,-879.0000000000049,-702.9999999999981,,-606.0000000000283
2015.04.13,-112.000000000001,-188.00000000001037,-82.00000000000429,-236.0000000000042,-570.0000000000039,-36.0000000000138,270.99999999999903,30.000000000007798,74.00000000001228,416.00000000001637,1300.9999999999966,147.00000000000557,-862.000000000009,-725.9999999999933,,-573.000000000002
2015.04.13,-131.00000000000333,-239.00000000001143,-133.00000000000534,-265.00000000000057,-621.0000000000049,-25.00000000000835,269.9999999999925,23.00000000000635,78.00000000000296,409.99999999999926,1488.0000000000005,139.00000000001,-996.0000000000093,-851.9999999999972,,-854.0000000000288
2015.04.13,-158.0000000000026,-302.0000000000023,-154.99999999999403,-314.9999999999977,-602.0000000000136,-37.00000000002035,251.00000000000122,19.00000000000235,91.00000000000819,392.00000000001455,1510.9999999999957,88.00000000000807,-979.0000000000134,-881.9999999999939,,-1078.0000000000077
2015.04.13,-168.00000000000148,-392.00000000001455,-154.99999999999403,-310.0000000000023,-602.999999999998,-2.0000000000131024,230.99999999999233,31.000000000003247,74.00000000001228,382.0000000000157,1490.999999999998,88.00000000000807,-953.000000000003,-835.9999999999923,,-1121.999999999989
2015.04.13,-261.0000000000001,-660.0000000000161,-255.00000000000523,-287.00000000000614,-641.0000000000027,-4.000000000004,180.99999999999784,87.99999999999919,-49.99999999999716,297.9999999999983,1407.0000000000027,144.99999999999602,-996.9999999999999,-839.0000000000009,,-1875.0000000000384
