date,USDCAD,EURCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURNZD,AUDJPY,empty,sum
2021.08.23,202.9999999999976,42.0000000000087,97.9999999999981,37.99999999999359,-314.99999999999864,-600.9999999999849,-167.0000000000016,-288.99999999998374,-58.000000000006935,,-1048.9999999999777
2021.08.23,218.99999999999142,47.00000000001925,136.99999999999824,102.99999999999754,-228.00000000000597,-407.0000000000018,-149.0000000000009,-240.9999999999801,-99.99999999999432,,-618.9999999999766
2021.08.23,187.00000000000384,114.99999999999844,188.9999999999947,117.00000000000044,-424.99999999998647,-453.99999999999886,-243.00000000002342,-54.99999999998284,-281.0000000000059,,-850.0000000000001
2021.08.23,191.00000000000784,104.99999999999955,197.99999999999818,104.99999999999955,-402.9999999999978,-377.9999999999894,-223.0000000000132,-95.999999999985,-313.0000000000024,,-813.9999999999827
2021.08.23,146.00000000000168,119.00000000000244,220.99999999999343,103.99999999999298,-391.9999999999924,-347.9999999999928,-262.00000000000045,-122.99999999998423,-352.00000000000387,,-886.9999999999833
2021.08.23,164.00000000000858,97.00000000001374,168.00000000000148,118.99999999999133,-407.0000000000018,-405.9999999999952,-267.00000000002433,-22.999999999995246,-316.0000000000025,,-871.000000000004
2021.08.23,70.99999999999883,104.99999999999955,234.99999999999633,46.999999999997044,-442.9999999999934,-337.99999999999386,-312.0000000000118,-195.9999999999962,-441.0000000000025,,-1272.000000000006
2021.08.23,-72.0000000000054,119.00000000000244,235.99999999999176,31.999999999998696,-293.99999999999426,-375.9999999999986,-325.00000000001705,-171.99999999999437,-447.00000000000273,,-1299.0000000000196
2021.08.23,-187.00000000000384,152.0000000000188,187.9999999999993,62.99999999999084,-200.99999999998454,-222.99999999999542,-395.00000000001023,6.000000000017103,-518.0000000000007,,-1114.9999999999686
2021.08.23,-313.99999999999204,91.00000000001884,212.00000000000108,85.99999999999719,-68.00000000000139,-215.99999999999397,-457.9999999999984,-153.9999999999875,-545.0000000000017,,-1365.999999999958
2021.08.23,-312.00000000000114,124.00000000001299,229.99999999999687,107.99999999999699,-51.000000000001044,-174.99999999999181,-461.00000000001273,-153.9999999999875,-540.0000000000063,,-1230.9999999999936
2021.08.23,-303.0000000000088,130.0000000000079,286.99999999999284,151.9999999999966,-8.999999999992347,-127.99999999999478,-468.00000000001774,-288.99999999998374,-522.9999999999961,,-1150.9999999999961
2021.08.23,-364.00000000000875,160.00000000000458,278.9999999999959,164.99999999999292,60.000000000015596,-28.000000000005798,-546.0000000000207,-224.99999999998633,-599.0000000000038,,-1098.0000000000164
2021.08.23,-364.9999999999931,181.00000000000892,220.99999999999343,142.99999999999312,17.000000000000348,-126.0000000000039,-550.0000000000114,-33.99999999997849,-587.0000000000033,,-1099.9999999999943
2021.08.23,-337.99999999999386,188.00000000001037,193.99999999999417,134.99999999999625,17.000000000000348,-184.99999999999073,-533.0000000000155,43.00000000001525,-555.0000000000068,,-1033.9999999999905
2021.08.23,-363.0000000000022,204.00000000000418,210.99999999999451,126.99999999999933,2.999999999997449,-184.99999999999073,-530.0000000000011,30.0000000000189,-564.9999999999977,,-1067.9999999999775
2021.08.23,-425.0000000000087,222.00000000001108,241.00000000000233,107.99999999999699,12.000000000012001,-178.99999999999582,-579.0000000000077,-26.999999999999247,-614.0000000000043,,-1240.9999999999934
2021.08.23,-421.99999999998903,221.00000000000452,242.99999999999324,82.99999999999974,15.999999999993797,-258.0000000000027,-614.0000000000043,-36.999999999998145,-626.9999999999953,,-1394.9999999999982
2021.08.23,-462.0000000000068,177.00000000000495,249.99999999999466,36.999999999998145,31.000000000003247,-326.9999999999884,-572.0000000000027,-113.99999999999189,-614.9999999999949,,-1594.9999999999836
2021.08.23,-469.99999999999267,147.00000000000824,278.9999999999959,68.99999999999685,109.00000000000354,-202.9999999999976,-562.0000000000118,-236.99999999999832,-629.9999999999955,,-1497.9999999999914
2021.08.23,-378.999999999996,47.00000000001925,97.9999999999981,135.99999999999167,146.00000000000168,-248.99999999998812,-564.0000000000214,92.00000000000318,-548.0000000000018,,-1220.9999999999934
2021.08.23,-516.0000000000053,12.000000000012001,107.00000000000153,147.99999999999258,202.9999999999976,-156.00000000000057,-612.9999999999995,9.000000000014552,-608.0000000000041,,-1413.9999999999914
2021.08.23,-560.0000000000049,53.999999999998494,137.9999999999937,147.99999999999258,238.0000000000049,-116.00000000000499,-686.000000000007,-3.999999999981796,-668.0000000000064,,-1456.0000000000155
2021.08.23,-676.0000000000099,35.00000000000725,168.00000000000148,186.99999999999272,365.99999999999966,39.999999999995595,-751.0000000000048,-121.99999999999989,-737.9999999999995,,-1491.0000000000173
2021.08.23,-695.0000000000011,148.99999999999915,322.00000000000006,92.99999999999864,312.00000000000114,53.00000000001415,-822.0000000000027,-360.9999999999891,-870.9999999999951,,-1819.999999999975
2021.08.23,-690.9999999999972,287.9999999999994,397.99999999999835,45.99999999999049,205.00000000001074,-31.000000000003247,-804.000000000002,-342.9999999999822,-871.9999999999999,,-1803.9999999999854
2021.08.23,-634.0000000000013,314.99999999999864,419.00000000000273,14.999999999998348,158.99999999999804,-45.000000000006146,-736.0000000000184,-363.9999999999866,-850.9999999999991,,-1722.0000000000136
2021.08.23,-740.0000000000073,274.00000000001864,404.99999999999983,15.999999999993797,156.00000000000057,11.00000000000545,-871.0000000000093,-383.0,-953.000000000003,,-2085.000000000001
2021.08.23,-713.9999999999924,253.99999999999866,453.99999999999886,-14.000000000002899,151.9999999999966,-7.999999999985796,-799.0000000000066,-549.9999999999839,-935.0000000000023,,-2159.99999999998
2021.08.23,-886.000000000009,267.0000000000172,507.9999999999973,-84.0000000000063,293.99999999999426,-31.999999999987594,-841.0000000000082,-670.9999999999993,-1012.0000000000005,,-2457.000000000002
2021.08.23,-812.999999999997,356.00000000000074,522.0000000000002,-56.0000000000005,133.00000000000534,-29.999999999996696,-855.0000000000182,-567.9999999999907,-998.9999999999952,,-2309.999999999992
2021.08.23,-907.9999999999977,306.00000000000625,502.9999999999979,-72.0000000000054,134.99999999999625,-21.999999999988695,-885.0000000000193,-598.999999999994,-1036.0000000000014,,-2578.0000000000064
