date,USDCAD,EURCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURNZD,AUDJPY,empty,sum
2021.08.24,-1665.0000000000055,-86.99999999999264,236.99999999999832,-223.00000000000654,714.999999999999,154.99999999999403,-594.9999999999989,-1024.999999999987,-1001.0000000000048,,-3489.0000000000036
2021.08.24,-1639.999999999997,-37.99999999998249,312.9999999999966,-201.00000000000674,744.9999999999957,174.00000000000747,-615.0000000000091,-962.9999999999806,-1030.0000000000011,,-3254.9999999999773
2021.08.24,-1665.0000000000055,-46.999999999997044,317.9999999999961,-165.00000000000404,734.0000000000124,170.00000000000347,-633.0000000000098,-959.9999999999831,-1042.0000000000016,,-3289.999999999989
2021.08.24,-1628.9999999999916,-47.99999999998139,368.00000000000165,-170.99999999999892,687.0000000000153,167.00000000000603,-653.00000000002,-955.9999999999791,-1060.0000000000023,,-3294.9999999999504
2021.08.24,-1591.000000000009,-41.99999999998649,407.99999999999727,-162.0000000000066,668.0000000000019,190.00000000000128,-647.0000000000198,-997.9999999999878,-1060.0000000000023,,-3234.000000000012
2021.08.24,-1587.9999999999893,-51.000000000001044,403.99999999999324,-162.0000000000066,678.0000000000008,82.00000000000429,-634.0000000000146,-991.9999999999928,-1052.0000000000068,,-3315.0000000000127
2021.08.24,-1617.0000000000018,-46.999999999997044,365.99999999999966,-153.00000000000313,676.0000000000099,34.000000000000696,-658.0000000000155,-945.9999999999802,-1013.0000000000052,,-3357.9999999999927
2021.08.24,-1553.9999999999886,-17.000000000000348,344.99999999999534,-160.00000000000458,695.0000000000011,-22.999999999995246,-659.0000000000202,-825.9999999999934,-993.9999999999998,,-3193.0000000000055
2021.08.24,-1558.9999999999993,-41.000000000002146,324.00000000000205,-161.00000000000003,727.9999999999953,-25.999999999992696,-649.0000000000009,-903.9999999999937,-1006.0000000000002,,-3293.999999999992
2021.08.24,-1625.999999999994,-41.000000000002146,407.0000000000018,-172.00000000000549,768.9999999999975,171.99999999999437,-628.0000000000143,-1074.9999999999816,-1066.0000000000025,,-3260.0000000000064
2021.08.24,-1571.9999999999957,-26.999999999999247,429.0000000000016,-168.00000000000148,753.0000000000036,181.9999999999933,-598.0000000000132,-1058.9999999999877,-1058.0000000000068,,-3118.000000000006
2021.08.24,-1600.0000000000014,-24.000000000001798,443.99999999999994,-167.00000000000603,733.0000000000059,280.9999999999979,-641.0000000000196,-1112.9999999999861,-1158.0000000000014,,-3245.0000000000123
2021.08.24,-1593.0,-9.999999999998899,468.9999999999972,-161.00000000000003,710.999999999995,397.0000000000029,-640.0000000000148,-1119.9999999999877,-1167.0000000000016,,-3114.0000000000077
2021.08.24,-1567.9999999999916,-12.999999999996348,456.9999999999963,-170.00000000000347,713.0000000000081,334.9999999999964,-638.0000000000052,-1054.9999999999836,-1137.0000000000005,,-3075.99999999998
2021.08.24,-1574.9999999999932,-8.999999999992347,468.00000000000176,-177.00000000000495,693.0000000000102,334.9999999999964,-649.0000000000009,-1118.9999999999811,-1144.999999999996,,-3177.99999999996
2021.08.24,-1570.0000000000048,11.00000000000545,498.9999999999939,-197.00000000000273,655.0000000000056,289.0000000000059,-689.9999999999977,-1163.9999999999873,-1180.0000000000068,,-3346.9999999999886
2021.08.24,-1649.999999999996,-5.999999999994898,529.9999999999972,-274.00000000000756,527.0000000000108,278.00000000000045,-751.0000000000048,-1308.9999999999825,-1278.9999999999964,,-3933.9999999999736
2021.08.24,-1726.0000000000052,-3.999999999981796,568.0000000000018,-287.0000000000039,605.9999999999955,354.9999999999942,-795.0000000000159,-1591.9999999999934,-1408.0000000000014,,-4283.000000000011
2021.08.24,-1872.9999999999914,2.0000000000131024,657.9999999999919,-304.00000000000426,652.0000000000082,391.000000000008,-807.0000000000164,-1587.9999999999893,-1391.0000000000055,,-4259.999999999985
2021.08.24,-1967.999999999992,4.000000000004,637.9999999999941,-287.0000000000039,866.0000000000113,400.00000000000034,-819.0000000000168,-2140.9999999999927,-1427.0000000000068,,-4734.000000000002
2021.08.24,-1902.0000000000036,-78.00000000000028,753.9999999999991,-274.00000000000756,829.0000000000131,466.00000000001086,-800.0000000000114,-2124.999999999999,-1387.0000000000005,,-4517.0
2021.08.24,-1882.9999999999902,-88.99999999998354,778.0000000000009,-221.99999999999997,1070.0000000000155,614.0000000000034,-681.0000000000116,-2102.999999999988,-1332.0000000000077,,-3847.9999999999613
2021.08.24,-1905.0000000000011,-117.99999999999588,763.9999999999981,-153.00000000000313,1130.0000000000089,751.0000000000127,-669.0000000000111,-2110.9999999999964,-1319.0000000000027,,-3629.999999999991
2021.08.24,-1814.9999999999889,-157.99999999999147,773.9999999999969,-190.00000000000128,1127.9999999999957,621.0000000000049,-602.0000000000039,-2182.9999999999795,-1248.0000000000045,,-3672.9999999999723
2021.08.24,-1845.0000000000077,-157.99999999999147,758.9999999999985,-221.99999999999997,1075.0000000000036,583.0000000000002,-588.9999999999986,-2304.999999999979,-1266.0000000000055,,-3967.99999999998
2021.08.24,-1821.000000000006,-190.00000000000128,742.9999999999936,-175.00000000000293,1097.0000000000146,712.0000000000015,-567.0000000000073,-2185.999999999999,-1245.999999999995,,-3633.000000000002
2021.08.24,-1943.000000000006,-143.99999999998857,807.9999999999976,-197.00000000000273,1061.000000000001,805.0000000000113,-603.0000000000086,-2260.9999999999795,-1400.9999999999964,,-3874.999999999972
2021.08.24,-2004.0000000000057,-66.99999999999484,892.9999999999993,-253.0000000000032,1141.9999999999986,855.0000000000058,-623.0000000000189,-2388.999999999997,-1438.0000000000023,,-3884.0000000000177
2021.08.24,-2029.9999999999984,-117.99999999999588,869.999999999993,-199.00000000000472,1238.0000000000057,1002.000000000014,-579.0000000000077,-2352.9999999999827,-1394.999999999996,,-3563.9999999999727
2021.08.24,-1910.9999999999961,-112.000000000001,869.999999999993,-204.99999999999963,1070.0000000000155,1024.0000000000027,-582.000000000022,-2383.9999999999864,-1418.9999999999968,,-3648.9999999999905
2021.08.24,-1886.00000000001,-95.00000000000064,869.999999999993,-234.00000000000088,1032.0000000000107,984.000000000007,-579.0000000000077,-2402.9999999999995,-1406.000000000006,,-3717.000000000014
2021.08.24,-1856.9999999999975,-100.99999999999554,792.9999999999993,-152.00000000000767,1052.0000000000084,991.0000000000085,-574.0000000000123,-2322.9999999999864,-1344.9999999999989,,-3515.999999999982
2021.08.24,-1909.0000000000052,-127.99999999999478,783.0000000000003,-86.0000000000083,1097.999999999999,1116.000000000006,-518.0000000000007,-2182.9999999999795,-1328.000000000003,,-3154.999999999986
2021.08.24,-1875.9999999999889,-106.99999999999044,814.9999999999991,-135.00000000000733,1017.0000000000013,1022.9999999999961,-609.0000000000089,-2217.999999999987,-1459.0000000000032,,-3548.999999999989
2021.08.24,-1994.0000000000068,-17.000000000000348,849.9999999999952,-146.00000000000168,1012.0000000000128,1207.0000000000025,-586.0000000000127,-2401.999999999993,-1477.0000000000039,,-3553.000000000008
2021.08.24,-2302.000000000004,-26.999999999999247,961.0000000000008,-168.00000000000148,1139.0000000000011,1293.9999999999952,-794.0000000000111,-2452.999999999994,-1632.9999999999955,,-3983.000000000008
2021.08.24,-2246.999999999999,18.0000000000069,949.9999999999953,-153.00000000000313,1271.0,1371.9999999999955,-790.0000000000205,-2360.999999999991,-1655.0000000000011,,-3595.0000000000173
2021.08.24,-2018.0000000000086,13.000000000018552,907.9999999999977,-129.00000000000134,1266.0000000000116,1317.0000000000125,-641.0000000000196,-2232.999999999996,-1513.999999999996,,-3030.999999999981
2021.08.24,-1976.0,29.00000000001235,918.999999999992,-113.00000000000753,1263.9999999999984,1297.0000000000148,-660.000000000025,-2212.999999999998,-1486.9999999999948,,-2940.000000000008
2021.08.24,-2096.000000000009,23.00000000001745,912.9999999999972,-121.99999999999989,1334.9999999999973,1290.0000000000134,-671.999999999997,-2227.9999999999854,-1519.0000000000055,,-3075.999999999972
2021.08.24,-2117.9999999999977,12.000000000012001,901.9999999999917,-150.00000000000568,1326.000000000005,1207.0000000000025,-660.000000000025,-2209.9999999999786,-1504.9999999999955,,-3195.9999999999914
2021.08.24,-2120.999999999995,46.0000000000127,917.0000000000011,-180.0000000000024,1300.9999999999966,1164.0000000000095,-649.0000000000009,-2198.9999999999955,-1492.999999999995,,-3213.999999999969
2021.08.24,-2126.99999999999,99.00000000000463,940.9999999999918,-170.99999999999892,1356.0000000000016,1208.9999999999934,-659.0000000000202,-2206.9999999999814,-1498.0000000000045,,-3057.0000000000036
2021.08.24,-2174.000000000009,93.00000000000975,896.9999999999923,-134.0000000000008,1375.9999999999995,1205.0000000000116,-724.000000000018,-2116.999999999991,-1509.0000000000005,,-3087.0000000000064
2021.08.24,-2173.0000000000027,86.0000000000083,895.0000000000014,-128.00000000000588,1408.0000000000093,1191.0000000000086,-728.0000000000086,-2157.999999999993,-1510.000000000005,,-3116.999999999988
2021.08.24,-2168.9999999999986,92.00000000000318,917.0000000000011,-116.00000000000499,1316.0000000000061,1141.9999999999986,-717.000000000013,-2122.999999999986,-1486.9999999999948,,-3144.999999999988
2021.08.24,-2161.9999999999973,119.00000000000244,939.0000000000009,-113.00000000000753,1358.999999999999,1185.9999999999982,-758.0000000000098,-2105.9999999999854,-1507.000000000005,,-3043.0000000000045
2021.08.24,-2227.0000000000014,70.0000000000145,929.000000000002,-118.00000000000699,1375.000000000015,1251.000000000002,-762.0000000000005,-2290.9999999999986,-1522.9999999999961,,-3295.99999999997
2021.08.25,-2262.0000000000086,4.000000000004,681.9999999999937,-201.00000000000674,1401.0000000000077,1208.9999999999934,-717.000000000013,-2379.9999999999823,-1506.0000000000002,,-3770.000000000012
2021.08.25,-2241.9999999999886,45.000000000006146,912.0000000000017,-158.0000000000026,1453.9999999999998,1297.999999999999,-709.0000000000032,-2303.999999999995,-1516.999999999996,,-3220.999999999978
2021.08.25,-2201.9999999999927,69.00000000000794,917.9999999999966,-137.00000000000932,1419.0000000000148,1229.9999999999977,-760.0000000000193,-2250.999999999981,-1519.999999999996,,-3233.9999999999814
2021.08.25,-2212.999999999998,114.99999999999844,910.9999999999951,-116.00000000000499,1459.0000000000102,1256.0000000000127,-762.0000000000005,-2128.999999999981,-1522.9999999999961,,-3001.999999999964
2021.08.25,-2200.000000000002,119.00000000000244,856.0000000000013,-99.00000000000463,1453.9999999999998,1229.0000000000134,-765.0000000000148,-2050.9999999999804,-1516.999999999996,,-2973.999999999981
2021.08.25,-2154.999999999996,119.00000000000244,830.9999999999928,-99.00000000000463,1435.0000000000084,1105.0000000000005,-766.0000000000196,-1932.9999999999848,-1500.0,,-2963.0000000000005
2021.08.25,-2215.999999999996,134.00000000001188,873.0000000000016,-131.00000000000333,1434.000000000002,1107.0000000000136,-828.000000000003,-2314.999999999978,-1597.999999999999,,-3539.9999999999504
2021.08.25,-2157.000000000009,157.00000000000713,980.9999999999985,-157.00000000000713,1410.0000000000002,1185.9999999999982,-823.0000000000075,-2237.9999999999845,-1597.0000000000084,,-3238.0000000000127
2021.08.25,-2075.0000000000045,155.00000000001623,901.9999999999917,-170.99999999999892,1392.0000000000155,1110.9999999999952,-733.0000000000041,-2108.999999999983,-1576.9999999999982,,-3104.9999999999704
2021.08.25,-2099.0000000000064,147.00000000000824,931.9999999999995,-209.00000000000364,1337.0000000000105,1116.000000000006,-730.0000000000182,-2185.999999999999,-1600.999999999999,,-3293.0000000000023
2021.08.25,-2004.9999999999902,163.00000000000205,952.9999999999927,-192.99999999999872,1297.0000000000148,981.999999999994,-719.0000000000225,-2148.9999999999786,-1516.999999999996,,-3187.9999999999827
2021.08.25,-2008.999999999994,171.00000000001003,953.9999999999993,-179.00000000000693,1288.0000000000002,953.0000000000039,-691.0000000000025,-2261.9999999999864,-1457.0000000000077,,-3231.9999999999845
2021.08.25,-2005.9999999999966,175.99999999999838,1005.9999999999958,-173.00000000000094,1295.0000000000018,995.9999999999969,-675.0000000000114,-2236.9999999999777,-1441.0000000000025,,-3058.9999999999964
2021.08.25,-2000.0000000000018,157.00000000000713,985.0000000000025,-178.00000000000037,1276.9999999999948,995.0000000000125,-667.0000000000016,-2238.999999999991,-1457.9999999999984,,-3127.9999999999764
2021.08.25,-1977.999999999991,163.00000000000205,981.999999999994,-170.00000000000347,1273.000000000013,988.9999999999955,-675.0000000000114,-2277.99999999998,-1453.000000000003,,-3146.9999999999845
2021.08.25,-1960.9999999999905,165.00000000001512,1002.9999999999983,-172.00000000000549,1249.9999999999955,978.9999999999966,-671.0000000000207,-2262.9999999999927,-1441.0000000000025,,-3111.0000000000064
2021.08.25,-1985.9999999999989,165.00000000001512,1009.9999999999998,-162.0000000000066,1218.000000000008,1004.0000000000049,-674.0000000000066,-2255.9999999999914,-1427.0000000000068,,-3107.9999999999827
2021.08.25,-1994.9999999999911,141.99999999999767,988.9999999999955,-169.00000000000804,1188.0000000000114,1009.9999999999998,-646.000000000015,-2239.9999999999977,-1432.0000000000023,,-3153.00000000001
2021.08.25,-1950.9999999999916,129.00000000000134,963.0000000000027,-161.00000000000003,1205.999999999996,954.9999999999948,-652.0000000000152,-2182.9999999999795,-1400.9999999999964,,-3094.999999999988
2021.08.25,-1915.0,85.00000000000173,942.9999999999939,-184.00000000000637,1161.9999999999964,941.9999999999984,-629.0000000000191,-2202.9999999999995,-1376.9999999999955,,-3176.00000000003
2021.08.25,-1983.0000000000014,67.00000000001705,963.0000000000027,-192.99999999999872,1248.0000000000045,1032.0000000000107,-707.000000000022,-2349.9999999999854,-1490.9999999999995,,-3413.999999999972
2021.08.25,-2012.9999999999982,43.00000000001525,978.0000000000011,-199.00000000000472,1227.0000000000002,1073.9999999999973,-724.000000000018,-2372.999999999981,-1504.9999999999955,,-3491.9999999999836
2021.08.25,-2058.000000000004,72.0000000000054,948.9999999999999,-206.00000000000617,1093.0000000000107,1034.0000000000016,-910.000000000025,-2322.9999999999864,-1599.9999999999943,,-3948.999999999998
2021.08.25,-2065.000000000006,87.00000000001484,973.999999999997,-191.00000000000784,1099.0000000000055,1042.0000000000095,-892.0000000000243,-2420.999999999984,-1609.9999999999995,,-3976.999999999995
2021.08.25,-2080.9999999999995,87.00000000001484,1024.9999999999982,-147.00000000000824,1184.0000000000073,1225.9999999999939,-834.0000000000032,-2463.9999999999995,-1644.0000000000055,,-3648.000000000002
2021.08.25,-2089.0000000000077,107.00000000001265,1053.9999999999993,-147.00000000000824,1307.0000000000136,1364.0000000000095,-844.0000000000225,-2450.999999999981,-1659.9999999999966,,-3358.999999999981
2021.08.25,-2088.000000000001,76.0000000000094,1053.9999999999993,-184.00000000000637,1242.999999999994,1347.9999999999936,-816.0000000000025,-2642.9999999999955,-1665.9999999999968,,-3676.0000000000055
2021.08.25,-2045.9999999999923,92.00000000000318,1057.9999999999923,-172.00000000000549,1205.999999999996,1303.0000000000098,-802.9999999999973,-2542.0,-1644.999999999996,,-3548.99999999999
2021.08.25,-1949.0000000000007,96.00000000000719,1017.0000000000013,-163.00000000000205,1109.0000000000043,1249.0000000000111,-824.0000000000123,-2431.9999999999895,-1638.0000000000052,,-3534.9999999999854
2021.08.25,-1848.0000000000052,141.00000000001333,1015.9999999999947,-162.0000000000066,1093.999999999995,1225.0000000000093,-823.0000000000075,-2359.9999999999845,-1623.9999999999952,,-3340.999999999987
2021.08.25,-1849.9999999999961,156.00000000000057,1034.999999999997,-148.99999999999915,1090.0000000000132,1266.0000000000116,-814.0000000000214,-2362.999999999982,-1626.0000000000048,,-3254.999999999981
2021.08.25,-1835.9999999999932,147.00000000000824,1042.9999999999939,-143.00000000000423,1168.0000000000134,1336.0000000000039,-844.9999999999989,-2439.9999999999977,-1659.9999999999966,,-3229.9999999999714
2021.08.25,-1896.0000000000089,52.000000000007596,973.999999999997,-117.00000000000044,1164.0000000000095,1303.999999999994,-893.0000000000007,-2362.999999999982,-1674.0000000000066,,-3448.99999999999
2021.08.25,-1842.0000000000102,76.0000000000094,973.0000000000016,-131.00000000000333,1107.999999999998,1320.00000000001,-981.9999999999993,-2400.9999999999864,-1722.0000000000084,,-3600.9999999999886
2021.08.25,-1897.9999999999998,124.99999999999733,1000.9999999999964,-131.99999999999878,1019.9999999999986,1271.0,-1058.9999999999975,-2362.999999999982,-1722.999999999999,,-3757.9999999999845
2021.08.25,-1993.0000000000002,179.00000000001802,1046.0000000000025,-164.00000000000858,863.9999999999981,1280.0000000000146,-1188.0000000000166,-2462.999999999993,-1903.9999999999964,,-4342.999999999982
2021.08.25,-1863.999999999999,236.00000000001398,1127.9999999999957,-150.00000000000568,926.0000000000045,1371.9999999999955,-1159.0000000000202,-2462.999999999993,-1875.0,,-3849.000000000008
2021.08.25,-1880.9999999999993,218.00000000000708,1124.0000000000027,-131.99999999999878,927.0000000000111,1422.000000000012,-1179.000000000002,-2459.9999999999955,-1864.999999999995,,-3825.9999999999573
2021.08.25,-1903.0000000000102,223.00000000001762,1127.9999999999957,-108.00000000000809,958.0000000000144,1448.0000000000048,-1210.000000000008,-2455.9999999999914,-1893.0000000000007,,-3812.999999999986
2021.08.25,-1974.000000000009,217.0000000000005,1122.9999999999961,-134.0000000000008,958.9999999999987,1424.000000000003,-1222.0000000000084,-2422.9999999999973,-1909.000000000006,,-3939.000000000023
2021.08.25,-1913.000000000009,248.00000000000378,1127.9999999999957,-172.00000000000549,929.000000000002,1320.9999999999943,-1241.0000000000139,-2442.999999999995,-1909.9999999999966,,-4053.0000000000236
2021.08.25,-1980.000000000004,287.000000000015,1168.9999999999977,-215.00000000000963,880.9999999999984,1195.999999999997,-1271.000000000015,-2462.999999999993,-1924.0000000000066,,-4320.00000000002
2021.08.25,-2098.0,290.00000000001245,1173.0000000000018,-224.000000000002,819.9999999999985,1160.0000000000055,-1323.0000000000075,-2612.9999999999986,-1989.0000000000043,,-4803.9999999999945
2021.08.25,-2115.0,292.00000000000335,1222.000000000001,-221.00000000000452,836.0000000000146,1271.0,-1299.0000000000066,-2612.9999999999986,-1983.9999999999945,,-4610.999999999985
2021.08.25,-2113.9999999999936,343.00000000000443,1215.9999999999948,-214.00000000000307,944.0000000000115,1346.0000000000027,-1277.0000000000152,-2762.9999999999823,-1995.0000000000045,,-4513.999999999985
2021.08.25,-2181.999999999995,331.999999999999,1278.0000000000014,-218.00000000000708,954.9999999999948,1319.0000000000034,-1312.0000000000118,-2738.9999999999804,-2009.0000000000005,,-4575.999999999996
2021.08.25,-2191.0000000000095,341.00000000001353,1219.9999999999989,-208.00000000000819,1012.0000000000128,1310.9999999999955,-1294.0000000000111,-2670.999999999979,-1963.0000000000082,,-4442.999999999995
