date,USDCHF,GBPUSD,EURUSD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,NZDJPY,NZDCAD,AUDNZD,empty,sum
2019.05.27,-34.000000000000696,-65.99999999998829,0.0,4.999999999999449,16.0000000000049,-139.00000000000023,-114.00000000000432,-36.0000000000027,-35.999999999991594,-31.000000000003247,-38.99999999998727,-63.99999999999739,-78.00000000000028,-12.999999999991019,17.999999999984695,15.00000000000945,40.00000000000625,32.999999999994145,-35.999999999991594,,-558.99999999996
2019.05.27,4.000000000004,-52.99999999999194,1.999999999990898,-39.999999999995595,2.000000000002,-82.99999999998863,-63.00000000000239,-21.999999999999797,-70.99999999999883,-39.00000000000014,-46.999999999997044,-10.999999999983245,58.000000000002494,-21.99999999999136,32.999999999994145,102.00000000000209,-3.9999999999906777,0.999999999995449,-83.00000000001084,,-335.9999999999594
2019.05.27,0.9999999999843467,-56.99999999999594,-5.000000000010552,-17.000000000000348,46.00000000000159,-58.99999999998684,-87.0000000000033,-1.0000000000065512,-12.999999999996348,-50.0000000000056,-15.999999999991132,-27.999999999983594,0.0,-8.99999999998613,18.999999999991246,49.99999999999449,60.000000000002274,61.999999999995396,-92.00000000000318,,-196.00000000000017
2019.05.27,11.999999999989797,-1.0000000000065512,0.0,-14.999999999998348,58.000000000002494,12.000000000012001,-140.00000000000057,17.000000000000348,-2.000000000002,-12.000000000000899,127.00000000000955,26.0000000000149,78.00000000000028,64.00000000000716,4.999999999988347,55.000000000005045,103.00000000000864,51.000000000001044,-89.99999999999008,,348.00000000004115
2019.05.27,4.999999999988347,-11.00000000000545,1.999999999990898,27.999999999994696,57.00000000000705,-4.999999999988347,-134.00000000000034,26.999999999999247,36.0000000000027,-21.999999999999797,96.00000000000364,-21.999999999988695,-36.999999999998145,51.00000000000193,-21.00000000000435,-35.999999999991594,106.99999999999932,49.99999999999449,-38.0000000000047,,133.0000000000009
2019.05.27,24.000000000001798,-42.999999999993044,-29.00000000001235,-24.000000000001798,31.000000000003247,-12.999999999996348,-118.99999999999977,29.000000000001247,-2.000000000002,-21.999999999999797,73.0000000000075,-35.999999999991594,53.999999999998494,25.000000000005684,-39.00000000001125,36.999999999998145,82.99999999999841,29.999999999996696,-76.0000000000094,,-17.00000000000611
2019.05.27,49.99999999999449,-62.000000000006494,-48.000000000003595,-41.9999999999976,-2.999999999997449,0.0,-137.00000000000045,41.9999999999976,-2.000000000002,-18.0000000000069,110.00000000001364,-45.99999999999049,69.00000000000794,56.000000000011596,-51.000000000001044,51.000000000001044,73.99999999999807,-9.00000000000345,-46.999999999997044,,-12.99999999998208
2019.05.27,51.000000000001044,0.0,-28.000000000005798,-2.000000000002,4.000000000004,63.99999999999739,-174.0000000000066,48.99999999999905,39.00000000000014,7.0000000000014495,223.0000000000132,29.00000000001235,52.000000000007596,121.00000000000932,-32.0000000000098,-11.00000000000545,106.99999999999932,-4.000000000004,4.000000000004,,499.00000000001523
2019.05.27,9.999999999998899,52.000000000007596,5.999999999994898,14.000000000002899,16.0000000000049,63.99999999999739,-170.0000000000017,27.999999999994696,24.000000000001798,14.999999999998348,218.00000000001774,75.00000000000284,86.0000000000083,100.00000000000853,-9.000000000014552,1.999999999990898,85.99999999999852,-1.0000000000065512,5.000000000010552,,621.0000000000159
2019.05.27,7.999999999985796,49.00000000001015,22.999999999995246,16.0000000000049,18.0000000000069,56.99999999999594,-167.0000000000016,24.999999999997247,26.000000000003798,1.999999999990898,206.00000000001728,72.0000000000054,73.99999999999629,112.00000000000898,15.999999999993797,17.000000000000348,85.99999999999852,4.999999999999449,9.999999999998899,,655.0000000000082
