date,ignore,open,high,low,close,volume
2021.11.01,00:00,0.92959,0.9309,0.92959,0.93066,363
2021.11.01,00:30,0.93069,0.9311,0.93058,0.9306,305
2021.11.01,01:00,0.93058,0.93076,0.93032,0.93063,426
2021.11.01,01:30,0.93063,0.93093,0.93027,0.93093,363
2021.11.01,02:00,0.93093,0.93131,0.93032,0.93066,903
2021.11.01,02:30,0.93067,0.93071,0.93003,0.93038,945
2021.11.01,03:00,0.9304,0.9305,0.92993,0.92997,983
2021.11.01,03:30,0.92999,0.9306,0.92972,0.93039,1104
2021.11.01,04:00,0.93039,0.93041,0.92938,0.9298,1178
2021.11.01,04:30,0.9298,0.92992,0.92958,0.92978,678
2021.11.01,05:00,0.92978,0.92987,0.92938,0.92958,431
2021.11.01,05:30,0.92957,0.92978,0.9293,0.92947,411
2021.11.01,06:00,0.92947,0.92957,0.92924,0.9295,606
2021.11.01,06:30,0.92949,0.92982,0.92942,0.92969,658
2021.11.01,07:00,0.9297,0.92985,0.92951,0.92958,759
2021.11.01,07:30,0.92958,0.93018,0.92951,0.93002,788
2021.11.01,08:00,0.93004,0.93011,0.92942,0.92978,709
2021.11.01,08:30,0.92979,0.93021,0.92898,0.92908,1000
2021.11.01,09:00,0.92908,0.92946,0.92852,0.92892,1191
2021.11.01,09:30,0.92892,0.92901,0.92842,0.92901,991
2021.11.01,10:00,0.92899,0.92912,0.92864,0.92888,1525
2021.11.01,10:30,0.92888,0.92942,0.92877,0.92922,1093
2021.11.01,11:00,0.92923,0.92942,0.92897,0.92929,1036
2021.11.01,11:30,0.92926,0.92967,0.9288,0.92886,933
2021.11.01,12:00,0.92887,0.929,0.92852,0.92867,751
2021.11.01,12:30,0.92867,0.92887,0.92817,0.9283,674
2021.11.01,13:00,0.9283,0.92934,0.92824,0.92922,1111
2021.11.01,13:30,0.92922,0.93015,0.92909,0.92991,1125
2021.11.01,14:00,0.9299,0.93044,0.92958,0.93003,1327
2021.11.01,14:30,0.93003,0.93068,0.92999,0.93054,1265
2021.11.01,15:00,0.93056,0.93076,0.93006,0.93055,1267
2021.11.01,15:30,0.93052,0.93146,0.93036,0.93108,1784
2021.11.01,16:00,0.93108,0.9315,0.93082,0.93094,2078
2021.11.01,16:30,0.93095,0.93098,0.9302,0.93085,1936
2021.11.01,17:00,0.93086,0.93107,0.93016,0.9302,1210
2021.11.01,17:30,0.93018,0.93098,0.93001,0.9309,1447
2021.11.01,18:00,0.9309,0.9313,0.93057,0.93103,1147
2021.11.01,18:30,0.93103,0.93109,0.93025,0.93049,685
2021.11.01,19:00,0.93049,0.93059,0.92988,0.93027,818
2021.11.01,19:30,0.93025,0.93029,0.92971,0.92973,1006
2021.11.01,20:00,0.92972,0.93044,0.92959,0.93041,944
2021.11.01,20:30,0.93045,0.93063,0.92989,0.93002,706
2021.11.01,21:00,0.92999,0.93013,0.92949,0.92961,567
2021.11.01,21:30,0.92962,0.93007,0.9296,0.92985,667
2021.11.01,22:00,0.92984,0.93028,0.92977,0.93005,813
2021.11.01,22:30,0.93005,0.93054,0.92985,0.93034,598
2021.11.01,23:00,0.93038,0.9307,0.92905,0.92989,291
2021.11.01,23:30,0.92989,0.93084,0.92951,0.93054,1074
2021.11.02,00:00,0.93008,0.93055,0.92983,0.93034,286
2021.11.02,00:30,0.93035,0.93092,0.93035,0.9307,331
2021.11.02,01:00,0.9307,0.93076,0.93047,0.93065,482
2021.11.02,01:30,0.93065,0.93079,0.93047,0.93051,204
2021.11.02,02:00,0.93052,0.93091,0.93044,0.93058,673
2021.11.02,02:30,0.93058,0.93129,0.93052,0.93093,819
2021.11.02,03:00,0.93094,0.9319,0.93073,0.93188,899
2021.11.02,03:30,0.93188,0.93198,0.9315,0.93174,950
2021.11.02,04:00,0.93172,0.93189,0.93138,0.93141,583
2021.11.02,04:30,0.93141,0.93154,0.9312,0.93128,459
2021.11.02,05:00,0.93128,0.93133,0.93038,0.93089,835
2021.11.02,05:30,0.93091,0.93221,0.92692,0.92912,2033
2021.11.02,06:00,0.92912,0.92917,0.92833,0.92846,619
2021.11.02,06:30,0.92846,0.92851,0.92719,0.92818,952
2021.11.02,07:00,0.92818,0.92874,0.92694,0.92762,1444
2021.11.02,07:30,0.92762,0.92798,0.92736,0.92792,1118
2021.11.02,08:00,0.92792,0.92795,0.92604,0.92654,1347
2021.11.02,08:30,0.92655,0.92715,0.92598,0.9264,942
2021.11.02,09:00,0.9264,0.92644,0.9252,0.92537,1272
2021.11.02,09:30,0.92538,0.92604,0.92538,0.92574,1262
2021.11.02,10:00,0.92574,0.9258,0.92502,0.9255,1622
2021.11.02,10:30,0.9255,0.92611,0.92545,0.92579,1612
2021.11.02,11:00,0.92577,0.92698,0.92563,0.92626,1255
2021.11.02,11:30,0.92626,0.92652,0.92576,0.92637,1053
2021.11.02,12:00,0.92636,0.92647,0.92598,0.92642,1038
2021.11.02,12:30,0.92641,0.92652,0.92571,0.92582,1152
2021.11.02,13:00,0.92583,0.92602,0.92537,0.92575,978
2021.11.02,13:30,0.92576,0.92631,0.92559,0.92612,1154
2021.11.02,14:00,0.92611,0.92634,0.92552,0.92571,1343
2021.11.02,14:30,0.92571,0.92615,0.92531,0.9255,1431
2021.11.02,15:00,0.9255,0.92581,0.92457,0.92458,1352
2021.11.02,15:30,0.92458,0.92505,0.92425,0.92437,1662
2021.11.02,16:00,0.92437,0.92467,0.92296,0.92297,1516
2021.11.02,16:30,0.92297,0.92398,0.92284,0.92359,1524
