names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,15,"['EURCAD', 'USDJPY']",80.0,0.47922027972028,B
EURUSD,20,"['CHFJPY', 'USDJPY']",80.0,0.23389785214785216,B
USDJPY,20,"['EURCAD', 'CADJPY', 'NZDJPY', 'NZDCHF']",80.0,-0.6684098124098125,S
AUDUSD,15,"['CHFJPY', 'USDCHF', 'EURAUD', 'NZDCHF']",100.0,0.324,B
GBPCHF,15,['EURGBP'],80.0,0.6481255411255412,B
EURCHF,20,['NZDJPY'],80.0,-0.6678403932668637,S
CADCHF,10,"['EURNZD', 'EURUSD', 'USDJPY', 'NZDCAD', 'NZDUSD', 'GBPUSD']",80.0,0.397,B
AUDCHF,15,['NZDCHF'],80.0,-0.2795194805194805,S
NZDCHF,10,"['AUDNZD', 'NZDUSD', 'GBPUSD', 'NZDCAD']",80.0,-0.1,S
EURGBP,10,"['GBPCHF', 'NZDCHF']",80.0,-0.4801190476190475,S
GBPCAD,10,"['GBPCHF', 'GBPJPY']",80.0,-0.48,S
GBPAUD,15,['USDCHF'],80.0,0.12319663669663669,B
EURCAD,15,"['EURNZD', 'EURUSD', 'NZDCAD', 'USDCAD', 'EURJPY', 'NZDUSD', 'GBPUSD', 'NZDCHF', 'EURCHF', 'CADCHF', 'NZDJPY']",80.0,-0.74,S
EURAUD,15,"['USDCHF', 'CHFJPY', 'NZDCHF']",100.0,0.5067539682539683,B
EURNZD,20,"['CHFJPY', 'USDCHF', 'GBPUSD']",100.0,0.3066493506493506,B
CADJPY,15,"['NZDCAD', 'GBPCHF', 'AUDCAD']",100.0,0.7306349206349206,B
AUDJPY,50,"['USDCHF', 'AUDCAD']",80.0,-0.2753071922917123,S
NZDJPY,50,['USDCHF'],80.0,0.05778200090494998,B
AUDCAD,10,"['NZDJPY', 'CHFJPY', 'USDCHF', 'USDCAD', 'NZDUSD', 'EURJPY', 'GBPUSD']",80.0,0.74,B
NZDCAD,50,"['GBPUSD', 'NZDUSD', 'EURUSD', 'EURNZD']",100.0,0.026015873015873027,B
