date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,EURGBP,EURJPY,empty,sum
2015.03.30,-73.00000000000084,-76.0000000000094,-71.99999999998319,-113.00000000000753,-67.00000000000594,-82.99999999999974,-45.000000000006146,-11.00000000000545,-43.999999999999595,-100.99999999999909,,-685.0000000000168
2015.03.30,-82.99999999999974,-63.99999999999739,-49.99999999999449,-42.0000000000087,-80.00000000000229,-114.99999999999844,-41.000000000002146,9.999999999998899,-31.999999999998696,-88.99999999999864,,-586.0000000000016
2015.03.30,-48.000000000003595,-126.0000000000039,-69.9999999999923,-96.00000000000719,-116.00000000000499,-99.00000000000463,42.999999999993044,12.999999999996348,-12.999999999996348,-183.9999999999975,,-696.000000000021
2015.03.30,-51.99999999999649,-143.00000000000423,-71.99999999998319,-92.99999999998754,-62.000000000006494,-87.00000000000374,58.99999999998684,7.999999999985796,-9.999999999998899,-196.9999999999743,,-648.9999999999823
2015.03.30,-83.9999999999952,-175.00000000001404,-51.99999999998539,-92.00000000000318,-140.0000000000068,-139.99999999999568,48.99999999998794,24.999999999986144,17.000000000000348,-192.99999999998363,,-785.0000000000094
2015.03.30,-94.00000000000519,-177.00000000000495,-53.999999999998494,-113.00000000000753,-121.00000000000443,-87.99999999999919,-75.00000000000284,66.99999999999484,-20.999999999993246,-192.99999999998363,,-869.0000000000047
2015.03.30,-9.999999999998899,-4.000000000004,17.000000000000348,18.999999999991246,-20.0000000000089,36.0000000000027,-1.0000000000065512,38.99999999998904,-28.999999999990145,-81.99999999999363,,-35.000000000018794
2015.03.30,2.000000000002,71.99999999998319,64.0000000000196,0.0,32.999999999994145,95.00000000000064,-100.0000000000112,66.99999999999484,-26.999999999999247,1.0000000000047748,,206.9999999999887
2015.03.30,-38.0000000000047,46.999999999997044,51.000000000001044,-52.000000000007596,4.999999999999449,68.99999999999685,-130.0000000000079,99.00000000000463,-34.000000000000696,38.000000000010914,,54.99999999998904
2015.03.30,41.000000000002146,137.9999999999937,71.00000000002105,12.000000000012001,86.99999999999264,129.9999999999968,-82.00000000000429,28.999999999990145,-56.99999999999594,-32.99999999998704,,336.00000000002115
