date,USDJPY,CHFJPY,CADCHF,NZDCHF,GBPJPY,EURJPY,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2017.01.09,-440.00000000001194,-377.00000000000955,-91.00000000000774,-80.00000000000229,-436.00000000000705,-652.000000000001,304.9999999999997,-337.0000000000033,-637.0000000000005,-260.0000000000051,292.9999999999988,411.0000000000058,,-2301.000000000044
2017.01.09,-487.000000000009,-373.00000000000466,-100.00000000000009,-60.99999999999994,-449.0000000000123,-664.999999999992,304.9999999999997,-343.0000000000035,-655.0000000000011,-239.99999999999488,295.0000000000008,418.9999999999916,,-2354.0000000000255
2017.01.09,-503.0000000000001,-424.0000000000066,-95.00000000000064,-33.000000000005244,-412.00000000000614,-704.9999999999983,270.99999999999903,-355.000000000004,-650.9999999999962,-250.0,281.99999999999335,415.99999999999415,,-2459.0000000000314
2017.01.09,-527.000000000001,-431.0000000000116,-73.00000000000084,-43.00000000000415,-355.99999999999454,-723.9999999999895,207.00000000000162,-356.9999999999993,-626.9999999999953,-263.00000000000523,280.9999999999979,381.99999999999346,,-2531.0000000000086
2017.01.09,-535.0000000000108,-378.0000000000001,-117.00000000000044,-78.99999999999574,-111.00000000001842,-679.000000000002,262.999999999991,-337.99999999999386,-626.9999999999953,-259.00000000000034,256.0000000000007,392.9999999999989,,-2211.0000000000264
2017.01.09,-513.0000000000052,-356.00000000000875,-104.00000000000409,-94.00000000000519,68.9999999999884,-674.9999999999972,238.99999999998923,-314.9999999999977,-593.9999999999941,-254.99999999999545,278.00000000000045,360.0000000000048,,-1960.0000000000248
2017.01.09,-490.99999999999966,-325.00000000000284,-109.99999999999899,-90.0000000000012,114.00000000000432,-685.0000000000023,139.9999999999846,-314.9999999999977,-620.0000000000045,-260.0000000000051,236.99999999999832,337.99999999999386,,-2067.000000000031
2017.01.09,-403.0000000000058,-336.00000000001273,-112.000000000001,-119.99999999999788,299.99999999998295,-726.9999999999897,262.999999999991,-298.9999999999924,-659.000000000006,-262.00000000000045,342.9999999999933,395.000000000012,,-1617.0000000000266
2017.01.09,-450.00000000000284,-327.0000000000124,-78.00000000000028,-104.00000000000409,306.99999999998795,-746.9999999999999,163.00000000000205,-251.99999999999534,-662.0000000000061,-272.00000000000557,361.0000000000002,378.999999999996,,-1682.0000000000405
2017.01.09,-395.00000000001023,-327.0000000000124,-108.00000000000809,-158.99999999999804,319.9999999999932,-739.9999999999949,187.00000000000384,-307.00000000000216,-625.0,-301.00000000000193,313.99999999999204,324.9999999999975,,-1816.0000000000407
2017.01.09,-277.000000000001,-314.00000000000716,-143.9999999999997,-141.99999999999767,500.0,-713.9999999999986,143.99999999998857,-290.9999999999968,-608.9999999999947,-278.0000000000058,283.99999999999534,334.00000000001205,,-1507.0000000000052
2017.01.09,-178.00000000001148,-204.00000000000773,-186.00000000000838,-194.0000000000053,620.0000000000045,-596.9999999999942,221.99999999998886,-221.00000000000364,-527.000000000001,-200.00000000000284,303.9999999999932,346.0000000000019,,-815.0000000000464
2017.01.09,-76.99999999999818,-46.00000000000648,-145.00000000000622,-190.99999999999673,1114.9999999999807,-359.99999999999943,226.99999999999943,-84.00000000000318,-462.99999999999386,-126.99999999999534,256.0000000000007,287.9999999999994,,392.99999999998073
2017.01.09,-125.0,-22.00000000000557,-143.00000000000423,-214.99999999999852,1161.0000000000014,-242.999999999995,375.9999999999986,-85.99999999999852,-432.00000000000216,-76.99999999999818,297.9999999999983,334.00000000001205,,826.0000000000081
2017.01.09,-192.00000000000728,30.000000000001137,-161.00000000000003,-236.99999999999832,972.9999999999848,-227.99999999999443,539.0000000000006,-54.000000000002046,-469.99999999999886,-99.00000000000375,387.99999999999943,354.9999999999942,,843.9999999999754
2017.01.09,-84.00000000000318,94.99999999999886,-169.00000000000804,-302.9999999999977,983.0000000000041,-152.9999999999916,480.99999999999807,-33.999999999991815,-412.00000000000614,-111.99999999999477,371.99999999999454,212.00000000001216,,876.0000000000144
2017.01.09,110.99999999999,246.9999999999999,-139.00000000000023,-346.0000000000019,1067.9999999999836,9.000000000000341,541.9999999999981,137.00000000000045,-301.00000000000193,-85.00000000000796,417.99999999999613,205.00000000001074,,1865.999999999967
2017.01.09,201.99999999999818,281.9999999999965,-109.99999999999899,-278.00000000000045,1281.9999999999823,78.00000000000296,530.9999999999926,162.00000000000614,-260.9999999999957,-40.99999999999682,434.9999999999965,248.00000000000378,,2529.999999999987
2017.01.09,268.0000000000007,329.9999999999983,-14.000000000002899,-261.0000000000001,1365.9999999999854,129.0000000000049,574.9999999999922,323.0000000000075,-237.99999999999955,42.00000000000159,581.9999999999936,314.99999999999864,,3416.9999999999804
2017.01.09,296.99999999999704,388.9999999999958,-128.00000000000588,-397.99999999999835,1526.9999999999868,185.00000000000227,664.9999999999823,349.00000000000375,-234.99999999999943,42.00000000000159,596.9999999999919,299.00000000000483,,3588.9999999999623
2017.01.09,384.00000000000034,457.9999999999984,-151.00000000000114,-380.999999999998,1722.9999999999848,146.0000000000008,639.9999999999961,257.99999999999557,-292.0000000000016,-16.000000000005343,544.9999999999955,292.00000000000335,,3605.9999999999677
2017.01.09,460.9999999999985,484.99999999999943,-121.99999999999989,-395.99999999999636,1902.9999999999916,230.00000000000398,644.9999999999844,292.0000000000016,-239.99999999999488,16.000000000005343,557.9999999999918,198.99999999999363,,4030.9999999999795
2017.01.09,524.0000000000009,581.9999999999936,-73.00000000000084,-443.0000000000045,1977.0000000000039,370.00000000000455,692.9999999999881,430.0000000000068,-234.99999999999943,36.000000000001364,657.9999999999919,222.99999999999542,,4741.999999999982
2017.01.09,500.99999999999056,439.9999999999977,-75.9999999999983,-387.000000000004,1700.9999999999934,146.0000000000008,583.9999999999845,328.00000000000296,-246.9999999999999,-49.000000000006594,530.9999999999926,153.00000000000313,,3624.9999999999577
2017.01.09,439.9999999999977,371.9999999999999,-247.00000000000833,-429.99999999999704,1668.0000000000064,-12.000000000000455,464.9999999999821,64.99999999999773,-313.0000000000024,-117.999999999995,361.9999999999957,113.00000000000753,,2364.999999999984
2017.01.09,480.99999999999454,334.99999999999375,-192.99999999999872,-512.9999999999968,1598.9999999999895,-95.99999999998943,437.99999999998283,114.99999999999488,-477.00000000000387,-234.99999999999943,456.00000000000085,144.99999999999514,,2054.999999999963
2017.01.09,582.9999999999984,371.9999999999999,-157.00000000000713,-548.9999999999995,1705.9999999999889,-51.00000000000193,662.9999999999914,159.9999999999966,-481.9999999999993,-275.99999999999625,648.9999999999995,124.00000000001299,,2741.9999999999836
2017.01.09,722.999999999999,509.00000000000034,-107.00000000000153,-519.0000000000028,1984.9999999999852,144.00000000000546,651.0000000000016,326.0000000000076,-311.00000000000705,-150.00000000000568,678.9999999999962,133.00000000000534,,4062.9999999999845
2017.01.09,722.999999999999,504.99999999999545,-135.00000000000733,-597.9999999999985,1908.9999999999918,136.0000000000099,707.9999999999975,290.9999999999968,-376.99999999999534,-231.99999999999932,630.9999999999927,127.99999999999478,,3688.9999999999777
2017.01.09,741.9999999999902,525.9999999999962,-119.00000000000244,-585.9999999999976,1945.999999999998,127.00000000000955,819.9999999999985,344.0000000000083,-387.00000000000045,-215.0000000000034,762.9999999999915,147.99999999999258,,4108.99999999998
2017.01.09,713.9999999999986,506.0000000000002,-87.00000000000374,-556.9999999999964,1949.9999999999886,130.00000000000966,802.9999999999982,353.00000000000864,-373.9999999999952,-189.99999999999773,766.0,171.99999999999437,,4186.000000000005
2017.01.09,705.9999999999889,512.0000000000005,-82.00000000000429,-534.9999999999966,1931.999999999988,131.00000000000023,737.9999999999942,355.99999999999454,-352.99999999999443,-177.0000000000067,753.9999999999991,187.00000000000384,,4168.999999999966
2017.01.09,808.9999999999975,561.9999999999976,-46.00000000000159,-487.99999999999955,2085.000000000008,191.0000000000025,580.999999999987,454.9999999999983,-272.99999999999613,-73.99999999999807,778.9999999999964,212.99999999999653,,4793.999999999988
2017.01.09,818.9999999999884,564.9999999999977,-36.0000000000027,-460.00000000000483,2111.9999999999945,207.9999999999984,570.9999999999882,477.00000000000387,-209.99999999999375,-18.000000000000682,712.9999999999969,205.00000000001074,,4945.999999999977
2017.01.09,806.999999999988,579.9999999999983,-62.000000000006494,-461.99999999999574,2110.99999999999,236.0000000000042,637.9999999999831,460.00000000000796,-210.99999999999852,-24.00000000000091,707.9999999999975,201.00000000000674,,4981.999999999974
2017.01.09,899.9999999999915,620.9999999999951,-8.000000000008,-407.0000000000018,2150.0000000000055,276.00000000001046,546.000000000002,522.0000000000056,-147.99999999999613,52.99999999999727,680.9999999999983,185.00000000001293,,5371.000000000012
2017.01.09,897.9999999999961,606.9999999999993,-81.00000000000884,-429.0000000000016,2168.9999999999827,236.0000000000042,512.0000000000014,444.0000000000026,-144.00000000000546,15.000000000000568,586.9999999999931,147.00000000000824,,4960.999999999972
2017.01.10,993.9999999999998,750.0,-34.000000000000696,-448.9999999999994,2308.9999999999973,326.0000000000076,455.99999999998977,575.0000000000028,-22.00000000000557,94.99999999999886,601.9999999999915,83.00000000001084,,5684.999999999994
2017.01.10,1076.9999999999982,643.9999999999912,7.0000000000014495,-390.99999999999693,2254.9999999999955,290.9999999999968,436.9999999999985,606.9999999999993,-64.00000000000716,131.00000000000023,641.9999999999982,113.00000000000753,,5748.999999999982
2017.01.10,953.9999999999935,570.999999999998,2.999999999997449,-385.99999999999744,2162.9999999999827,130.00000000000966,397.99999999998727,504.99999999999545,-132.000000000005,97.99999999999898,641.9999999999982,194.0000000000053,,5139.9999999999645
2017.01.10,905.0000000000011,519.999999999996,-11.00000000000545,-348.9999999999993,2080.999999999989,88.00000000000807,324.9999999999975,468.0000000000035,-147.00000000000557,67.99999999999784,602.999999999998,212.99999999999653,,4763.999999999977
2017.01.10,926.0000000000019,547.9999999999876,-21.00000000000435,-392.00000000000347,2167.000000000002,85.99999999999852,305.9999999999841,486.99999999999477,-105.00000000000398,57.00000000000216,603.9999999999934,160.00000000000458,,4822.999999999957
2017.01.10,908.0000000000013,521.0000000000008,23.999999999990695,-380.999999999998,2207.999999999998,64.99999999999773,63.99999999999739,495.9999999999951,-78.00000000000296,30.9999999999917,503.99999999999335,48.000000000003595,,4409.999999999969
2017.01.10,944.9999999999932,559.9999999999881,31.999999999998696,-370.9999999999991,2343.999999999994,106.00000000000875,41.99999999998649,543.9999999999969,49.99999999999716,75.9999999999934,498.9999999999939,7.0000000000014495,,4833.999999999954
2017.01.10,860.99999999999,584.9999999999937,32.999999999994145,-380.999999999998,2406.9999999999823,120.00000000000455,83.9999999999952,543.0000000000064,-70.99999999999795,63.99999999999295,528.9999999999906,2.999999999997449,,4776.99999999995
2017.01.10,787.9999999999967,512.999999999991,12.999999999996348,-433.0000000000056,2221.0000000000036,64.00000000000716,309.0000000000037,471.00000000000364,-149.0000000000009,10.99999999999568,634.9999999999967,127.99999999999478,,4570.999999999982
2017.01.10,1059.9999999999882,690.9999999999883,43.999999999999595,-500.00000000000045,2453.0000000000027,228.9999999999992,375.9999999999986,644.999999999996,-64.99999999999773,66.99999999999307,719.9999999999984,93.00000000000975,,5812.999999999975
2017.01.10,1293.9999999999968,750.0,60.99999999999994,-487.99999999999955,2590.0000000000036,262.00000000000045,463.9999999999977,703.000000000003,-90.99999999999397,60.000000000002274,818.9999999999919,150.00000000000568,,6574.000000000008
2017.01.10,1379.9999999999955,791.9999999999874,75.9999999999983,-485.99999999999756,2683.9999999999973,302.0000000000067,383.0,751.0000000000048,-40.99999999999682,129.99999999999545,834.9999999999968,110.99999999999443,,6916.999999999982
2017.01.10,1593.999999999994,943.9999999999884,126.99999999999933,-443.0000000000045,2966.000000000008,477.00000000000387,346.0000000000019,932.0000000000022,117.00000000000443,254.0000000000049,815.9999999999945,112.000000000001,,8241.999999999998
2017.01.10,1510.9999999999957,905.9999999999917,121.99999999999989,-422.9999999999956,2962.9999999999936,450.00000000000284,333.9999999999899,890.0000000000006,85.99999999999852,240.99999999999966,809.9999999999997,121.99999999999989,,8011.999999999977
2017.01.10,1423.9999999999923,859.9999999999994,115.99999999999389,-395.0000000000009,2924.0000000000064,393.0000000000007,387.99999999998835,852.0000000000039,60.000000000002274,256.0000000000002,822.0000000000005,215.99999999999397,,7915.999999999979
2017.01.10,1315.9999999999882,774.9999999999915,118.99999999999133,-378.00000000000057,2789.999999999992,305.9999999999974,344.99999999999534,795.0000000000017,10.000000000005116,212.0000000000033,801.9999999999916,214.00000000000307,,7305.99999999996
2017.01.10,1417.9999999999923,822.9999999999933,101.99999999999099,-434.9999999999965,2912.0000000000064,359.00000000000887,375.9999999999986,841.0000000000082,30.000000000001137,228.9999999999992,846.9999999999977,192.99999999999872,,7694.999999999999
2017.01.10,1199.9999999999886,763.9999999999958,73.00000000000084,-434.9999999999965,2746.9999999999854,287.00000000000614,329.99999999998585,736.0000000000042,-10.99999999999568,165.99999999999682,752.9999999999926,190.00000000000128,,6799.999999999966
2017.01.10,1179.000000000002,729.9999999999898,79.99999999999119,-377.0000000000051,2734.9999999999854,282.0000000000107,262.999999999991,746.9999999999999,27.000000000001023,201.99999999999818,706.999999999991,198.99999999999363,,6773.999999999949
2017.01.10,1081.9999999999936,593.9999999999941,136.99999999999824,-270.0000000000036,2534.9999999999964,192.00000000000728,276.9999999999939,694.0000000000026,-64.99999999999773,245.00000000000455,718.9999999999918,285.00000000000193,,6424.999999999982
2017.01.10,1015.0000000000006,527.9999999999916,68.00000000000139,-250.00000000000577,2556.999999999988,52.00000000000671,160.99999999998892,591.9999999999987,-167.0000000000016,207.9999999999984,730.9999999999927,344.00000000001097,,5838.999999999971
2017.01.10,1153.9999999999964,594.9999999999989,139.00000000000023,-214.99999999999852,2954.999999999984,118.99999999999977,174.99999999999181,689.0000000000072,-45.000000000001705,272.00000000000557,719.9999999999984,256.00000000001177,,6813.999999999994
2017.01.10,917.0000000000016,408.9999999999918,182.99999999999983,-219.99999999999798,2615.9999999999854,37.9999999999967,62.99999999999084,628.0000000000001,-33.00000000000125,239.99999999999488,661.9999999999959,266.999999999995,,5769.999999999953
2017.01.10,954.9999999999983,438.99999999999295,146.99999999999713,-148.99999999999915,2460.000000000008,54.000000000002046,19.999999999997797,611.9999999999948,-15.000000000000568,248.99999999999523,622.9999999999958,239.99999999999577,,5634.999999999977
2017.01.10,926.9999999999925,400.99999999999625,74.99999999999174,-124.00000000000189,2354.99999999999,58.9999999999975,78.00000000000028,549.0000000000066,-58.9999999999975,275.99999999999625,605.9999999999955,334.9999999999964,,5477.9999999999645
2017.01.10,986.9999999999948,542.9999999999922,54.999999999993946,-194.0000000000053,2510.9999999999955,177.0000000000067,350.9999999999902,575.0000000000028,-76.99999999999818,323.99999999999807,654.9999999999944,429.00000000001273,,6335.999999999978
2017.01.10,1018.9999999999912,536.9999999999919,56.99999999999594,-189.00000000000583,2373.9999999999955,215.0000000000034,299.99999999998914,638.9999999999958,-16.000000000005343,328.9999999999935,672.9999999999902,395.99999999999636,,6333.999999999931
2017.01.10,973.9999999999895,518.0000000000007,144.99999999999514,-134.0000000000008,2387.0000000000005,219.99999999999886,242.99999999999324,692.9999999999978,13.00000000000523,347.999999999999,668.9999999999974,397.0000000000029,,6472.99999999998
2017.01.10,995.9999999999951,588.9999999999986,123.99999999999079,39.999999999995595,2455.999999999989,240.99999999999966,143.99999999998857,697.0000000000027,79.9999999999983,599.0000000000038,615.9999999999943,649.999999999995,,7231.999999999951
2017.01.10,688.999999999993,530.9999999999917,75.9999999999983,19.00000000000235,2037.9999999999825,121.99999999999989,210.99999999998343,566.0000000000025,-37.9999999999967,513.9999999999958,607.9999999999974,666.9999999999953,,6002.999999999945
2017.01.10,652.9999999999916,491.9999999999902,-45.000000000006146,-41.9999999999976,1912.0000000000061,60.000000000002274,266.999999999995,427.0000000000067,-109.99999999999943,417.0000000000016,529.9999999999972,626.9999999999998,,5187.999999999988
2017.01.10,772.9999999999961,563.999999999993,-80.00000000000229,-70.0000000000034,1972.9999999999848,148.00000000001035,330.9999999999924,457.00000000000784,-84.00000000000318,442.99999999999784,534.9999999999966,635.9999999999922,,5625.999999999962
2017.01.10,816.9999999999931,615.9999999999997,-117.00000000000044,-150.00000000000568,2042.0000000000016,149.0000000000009,343.99999999998875,427.99999999999727,-102.99999999999443,393.0000000000007,498.9999999999939,571.9999999999948,,5489.999999999969
2017.01.10,1024.000000000001,718.9999999999941,-113.00000000000753,-229.00000000000142,2296.9999999999973,317.0000000000073,490.999999999997,512.0000000000005,-108.00000000000409,424.99999999999716,617.9999999999964,578.0000000000118,,6530.999999999991
2017.01.10,1254.9999999999955,844.9999999999989,-113.00000000000753,-161.00000000000003,2623.9999999999955,439.9999999999977,476.9999999999941,594.0000000000083,10.99999999999568,533.0000000000013,595.9999999999966,628.0000000000064,,7728.999999999982
2017.01.10,1192.9999999999977,843.9999999999941,-125.00000000000844,-175.99999999999838,2568.999999999988,490.99999999999966,612.9999999999969,573.0000000000075,-33.00000000000125,575.9999999999934,612.9999999999969,719.000000000003,,7856.99999999997
2017.01.10,1436.9999999999977,1092.9999999999893,-168.00000000000148,-239.99999999999577,2693.999999999988,689.9999999999977,768.9999999999975,759.0000000000003,3.0000000000001137,623.9999999999952,791.9999999999927,730.9999999999927,,9183.999999999955
2017.01.10,1222.999999999999,1021.9999999999914,-190.00000000000128,-273.000000000001,2544.9999999999873,591.0000000000082,858.0000000000032,653.0000000000058,-93.00000000000352,498.00000000000466,768.9999999999975,712.0000000000015,,8314.999999999993
2017.01.10,975.9999999999991,953.9999999999935,-259.0000000000092,-285.9999999999974,2287.0000000000064,484.99999999999943,851.9999999999861,507.99999999999557,-153.99999999999636,432.9999999999927,698.9999999999941,700.999999999996,,7195.99999999996
2017.01.10,932.9999999999927,946.9999999999885,-270.0000000000036,-295.0000000000008,2286.0000000000014,493.0000000000092,814.999999999988,489.9999999999949,-153.99999999999636,444.9999999999932,635.9999999999922,702.0000000000026,,7027.999999999962
2017.01.10,1080.9999999999889,979.9999999999898,-225.00000000000853,-243.00000000000432,2444.999999999993,588.9999999999986,846.9999999999977,572.0000000000027,-84.00000000000318,507.99999999999557,665.9999999999999,717.9999999999964,,7853.999999999948
2017.01.10,1108.9999999999945,1003.0000000000001,-187.00000000000384,-248.00000000000378,2480.9999999999945,609.0000000000089,895.9999999999857,623.9999999999952,-79.9999999999983,542.0000000000016,748.9999999999997,766.0,,8263.999999999975
2017.01.10,1198.9999999999982,1125.9999999999905,-100.00000000000009,-231.99999999999886,2561.9999999999836,739.0000000000043,863.9999999999981,811.9999999999976,9.000000000000341,612.9999999999995,829.9999999999974,727.0000000000109,,9148.999999999982
2017.01.10,1181.999999999988,1086.999999999989,-109.99999999999899,-282.99999999999994,2540.999999999997,716.0000000000082,892.0000000000039,769.0000000000055,-43.99999999999693,546.999999999997,847.9999999999932,723.9999999999914,,8868.999999999976
2017.01.10,1197.9999999999932,1091.9999999999986,-135.00000000000733,-280.00000000000244,2514.9999999999864,733.0000000000041,969.999999999982,742.0000000000044,-43.00000000000637,542.0000000000016,834.9999999999968,710.0000000000106,,8878.999999999962
2017.01.10,1229.9999999999898,1113.99999999999,-129.00000000000134,-261.0000000000001,2540.999999999997,762.0000000000005,970.9999999999885,766.0000000000053,-34.000000000006025,560.9999999999928,839.9999999999964,744.0000000000114,,9104.999999999964
2017.01.10,1250.9999999999905,1112.9999999999995,-94.00000000000519,-287.9999999999994,2500.0,754.0000000000049,977.99999999999,828.000000000003,-60.000000000002274,539.999999999992,902.9999999999983,724.9999999999978,,9149.999999999969
2017.01.10,1222.999999999999,1083.999999999989,-108.00000000000809,-309.0000000000037,2385.9999999999955,737.000000000009,1052.9999999999927,807.0000000000022,-93.99999999999409,481.9999999999993,889.9999999999908,712.0000000000015,,8862.999999999973
2017.01.11,1227.9999999999945,1109.9999999999995,-109.99999999999899,-284.0000000000065,2409.9999999999964,767.0000000000101,964.9999999999936,804.000000000002,-61.00000000000705,543.9999999999969,851.9999999999972,662.9999999999914,,8887.999999999969
2017.01.11,1155.0000000000011,1021.9999999999914,-118.00000000000699,-336.9999999999984,2349.9999999999945,662.0000000000061,895.9999999999857,759.0000000000003,-72.99999999999329,492.00000000000443,824.999999999998,649.999999999995,,8282.999999999978
2017.01.11,1108.9999999999945,1027.000000000001,-91.00000000000774,-273.000000000001,2288.9999999999873,689.9999999999977,939.9999999999853,753.0000000000001,-81.99999999999363,480.99999999999454,850.9999999999907,686.0000000000089,,8379.999999999958
2017.01.11,1113.99999999999,1021.0000000000008,-68.00000000000139,-253.99999999999866,2299.0000000000064,695.999999999998,907.9999999999977,757.000000000005,-54.000000000002046,507.99999999999557,841.9999999999983,685.0000000000023,,8453.999999999993
2017.01.11,1116.9999999999902,1033.0000000000014,-45.000000000006146,-251.00000000000122,2216.9999999999845,698.9999999999981,926.999999999989,811.000000000007,-84.99999999999375,549.9999999999972,898.9999999999942,719.000000000003,,8590.999999999965
2017.01.11,1042.9999999999923,924.9999999999972,-18.0000000000069,-158.0000000000026,2079.999999999984,564.0000000000072,892.9999999999883,766.9999999999959,-108.00000000000409,554.9999999999926,932.999999999995,829.0000000000131,,8304.999999999953
2017.01.11,881.9999999999908,815.9999999999883,-19.00000000000235,-243.99999999999977,1966.0000000000082,445.99999999999795,819.9999999999985,673.0000000000018,-168.99999999999693,408.9999999999918,861.9999999999961,713.9999999999924,,7155.999999999967
2017.01.11,988.9999999999901,879.9999999999955,-3.0000000000085514,-241.00000000000233,2088.9999999999986,515.0000000000006,848.9999999999886,727.0000000000039,-161.00000000000136,435.0000000000023,914.9999999999991,714.999999999999,,7708.999999999964
2017.01.11,792.9999999999922,726.9999999999897,-33.000000000005244,-263.0000000000021,1885.9999999999957,361.0000000000042,898.9999999999832,609.9999999999994,-358.0000000000041,313.0000000000024,937.9999999999944,757.999999999992,,6630.999999999942
2017.01.11,754.9999999999955,768.9999999999912,-63.00000000000195,-341.0000000000024,1919.9999999999875,407.0000000000107,1132.999999999984,600.9999999999991,-388.00000000000523,278.99999999999636,1045.9999999999914,800.0000000000007,,6917.999999999948
2017.01.11,832.9999999999984,843.9999999999941,-102.00000000000209,-422.9999999999956,2046.999999999997,487.99999999999955,1224.000000000003,632.9999999999956,-381.0000000000002,257.000000000005,1040.999999999992,727.0000000000109,,7187.999999999997
2017.01.11,920.9999999999923,913.9999999999873,-94.00000000000519,-416.00000000000523,2069.999999999993,597.999999999999,1332.999999999984,665.9999999999968,-400.99999999999625,248.00000000000466,1105.0000000000005,734.0000000000124,,7677.999999999964
2017.01.11,852.9999999999944,835.9999999999985,-128.00000000000588,-417.99999999999613,2078.0000000000027,496.0000000000093,1291.999999999982,618.9999999999998,-408.00000000000125,248.99999999999523,1108.9999999999934,773.0000000000015,,7350.9999999999745
2017.01.11,829.9999999999983,826.9999999999982,-64.0000000000085,-397.0000000000029,2069.999999999993,496.0000000000093,1329.0000000000025,617.0000000000044,-439.00000000000716,228.9999999999992,1130.9999999999932,778.000000000012,,7406.999999999992
2017.01.11,838.9999999999986,834.9999999999937,-65.99999999999939,-377.0000000000051,2121.9999999999854,478.9999999999992,1222.9999999999964,626.0000000000048,-423.0000000000018,245.00000000000455,1094.9999999999905,822.0000000000116,,7419.999999999979
2017.01.11,940.9999999999883,888.9999999999958,-86.0000000000083,-392.00000000000347,2224.9999999999945,540.9999999999968,1230.999999999982,680.0000000000068,-331.99999999999363,292.99999999999216,1088.0,774.000000000008,,7851.999999999959
2017.01.11,987.9999999999995,945.999999999998,-92.99999999999864,-404.99999999999983,2287.9999999999827,582.0000000000078,1241.0000000000032,680.9999999999974,-331.00000000000307,299.99999999999716,1074.9999999999927,756.0000000000011,,8027.999999999978
2017.01.11,897.9999999999961,819.9999999999932,-85.00000000000173,-417.99999999999613,2210.9999999999845,436.00000000000705,1218.9999999999923,611.9999999999948,-495.00000000000455,197.00000000000273,1067.9999999999911,730.0000000000084,,7192.999999999966
2017.01.11,957.9999999999984,824.9999999999886,-85.00000000000173,-409.0000000000038,2269.999999999982,454.9999999999983,1291.999999999982,608.0000000000041,-495.9999999999951,206.00000000000307,1124.9999999999982,835.000000000008,,7583.999999999961
2017.01.11,848.9999999999895,704.9999999999983,-84.0000000000063,-361.9999999999957,2045.9999999999923,389.00000000001,1315.9999999999839,519.999999999996,-498.9999999999952,182.99999999999272,1083.9999999999961,815.0000000000101,,6961.999999999972
2017.01.11,848.9999999999895,662.9999999999967,-113.00000000000753,-495.000000000001,2125.0,380.00000000000966,1286.9999999999936,509.00000000000034,-504.0000000000049,173.00000000000182,1046.999999999998,666.9999999999953,,6587.999999999972
2017.01.11,991.9999999999902,899.9999999999915,-160.00000000000458,-558.9999999999984,2305.999999999983,521.0000000000008,1400.9999999999857,584.0000000000032,-463.99999999999864,97.99999999999898,1101.9999999999918,649.0000000000107,,7369.9999999999545
