date,USDJPY,CHFJPY,CADCHF,NZDCHF,GBPJPY,EURJPY,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2017.01.09,-371.0000000000093,-320.0000000000074,-43.999999999999595,-48.000000000003595,477.9999999999802,-718.9999999999941,323.99999999999096,-245.00000000000455,-658.0000000000013,-216.00000000000819,444.9999999999954,514.9999999999987,,-859.0000000000626
2017.01.09,-396.0000000000008,-312.0000000000118,-43.00000000000415,-84.0000000000063,346.00000000000364,-723.9999999999895,201.99999999999108,-236.99999999999477,-584.0000000000032,-253.0000000000001,372.99999999999,385.00000000001313,,-1327.0000000000127
2017.01.09,-190.00000000001194,-261.0000000000099,-98.0000000000092,-131.99999999999878,528.9999999999964,-688.999999999993,243.99999999999977,-260.0000000000051,-587.0000000000033,-271.0000000000008,348.9999999999993,364.00000000000875,,-1002.0000000000279
2017.01.09,-145.00000000001023,-184.0000000000117,-102.00000000000209,-100.99999999999554,695.999999999998,-581.9999999999936,248.99999999998812,-209.00000000000318,-519.0000000000055,-188.0000000000024,325.99999999999295,381.0000000000091,,-378.00000000003615
2017.01.09,-12.000000000000455,30.9999999999917,-133.00000000000534,-182.00000000000438,1158.9999999999918,-316.0000000000025,463.9999999999977,-76.99999999999818,-459.99999999999375,-118.99999999999977,406.9999999999907,400.00000000000034,,1161.999999999968
2017.01.09,-72.00000000000273,-11.00000000000989,-84.0000000000063,-92.99999999999864,1167.0000000000016,-229.99999999998977,380.9999999999869,-57.999999999992724,-349.00000000000375,-60.000000000002274,297.9999999999983,334.00000000001205,,1222.999999999993
2017.01.09,-112.00000000000898,119.99999999999034,-120.00000000000898,-175.99999999999838,1165.9999999999968,-140.99999999999113,614.9999999999877,7.000000000005002,-427.0000000000067,-51.00000000000193,461.99999999999574,446.9999999999974,,1789.9999999999568
2017.01.09,-47.000000000011255,138.9999999999958,-143.00000000000423,-211.00000000000563,1048.0000000000018,-131.00000000000023,548.9999999999995,-4.9999999999954525,-381.0000000000002,-78.00000000000296,397.99999999999835,361.0000000000113,,1498.999999999987
2017.01.09,170.0000000000017,256.0000000000002,-87.00000000000374,-275.000000000003,1092.9999999999893,14.000000000010004,551.9999999999969,147.00000000000557,-284.000000000006,-69.00000000000261,453.99999999999886,246.99999999999721,,2217.999999999984
2017.01.09,243.99999999999977,306.99999999998795,-87.00000000000374,-278.9999999999959,1314.9999999999977,102.00000000000387,600.0000000000006,186.9999999999976,-248.00000000000466,-37.00000000000614,457.99999999999176,248.00000000000378,,2809.9999999999727
2017.01.09,350.9999999999991,399.0000000000009,27.999999999994696,-258.9999999999981,1426.9999999999925,183.00000000000693,635.9999999999922,390.00000000000057,-213.99999999999864,48.99999999999238,642.9999999999936,314.99999999999864,,3947.9999999999745
2017.01.09,316.99999999999307,411.9999999999919,2.999999999997449,-248.00000000000378,1570.999999999998,209.00000000000318,682.9999999999892,370.9999999999951,-222.99999999999898,72.99999999999329,632.9999999999947,357.99999999999164,,4158.9999999999445
2017.01.09,546.999999999997,607.9999999999899,-85.00000000000173,-382.00000000000455,1965.0000000000034,401.00000000001046,845.9999999999912,421.99999999999704,-186.9999999999976,60.99999999999284,647.9999999999931,300.99999999999574,,5144.999999999966
2017.01.09,482.9999999999899,496.9999999999999,-116.00000000000499,-343.00000000000443,1936.9999999999834,237.00000000000898,716.9999999999899,299.0000000000066,-227.99999999999443,25.000000000005684,559.9999999999939,300.99999999999574,,4368.999999999969
2017.01.09,634.9999999999909,629.9999999999955,-14.999999999998348,-394.00000000000546,2007.9999999999814,390.00000000000057,750.9999999999906,516.9999999999959,-140.00000000000057,60.99999999999284,700.999999999996,239.00000000001143,,5382.999999999951
2017.01.09,582.9999999999984,595.9999999999894,-18.0000000000069,-363.0000000000022,2050.9999999999877,389.00000000001,863.9999999999981,486.0000000000042,-209.00000000000318,69.00000000000261,744.0000000000002,334.9999999999964,,5526.999999999975
2017.01.09,637.999999999991,494.99999999999034,-67.00000000000594,-378.999999999996,1759.999999999991,243.0000000000092,603.9999999999824,355.99999999999454,-158.00000000000125,-15.000000000000568,539.0000000000006,161.00000000001114,,4176.999999999966
2017.01.09,525.9999999999962,415.9999999999968,-184.00000000000637,-392.9999999999989,1896.9999999999914,40.99999999999682,609.9999999999994,162.00000000000614,-296.99999999999704,-87.0000000000033,483.0000000000001,239.99999999999577,,3413.9999999999773
2017.01.09,584.9999999999937,379.99999999999545,-153.00000000000313,-494.00000000000557,1745.0000000000045,-34.99999999999659,753.0000000000036,168.00000000000637,-436.9999999999976,-230.00000000000398,649.999999999995,229.99999999999687,,3161.999999999988
2017.01.09,914.999999999992,598.9999999999895,-9.999999999998899,-502.9999999999979,2141.999999999996,218.00000000000352,685.0000000000023,498.00000000000466,-221.00000000000364,-85.00000000000796,773.9999999999969,151.9999999999966,,5163.999999999974
2017.01.09,757.9999999999956,543.9999999999969,-107.00000000000153,-509.9999999999993,2066.0000000000027,177.0000000000067,766.0,346.00000000000364,-296.0000000000065,-132.000000000005,686.9999999999932,181.00000000000892,,4479.999999999996
2017.01.09,825.9999999999934,543.9999999999969,-91.00000000000774,-578.0000000000007,1992.999999999995,177.99999999999727,861.999999999985,365.99999999999966,-353.9999999999992,-210.00000000000796,774.9999999999924,158.99999999999804,,4469.999999999943
2017.01.09,801.9999999999925,564.9999999999977,-79.00000000000685,-536.0000000000032,2040.9999999999968,170.0000000000017,838.9999999999898,394.999999999996,-346.00000000000364,-147.00000000000557,798.9999999999942,217.0000000000005,,4719.999999999952
2017.01.09,717.9999999999893,528.9999999999964,-82.00000000000429,-534.9999999999966,1953.000000000003,140.00000000000057,811.9999999999905,364.0000000000043,-347.999999999999,-171.99999999999704,767.9999999999909,188.00000000001037,,4334.999999999987
2017.01.09,806.999999999988,595.9999999999894,-47.00000000000814,-489.0000000000061,2085.9999999999845,227.00000000000387,787.9999999999887,454.9999999999983,-274.0000000000009,-73.99999999999807,783.0000000000003,225.00000000000853,,5082.999999999947
2017.01.09,940.9999999999883,575.9999999999934,65.99999999999939,-385.000000000002,2195.999999999998,218.00000000000352,587.9999999999885,570.999999999998,-161.00000000000136,30.000000000001137,783.0000000000003,215.99999999999397,,5638.99999999996
2017.01.09,830.9999999999889,596.9999999999942,-19.00000000000235,-417.99999999999613,2121.9999999999854,264.00000000001,692.9999999999881,486.99999999999477,-192.00000000000728,4.0000000000048885,723.9999999999914,222.00000000001108,,5314.999999999962
2017.01.09,965.999999999994,670.9999999999923,27.999999999994696,-395.0000000000009,2248.9999999999955,346.00000000000364,641.0000000000027,599.0000000000038,-103.9999999999992,90.99999999999397,750.9999999999906,225.99999999999287,,6068.999999999964
2017.01.09,940.9999999999883,668.9999999999969,-7.0000000000014495,-392.00000000000347,2228.999999999985,307.00000000000216,564.9999999999933,557.0000000000022,-84.99999999999375,90.99999999999397,681.9999999999937,201.99999999999108,,5758.999999999947
2017.01.09,987.9999999999995,739.9999999999949,-29.000000000001247,-370.9999999999991,2263.0000000000055,322.00000000000273,594.99999999999,522.9999999999961,-21.000000000000796,78.00000000000296,597.9999999999985,174.99999999999181,,5860.999999999981
2017.01.10,1242.999999999995,863.9999999999901,56.99999999999594,-377.0000000000051,2515.999999999991,445.0000000000074,581.9999999999936,725.9999999999991,18.000000000000682,186.9999999999976,735.9999999999923,200.00000000000017,,7196.999999999958
2017.01.10,1080.9999999999889,682.9999999999927,46.999999999997044,-355.0000000000053,2254.9999999999955,295.0000000000017,507.9999999999973,611.0000000000042,-58.9999999999975,135.00000000000512,701.9999999999915,218.00000000000708,,6120.99999999998
2017.01.10,968.9999999999941,598.9999999999895,4.999999999999449,-312.9999999999966,2186.9999999999836,143.00000000000068,420.9999999999825,512.0000000000005,-111.99999999999477,131.00000000000023,656.9999999999965,290.9999999999968,,5489.999999999953
2017.01.10,1010.9999999999957,635.9999999999957,2.999999999997449,-338.00000000000495,2200.9999999999936,195.0000000000074,411.99999999999017,540.0000000000063,-69.00000000000261,129.0000000000049,639.0000000000007,238.0000000000049,,5596.999999999988
2017.01.10,983.9999999999947,573.9999999999981,26.999999999999247,-343.00000000000443,2207.999999999998,115.99999999999966,395.99999999999636,516.9999999999959,-88.99999999999864,72.00000000000273,641.9999999999982,187.00000000000384,,5290.9999999999845
2017.01.10,970.9999999999894,574.9999999999886,59.99999999999339,-287.9999999999994,2369.0,106.99999999999932,79.99999999999119,560.0000000000023,63.00000000000239,140.00000000000057,512.9999999999968,90.99999999999665,,5240.999999999962
2017.01.10,1092.9999999999893,693.9999999999884,62.99999999999084,-365.0000000000042,2531.000000000006,213.99999999999864,87.99999999999919,655.0000000000011,132.99999999999557,138.9999999999958,537.9999999999941,9.999999999998899,,5792.999999999954
2017.01.10,884.0000000000003,588.9999999999986,57.99999999999139,-361.9999999999957,2430.999999999983,147.00000000000557,349.99999999998363,567.0000000000073,-70.00000000000739,63.99999999999295,675.9999999999989,156.00000000000057,,5489.99999999996
2017.01.10,1085.9999999999986,718.9999999999941,53.999999999998494,-426.00000000000415,2478.999999999985,251.00000000000477,402.9999999999978,662.9999999999967,-30.000000000001137,81.99999999999363,735.9999999999923,136.00000000000279,,6152.999999999959
2017.01.10,1369.9999999999905,790.9999999999968,90.99999999999665,-417.99999999999613,2721.0000000000036,334.0000000000032,478.999999999985,762.0000000000005,-21.000000000000796,150.00000000000568,837.9999999999943,202.9999999999976,,7299.999999999976
2017.01.10,1390.9999999999911,802.9999999999973,78.99999999999574,-436.9999999999985,2682.9999999999927,316.0000000000025,502.00000000000244,757.000000000005,-40.00000000000625,134.00000000000034,851.9999999999972,212.99999999999653,,7252.999999999976
2017.01.10,1652.000000000001,974.9999999999943,135.99999999999167,-419.9999999999982,3004.9999999999955,532.0000000000107,463.9999999999977,954.0000000000077,132.000000000005,280.00000000000114,874.9999999999925,185.00000000001293,,8770.000000000011
2017.01.10,1620.999999999995,947.9999999999933,151.9999999999966,-407.99999999999727,3042.000000000002,490.0000000000091,387.99999999998835,950.0000000000028,149.0000000000009,271.0000000000008,849.9999999999952,151.9999999999966,,8604.999999999982
2017.01.10,1533.0000000000014,948.9999999999981,129.9999999999968,-390.99999999999693,3078.0000000000027,489.0000000000043,445.99999999999085,927.9999999999973,111.0000000000042,289.99999999999204,864.9999999999935,224.000000000002,,8651.999999999985
2017.01.10,1515.9999999999911,903.9999999999964,146.00000000000168,-370.00000000000364,3014.9999999999864,448.99999999999807,408.9999999999927,909.9999999999966,103.9999999999992,283.00000000000125,858.9999999999986,226.99999999999943,,8451.999999999958
2017.01.10,1420.9999999999923,826.9999999999982,137.9999999999937,-368.00000000000165,2913.9999999999873,358.0000000000041,428.9999999999905,841.0000000000082,31.00000000000591,231.99999999999932,861.9999999999961,246.00000000001288,,7930.999999999988
2017.01.10,1542.0000000000016,950.9999999999934,107.99999999999699,-426.00000000000415,3067.0000000000073,442.0000000000073,424.99999999998647,903.0000000000058,91.99999999999875,251.99999999999534,862.9999999999916,201.99999999999108,,8420.99999999997
2017.01.10,1237.9999999999995,800.9999999999877,108.99999999999244,-360.0000000000048,2817.0000000000073,331.00000000000307,390.0000000000015,784.000000000006,37.00000000000614,221.00000000000364,795.9999999999967,225.00000000000853,,7389.000000000007
2017.01.10,1204.9999999999982,740.9999999999997,140.99999999999113,-267.00000000000614,2760.9999999999955,308.00000000000693,329.00000000000153,781.0000000000059,54.000000000002046,286.9999999999919,770.9999999999994,293.0000000000099,,7403.999999999995
2017.01.10,1161.9999999999918,599.9999999999943,161.00000000000003,-209.9999999999991,2652.999999999992,215.0000000000034,417.99999999998505,695.999999999998,-61.99999999999761,251.00000000000477,808.9999999999931,391.000000000008,,7083.9999999999745
2017.01.10,1155.9999999999918,619.9999999999903,148.99999999999915,-170.00000000000347,3013.999999999982,123.00000000000466,278.9999999999848,695.999999999998,-42.00000000000159,305.9999999999974,786.9999999999933,439.0000000000116,,7356.999999999948
2017.01.10,1284.9999999999966,662.9999999999967,192.99999999999872,-207.00000000000162,3102.0000000000036,280.00000000000114,248.99999999998812,781.0000000000059,81.99999999999363,296.99999999999704,739.0000000000008,270.99999999999903,,7734.99999999998
2017.01.10,955.9999999999889,440.9999999999883,219.99999999999798,-70.99999999999883,2632.000000000005,54.000000000002046,154.99999999999403,641.0000000000053,-15.000000000000568,296.99999999999704,694.9999999999901,392.9999999999989,,6397.999999999968
2017.01.10,996.9999999999999,489.9999999999949,161.99999999999548,-112.000000000001,2462.9999999999936,61.00000000000705,106.99999999999044,611.9999999999948,13.00000000000523,289.99999999999204,631.9999999999992,347.9999999999928,,6062.999999999964
2017.01.10,1006.9999999999908,583.999999999989,82.99999999999974,-107.99999999999699,2536.0000000000014,233.0000000000041,390.9999999999858,594.0000000000083,-34.000000000006025,353.9999999999992,664.9999999999934,490.999999999997,,6795.9999999999645
2017.01.10,1181.999999999988,703.9999999999935,68.99999999999685,-177.00000000000495,2603.999999999985,317.0000000000073,400.00000000000034,671.0000000000065,19.000000000005457,361.99999999999477,690.9999999999972,435.0000000000076,,7276.999999999976
2017.01.10,1070.999999999998,609.9999999999994,156.99999999999602,-128.00000000000588,2504.9999999999955,286.00000000000136,333.9999999999899,698.9999999999981,34.99999999999659,352.00000000000387,700.999999999996,400.00000000000034,,7021.999999999968
2017.01.10,1057.9999999999927,649.0000000000009,156.00000000000057,97.00000000000264,2576.999999999998,334.0000000000032,312.00000000000114,730.000000000004,82.99999999999841,635.9999999999957,681.9999999999937,710.999999999995,,8024.999999999985
2017.01.10,1110.99999999999,683.9999999999975,161.99999999999548,156.00000000000057,2538.9999999999873,356.00000000000875,254.999999999983,762.0000000000005,131.00000000000023,725.9999999999991,661.9999999999959,774.9999999999924,,8318.99999999995
2017.01.10,790.9999999999968,558.9999999999975,97.9999999999981,49.99999999999449,2183.9999999999973,161.00000000000136,270.99999999999903,591.9999999999987,-13.00000000000523,519.0000000000055,637.9999999999941,678.0000000000008,,6527.999999999979
2017.01.10,786.9999999999919,595.9999999999894,-4.000000000004,-29.000000000001247,1977.0000000000039,165.99999999999682,358.9999999999982,506.0000000000002,-60.000000000002274,456.00000000000307,589.9999999999906,655.0000000000056,,5998.999999999972
2017.01.10,923.0000000000018,691.9999999999931,-78.00000000000028,-67.00000000000594,2151.999999999987,231.99999999999932,392.9999999999989,492.999999999995,-37.00000000000614,477.00000000000387,556.9999999999964,651.0000000000016,,6387.9999999999645
2017.01.10,1024.9999999999914,719.9999999999989,-81.00000000000884,-109.99999999999899,2298.000000000002,317.0000000000073,553.9999999999878,513.0000000000052,-70.99999999999795,448.99999999999807,615.9999999999943,656.9999999999965,,6886.999999999975
2017.01.10,1372.0,881.0000000000002,8.999999999992347,-112.000000000001,2741.99999999999,471.00000000000364,539.0000000000006,736.0000000000042,43.00000000000637,561.9999999999976,733.9999999999902,661.0000000000005,,8637.999999999985
2017.01.10,1269.999999999996,878.0000000000001,-69.00000000000794,-82.99999999999974,2649.000000000001,521.0000000000008,615.9999999999943,647.0000000000056,30.000000000001137,593.9999999999941,647.9999999999931,720.9999999999939,,8421.999999999973
2017.01.10,1559.9999999999882,1097.999999999999,-9.999999999998899,-170.00000000000347,2722.9999999999845,692.0000000000073,822.9999999999959,884.0000000000003,27.000000000001023,650.9999999999962,914.9999999999991,797.0000000000033,,9989.99999999997
2017.01.10,1488.99999999999,1186.9999999999977,-109.00000000000354,-233.00000000000543,2848.9999999999895,792.0000000000016,953.9999999999882,838.9999999999986,22.00000000000557,638.9999999999958,870.9999999999995,784.9999999999912,,10084.999999999949
2017.01.10,1235.99999999999,1024.000000000001,-153.99999999999858,-253.0000000000032,2549.0000000000064,597.999999999999,858.9999999999875,664.0000000000015,-58.000000000006935,501.99999999999534,771.9999999999949,713.0000000000081,,8451.999999999975
2017.01.10,977.9999999999944,982.9999999999899,-257.0000000000072,-275.99999999999847,2299.0000000000064,496.9999999999999,895.0000000000014,510.0000000000051,-147.99999999999613,445.99999999999795,706.999999999991,753.0000000000036,,7386.999999999987
2017.01.10,1158.9999999999918,1041.9999999999873,-219.00000000000253,-246.00000000000176,2516.999999999996,642.0000000000101,889.9999999999908,600.9999999999991,-46.00000000000648,524.0000000000009,685.9999999999977,722.0000000000005,,8271.999999999964
2017.01.10,1120.999999999995,1012.999999999991,-174.00000000000747,-200.99999999999562,2537.9999999999827,628.0000000000001,922.999999999985,629.0000000000049,-75.00000000000284,552.9999999999973,753.9999999999991,788.9999999999952,,8497.999999999944
2017.01.10,1278.9999999999964,1167.9999999999923,-87.00000000000374,-206.00000000000617,2610.99999999999,793.9999999999969,922.999999999985,850.0000000000085,40.99999999999682,658.0000000000013,862.9999999999916,781.9999999999939,,9675.999999999944
2017.01.10,1292.0000000000016,1179.9999999999927,-50.0000000000056,-228.00000000000597,2689.9999999999977,799.9999999999972,893.9999999999948,899.0000000000009,63.99999999999295,638.9999999999958,892.9999999999993,730.9999999999927,,9803.999999999955
2017.01.10,1241.9999999999902,1122.9999999999905,-103.00000000000864,-263.0000000000021,2540.999999999997,765.0000000000006,1010.9999999999841,798.0000000000018,-34.000000000006025,557.0000000000022,888.9999999999953,744.0000000000114,,9269.999999999956
2017.01.10,1260.9999999999957,1122.0,-118.00000000000699,-248.00000000000378,2555.999999999983,766.0000000000053,988.9999999999955,778.0000000000058,-18.000000000000682,575.0000000000028,850.9999999999907,751.9999999999972,,9265.999999999964
2017.01.10,1364.999999999995,1200.9999999999934,-78.00000000000028,-243.99999999999977,2653.9999999999964,852.0000000000039,1014.0000000000038,882.9999999999956,25.000000000005684,635.9999999999957,917.9999999999966,773.0000000000015,,9998.999999999987
2017.01.10,1275.9999999999964,1137.999999999991,-64.0000000000085,-282.0000000000045,2542.000000000002,786.0000000000014,1064.9999999999827,852.0000000000039,-46.999999999997044,548.9999999999924,971.9999999999951,748.9999999999997,,9535.999999999955
2017.01.10,1233.9999999999945,1194.9999999999932,-89.00000000000574,-245.0000000000063,2411.0000000000014,802.9999999999973,1139.0000000000011,823.9999999999981,31.999999999996476,578.9999999999935,889.9999999999908,761.999999999996,,9534.999999999949
2017.01.11,1254.9999999999955,1131.999999999991,-60.00000000000449,-251.00000000000122,2474.9999999999945,786.0000000000014,991.9999999999928,837.0000000000033,1.9999999999953388,561.9999999999976,881.9999999999939,689.0000000000063,,9300.999999999965
2017.01.11,1167.0000000000016,1052.9999999999973,-38.0000000000047,-202.9999999999976,2362.9999999999995,707.0000000000078,953.9999999999882,784.9999999999966,-34.000000000006025,557.9999999999927,878.000000000001,734.9999999999968,,8924.999999999973
2017.01.11,1129.9999999999955,1038.9999999999873,-68.00000000000139,-256.99999999999613,2316.0000000000027,713.9999999999986,981.999999999994,766.9999999999959,-55.999999999997385,506.0000000000002,880.9999999999984,707.9999999999975,,8661.999999999975
2017.01.11,1125.0,1040.9999999999968,-21.00000000000435,-204.00000000000418,2301.9999999999927,710.000000000008,926.999999999989,823.0000000000075,-22.999999999996135,566.0000000000025,903.9999999999937,747.0000000000088,,8896.999999999995
2017.01.11,1213.9999999999986,1083.999999999989,-16.0000000000049,-129.9999999999968,2287.0000000000064,756.0000000000002,1092.9999999999884,861.0000000000042,-82.99999999999841,680.9999999999974,1015.9999999999947,973.0000000000016,,9735.999999999982
2017.01.11,1079.9999999999982,946.9999999999885,14.999999999998348,-156.99999999999602,2165.999999999997,599.0000000000038,926.999999999989,793.9999999999969,-99.99999999999432,557.9999999999927,959.9999999999942,829.9999999999974,,8618.999999999967
2017.01.11,1045.9999999999923,911.9999999999919,5.999999999994898,-241.00000000000233,2096.0000000000036,548.0000000000018,963.999999999987,754.9999999999955,-153.99999999999636,435.99999999999284,978.9999999999966,739.0000000000008,,8085.999999999958
2017.01.11,1037.9999999999968,903.9999999999964,4.999999999999449,-190.99999999999673,2141.999999999996,549.9999999999972,953.0000000000039,748.0000000000047,-147.99999999999613,487.99999999999955,966.0000000000002,801.0000000000073,,8256.000000000007
2017.01.11,906.9999999999965,878.0000000000001,-26.999999999999247,-256.99999999999613,2058.9999999999973,525.0000000000057,1163.9999999999873,692.9999999999978,-292.0000000000016,394.00000000000546,1066.9999999999957,856.9999999999967,,7967.9999999999845
2017.01.11,848.9999999999895,845.9999999999894,-53.999999999998494,-319.99999999999807,2069.999999999993,493.9999999999998,1241.0000000000032,638.0000000000052,-359.99999999999943,299.99999999999716,1088.0,822.0000000000116,,7613.999999999994
2017.01.11,996.9999999999999,939.9999999999977,-58.000000000002494,-394.00000000000546,2128.999999999991,620.0000000000045,1360.99999999999,704.9999999999983,-341.99999999999875,278.99999999999636,1134.999999999997,770.000000000004,,8141.999999999972
2017.01.11,981.9999999999993,977.9999999999944,-84.0000000000063,-383.99999999999545,2187.999999999988,636.0000000000099,1403.999999999983,706.0000000000031,-355.99999999999454,314.9999999999977,1151.9999999999975,832.9999999999949,,8369.99999999997
2017.01.11,908.9999999999918,908.0000000000013,-59.000000000009045,-394.00000000000546,2159.9999999999964,564.9999999999977,1346.999999999987,677.0000000000067,-371.9999999999999,254.99999999999545,1142.999999999994,778.9999999999964,,7917.999999999953
2017.01.11,929.000000000002,868.9999999999998,-40.00000000000669,-311.00000000000574,2219.999999999999,523.0000000000103,1360.99999999999,671.999999999997,-409.000000000006,325.00000000000284,1180.9999999999986,914.9999999999991,,8234.999999999982
2017.01.11,946.9999999999885,937.9999999999882,-56.0000000000005,-312.00000000000114,2235.99999999999,576.0000000000076,1256.999999999997,707.0000000000078,-310.0000000000023,373.00000000000466,1101.9999999999918,856.9999999999967,,8314.999999999969
2017.01.11,1033.9999999999918,989.9999999999949,-82.00000000000429,-368.9999999999971,2372.9999999999905,640.0000000000006,1334.9999999999973,716.0000000000082,-311.9999999999976,346.00000000000364,1116.9999999999902,815.0000000000101,,8602.999999999989
2017.01.11,1009.0000000000003,961.9999999999891,-81.00000000000884,-360.0000000000048,2330.999999999989,602.0000000000039,1269.9999999999934,695.999999999998,-296.99999999999704,334.0000000000032,1077.99999999999,790.0000000000018,,8333.99999999996
2017.01.11,1072.9999999999932,876.9999999999953,-48.000000000003595,-400.00000000000034,2379.9999999999955,532.0000000000107,1479.9999999999925,668.9999999999969,-474.00000000000375,230.00000000000398,1249.9999999999955,869.0000000000086,,8437.999999999985
2017.01.11,1043.9999999999968,841.9999999999987,-31.000000000003247,-307.99999999999716,2314.9999999999977,530.0000000000011,1357.9999999999925,661.0000000000014,-403.0000000000058,305.9999999999974,1164.9999999999939,883.9999999999959,,8362.999999999969
2017.01.11,944.9999999999932,736.9999999999948,-43.999999999999595,-324.00000000000205,2222.9999999999845,448.99999999999807,1393.999999999984,564.0000000000072,-480.99999999999454,215.99999999999397,1137.9999999999945,855.0000000000058,,7671.999999999959
2017.01.11,1146.9999999999914,949.9999999999886,-107.00000000000153,-490.999999999997,2466.000000000008,673.0000000000018,1488.9999999999848,662.9999999999967,-382.000000000005,179.9999999999926,1135.9999999999925,692.0000000000038,,8415.999999999956
2017.01.11,1034.9999999999966,912.9999999999967,-119.00000000000244,-507.9999999999973,2412.9999999999827,546.999999999997,1412.9999999999975,617.999999999995,-424.0000000000066,132.000000000005,1136.999999999999,680.9999999999983,,7837.999999999961
