,name,direction
0,USDCHF,B
1,GBPUSD,S
2,GBPCHF,S
3,EURCHF,B
4,AUDCHF,B
5,EURGBP,B
6,GBPJPY,S
7,GBPCAD,S
8,GBPAUD,S
9,AUDCAD,B
10,NZDCAD,B
