date,GBPUSD,USDCAD,AUDUSD,NZDUSD,CHFJPY,NZDCHF,GBPJPY,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.05.03,-708.9999999999818,165.00000000001512,-113.99999999999189,-53.00000000000304,-199.99999999998863,-226.00000000000398,-1090.0000000000034,-348.99999999998954,550.9999999999903,-133.00000000000978,-224.99999999999432,-129.99999999999545,,-2512.9999999999563
2021.05.03,-866.9999999999956,70.99999999999883,-205.99999999999508,-133.00000000000534,-122.99999999999045,-231.0000000000034,-1009.9999999999909,-242.999999999995,509.99999999998823,-55.999999999997385,-188.99999999999295,-86.99999999998909,,-2563.999999999968
2021.05.03,-955.9999999999791,53.00000000001415,-217.99999999999596,-138.00000000000477,-182.99999999999272,-168.00000000000148,-1033.9999999999918,-219.99999999999886,530.9999999999926,-27.000000000001023,-155.00000000000114,-57.00000000000216,,-2571.9999999999623
2021.05.03,-1145.9999999999804,18.0000000000069,-330.9999999999924,-261.99999999999557,-220.99999999998943,-138.00000000000477,-947.0000000000027,-85.99999999998431,418.0000000000073,121.99999999999989,-118.99999999999977,-36.99999999999193,,-2728.9999999999272
2021.05.03,-1207.9999999999868,-139.00000000000023,-417.0000000000007,-300.99999999999574,-180.99999999999739,-197.99999999999818,-1014.00000000001,-151.9999999999868,400.00000000000034,9.000000000000341,-212.0000000000033,-78.99999999999352,,-3491.999999999972
2021.05.03,-1102.9999999999873,-69.9999999999923,-392.9999999999989,-263.99999999999756,-248.99999999999523,-190.00000000000128,-1054.000000000002,-197.00000000000273,387.000000000004,-30.000000000001137,-271.99999999999136,-116.99999999999022,,-3551.9999999999563
2021.05.03,-1044.0000000000005,-78.99999999998464,-380.999999999998,-238.0000000000049,-156.99999999999648,-245.0000000000063,-1054.000000000002,-176.9999999999925,340.00000000000693,-75.00000000000284,-295.99999999999227,-125.0,,-3530.9999999999736
2021.05.03,-984.9999999999915,-73.99999999999629,-341.99999999999784,-207.99999999999707,-128.0000000000001,-236.99999999999832,-1021.9999999999914,-161.00000000000136,347.0000000000084,-91.99999999999875,-272.99999999999613,-111.99999999999477,,-3286.9999999999545
2021.05.03,-1000.9999999999852,-68.99999999998573,-379.9999999999915,-243.99999999999977,-173.99999999999238,-269.00000000000813,-1067.0000000000073,-168.00000000000637,248.99999999998812,-106.99999999999932,-331.00000000000307,-164.00000000000148,,-3724.999999999992
2021.05.03,-1037.9999999999834,-76.99999999999375,-432.9999999999945,-294.00000000000534,-170.99999999999227,-278.00000000000045,-1015.9999999999911,-151.9999999999868,208.99999999999253,-58.9999999999975,-335.9999999999985,-173.00000000000182,,-3817.999999999953
2021.05.03,-1003.9999999999827,-85.00000000000173,-409.99999999999926,-294.00000000000534,-196.99999999998852,-277.000000000005,-1014.9999999999864,-201.99999999999818,238.99999999998923,-84.00000000000318,-331.00000000000307,-188.0000000000024,,-3847.999999999987
2021.05.03,-1053.9999999999993,-136.99999999998712,-461.0000000000003,-356.9999999999962,-203.99999999999352,-314.99999999999864,-1038.000000000011,-240.0000000000091,180.0000000000024,-103.9999999999992,-366.9999999999902,-237.99999999999955,,-4334.999999999982
2021.05.03,-1068.9999999999866,-88.99999999998354,-474.9999999999921,-400.00000000000034,-260.9999999999957,-338.00000000000495,-1098.9999999999895,-275.99999999998204,72.0000000000054,-94.99999999999886,-408.00000000000125,-310.99999999999284,,-4748.999999999922
2021.05.03,-1014.9999999999882,-66.99999999999484,-436.9999999999985,-331.999999999999,-221.9999999999942,-302.0000000000023,-1048.0000000000018,-228.999999999985,167.00000000000603,-81.00000000000307,-370.9999999999951,-238.9999999999901,,-4175.999999999946
2021.05.03,-999.9999999999786,-59.99999999999339,-424.9999999999976,-311.00000000000574,-236.99999999999477,-274.00000000000756,-1033.9999999999918,-253.99999999999068,248.00000000000378,-79.00000000000773,-362.99999999999955,-218.9999999999941,,-4007.9999999999577
2021.05.03,-979.9999999999809,-3.999999999981796,-417.99999999999613,-290.9999999999968,-229.99999999998977,-263.0000000000021,-1015.9999999999911,-234.99999999998522,268.0000000000016,-42.00000000000159,-353.9999999999992,-197.9999999999933,,-3762.999999999917
2021.05.03,-1009.9999999999998,-88.99999999998354,-387.99999999999943,-287.0000000000039,-165.99999999999682,-213.00000000000762,-979.9999999999898,-192.00000000000728,225.00000000000853,-31.00000000000591,-314.9999999999977,-143.00000000000068,,-3588.9999999999836
2021.05.04,-1010.9999999999841,-95.999999999985,-419.9999999999982,-287.0000000000039,-224.99999999999432,-177.00000000000495,-951.9999999999982,-186.00000000000705,11.00000000000545,-10.000000000005116,-314.9999999999977,-115.99999999999966,,-3783.9999999999723
2021.05.04,-1023.9999999999804,-80.99999999999774,-403.99999999999324,-282.99999999999994,-167.99999999999216,-199.00000000000472,-978.0000000000086,-168.99999999998272,178.99999999999582,-24.00000000000091,-298.9999999999924,-143.99999999999125,,-3593.999999999948
2021.05.04,-986.9999999999824,-43.999999999999595,-417.0000000000007,-290.9999999999968,-131.00000000000023,-270.0000000000036,-938.999999999993,-144.00000000000546,221.99999999998886,-6.000000000000227,-305.9999999999974,-158.00000000000125,,-3470.9999999999914
2021.05.04,-955.9999999999791,-60.99999999999994,-395.99999999999636,-278.9999999999959,-168.99999999999693,-265.0000000000041,-942.0000000000073,-167.0000000000016,243.99999999999977,-51.00000000000193,-304.9999999999926,-162.9999999999967,,-3509.9999999999723
2021.05.04,-938.9999999999787,-29.999999999996696,-387.99999999999943,-255.00000000000523,-174.99999999999716,-256.0000000000007,-953.000000000003,-171.99999999999704,279.00000000000705,-48.00000000000182,-311.9999999999976,-152.00000000000102,,-3400.9999999999714
2021.05.04,-960.9999999999897,-31.000000000003247,-390.99999999999693,-244.99999999999523,-167.0000000000016,-241.00000000000233,-959.0000000000032,-174.0000000000066,326.0000000000041,-37.00000000000614,-307.00000000000216,-131.00000000000023,,-3318.0000000000036
2021.05.04,-866.9999999999956,26.0000000000149,-297.9999999999983,-168.00000000000148,-155.9999999999917,-212.00000000000108,-930.0000000000068,-183.9999999999975,435.9999999999919,-37.9999999999967,-244.99999999999034,-82.99999999999841,,-2718.999999999971
2021.05.04,-935.9999999999812,11.00000000000545,-353.99999999999875,-207.00000000000162,-122.99999999999045,-240.00000000000688,-954.9999999999841,-156.0000000000059,373.00000000000114,-24.00000000000091,-277.000000000001,-98.99999999998954,,-2986.999999999953
2021.05.04,-804.9999999999891,92.00000000000318,-254.99999999999412,-129.00000000000134,-104.99999999998977,-212.00000000000108,-887.0000000000005,-131.00000000000023,434.000000000001,-7.000000000005002,-209.99999999999375,-54.000000000002046,,-2268.9999999999727
2021.05.04,-766.9999999999843,94.00000000001629,-227.99999999999488,-117.99999999999588,-170.0000000000017,-209.9999999999991,-941.0000000000025,-209.00000000000318,449.9999999999948,-61.99999999999761,-236.0000000000042,-91.99999999999875,,-2488.9999999999704
2021.05.04,-771.9999999999949,124.99999999999733,-226.99999999999943,-131.00000000000333,-156.99999999999648,-239.0000000000003,-969.9999999999989,-211.9999999999891,404.9999999999887,-54.000000000002046,-246.9999999999999,-117.999999999995,,-2596.999999999993
2021.05.04,-738.9999999999785,99.00000000000463,-197.99999999999818,-90.99999999999665,-95.99999999998943,-228.00000000000597,-912.0000000000061,-186.00000000000705,485.0000000000021,-58.000000000006935,-201.99999999999818,-64.99999999999773,,-2190.999999999978
2021.05.04,-716.9999999999899,114.0000000000141,-193.99999999999417,-70.0000000000034,-57.999999999992724,-236.99999999999832,-913.9999999999873,-152.9999999999916,475.0000000000032,-61.99999999999761,-209.99999999999375,-54.99999999999261,,-2080.9999999999245
2021.05.04,-712.9999999999859,121.00000000001555,-217.99999999999596,-100.99999999999554,-3.0000000000001137,-301.0000000000068,-924.0000000000066,-162.9999999999825,394.9999999999898,-64.99999999999773,-247.99999999999045,-93.99999999999409,,-2313.9999999999504
2021.05.04,-699.9999999999895,104.00000000001519,-226.99999999999943,-106.00000000000608,-12.999999999991019,-303.0000000000088,-930.9999999999832,-181.99999999998795,368.9999999999971,-88.00000000000807,-269.999999999996,-112.99999999999955,,-2459.9999999999573
2021.05.04,-675.9999999999877,68.00000000000139,-249.99999999999466,-53.00000000000304,-4.9999999999954525,-270.0000000000036,-920.9999999999923,-205.99999999998886,533.99999999999,-125.0,-301.9999999999925,-60.99999999999284,,-2266.99999999996
2021.05.04,-635.9999999999922,114.0000000000141,-182.99999999999983,39.00000000000014,-76.99999999999818,-180.0000000000024,-965.0000000000034,-229.99999999998977,661.0000000000005,-144.00000000000546,-277.9999999999916,-6.999999999990791,,-1885.999999999959
2021.05.04,-720.9999999999939,83.00000000001084,-213.99999999999199,29.000000000001247,-6.999999999990791,-209.9999999999991,-997.9999999999905,-183.9999999999975,644.0000000000001,-131.00000000000023,-277.9999999999916,11.00000000000989,,-1975.9999999999336
2021.05.04,-668.9999999999862,180.0000000000024,-210.99999999999451,66.99999999999484,-43.99999999999693,-172.00000000000549,-980.9999999999945,-200.9999999999934,720.0000000000095,-85.00000000000796,-295.0000000000017,34.000000000006025,,-1656.9999999999682
2021.05.04,-783.0000000000003,185.99999999999727,-220.99999999999343,19.999999999997797,-171.99999999999704,-173.00000000000094,-1165.9999999999968,-236.99999999999477,581.9999999999936,-115.99999999999966,-344.99999999999886,-51.00000000000193,,-2475.9999999999945
2021.05.04,-514.9999999999987,268.0000000000016,-95.99999999999609,148.0000000000037,-167.99999999999216,-108.00000000000809,-987.9999999999995,-177.99999999999727,689.9999999999907,-125.0,-272.99999999999613,30.000000000001137,,-1314.999999999991
2021.05.04,-602.999999999998,269.00000000000813,-22.999999999995246,185.99999999999727,-125.0,-63.00000000000195,-1008.9999999999861,-82.99999999999841,736.0000000000033,-79.9999999999983,-149.0000000000009,112.00000000000898,,-831.9999999999612
2021.05.04,-738.9999999999785,267.0000000000172,-66.99999999999484,185.99999999999727,-114.99999999999488,-31.000000000003247,-1072.0000000000027,-51.9999999999925,788.9999999999952,-33.00000000000125,-149.0000000000009,156.0000000000059,,-859.9999999999533
2021.05.04,-622.9999999999958,339.0000000000004,31.999999999998696,278.9999999999959,-45.000000000001705,-31.000000000003247,-1055.9999999999832,32.00000000001069,787.0000000000043,-45.000000000001705,-102.99999999999443,201.00000000000762,,-232.99999999996237
2021.05.04,-657.9999999999808,347.0000000000084,36.999999999998145,341.99999999999784,-9.999999999990905,15.999999999993797,-1076.9999999999982,25.000000000005684,961.9999999999961,-28.999999999996362,-85.99999999999852,281.0000000000059,,150.00000000004115
2021.05.04,-722.9999999999848,344.00000000001097,19.999999999997797,353.99999999999875,-6.000000000000227,20.999999999993246,-1156.000000000006,-13.999999999981583,1025.0000000000093,-34.99999999999659,-109.99999999999943,289.0000000000015,,9.000000000042974
2021.05.04,-836.9999999999989,331.999999999999,16.0000000000049,343.9999999999999,-156.99999999999648,57.99999999999139,-1346.0000000000036,-111.99999999999477,1052.9999999999927,-79.9999999999983,-149.99999999999147,243.0000000000092,,-635.9999999999865
2021.05.04,-707.9999999999975,331.0000000000146,-5.999999999994898,343.00000000000443,-129.99999999999545,69.9999999999923,-1161.0000000000014,-66.0000000000025,1045.9999999999914,-55.999999999997385,-149.0000000000009,267.0000000000101,,-218.99999999997726
2021.05.04,-623.9999999999801,350.00000000000585,19.999999999997797,363.0000000000022,-93.99999999999409,56.99999999999594,-1094.9999999999989,-61.9999999999834,1052.0000000000084,-55.00000000000682,-131.9999999999908,274.0000000000009,,54.000000000057184
2021.05.04,-566.9999999999842,509.00000000000387,125.00000000000844,437.999999999994,-108.99999999999466,221.99999999999997,-812.9999999999882,2.0000000000095497,1381.9999999999943,183.9999999999975,94.99999999999886,463.0000000000081,,1931.0000000000477
2021.05.04,-410.99999999998363,463.0000000000134,168.00000000000148,509.00000000000387,-74.99999999998863,356.00000000000074,-448.0000000000075,156.0000000000059,1567.9999999999916,266.9999999999959,255.00000000000966,645.0000000000102,,3453.0000000000528
2021.05.04,-430.9999999999814,334.00000000001205,86.0000000000083,434.000000000001,-74.99999999998863,320.9999999999935,-390.99999999999113,182.00000000001637,1455.9999999999907,216.99999999999875,210.99999999999852,603.0000000000086,,2947.000000000067
2021.05.04,-426.9999999999996,295.0000000000008,30.000000000007798,317.9999999999961,-66.99999999999307,153.99999999999858,-515.9999999999911,153.99999999999636,1066.9999999999957,112.99999999999955,76.00000000000762,408.00000000000125,,1605.00000000002
2021.05.04,-461.0000000000003,382.0000000000157,97.00000000000264,265.99999999999955,-89.9999999999892,156.00000000000057,-469.99999999999886,159.9999999999966,1032.999999999995,225.9999999999991,195.0000000000074,400.0000000000057,,1894.0000000000339
2021.05.04,-556.9999999999853,304.00000000001535,53.999999999998494,177.00000000000495,-182.00000000000216,86.99999999999264,-663.0000000000109,75.00000000001705,852.0000000000083,116.99999999999022,99.00000000000375,253.0000000000001,,616.0000000000324
2021.05.04,-761.999999999996,330.0000000000081,119.00000000000244,197.00000000000273,-284.9999999999966,161.00000000000003,-895.9999999999866,-19.99999999998181,1000.0000000000009,128.99999999999068,165.99999999999682,273.00000000001035,,412.00000000005105
2021.05.04,-670.9999999999993,368.00000000001273,236.00000000000287,356.00000000000074,-229.99999999998977,191.99999999999218,-983.0000000000041,-9.999999999990905,1157.9999999999923,49.99999999999716,189.99999999999773,347.999999999999,,1004.0000000000106
2021.05.04,-646.9999999999976,362.00000000001785,309.99999999999915,434.000000000001,-182.00000000000216,227.99999999999488,-980.9999999999945,1.0000000000047748,1302.0000000000032,30.000000000001137,260.0000000000051,424.0000000000066,,1541.0000000000393
2021.05.04,-732.9999999999836,278.00000000000045,218.00000000000708,375.9999999999986,-179.00000000000205,181.9999999999933,-1050.9999999999877,-7.999999999981355,1198.9999999999945,-15.000000000000568,170.0000000000017,370.00000000000455,,807.0000000000449
2021.05.04,-803.9999999999825,356.00000000000074,228.00000000000597,380.999999999998,-117.999999999995,183.99999999999528,-1057.9999999999927,49.000000000006594,1219.9999999999989,84.00000000000318,221.00000000000364,413.0000000000109,,1156.000000000053
2021.05.04,-853.9999999999992,347.0000000000084,178.00000000000037,339.0000000000004,-140.00000000000057,156.00000000000057,-1121.9999999999857,39.99999999999204,1114.9999999999993,70.99999999999795,161.00000000000136,362.000000000009,,653.000000000024
2021.05.04,-873.999999999997,273.0000000000121,148.99999999999915,304.9999999999997,-128.99999999999068,125.99999999999278,-1115.000000000009,45.99999999999227,1056.9999999999968,34.99999999999659,144.99999999999602,338.99999999999864,,356.99999999998715
2021.05.04,-861.0000000000007,259.0000000000092,152.00000000000767,326.9999999999995,-156.99999999999648,166.99999999999494,-1099.9999999999943,24.00000000000091,1143.9999999999895,25.99999999999625,150.99999999999625,362.99999999999955,,495.0000000000023
2021.05.04,-846.9999999999977,228.00000000000597,117.00000000000044,321.0000000000046,-143.00000000000068,129.00000000000134,-1135.9999999999957,87.00000000001751,981.0000000000097,-30.000000000001137,82.00000000000784,331.00000000000307,,120.00000000005514
2021.05.04,-791.9999999999927,241.00000000000233,128.00000000000588,326.0000000000041,-149.0000000000009,126.99999999999933,-1109.9999999999852,38.000000000010914,1031.9999999999884,-37.00000000000614,76.00000000000762,320.0000000000074,,200.00000000004093
2021.05.04,-824.9999999999868,226.00000000001506,77.00000000000485,287.9999999999994,-152.9999999999916,110.99999999999443,-1109.0000000000089,45.99999999999227,970.0000000000042,-25.99999999999625,40.99999999999682,295.0000000000017,,-58.999999999974875
2021.05.04,-809.9999999999997,215.00000000000963,77.00000000000485,249.99999999999466,-174.99999999999716,95.99999999999609,-1070.999999999998,36.000000000001364,909.0000000000042,-22.00000000000557,55.999999999997385,265.00000000000057,,-173.9999999999916
2021.05.04,-783.0000000000003,212.00000000001216,123.00000000000644,292.9999999999988,-103.9999999999992,147.99999999999258,-1109.9999999999852,57.999999999992724,778.9999999999964,1.9999999999953388,70.99999999999795,280.00000000000114,,-30.999999999991246
2021.05.05,-761.999999999996,208.00000000000819,67.00000000000594,251.00000000000122,-71.99999999998852,63.99999999999739,-1045.9999999999923,70.99999999999795,739.0000000000008,1.9999999999953388,28.000000000005798,254.0000000000049,,-195.9999999999593
2021.05.05,-777.9999999999898,192.99999999999872,78.00000000000028,241.99999999999778,-92.99999999998931,125.99999999999278,-1046.999999999997,108.00000000000409,703.9999999999935,1.9999999999953388,40.99999999999682,248.00000000000466,,-175.99999999999216
2021.05.05,-802.9999999999982,215.00000000000963,84.0000000000063,226.99999999999943,-149.0000000000009,47.9999999999925,-1100.999999999999,54.000000000002046,784.9999999999912,-40.00000000000625,40.99999999999682,222.99999999999898,,-416.0000000000074
2021.05.05,-853.9999999999992,175.00000000001404,50.0000000000056,19.00000000000235,-155.9999999999917,-134.0000000000008,-1150.0000000000057,34.99999999999659,331.999999999999,-69.00000000000261,4.0000000000048885,-4.9999999999954525,,-1752.9999999999732
2021.05.05,-830.9999999999818,172.0000000000166,75.9999999999983,107.99999999999699,-182.99999999999272,-58.000000000002494,-1155.0000000000011,19.000000000005457,526.9999999999886,-90.00000000000341,16.999999999995907,78.00000000000296,,-1319.9999999999768
2021.05.05,-803.9999999999825,180.0000000000024,58.99999999999794,107.99999999999699,-161.99999999999193,-70.99999999999883,-1127.0000000000095,20.000000000010232,523.9999999999911,-85.99999999999852,-3.0000000000001137,76.99999999999818,,-1284.9999999999845
2021.05.05,-844.9999999999847,121.00000000001555,16.0000000000049,117.00000000000044,-205.99999999998886,-60.99999999999994,-1222.0000000000084,-50.99999999998772,590.0000000000016,-159.00000000000603,-78.99999999999352,60.000000000002274,,-1718.9999999999445
2021.05.05,-916.99999999999,74.0000000000185,-68.99999999999685,78.00000000000028,-197.9999999999933,-78.00000000000028,-1250.0,-33.999999999991815,537.9999999999941,-164.00000000000148,-146.0000000000008,44.00000000001114,,-2121.999999999951
2021.05.05,-905.9999999999845,70.0000000000145,-63.00000000000195,36.0000000000027,-222.99999999999898,-109.00000000000354,-1256.0000000000002,-39.99999999999204,431.99999999998795,-176.00000000000193,-144.99999999999602,-9.999999999990905,,-2389.999999999964
2021.05.05,-1019.9999999999986,19.00000000001345,-139.00000000000023,16.0000000000049,-212.99999999999386,-126.0000000000039,-1361.9999999999948,-56.99999999998795,418.0000000000073,-201.99999999999818,-219.99999999999886,-24.00000000000091,,-2909.999999999952
2021.05.05,-1003.9999999999827,42.0000000000087,-151.9999999999966,-16.0000000000049,-153.99999999999636,-152.00000000000767,-1264.00000000001,9.000000000014552,346.0000000000019,-137.00000000000045,-188.99999999999295,-18.000000000000682,,-2688.999999999968
2021.05.05,-1001.9999999999918,34.000000000000696,-131.99999999999878,-12.999999999996348,-137.00000000000045,-140.0000000000068,-1223.9999999999895,57.999999999992724,340.9999999999913,-120.00000000000455,-144.99999999999602,9.000000000000341,,-2470.999999999999
2021.05.05,-1060.9999999999786,24.000000000001798,-178.00000000000037,-26.000000000003798,-164.00000000000148,-138.00000000000477,-1282.0000000000107,4.9999999999954525,370.00000000000364,-129.0000000000049,-195.99999999999795,-6.999999999990791,,-2781.9999999999927
2021.05.05,-1041.9999999999873,31.000000000003247,-157.99999999999147,4.999999999999449,-201.99999999999818,-111.00000000000554,-1312.9999999999882,-16.999999999995907,415.99999999999415,-150.00000000000568,-195.99999999999795,1.0000000000047748,,-2735.999999999969
2021.05.05,-1020.9999999999831,63.99999999999739,-131.99999999999878,24.999999999997247,-213.99999999999864,-92.00000000000318,-1306.999999999988,-19.99999999998181,453.99999999999886,-135.00000000000512,-180.99999999999739,14.000000000010004,,-2544.9999999999523
2021.05.05,-1020.9999999999831,52.000000000007596,-125.99999999999278,29.000000000001247,-250.0,-92.99999999999864,-1360.99999999999,-61.9999999999834,448.000000000004,-179.00000000000205,-203.00000000000296,-10.99999999999568,,-2776.9999999999354
2021.05.05,-915.9999999999835,104.00000000001519,-43.999999999999595,73.99999999999629,-202.99999999998875,-70.99999999999883,-1239.0000000000043,1.0000000000047748,492.9999999999879,-133.00000000000978,-109.99999999999943,46.00000000000648,,-1997.999999999974
