date,USDCHF,EURGBP,GBPJPY,empty,sum
2020.08.31,-66.99999999999484,-40.00000000000669,-25.000000000005684,,-132.00000000000722
2020.08.31,24.000000000001798,4.000000000004,-102.00000000000387,,-73.99999999999807
2020.08.31,-68.00000000000139,-38.0000000000047,62.99999999998818,,-43.000000000017906
2020.08.31,-51.99999999999649,-43.999999999999595,329.00000000000773,,233.00000000001165
2020.08.31,-4.000000000004,-43.00000000000415,234.00000000000887,,187.0000000000007
2020.08.31,9.00000000000345,-53.00000000000304,269.00000000000546,,225.00000000000585
2020.08.31,41.000000000002146,-70.0000000000034,37.00000000000614,,8.000000000004889
2020.08.31,14.999999999998348,-51.000000000001044,9.000000000014552,,-26.999999999988148
2020.08.31,-73.99999999999629,-68.00000000000139,-93.99999999999409,,-235.99999999999176
2020.08.31,-78.00000000000028,-53.999999999998494,156.0000000000059,,24.000000000007134
2020.08.31,-65.99999999999939,-50.0000000000056,105.99999999999454,,-10.000000000010445
2020.08.31,-22.999999999995246,-58.99999999999794,121.00000000000932,,39.00000000001614
2020.08.31,16.0000000000049,-48.000000000003595,247.99999999999045,,215.99999999999176
2020.08.31,9.00000000000345,-34.99999999999615,175.99999999998772,,149.99999999999503
2020.08.31,-4.999999999999449,-29.000000000001247,275.0000000000057,,241.000000000005
2020.08.31,-36.0000000000027,-43.999999999999595,330.0000000000125,,250.0000000000102
2020.08.31,-31.000000000003247,-53.999999999998494,211.9999999999891,,126.99999999998735
2020.08.31,16.0000000000049,-51.000000000001044,197.00000000000273,,162.0000000000066
2020.08.31,-48.000000000003595,-100.00000000000009,216.00000000000819,,68.00000000000449
2020.08.31,6.0000000000060005,-128.00000000000588,173.00000000000182,,51.00000000000193
2020.08.31,34.99999999999615,-163.00000000000205,224.99999999999432,,96.9999999999884
2020.08.31,-36.0000000000027,-180.0000000000024,229.00000000001342,,13.000000000008328
2020.08.31,-51.000000000001044,-236.99999999999832,140.00000000001478,,-147.9999999999846
2020.08.31,-43.999999999999595,-251.99999999999667,243.99999999999977,,-51.999999999996476
2020.08.31,34.000000000000696,-328.0000000000061,216.00000000000819,,-77.99999999999721
2020.08.31,-93.99999999999409,-356.9999999999962,252.00000000000955,,-198.99999999998073
2020.08.31,-92.99999999999864,-324.9999999999975,373.9999999999952,,-44.00000000000091
2020.08.31,-119.00000000000244,-363.99999999999767,413.0000000000109,,-69.9999999999892
2020.08.31,-65.00000000000395,-368.9999999999971,432.9999999999927,,-1.0000000000082991
2020.08.31,118.00000000000699,-373.99999999999653,609.0000000000089,,353.0000000000193
2020.08.31,119.99999999999788,-470.9999999999992,411.00000000000136,,60.00000000000006
2020.08.31,95.99999999999609,-478.9999999999961,413.0000000000109,,30.000000000010914
2020.08.31,102.00000000000209,-423.0000000000067,608.0000000000041,,286.9999999999995
2020.08.31,75.9999999999983,-417.0000000000007,548.0000000000018,,206.99999999999943
2020.08.31,80.00000000000229,-358.0000000000028,670.9999999999923,,392.99999999999176
2020.08.31,190.99999999999673,-309.0000000000037,949.0000000000123,,831.0000000000053
2020.08.31,212.00000000000108,-234.99999999999633,795.9999999999923,,772.999999999997
2020.08.31,216.0000000000051,-212.99999999999653,837.9999999999939,,841.0000000000024
2020.08.31,155.00000000000514,-165.00000000000404,921.999999999997,,911.9999999999982
2020.08.31,70.0000000000034,-134.99999999999625,930.0000000000068,,865.000000000014
2020.08.31,129.9999999999968,-131.99999999999878,951.9999999999982,,949.9999999999961
2020.08.31,129.00000000000134,-133.00000000000534,938.999999999993,,934.999999999989
2020.08.31,65.00000000000395,-117.99999999999588,953.000000000003,,900.000000000011
2020.08.31,65.99999999999939,-104.00000000000409,957.9999999999984,,919.9999999999937
2020.08.31,12.999999999996348,-90.0000000000012,877.0000000000095,,800.0000000000047
2020.08.31,-7.9999999999968985,-97.00000000000264,907.0000000000107,,802.0000000000111
2020.08.31,-2.000000000002,-112.000000000001,911.0000000000014,,796.9999999999984
2020.08.31,17.000000000000348,-114.99999999999844,915.9999999999968,,817.9999999999987
2020.09.01,4.000000000004,-95.00000000000064,918.0000000000064,,827.0000000000098
2020.09.01,63.00000000000195,-111.00000000000554,911.0000000000014,,862.9999999999977
2020.09.01,33.000000000005244,-131.00000000000333,890.9999999999911,,792.9999999999931
2020.09.01,26.999999999999247,-141.99999999999767,867.999999999995,,752.9999999999966
2020.09.01,7.9999999999968985,-143.9999999999997,888.0000000000052,,752.0000000000025
2020.09.01,2.000000000002,-155.00000000000514,955.0000000000125,,802.0000000000093
2020.09.01,2.000000000002,-182.99999999999983,961.9999999999891,,780.9999999999912
2020.09.01,-32.999999999994145,-192.99999999999872,766.9999999999959,,541.0000000000031
2020.09.01,19.00000000000235,-209.9999999999991,736.9999999999948,,545.9999999999981
2020.09.01,82.99999999999974,-226.99999999999943,822.0000000000027,,678.0000000000031
2020.09.01,187.9999999999993,-202.9999999999976,908.0000000000155,,893.0000000000172
2020.09.01,201.00000000000674,-268.0000000000016,911.0000000000014,,844.0000000000065
2020.09.01,279.00000000000705,-265.0000000000041,1014.00000000001,,1028.000000000013
2020.09.01,301.0000000000068,-258.9999999999981,1036.0000000000014,,1078.00000000001
2020.09.01,297.9999999999983,-251.99999999999667,1063.999999999993,,1109.9999999999945
2020.09.01,295.99999999999625,-251.99999999999667,1109.0000000000089,,1153.0000000000084
2020.09.01,301.0000000000068,-248.99999999999923,1168.0000000000064,,1220.0000000000139
2020.09.01,302.9999999999977,-224.9999999999974,1104.0000000000134,,1182.0000000000136
2020.09.01,323.0000000000066,-212.00000000000108,1064.9999999999977,,1176.0000000000032
