date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,EURCHF,CADCHF,GBPJPY,GBPAUD,EURAUD,NZDJPY,AUDCAD,empty,sum
2020.12.07,0.0,-35.00000000000725,-1.0000000000065512,-34.000000000006025,-16.000000000016,-53.00000000000304,-124.99999999999733,-129.9999999999968,-109.00000000000887,-15.999999999993797,-129.99999999998568,-63.00000000000239,-26.999999999999247,,-739.0000000000229
2020.12.07,115.99999999999389,-114.99999999999844,25.999999999992696,-70.99999999999795,0.9999999999843467,-77.00000000000485,-120.99999999999334,-107.99999999999699,-217.00000000001296,107.00000000001265,-78.00000000000028,-96.00000000000364,-1.999999999990898,,-635.0000000000159
2020.12.07,144.99999999999514,-120.00000000000898,-28.000000000005798,-117.999999999995,17.999999999984695,-101.00000000000664,-191.00000000000784,-132.99999999999423,-278.99999999999636,144.99999999999514,-24.999999999986144,-165.99999999999682,46.00000000000159,,-807.0000000000213
2020.12.07,173.00000000000094,-106.00000000000608,7.0000000000014495,-108.00000000000409,32.999999999994145,-62.000000000006494,-158.99999999999804,-180.99999999999784,-252.00000000000955,144.0000000000108,-71.99999999998319,-121.99999999999989,58.000000000002494,,-646.9999999999953
2020.12.07,175.99999999999838,-62.000000000006494,36.999999999998145,-93.00000000000352,42.999999999993044,-41.9999999999976,-167.00000000000603,-180.99999999999784,-199.99999999998863,187.00000000000384,-33.99999999997849,-63.99999999999295,3.0000000000085514,,-396.99999999996965
2020.12.07,159.9999999999935,-202.9999999999976,-12.999999999996348,-30.000000000001137,22.999999999995246,-55.000000000005045,-168.0000000000126,-151.00000000000114,-223.99999999998954,189.00000000001694,8.000000000008,-45.99999999999227,38.0000000000047,,-471.99999999997726
2020.12.07,175.99999999999838,-187.00000000000384,2.999999999997449,-25.000000000005684,27.999999999983594,-60.00000000000449,-174.00000000000747,-154.99999999999403,-198.0000000000075,282.0000000000045,17.000000000000348,-34.99999999999659,35.00000000000725,,-293.0000000000282
2020.12.07,103.99999999999298,-225.00000000000853,-62.99999999999084,-13.999999999995794,49.99999999999449,-6.0000000000060005,-173.00000000000094,-125.99999999999278,-229.99999999998977,405.9999999999952,92.00000000000318,30.000000000001137,24.000000000001798,,-130.99999999999594
2020.12.07,92.99999999999864,-272.00000000000557,-103.99999999999298,69.00000000000261,24.999999999986144,-46.00000000000159,-170.00000000000347,-90.99999999999665,-155.00000000000114,402.9999999999978,153.00000000000313,37.00000000000614,30.000000000007798,,-27.999999999999137
2020.12.07,95.00000000000064,-266.999999999995,-86.0000000000083,100.99999999999909,34.000000000000696,-58.000000000002494,-174.99999999999181,-97.00000000000264,-120.00000000000455,398.00000000000944,165.9999999999995,39.00000000000148,43.999999999999595,,74.00000000000568
2020.12.07,107.99999999999699,-283.99999999999534,-86.99999999999264,79.9999999999983,29.999999999996696,-60.99999999999994,-181.9999999999933,-103.99999999999298,-174.0000000000066,327.00000000001063,117.00000000001154,28.999999999996362,47.00000000000814,,-153.9999999999622
