date,GBPUSD,GBPCHF,EURCHF,EURJPY,EURAUD,empty,sum
2018.01.15,-31.000000000003247,-117.99999999999588,-48.000000000003595,-21.000000000015007,-87.99999999999919,,-306.00000000001694
2018.01.15,29.999999999996696,-49.99999999999449,-43.999999999999595,83.99999999997476,-104.00000000001519,,-84.00000000003783
2018.01.15,69.9999999999923,-35.00000000000725,4.999999999988347,-54.000000000002046,-96.00000000000719,,-110.00000000003584
2018.01.15,34.99999999998504,32.999999999994145,-6.000000000017103,-64.00000000002137,-91.00000000001884,,-93.00000000007813
2018.01.15,34.99999999998504,45.99999999999049,-32.0000000000098,-271.000000000015,-109.00000000000354,,-331.0000000000528
2018.01.15,25.999999999992696,31.000000000003247,-56.000000000011596,-394.00000000000546,-161.00000000001114,,-554.0000000000323
2018.01.15,100.99999999999554,31.000000000003247,-52.000000000007596,-378.0000000000143,-403.00000000002,,-701.0000000000432
2018.01.15,75.00000000000284,24.000000000001798,-55.000000000005045,-378.0000000000143,-480.00000000001376,,-814.0000000000284
2018.01.15,134.99999999999625,-1.0000000000065512,-60.000000000015596,-417.0000000000016,-442.00000000000904,,-785.0000000000366
2018.01.15,44.99999999998394,-62.000000000006494,-96.00000000000719,-421.0000000000207,-417.0000000000007,,-951.0000000000512
2018.01.15,45.99999999999049,-65.00000000000395,-110.00000000001009,-406.0000000000059,-441.0000000000025,,-976.000000000032
2018.01.15,85.00000000000173,-42.0000000000087,-65.00000000000395,-354.0000000000134,-560.0000000000049,,-936.0000000000292
2018.01.15,70.99999999999883,-62.000000000006494,-94.00000000001629,-366.00000000001387,-575.0000000000144,,-1026.0000000000523
2018.01.15,95.999999999985,-73.00000000001194,-85.00000000000173,-370.00000000000455,-601.000000000007,,-1033.0000000000402
2018.01.15,116.00000000000499,-148.99999999999915,-16.000000000016,-316.0000000000025,-553.0000000000035,,-918.0000000000161
2018.01.15,166.99999999998383,-86.0000000000083,35.999999999991594,-225.00000000002274,-535.0000000000188,,-643.0000000000744
2018.01.15,166.99999999998383,-56.000000000011596,-67.00000000001705,-160.000000000025,-597.0000000000031,,-713.0000000000729
2018.01.15,55.99999999998939,-117.99999999999588,-60.000000000015596,-138.00000000000523,-628.0000000000064,,-888.0000000000337
2018.01.15,44.99999999998394,-100.0000000000112,-34.000000000000696,-145.00000000001023,-647.0000000000198,,-881.000000000058
2018.01.15,140.99999999999113,-31.000000000003247,-73.00000000001194,-185.00000000000227,-554.00000000001,,-702.0000000000364
