date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,CHFJPY,CADCHF,GBPCAD,EURJPY,NZDJPY,NZDCAD,empty,sum
2020.10.12,-50.0000000000056,-63.000000000013046,-43.99999999999693,-110.99999999999443,-60.00000000000449,-56.99999999999594,-76.99999999999818,-56.99999999999594,-139.00000000000023,-40.00000000000625,0.0,-91.00000000000774,,-789.0000000000188
2020.10.12,-51.99999999999649,-18.0000000000069,-57.00000000000216,-36.999999999998145,-28.000000000005798,-100.99999999999554,-82.99999999999841,-64.99999999999284,-68.00000000000139,-39.00000000000148,6.000000000000227,-47.00000000000814,,-589.000000000007
2020.10.12,-29.000000000001247,-19.999999999997797,-103.9999999999992,-46.999999999997044,-77.00000000000485,-133.00000000000534,-9.000000000000341,-63.99999999999739,37.00000000002035,25.99999999999625,-21.99999999999136,-62.000000000006494,,-503.9999999999844
2020.10.12,-19.00000000000235,-9.000000000014552,-138.9999999999958,1.999999999990898,-57.00000000000705,-124.99999999999733,30.9999999999917,-46.999999999997044,114.0000000000141,78.99999999999352,63.00000000000239,135.99999999999167,,28.999999999970186
2020.10.12,-36.0000000000027,-42.0000000000087,-173.00000000000182,-1.0000000000065512,-45.000000000006146,-100.0000000000112,40.99999999999682,-19.999999999997797,113.00000000000753,115.99999999999966,51.00000000000193,127.99999999999478,,31.999999999965794
2020.10.12,-19.999999999997797,-29.999999999996696,-152.9999999999916,-1.0000000000065512,-30.000000000007798,-100.0000000000112,22.00000000000557,-19.999999999997797,117.00000000001154,72.99999999999329,41.00000000001103,133.99999999998968,,33.000000000001734
2020.10.12,7.0000000000014495,9.999999999998899,-173.00000000000182,45.000000000006146,15.999999999993797,-93.99999999999409,72.99999999999329,-17.999999999995797,93.00000000000975,138.00000000000523,-12.999999999991019,105.99999999999498,,190.0000000000208
2020.10.12,5.999999999994898,-9.000000000014552,-176.9999999999925,32.0000000000098,36.999999999998145,-103.00000000000864,88.99999999999864,-20.999999999993246,153.00000000000313,149.0000000000009,-56.99999999998795,54.999999999993946,,154.0000000000026
2020.10.12,-56.99999999999594,-43.999999999999595,-229.99999999998977,7.0000000000014495,-34.000000000000696,-87.99999999999919,75.9999999999934,-9.999999999998899,121.99999999999989,168.99999999999693,-60.99999999999284,72.99999999998974,,-76.99999999999554
2020.10.12,-53.999999999998494,-43.999999999999595,-195.99999999999795,-18.0000000000069,-50.0000000000056,-32.999999999994145,22.999999999996135,-17.999999999995797,56.000000000011596,108.00000000000409,-1.9999999999953388,79.99999999999119,,-147.9999999999908
