date,USDCHF,USDCAD,NZDUSD,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPCAD,EURJPY,EURNZD,AUDJPY,NZDJPY,NZDCAD,empty,sum
2020.01.06,-12.999999999996348,-7.0000000000014495,-21.00000000000435,0.0,-90.00000000000341,-97.00000000000264,-77.00000000000485,-20.0000000000089,-103.99999999999298,-25.99999999999625,-104.99999999999955,-28.000000000005798,-43.99999999999693,-19.999999999997797,,-652.0000000000114
2020.01.06,41.000000000002146,-7.0000000000014495,-4.999999999999449,-1.0000000000065512,-40.99999999999682,-58.000000000002494,-44.99999999999504,44.99999999999504,-36.999999999998145,-97.99999999999898,-82.99999999998863,-4.9999999999954525,16.999999999995907,12.000000000000899,,-264.999999999989
2020.01.06,65.00000000000395,-7.0000000000014495,-2.000000000002,18.0000000000069,-11.00000000000989,-56.99999999999594,-53.999999999998494,76.99999999999375,-51.99999999998539,-120.00000000000455,32.0000000000098,72.00000000000273,46.999999999997044,7.0000000000014495,,15.000000000017906
2020.01.06,87.00000000000374,1.0000000000065512,-21.999999999999797,106.99999999999044,-85.99999999999852,-137.9999999999937,-75.00000000000284,42.999999999993044,-83.9999999999952,-3.0000000000001137,43.999999999999595,-87.0000000000033,-36.000000000001364,-14.999999999998348,,-263.99999999999983
2020.01.06,100.99999999999554,-78.00000000000028,-60.99999999999994,126.0000000000039,-185.00000000000227,-204.00000000000418,-114.99999999999844,58.99999999999794,-65.00000000000395,100.99999999999909,-48.99999999998794,-218.00000000000352,-143.99999999999125,-30.999999999992145,,-762.9999999999875
2020.01.06,85.99999999999719,-92.00000000000318,-87.99999999999919,114.99999999999844,-287.9999999999967,-236.99999999999832,-158.0000000000026,56.0000000000005,-28.000000000005798,215.99999999999397,-137.9999999999937,-313.99999999999295,-240.99999999999966,-48.99999999999905,,-1160.0000000000014
2020.01.06,109.99999999999899,-72.0000000000054,-82.99999999999974,109.00000000000354,-204.00000000000773,-221.99999999999997,-161.00000000000003,82.99999999999974,56.000000000011596,174.99999999999716,-148.99999999999915,-263.00000000000523,-212.0000000000033,-42.999999999993044,,-876.0000000000025
2020.01.06,90.99999999999665,-80.99999999999774,-73.00000000000084,79.99999999999119,-198.0000000000075,-180.0000000000024,-143.9999999999997,59.99999999999339,39.999999999995595,61.99999999999761,-133.99999999998968,-216.99999999999875,-188.99999999999295,-29.000000000001247,,-912.0000000000164
2020.01.06,104.00000000000409,-65.00000000000395,-48.000000000003595,100.0000000000112,-189.00000000000716,-131.99999999999878,-100.99999999999554,43.999999999999595,-34.000000000000696,94.99999999999886,-52.99999999999194,-164.00000000000148,-115.99999999999966,-5.999999999994898,,-564.999999999984
2020.01.06,82.00000000000429,-83.9999999999952,-42.0000000000087,100.99999999999554,-236.0000000000042,-124.99999999999733,-85.00000000000173,48.99999999999905,-35.999999999991594,219.99999999999886,-5.999999999994898,-177.99999999999727,-146.0000000000008,11.00000000000545,,-474.99999999998846
2020.01.06,61.999999999995396,-93.99999999999409,2.999999999997449,110.00000000001009,-240.0000000000091,-132.99999999999423,-41.9999999999976,52.99999999999194,-31.000000000003247,218.00000000000352,118.00000000001809,-174.0000000000066,-85.99999999999852,79.00000000000685,,-156.99999999998008
2020.01.06,51.000000000001044,-89.00000000000574,17.999999999995797,100.99999999999554,-271.0000000000008,-82.99999999999974,-19.00000000000235,74.99999999999174,-8.999999999992347,239.00000000000432,181.00000000000892,-141.00000000000534,-87.99999999999386,97.00000000000264,,61.999999999999886
2020.01.06,100.99999999999554,-100.99999999999554,25.999999999992696,120.99999999999334,-240.0000000000091,-121.99999999999989,-41.000000000002146,44.99999999999504,39.999999999995595,227.99999999999443,119.00000000000244,-180.99999999999739,-105.99999999999454,115.00000000000954,,3.9999999999800053
2020.01.06,126.99999999999933,-110.00000000001009,27.999999999994696,120.00000000000898,-230.00000000000398,-121.99999999999989,-39.999999999995595,42.999999999993044,41.000000000002146,212.99999999999386,117.00000000001154,-173.00000000000182,-102.00000000000387,121.00000000000443,,32.99999999999278
2020.01.06,99.00000000000463,-103.00000000000864,36.999999999998145,103.00000000000864,-239.00000000000432,-122.99999999999534,-26.000000000003798,54.999999999993946,43.999999999999595,218.9999999999941,154.0000000000097,-165.99999999999682,-72.99999999999329,134.0000000000008,,115.00000000000733
2020.01.06,104.99999999999955,-100.0000000000112,47.9999999999925,109.00000000000354,-221.00000000000364,-68.99999999999685,-17.999999999995797,49.99999999999449,43.999999999999595,197.00000000000273,141.00000000001333,-96.9999999999942,-55.999999999997385,143.9999999999997,,277.00000000000637
2020.01.06,87.99999999999919,-96.00000000000719,59.99999999999339,52.99999999999194,-213.00000000000807,-43.999999999999595,2.999999999997449,61.999999999995396,89.00000000000574,81.99999999999363,172.0000000000166,-75.00000000000284,-39.00000000000148,163.00000000000205,,304.99999999997624
2020.01.06,68.99999999999685,-112.000000000001,64.99999999999284,32.0000000000098,-225.00000000000853,-58.99999999999794,7.9999999999968985,39.999999999995595,36.0000000000138,100.99999999999909,171.00000000001003,-99.00000000000375,-37.9999999999967,170.99999999999892,,160.00000000000594
2020.01.06,87.00000000000374,-86.0000000000083,35.999999999991594,66.00000000001049,-296.0000000000065,-112.99999999999643,-19.999999999997797,-7.0000000000014495,-139.00000000000023,182.99999999999272,138.0000000000159,-197.9999999999933,-112.99999999999955,92.99999999999864,,-368.99999999999045
2020.01.06,119.00000000000244,-79.99999999999119,-18.0000000000069,116.00000000000499,-305.9999999999974,-153.99999999999858,-80.99999999999774,17.999999999995797,-85.00000000000173,290.00000000000625,45.000000000006146,-259.00000000000034,-191.0000000000025,43.999999999999595,,-541.9999999999811
2020.01.06,97.00000000000264,-79.99999999999119,-79.00000000000685,136.00000000000279,-278.99999999999636,-187.00000000000384,-136.99999999999824,84.99999999999064,-7.999999999985796,222.99999999999898,-79.99999999999119,-248.99999999999523,-212.0000000000033,-46.999999999997044,,-816.9999999999741
2020.01.06,-12.000000000000899,-72.99999999998974,-70.0000000000034,112.000000000001,-272.00000000000557,-109.00000000000354,-90.0000000000012,12.999999999996348,-282.0000000000045,173.00000000000182,9.999999999998899,-129.99999999999545,-125.99999999999056,-17.999999999995797,,-873.9999999999927
2020.01.06,-38.0000000000047,-158.99999999999804,-109.99999999999899,82.00000000000429,-323.99999999999807,-76.99999999999375,-75.00000000000284,-110.00000000001009,-455.99999999998977,248.99999999999523,11.00000000000545,-185.99999999999284,-192.99999999999784,-56.99999999999594,,-1442.9999999999777
2020.01.06,-104.99999999999955,-215.99999999999397,-148.99999999999915,114.99999999999844,-399.0000000000009,-82.99999999999974,-67.00000000000594,-169.00000000000804,-636.9999999999986,263.9999999999958,52.000000000007596,-233.99999999999466,-219.99999999999886,-51.99999999999649,,-1899.9999999999945
2020.01.06,-156.00000000000057,-218.00000000000708,-184.00000000000637,130.0000000000079,-481.9999999999993,-76.99999999999375,-75.9999999999983,-227.00000000001052,-846.9999999999977,471.00000000000364,43.999999999999595,-271.0000000000008,-289.99999999999204,-82.99999999999974,,-2265.999999999995
2020.01.06,-141.99999999999767,-211.99999999998997,-199.00000000000472,133.00000000000534,-459.0000000000032,-61.999999999995396,-100.00000000000009,-259.0000000000092,-960.9999999999897,468.9999999999941,70.0000000000145,-254.0000000000049,-292.0000000000016,-118.99999999999133,,-2386.999999999973
2020.01.06,-139.00000000000023,-173.00000000000094,-220.00000000000907,201.99999999999108,-475.9999999999991,-44.99999999999504,-112.99999999999643,-215.00000000000963,-1025.9999999999936,525.0000000000057,83.00000000001084,-219.99999999999886,-334.99999999999375,-162.99999999999093,,-2314.9999999999795
2020.01.06,-134.0000000000008,-212.99999999999653,-212.00000000000108,222.99999999999542,-512.0000000000005,-26.999999999999247,-119.99999999999788,-206.00000000000617,-964.9999999999936,634.0000000000003,145.00000000001734,-248.99999999999523,-343.0000000000035,-161.99999999999548,,-2140.9999999999764
2020.01.06,-92.99999999999864,-164.00000000000858,-231.99999999999886,252.99999999999213,-466.99999999999875,-92.00000000000318,-175.99999999999838,-152.00000000000767,-839.9999999999964,615.9999999999997,-11.999999999989797,-286.00000000000136,-381.0000000000002,-188.9999999999947,,-2215.0000000000045
2020.01.06,-56.99999999999594,-191.00000000000784,-217.0000000000005,261.0000000000001,-504.0000000000049,-93.99999999999409,-165.00000000000404,-135.00000000000733,-760.0000000000051,617.0000000000044,36.999999999998145,-299.99999999999716,-381.0000000000002,-162.99999999999093,,-2052.0000000000055
2020.01.06,-83.9999999999952,-177.00000000000495,-169.00000000000804,192.99999999999872,-534.000000000006,-53.999999999998494,-121.00000000000443,-86.0000000000083,-692.9999999999881,594.9999999999989,161.00000000001114,-277.000000000001,-359.99999999999943,-92.99999999999864,,-1699.000000000004
2020.01.06,-112.000000000001,-174.99999999999181,-180.0000000000024,191.99999999999218,-507.000000000005,-9.00000000000345,-109.99999999999899,-76.0000000000094,-737.9999999999942,611.9999999999948,129.00000000000134,-198.99999999999807,-322.00000000000273,-105.99999999999498,,-1601.0000000000136
2020.01.06,-78.99999999999574,-154.0000000000097,-163.00000000000205,224.000000000002,-484.99999999999943,-5.999999999994898,-100.00000000000009,-121.00000000000443,-856.9999999999967,599.9999999999943,168.0000000000126,-210.99999999999852,-323.99999999999807,-105.99999999999498,,-1613.999999999986
2020.01.06,-43.00000000000415,-89.00000000000574,-113.00000000000753,218.00000000000708,-442.0000000000073,56.0000000000005,-68.00000000000139,-195.00000000000074,-953.9999999999882,500.0,238.0000000000049,-115.99999999999966,-265.99999999999113,-75.9999999999983,,-1349.9999999999918
2020.01.06,7.0000000000014495,-120.99999999999334,-86.0000000000083,201.99999999999108,-514.00000000001,70.0000000000034,-80.00000000000229,-207.00000000000162,-849.9999999999952,522.0000000000056,170.00000000000347,-149.0000000000009,-320.99999999999795,-22.999999999995246,,-1379.9999999999998
2020.01.06,-149.99999999999457,-130.99999999999224,-145.00000000000622,60.99999999999994,-784.000000000006,34.000000000000696,-104.99999999999955,-250.00000000000577,-916.0000000000057,625.0,78.00000000000028,-259.00000000000034,-447.00000000000273,-97.9999999999981,,-2487.00000000001
2020.01.06,-134.99999999999625,-164.00000000000858,-135.00000000000733,72.0000000000054,-775.9999999999962,111.00000000000554,-39.00000000000014,-332.00000000001006,-1010.9999999999841,731.9999999999993,87.00000000001484,-263.00000000000523,-432.9999999999927,-68.99999999999685,,-2354.9999999999723
2020.01.06,-117.99999999999588,-215.99999999999397,-123.00000000000644,86.0000000000083,-823.0000000000075,143.00000000000423,-39.999999999995595,-310.0000000000103,-939.9999999999853,822.9999999999933,97.9999999999981,-251.00000000000477,-456.99999999999363,-32.999999999994145,,-2160.999999999983
2020.01.06,-231.0000000000034,-243.99999999999977,-131.00000000000333,31.000000000003247,-927.0000000000067,175.99999999999838,-0.999999999995449,-309.0000000000037,-939.9999999999853,811.9999999999976,141.00000000001333,-254.0000000000049,-457.9999999999984,-1.999999999990898,,-2336.999999999979
2020.01.06,-192.00000000000327,-222.00000000001108,-150.00000000000568,52.99999999999194,-903.0000000000058,187.00000000000384,-7.9999999999968985,-262.00000000000665,-878.000000000001,891.0000000000053,107.00000000001265,-269.00000000000546,-489.9999999999949,-35.999999999991594,,-2172.0000000000086
2020.01.06,-197.00000000000273,-256.99999999999613,-148.0000000000037,82.00000000000429,-878.0000000000001,173.00000000000094,7.0000000000014495,-234.00000000000088,-817.9999999999854,894.0000000000055,172.0000000000166,-278.99999999999636,-462.99999999999386,-21.999999999999797,,-1967.9999999999502
