names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['USDJPY', 'CADJPY', 'AUDJPY']",80.0,-1.0,B
GBPUSD,20,"['USDCHF', 'NZDCHF', 'GBPAUD', 'EURNZD', 'AUDCHF', 'AUDNZD']",80.0,-0.16,B
EURUSD,15,"['USDCHF', 'GBPUSD']",80.0,1.0,S
USDCAD,10,"['USDJPY', 'CADJPY']",100.0,-1.0,B
EURCHF,10,['EURJPY'],80.0,-0.988,B
CHFJPY,10,"['CADCHF', 'NZDCAD', 'EURCAD']",80.0,-0.47790476190476205,B
CADCHF,10,"['NZDCAD', 'EURCAD', 'CADCHF']",80.0,1.0,S
AUDCHF,10,"['NZDJPY', 'CHFJPY']",80.0,0.6872380952380952,S
NZDCHF,15,"['USDCHF', 'GBPUSD']",80.0,1.0,S
GBPAUD,20,['AUDNZD'],80.0,0.7305844710844711,S
EURJPY,10,['EURJPY'],100.0,-1.0,B
EURCAD,10,"['AUDCAD', 'AUDCHF']",80.0,0.982,S
EURAUD,10,"['NZDJPY', 'AUDJPY', 'CHFJPY']",80.0,-0.649492063492064,B
EURNZD,10,"['CADCHF', 'EURCAD', 'NZDCAD', 'AUDUSD']",80.0,-0.32,B
NZDJPY,10,"['CADCHF', 'NZDCAD', 'EURCAD']",80.0,-0.552404761904762,B
NZDCAD,10,"['AUDCAD', 'AUDCHF']",80.0,1.0,S
AUDNZD,10,"['AUDUSD', 'EURUSD', 'GBPCAD', 'AUDCAD', 'GBPJPY', 'EURAUD']",80.0,-0.86,B
